geo,time,age,education,sex,zaf_population
zaf,1996,34,No schooling,Female,42472.15777
zaf,1996,34,Some primary,Male,50199.50724
zaf,1996,34,Some primary,Female,54213.14577
zaf,1996,34,Complete primary,Male,24320.76987
zaf,1996,34,Complete primary,Female,27927.36654
zaf,1996,34,Some secondary,Male,92047.73047
zaf,1996,34,Some secondary,Female,100712.3793
zaf,1996,34,Grade 12/Std 10,Male,39890.68215
zaf,1996,34,Grade 12/Std 10,Female,42933.4925
zaf,1996,34,Higher,Male,26114.66473
zaf,1996,34,Higher,Female,24135.65703
zaf,1996,34,Unspecified,Male,13293.83318
zaf,1996,34,Unspecified,Female,9648.42828
zaf,1996,34,Not applicable,Male,0
zaf,1996,34,Not applicable,Female,0
zaf,1996,34,Total,Male,278138.9184
zaf,1996,34,Total,Female,302042.6271
zaf,1996,35,No schooling,Male,33897.3868
zaf,1996,35,No schooling,Female,43595.8679
zaf,1996,35,Some primary,Male,47051.69023
zaf,1996,35,Some primary,Female,48595.93602
zaf,1996,35,Complete primary,Male,21896.81671
zaf,1996,35,Complete primary,Female,24943.74291
zaf,1996,35,Some secondary,Male,85306.72884
zaf,1996,35,Some secondary,Female,91986.76865
zaf,1996,35,Grade 12/Std 10,Male,37571.70863
zaf,1996,35,Grade 12/Std 10,Female,39151.86139
zaf,1996,35,Higher,Male,25480.99432
zaf,1996,35,Higher,Female,23277.92597
zaf,1996,35,Unspecified,Male,13091.18448
zaf,1996,35,Unspecified,Female,9581.19652
zaf,1996,35,Not applicable,Male,0
zaf,1996,35,Not applicable,Female,0
zaf,1996,35,Total,Male,264296.51
zaf,1996,35,Total,Female,281133.2994
zaf,1996,36,No schooling,Male,39068.99404
zaf,1996,36,No schooling,Female,50062.62902
zaf,1996,36,Some primary,Male,53828.52446
zaf,1996,36,Some primary,Female,56766.43632
zaf,1996,36,Complete primary,Male,25244.19419
zaf,1996,36,Complete primary,Female,29254.48862
zaf,1996,36,Some secondary,Male,97456.00076
zaf,1996,36,Some secondary,Female,103017.3834
zaf,1996,36,Grade 12/Std 10,Male,39607.12914
zaf,1996,36,Grade 12/Std 10,Female,39224.50654
zaf,1996,36,Higher,Male,26357.26498
zaf,1996,36,Higher,Female,24049.6107
zaf,1996,36,Unspecified,Male,14391.71956
zaf,1996,36,Unspecified,Female,10383.2353
zaf,1996,36,Not applicable,Male,0
zaf,1996,36,Not applicable,Female,0
zaf,1996,36,Total,Male,295953.8271
zaf,1996,36,Total,Female,312758.2899
zaf,1996,37,No schooling,Male,31341.1755
zaf,1996,37,No schooling,Female,41379.25936
zaf,1996,37,Some primary,Male,42886.60777
zaf,1996,37,Some primary,Female,47766.51958
zaf,1996,37,Complete primary,Male,19682.00678
zaf,1996,37,Complete primary,Female,23757.20938
zaf,1996,37,Some secondary,Male,75803.84371
zaf,1996,37,Some secondary,Female,83865.30989
zaf,1996,37,Grade 12/Std 10,Male,29784.87545
zaf,1996,37,Grade 12/Std 10,Female,30047.58511
zaf,1996,37,Higher,Male,22788.41861
zaf,1996,37,Higher,Female,21237.24195
zaf,1996,37,Unspecified,Male,11717.76351
zaf,1996,37,Unspecified,Female,8438.33373
zaf,1996,37,Not applicable,Male,0
zaf,1996,37,Not applicable,Female,0
zaf,1996,37,Total,Male,234004.6913
zaf,1996,37,Total,Female,256491.459
zaf,1996,38,No schooling,Male,38665.27073
zaf,1996,38,No schooling,Female,51865.0904
zaf,1996,38,Some primary,Male,51092.79381
zaf,1996,38,Some primary,Female,54865.50016
zaf,1996,38,Complete primary,Male,22836.63636
zaf,1996,38,Complete primary,Female,26174.25666
zaf,1996,38,Some secondary,Male,85573.6685
zaf,1996,38,Some secondary,Female,90315.37636
zaf,1996,38,Grade 12/Std 10,Male,30184.72425
zaf,1996,38,Grade 12/Std 10,Female,30089.87973
zaf,1996,38,Higher,Male,22675.93303
zaf,1996,38,Higher,Female,21495.09995
zaf,1996,38,Unspecified,Male,13359.74685
zaf,1996,38,Unspecified,Female,9658.50195
zaf,1996,38,Not applicable,Male,0
zaf,1996,38,Not applicable,Female,0
zaf,1996,38,Total,Male,264388.7735
zaf,1996,38,Total,Female,284463.7052
zaf,1996,39,No schooling,Male,32618.67909
zaf,1996,39,No schooling,Female,42009.15007
zaf,1996,39,Some primary,Male,43754.90038
zaf,1996,39,Some primary,Female,43870.74816
zaf,1996,39,Complete primary,Male,19078.49619
zaf,1996,39,Complete primary,Female,21392.80155
zaf,1996,39,Some secondary,Male,73875.3435
zaf,1996,39,Some secondary,Female,75022.65324
zaf,1996,39,Grade 12/Std 10,Male,25311.16787
zaf,1996,39,Grade 12/Std 10,Female,24967.49906
zaf,1996,39,Higher,Male,20323.52855
zaf,1996,39,Higher,Female,18675.79021
zaf,1996,39,Unspecified,Male,11349.45712
zaf,1996,39,Unspecified,Female,8014.30262
zaf,1996,39,Not applicable,Male,0
zaf,1996,39,Not applicable,Female,0
zaf,1996,39,Total,Male,226311.5727
zaf,1996,39,Total,Female,233952.9449
zaf,1996,40,No schooling,Male,42814.1272
zaf,1996,40,No schooling,Female,56769.51333
zaf,1996,40,Some primary,Male,46370.6195
zaf,1996,40,Some primary,Female,49183.70741
zaf,1996,40,Complete primary,Male,19373.25511
zaf,1996,40,Complete primary,Female,22514.73218
zaf,1996,40,Some secondary,Male,76695.6954
zaf,1996,40,Some secondary,Female,79841.01853
zaf,1996,40,Grade 12/Std 10,Male,26291.33839
zaf,1996,40,Grade 12/Std 10,Female,25728.5339
zaf,1996,40,Higher,Male,20958.03106
zaf,1996,40,Higher,Female,19553.05069
zaf,1996,40,Unspecified,Male,13143.9317
zaf,1996,40,Unspecified,Female,9767.12908
zaf,1996,40,Not applicable,Male,0
zaf,1996,40,Not applicable,Female,0
zaf,1996,40,Total,Male,245646.9984
zaf,1996,40,Total,Female,263357.6851
zaf,1996,41,No schooling,Male,31950.40451
zaf,1996,41,No schooling,Female,42027.89875
zaf,1996,41,Some primary,Male,37656.62798
zaf,1996,41,Some primary,Female,40038.00456
zaf,1996,41,Complete primary,Male,15522.89899
zaf,1996,41,Complete primary,Female,18009.74329
zaf,1996,41,Some secondary,Male,59514.10754
zaf,1996,41,Some secondary,Female,62962.35876
zaf,1996,41,Grade 12/Std 10,Male,20006.22602
zaf,1996,41,Grade 12/Std 10,Female,19968.16157
zaf,1996,41,Higher,Male,17986.24723
zaf,1996,41,Higher,Female,15766.70628
zaf,1996,41,Unspecified,Male,10164.30828
zaf,1996,41,Unspecified,Female,7380.97963
zaf,1996,41,Not applicable,Male,0
zaf,1996,41,Not applicable,Female,0
zaf,1996,41,Total,Male,192800.8206
zaf,1996,41,Total,Female,206153.8528
zaf,1996,42,No schooling,Male,36763.6883
zaf,1996,42,No schooling,Female,47720.2212
zaf,1996,42,Some primary,Male,42185.07352
zaf,1996,42,Some primary,Female,45432.28151
zaf,1996,42,Complete primary,Male,16974.57609
zaf,1996,42,Complete primary,Female,20106.23759
zaf,1996,42,Some secondary,Male,66180.42842
zaf,1996,42,Some secondary,Female,68821.83072
zaf,1996,42,Grade 12/Std 10,Male,21174.24407
zaf,1996,42,Grade 12/Std 10,Female,21095.03095
zaf,1996,42,Higher,Male,17949.20836
zaf,1996,42,Higher,Female,15872.45122
zaf,1996,42,Unspecified,Male,10847.04312
zaf,1996,42,Unspecified,Female,7965.76133
zaf,1996,42,Not applicable,Male,0
zaf,1996,42,Not applicable,Female,0
zaf,1996,42,Total,Male,212074.2619
zaf,1996,42,Total,Female,227013.8145
zaf,1996,43,No schooling,Male,32445.833
zaf,1996,43,No schooling,Female,43107.82692
zaf,1996,43,Some primary,Male,37936.30242
zaf,1996,43,Some primary,Female,42617.75159
zaf,1996,43,Complete primary,Male,14793.76907
zaf,1996,43,Complete primary,Female,18493.53895
zaf,1996,43,Some secondary,Male,56727.28948
zaf,1996,43,Some secondary,Female,61622.35095
zaf,1996,43,Grade 12/Std 10,Male,17615.21938
zaf,1996,43,Grade 12/Std 10,Female,18821.73981
zaf,1996,43,Higher,Male,16137.48245
zaf,1996,43,Higher,Female,13901.18284
zaf,1996,43,Unspecified,Male,9639.1264
zaf,1996,43,Unspecified,Female,7304.645
zaf,1996,43,Not applicable,Male,0
zaf,1996,43,Not applicable,Female,0
zaf,1996,43,Total,Male,185295.0222
zaf,1996,43,Total,Female,205869.0361
zaf,1996,44,No schooling,Male,37540.01281
zaf,1996,44,No schooling,Female,46846.86297
zaf,1996,44,Some primary,Male,41869.60611
zaf,1996,44,Some primary,Female,44029.94797
zaf,1996,44,Complete primary,Male,15568.0788
zaf,1996,44,Complete primary,Female,18383.38375
zaf,1996,44,Some secondary,Male,57366.94178
zaf,1996,44,Some secondary,Female,58869.21619
zaf,1996,44,Grade 12/Std 10,Male,17148.34675
zaf,1996,44,Grade 12/Std 10,Female,17571.73482
zaf,1996,44,Higher,Male,15353.73655
zaf,1996,44,Higher,Female,12784.12821
zaf,1996,44,Unspecified,Male,9933.57836
zaf,1996,44,Unspecified,Female,7148.43565
zaf,1996,44,Not applicable,Male,0
zaf,1996,44,Not applicable,Female,0
zaf,1996,44,Total,Male,194780.3012
zaf,1996,44,Total,Female,205633.7096
zaf,1996,45,No schooling,Male,36516.1532
zaf,1996,45,No schooling,Female,43703.98865
zaf,1996,45,Some primary,Male,33245.82283
zaf,1996,45,Some primary,Female,34255.9861
zaf,1996,45,Complete primary,Male,12485.45709
zaf,1996,45,Complete primary,Female,14462.16464
zaf,1996,45,Some secondary,Male,48423.74677
zaf,1996,45,Some secondary,Female,49602.01155
zaf,1996,45,Grade 12/Std 10,Male,16486.24933
zaf,1996,45,Grade 12/Std 10,Female,16840.40809
zaf,1996,45,Higher,Male,14231.78845
zaf,1996,45,Higher,Female,11615.88558
zaf,1996,45,Unspecified,Male,8884.38631
zaf,1996,45,Unspecified,Female,6790.82283
zaf,1996,45,Not applicable,Male,0
zaf,1996,45,Not applicable,Female,0
zaf,1996,45,Total,Male,170273.604
zaf,1996,45,Total,Female,177271.2674
zaf,1996,46,No schooling,Male,40231.40665
zaf,1996,46,No schooling,Female,51105.15989
zaf,1996,46,Some primary,Male,37824.25229
zaf,1996,46,Some primary,Female,40014.069
zaf,1996,46,Complete primary,Male,13986.07619
zaf,1996,46,Complete primary,Female,16665.15981
zaf,1996,46,Some secondary,Male,53230.2734
zaf,1996,46,Some secondary,Female,54973.09682
zaf,1996,46,Grade 12/Std 10,Male,16388.26069
zaf,1996,46,Grade 12/Std 10,Female,16579.21074
zaf,1996,46,Higher,Male,14069.01533
zaf,1996,46,Higher,Female,11156.41003
zaf,1996,46,Unspecified,Male,9780.15085
zaf,1996,46,Unspecified,Female,6981.59892
zaf,1996,46,Not applicable,Male,0
zaf,1996,46,Not applicable,Female,0
zaf,1996,46,Total,Male,185509.4354
zaf,1996,46,Total,Female,197474.7052
zaf,1996,47,No schooling,Male,32403.64432
zaf,1996,47,No schooling,Female,39641.22125
zaf,1996,47,Some primary,Male,30872.13258
zaf,1996,47,Some primary,Female,32613.08983
zaf,1996,47,Complete primary,Male,10982.6914
zaf,1996,47,Complete primary,Female,13524.21136
zaf,1996,47,Some secondary,Male,44155.37266
zaf,1996,47,Some secondary,Female,46885.53317
zaf,1996,47,Grade 12/Std 10,Male,14201.28128
zaf,1996,47,Grade 12/Std 10,Female,15033.48631
zaf,1996,47,Higher,Male,12578.78245
zaf,1996,47,Higher,Female,10104.42051
zaf,1996,47,Unspecified,Male,8104.05745
zaf,1996,47,Unspecified,Female,6033.19996
zaf,1996,47,Not applicable,Male,0
zaf,1996,47,Not applicable,Female,0
zaf,1996,47,Total,Male,153297.9621
zaf,1996,47,Total,Female,163835.1624
zaf,1996,48,No schooling,Male,35167.30725
zaf,1996,48,No schooling,Female,43961.45785
zaf,1996,48,Some primary,Male,32268.23025
zaf,1996,48,Some primary,Female,34968.85166
zaf,1996,48,Complete primary,Male,11425.8804
zaf,1996,48,Complete primary,Female,14515.95229
zaf,1996,48,Some secondary,Male,46209.49834
zaf,1996,48,Some secondary,Female,48211.03772
zaf,1996,48,Grade 12/Std 10,Male,14674.87975
zaf,1996,48,Grade 12/Std 10,Female,15572.15379
zaf,1996,48,Higher,Male,12501.44649
zaf,1996,48,Higher,Female,10148.07515
zaf,1996,48,Unspecified,Male,8423.27018
zaf,1996,48,Unspecified,Female,6596.24418
zaf,1996,48,Not applicable,Male,0
zaf,1996,48,Not applicable,Female,0
zaf,1996,48,Total,Male,160670.5127
zaf,1996,48,Total,Female,173973.7726
zaf,1996,49,No schooling,Male,31033.54993
zaf,1996,49,No schooling,Female,37504.28211
zaf,1996,49,Some primary,Male,28266.2481
zaf,1996,49,Some primary,Female,29716.21833
zaf,1996,49,Complete primary,Male,10074.21241
zaf,1996,49,Complete primary,Female,12271.23801
zaf,1996,49,Some secondary,Male,41318.88422
zaf,1996,49,Some secondary,Female,42267.5926
zaf,1996,49,Grade 12/Std 10,Male,13647.83092
zaf,1996,49,Grade 12/Std 10,Female,14482.37891
zaf,1996,49,Higher,Male,11976.20116
zaf,1996,49,Higher,Female,9124.46425
zaf,1996,49,Unspecified,Male,7747.06495
zaf,1996,49,Unspecified,Female,5788.57574
zaf,1996,49,Not applicable,Male,0
zaf,1996,49,Not applicable,Female,0
zaf,1996,49,Total,Male,144063.9917
zaf,1996,49,Total,Female,151154.75
zaf,1996,50,No schooling,Male,35305.69062
zaf,1996,50,No schooling,Female,45095.04274
zaf,1996,50,Some primary,Male,26649.35882
zaf,1996,50,Some primary,Female,29364.8877
zaf,1996,50,Complete primary,Male,9705.65822
zaf,1996,50,Complete primary,Female,12180.04639
zaf,1996,50,Some secondary,Male,39095.21608
zaf,1996,50,Some secondary,Female,42456.55406
zaf,1996,50,Grade 12/Std 10,Male,13408.69086
zaf,1996,50,Grade 12/Std 10,Female,14102.93427
zaf,1996,50,Higher,Male,11262.53228
zaf,1996,50,Higher,Female,9000.51179
zaf,1996,50,Unspecified,Male,8045.09927
zaf,1996,50,Unspecified,Female,6498.7124
zaf,1996,50,Not applicable,Male,0
zaf,1996,50,Not applicable,Female,0
zaf,1996,50,Total,Male,143472.2462
zaf,1996,50,Total,Female,158698.6894
zaf,1996,51,No schooling,Male,26211.90684
zaf,1996,51,No schooling,Female,33984.81621
zaf,1996,51,Some primary,Male,21596.21008
zaf,1996,51,Some primary,Female,24415.78329
zaf,1996,51,Complete primary,Male,7917.68959
zaf,1996,51,Complete primary,Female,10456.50372
zaf,1996,51,Some secondary,Male,33115.71324
zaf,1996,51,Some secondary,Female,35236.78335
zaf,1996,51,Grade 12/Std 10,Male,11368.40511
zaf,1996,51,Grade 12/Std 10,Female,11732.84215
zaf,1996,51,Higher,Male,9639.2338
zaf,1996,51,Higher,Female,7652.72133
zaf,1996,51,Unspecified,Male,6354.13088
zaf,1996,51,Unspecified,Female,5051.05209
zaf,1996,51,Not applicable,Male,0
zaf,1996,51,Not applicable,Female,0
zaf,1996,51,Total,Male,116203.2895
zaf,1996,51,Total,Female,128530.5021
zaf,1996,52,No schooling,Male,28030.89756
zaf,1996,52,No schooling,Female,35453.93047
zaf,1996,52,Some primary,Male,21138.343
zaf,1996,52,Some primary,Female,24367.78153
zaf,1996,52,Complete primary,Male,7182.34023
zaf,1996,52,Complete primary,Female,9386.7759
zaf,1996,52,Some secondary,Male,31551.16825
zaf,1996,52,Some secondary,Female,33868.17429
zaf,1996,52,Grade 12/Std 10,Male,11219.1622
zaf,1996,52,Grade 12/Std 10,Female,11412.04063
zaf,1996,52,Higher,Male,9653.69583
zaf,1996,52,Higher,Female,7658.82932
zaf,1996,52,Unspecified,Male,6435.81773
zaf,1996,52,Unspecified,Female,5090.31209
zaf,1996,52,Not applicable,Male,0
zaf,1996,52,Not applicable,Female,0
zaf,1996,52,Total,Male,115211.4248
zaf,1996,52,Total,Female,127237.8442
zaf,1996,53,No schooling,Male,24690.53727
zaf,1996,53,No schooling,Female,32759.7211
zaf,1996,53,Some primary,Male,19548.59801
zaf,1996,53,Some primary,Female,22597.71264
zaf,1996,53,Complete primary,Male,6480.3341
zaf,1996,53,Complete primary,Female,9225.01246
zaf,1996,53,Some secondary,Male,28633.74636
zaf,1996,53,Some secondary,Female,32454.4659
zaf,1996,53,Grade 12/Std 10,Male,9865.80636
zaf,1996,53,Grade 12/Std 10,Female,10158.37376
zaf,1996,53,Higher,Male,8387.33569
zaf,1996,53,Higher,Female,6791.85039
zaf,1996,53,Unspecified,Male,5664.67989
zaf,1996,53,Unspecified,Female,4700.71581
zaf,1996,53,Not applicable,Male,0
zaf,1996,53,Not applicable,Female,0
zaf,1996,53,Total,Male,103271.0377
zaf,1996,53,Total,Female,118687.8521
zaf,1996,54,No schooling,Male,33275.37423
zaf,1996,54,No schooling,Female,40886.66759
zaf,1996,54,Some primary,Male,24852.19769
zaf,1996,54,Some primary,Female,28195.69585
zaf,1996,54,Complete primary,Male,7972.54451
zaf,1996,54,Complete primary,Female,10372.05109
zaf,1996,54,Some secondary,Male,31780.74787
zaf,1996,54,Some secondary,Female,34374.58184
zaf,1996,54,Grade 12/Std 10,Male,9809.10771
zaf,1996,54,Grade 12/Std 10,Female,9799.11585
zaf,1996,54,Higher,Male,8302.37135
zaf,1996,54,Higher,Female,6409.71233
zaf,1996,54,Unspecified,Male,6326.68658
zaf,1996,54,Unspecified,Female,5225.42325
zaf,1996,54,Not applicable,Male,0
zaf,1996,54,Not applicable,Female,0
zaf,1996,54,Total,Male,122319.0299
zaf,1996,54,Total,Female,135263.2478
zaf,1996,55,No schooling,Male,29913.52067
zaf,1996,55,No schooling,Female,37346.10848
zaf,1996,55,Some primary,Male,18055.22352
zaf,1996,55,Some primary,Female,20620.58425
zaf,1996,55,Complete primary,Male,5741.70714
zaf,1996,55,Complete primary,Female,7804.37353
zaf,1996,55,Some secondary,Male,25475.38499
zaf,1996,55,Some secondary,Female,27877.1281
zaf,1996,55,Grade 12/Std 10,Male,8920.01337
zaf,1996,55,Grade 12/Std 10,Female,8850.30133
zaf,1996,55,Higher,Male,7650.14814
zaf,1996,55,Higher,Female,5809.78028
zaf,1996,55,Unspecified,Male,5552.73272
zaf,1996,55,Unspecified,Female,4731.0126
zaf,1996,55,Not applicable,Male,0
zaf,1996,55,Not applicable,Female,0
zaf,1996,55,Total,Male,101308.7306
zaf,1996,55,Total,Female,113039.2886
zaf,1996,56,No schooling,Male,40890.98846
zaf,1996,56,No schooling,Female,60484.29692
zaf,1996,56,Some primary,Male,24932.81449
zaf,1996,56,Some primary,Female,29542.26857
zaf,1996,56,Complete primary,Male,7597.54071
zaf,1996,56,Complete primary,Female,10409.76521
zaf,1996,56,Some secondary,Male,30313.21836
zaf,1996,56,Some secondary,Female,33342.85806
zaf,1996,56,Grade 12/Std 10,Male,9232.20624
zaf,1996,56,Grade 12/Std 10,Female,9126.77332
zaf,1996,56,Higher,Male,7817.79377
zaf,1996,56,Higher,Female,5916.52031
zaf,1996,56,Unspecified,Male,6462.35687
zaf,1996,56,Unspecified,Female,5871.38543
zaf,1996,56,Not applicable,Male,0
zaf,1996,56,Not applicable,Female,0
zaf,1996,56,Total,Male,127246.9189
zaf,1996,56,Total,Female,154693.8678
zaf,1996,57,No schooling,Male,24929.63854
zaf,1996,57,No schooling,Female,37815.89049
zaf,1996,57,Some primary,Male,15375.01647
zaf,1996,57,Some primary,Female,19105.03664
zaf,1996,57,Complete primary,Male,5042.29092
zaf,1996,57,Complete primary,Female,7218.26973
zaf,1996,57,Some secondary,Male,23389.98368
zaf,1996,57,Some secondary,Female,26603.21348
zaf,1996,57,Grade 12/Std 10,Male,7573.64544
zaf,1996,57,Grade 12/Std 10,Female,8090.61772
zaf,1996,57,Higher,Male,6716.01862
zaf,1996,57,Higher,Female,5104.82737
zaf,1996,57,Unspecified,Male,4827.72709
zaf,1996,57,Unspecified,Female,4330.35907
zaf,1996,57,Not applicable,Male,0
zaf,1996,57,Not applicable,Female,0
zaf,1996,57,Total,Male,87854.32076
zaf,1996,57,Total,Female,108268.2145
zaf,1996,58,No schooling,Male,26279.50374
zaf,1996,58,No schooling,Female,38251.9845
zaf,1996,58,Some primary,Male,15430.94039
zaf,1996,58,Some primary,Female,20152.64166
zaf,1996,58,Complete primary,Male,5067.58089
zaf,1996,58,Complete primary,Female,7425.23455
zaf,1996,58,Some secondary,Male,23556.21523
zaf,1996,58,Some secondary,Female,27381.12334
zaf,1996,58,Grade 12/Std 10,Male,7507.84373
zaf,1996,58,Grade 12/Std 10,Female,7954.807
zaf,1996,58,Higher,Male,6503.94495
zaf,1996,58,Higher,Female,4994.55242
zaf,1996,58,Unspecified,Male,4737.29471
zaf,1996,58,Unspecified,Female,4501.30271
zaf,1996,58,Not applicable,Male,0
zaf,1996,58,Not applicable,Female,0
zaf,1996,58,Total,Male,89083.32364
zaf,1996,58,Total,Female,110661.6462
zaf,1996,59,No schooling,Male,22876.14148
zaf,1996,59,No schooling,Female,34565.91497
zaf,1996,59,Some primary,Male,13587.51683
zaf,1996,59,Some primary,Female,18356.69129
zaf,1996,59,Complete primary,Male,4265.60394
zaf,1996,59,Complete primary,Female,6540.31433
zaf,1996,59,Some secondary,Male,20698.94198
zaf,1996,59,Some secondary,Female,24749.36121
zaf,1996,59,Grade 12/Std 10,Male,6724.90568
zaf,1996,59,Grade 12/Std 10,Female,7123.92129
zaf,1996,59,Higher,Male,5838.93162
zaf,1996,59,Higher,Female,4249.75075
zaf,1996,59,Unspecified,Male,4192.63096
zaf,1996,59,Unspecified,Female,4009.28085
zaf,1996,59,Not applicable,Male,0
zaf,1996,59,Not applicable,Female,0
zaf,1996,59,Total,Male,78184.67249
zaf,1996,59,Total,Female,99595.23469
zaf,1996,60,No schooling,Male,32389.28478
zaf,1996,60,No schooling,Female,61351.67619
zaf,1996,60,Some primary,Male,15683.52772
zaf,1996,60,Some primary,Female,24220.79078
zaf,1996,60,Complete primary,Male,4690.42386
zaf,1996,60,Complete primary,Female,7827.51537
zaf,1996,60,Some secondary,Male,22061.24423
zaf,1996,60,Some secondary,Female,27714.40753
zaf,1996,60,Grade 12/Std 10,Male,6919.35117
zaf,1996,60,Grade 12/Std 10,Female,7793.25328
