side,time,age,sg_population,stack
swe,2069,39,25306,1
swe,2069,40,25458,1
swe,2069,41,25639.8,1
swe,2069,42,25851.8,1
swe,2069,43,26076,1
swe,2069,44,26296,1
swe,2069,45,26518,1
swe,2069,46,26670,1
swe,2069,47,26718,1
swe,2069,48,26690,1
swe,2069,49,26660,1
swe,2069,50,26618,1
swe,2069,51,26532,1
swe,2069,52,26394,1
swe,2069,53,26220,1
swe,2069,54,26018,1
swe,2069,55,25768,1
swe,2069,56,25598,1
swe,2069,57,25570,1
swe,2069,58,25614,1
swe,2069,59,25620,1
swe,2069,60,25636,1
swe,2069,61,25476,1
swe,2069,62,25042,1
swe,2069,63,24436,1
swe,2069,64,23888,1
swe,2069,65,23392,1
swe,2069,66,22856,1
swe,2069,67,22268,1
swe,2069,68,21698,1
swe,2069,69,21122,1
swe,2069,70,20428,1
swe,2069,71,20310,1
swe,2069,72,21072,1
swe,2069,73,22348,1
swe,2069,74,23502,1
swe,2069,75,24704,1
swe,2069,76,25320,1
swe,2069,77,24982,1
swe,2069,78,23994,1
swe,2069,79,23058,1
swe,2069,80,22072,1
swe,2069,81,20970,1
swe,2069,82,19810,1
swe,2069,83,18602,1
swe,2069,84,17302,1
swe,2069,85,15912,1
swe,2069,86,14644,1
swe,2069,87,13602,1
swe,2069,88,12704,1
swe,2069,89,11782,1
swe,2069,90,10878,1
swe,2069,91,9950,1
swe,2069,92,8964,1
swe,2069,93,7954,1
swe,2069,94,6998,1
swe,2069,95,6086,1
swe,2069,96,5220,1
swe,2069,97,4406,1
swe,2069,98,3652,1
swe,2069,99,2794,1
swe,2069,100,0,1
swe,2069,101,0,1
swe,2069,102,0,1
swe,2069,103,0,1
swe,2069,104,0,1
swe,2069,105,0,1
swe,2069,106,0,1
swe,2069,107,0,1
swe,2069,108,0,1
swe,2069,109,0,1
swe,2069,110,0,1
swe,2069,111,0,1
swe,2069,112,0,1
swe,2069,113,0,1
swe,2069,114,0,1
swe,2069,115,0,1
swe,2069,116,0,1
swe,2069,117,0,1
swe,2069,118,0,1
swe,2069,119,0,1
swe,2069,120,0,1
swe,2069,121,0,1
swe,2069,122,0,1
swe,2069,123,0,1
swe,2069,124,0,1
swe,2069,125,0,1
swe,2069,126,0,1
swe,2069,127,0,1
swe,2069,128,0,1
swe,2069,129,0,1
swe,2069,130,0,1
swe,2070,0,25824,1
swe,2070,1,25692,1
swe,2070,2,25594,1
swe,2070,3,25526,1
swe,2070,4,25486,1
swe,2070,5,25472,1
swe,2070,6,25480,1
swe,2070,7,25510,1
swe,2070,8,25556,1
swe,2070,9,25616,1
swe,2070,10,25686,1
swe,2070,11,25766,1
swe,2070,12,25854,1
swe,2070,13,25944,1
swe,2070,14,26038,1
swe,2070,15,26127.8,1
swe,2070,16,26218,1
swe,2070,17,26290,1
swe,2070,18,26342,1
swe,2070,19,26374,1
swe,2070,20,26398,1
swe,2070,21,26412,1
swe,2070,22,26408,1
swe,2070,23,26378,1
swe,2070,24,26328,1
swe,2070,25,26270,1
swe,2070,26,26206,1
swe,2070,27,26116,1
swe,2070,28,25989.8,1
swe,2070,29,25844,1
swe,2070,30,25704,1
swe,2070,31,25570,1
swe,2070,32,25438,1
swe,2070,33,25304,1
swe,2070,34,25182,1
swe,2070,35,25074,1
swe,2070,36,24970,1
swe,2070,37,24938,1
swe,2070,38,25012,1
swe,2070,39,25158,1
swe,2070,40,25306,1
swe,2070,41,25454,1
swe,2070,42,25633.8,1
swe,2070,43,25842,1
swe,2070,44,26064,1
swe,2070,45,26280,1
swe,2070,46,26498,1
swe,2070,47,26648,1
swe,2070,48,26694,1
swe,2070,49,26662,1
swe,2070,50,26628,1
swe,2070,51,26584,1
swe,2070,52,26496,1
swe,2070,53,26354,1
swe,2070,54,26177.8,1
swe,2070,55,25974,1
swe,2070,56,25720,1
swe,2070,57,25548,1
swe,2070,58,25516,1
swe,2070,59,25556,1
swe,2070,60,25558,1
swe,2070,61,25568,1
swe,2070,62,25404,1
swe,2070,63,24966,1
swe,2070,64,24352,1
swe,2070,65,23796,1
swe,2070,66,23292,1
swe,2070,67,22748,1
swe,2070,68,22154,1
swe,2070,69,21576,1
swe,2070,70,20992,1
swe,2070,71,20290,1
swe,2070,72,20154,1
swe,2070,73,20888,1
swe,2070,74,22126,1
swe,2070,75,23242,1
swe,2070,76,24402,1
swe,2070,77,24978,1
swe,2070,78,24598,1
swe,2070,79,23570,1
swe,2070,80,22594,1
swe,2070,81,21562,1
swe,2070,82,20420,1
swe,2070,83,19218,1
swe,2070,84,17968,1
swe,2070,85,16630,1
swe,2070,86,15202,1
swe,2070,87,13894,1
swe,2070,88,12800,1
swe,2070,89,11848,1
swe,2070,90,10878,1
swe,2070,91,9930,1
swe,2070,92,8970,1
swe,2070,93,7968,1
swe,2070,94,6960,1
swe,2070,95,6008,1
swe,2070,96,5106,1
swe,2070,97,4270,1
swe,2070,98,3514,1
swe,2070,99,2836,1
swe,2070,100,0,1
swe,2070,101,0,1
swe,2070,102,0,1
swe,2070,103,0,1
swe,2070,104,0,1
swe,2070,105,0,1
swe,2070,106,0,1
swe,2070,107,0,1
swe,2070,108,0,1
swe,2070,109,0,1
swe,2070,110,0,1
swe,2070,111,0,1
swe,2070,112,0,1
swe,2070,113,0,1
swe,2070,114,0,1
swe,2070,115,0,1
swe,2070,116,0,1
swe,2070,117,0,1
swe,2070,118,0,1
swe,2070,119,0,1
swe,2070,120,0,1
swe,2070,121,0,1
swe,2070,122,0,1
swe,2070,123,0,1
swe,2070,124,0,1
swe,2070,125,0,1
swe,2070,126,0,1
swe,2070,127,0,1
swe,2070,128,0,1
swe,2070,129,0,1
swe,2070,130,0,1
swe,2071,0,25951.8,1
swe,2071,1,25842,1
swe,2071,2,25722,1
swe,2071,3,25630,1
swe,2071,4,25568,1
swe,2071,5,25530,1
swe,2071,6,25514,1
swe,2071,7,25518,1
swe,2071,8,25544,1
swe,2071,9,25592,1
swe,2071,10,25656,1
swe,2071,11,25727.8,1
swe,2071,12,25810,1
swe,2071,13,25898,1
swe,2071,14,25989.8,1
swe,2071,15,26082,1
swe,2071,16,26174,1
swe,2071,17,26264,1
swe,2071,18,26338,1
swe,2071,19,26390,1
swe,2071,20,26424,1
swe,2071,21,26448,1
swe,2071,22,26462,1
swe,2071,23,26456,1
swe,2071,24,26426,1
swe,2071,25,26376,1
swe,2071,26,26316,1
swe,2071,27,26252,1
swe,2071,28,26160,1
swe,2071,29,26033.8,1
swe,2071,30,25886,1
swe,2071,31,25744,1
swe,2071,32,25607.8,1
swe,2071,33,25472,1
swe,2071,34,25338,1
swe,2071,35,25212,1
swe,2071,36,25102,1
swe,2071,37,24996,1
swe,2071,38,24962,1
swe,2071,39,25034,1
swe,2071,40,25178,1
swe,2071,41,25322,1
swe,2071,42,25470,1
swe,2071,43,25645.8,1
swe,2071,44,25851.8,1
swe,2071,45,26070,1
swe,2071,46,26284,1
swe,2071,47,26500,1
swe,2071,48,26646,1
swe,2071,49,26688,1
swe,2071,50,26656,1
swe,2071,51,26618,1
swe,2071,52,26570,1
swe,2071,53,26478,1
swe,2071,54,26334,1
swe,2071,55,26154,1
swe,2071,56,25948,1
swe,2071,57,25689.8,1
swe,2071,58,25514,1
swe,2071,59,25474,1
swe,2071,60,25506,1
swe,2071,61,25500,1
swe,2071,62,25500,1
swe,2071,63,25326,1
swe,2071,64,24878,1
swe,2071,65,24256,1
swe,2071,66,23688,1
swe,2071,67,23168,1
swe,2071,68,22610,1
swe,2071,69,22006,1
swe,2071,70,21416,1
swe,2071,71,20818,1
swe,2071,72,20100,1
swe,2071,73,19936,1
swe,2071,74,20620,1
swe,2071,75,21794,1
swe,2071,76,22848,1
swe,2071,77,23946,1
swe,2071,78,24458,1
swe,2071,79,24014,1
swe,2071,80,22926,1
swe,2071,81,21890,1
swe,2071,82,20800,1
swe,2071,83,19606,1
swe,2071,84,18364,1
swe,2071,85,17086,1
swe,2071,86,15722,1
swe,2071,87,14276,1
swe,2071,88,12953.8,1
swe,2071,89,11852,1
swe,2071,90,10900,1
swe,2071,91,9934,1
swe,2071,92,8996,1
swe,2071,93,8064,1
swe,2071,94,7112,1
swe,2071,95,6168,1
swe,2071,96,5130,1
swe,2071,97,4310,1
swe,2071,98,3558,1
swe,2071,99,2878,1
swe,2071,100,0,1
swe,2071,101,0,1
swe,2071,102,0,1
swe,2071,103,0,1
swe,2071,104,0,1
swe,2071,105,0,1
swe,2071,106,0,1
swe,2071,107,0,1
swe,2071,108,0,1
swe,2071,109,0,1
swe,2071,110,0,1
swe,2071,111,0,1
swe,2071,112,0,1
swe,2071,113,0,1
swe,2071,114,0,1
swe,2071,115,0,1
swe,2071,116,0,1
swe,2071,117,0,1
swe,2071,118,0,1
swe,2071,119,0,1
swe,2071,120,0,1
swe,2071,121,0,1
swe,2071,122,0,1
swe,2071,123,0,1
swe,2071,124,0,1
swe,2071,125,0,1
swe,2071,126,0,1
swe,2071,127,0,1
swe,2071,128,0,1
swe,2071,129,0,1
swe,2071,130,0,1
swe,2072,0,26070,1
swe,2072,1,25924,1
swe,2072,2,25850,1
swe,2072,3,25742,1
swe,2072,4,25657.8,1
swe,2072,5,25600,1
swe,2072,6,25564,1
swe,2072,7,25546,1
swe,2072,8,25546,1
swe,2072,9,25570,1
swe,2072,10,25618,1
swe,2072,11,25686,1
swe,2072,12,25760,1
swe,2072,13,25844,1
swe,2072,14,25932,1
swe,2072,15,26026,1
swe,2072,16,26118,1
swe,2072,17,26212,1
swe,2072,18,26302,1
swe,2072,19,26376,1
swe,2072,20,26428,1
swe,2072,21,26462,1
swe,2072,22,26488,1
swe,2072,23,26502,1
swe,2072,24,26496,1
swe,2072,25,26466,1
swe,2072,26,26414,1
swe,2072,27,26354,1
swe,2072,28,26288,1
swe,2072,29,26195.8,1
swe,2072,30,26068,1
swe,2072,31,25918,1
swe,2072,32,25774,1
swe,2072,33,25636,1
swe,2072,34,25498,1
swe,2072,35,25362,1
swe,2072,36,25234,1
swe,2072,37,25122,1
swe,2072,38,25012,1
swe,2072,39,24978,1
swe,2072,40,25046,1
swe,2072,41,25188,1
swe,2072,42,25330,1
swe,2072,43,25474,1
swe,2072,44,25648,1
swe,2072,45,25850,1
swe,2072,46,26066,1
swe,2072,47,26278,1
swe,2072,48,26490,1
swe,2072,49,26634,1
swe,2072,50,26674,1
swe,2072,51,26638,1
swe,2072,52,26598,1
swe,2072,53,26548,1
swe,2072,54,26452,1
swe,2072,55,26306,1
swe,2072,56,26122,1
swe,2072,57,25912,1
swe,2072,58,25651.8,1
swe,2072,59,25468,1
swe,2072,60,25424,1
swe,2072,61,25446,1
swe,2072,62,25432,1
swe,2072,63,25422,1
swe,2072,64,25238,1
swe,2072,65,24782,1
swe,2072,66,24150,1
swe,2072,67,23570,1
swe,2072,68,23036,1
swe,2072,69,22464,1
swe,2072,70,21848,1
swe,2072,71,21248,1
swe,2072,72,20636,1
swe,2072,73,19904,1
swe,2072,74,19710,1
swe,2072,75,20344,1
swe,2072,76,21456,1
swe,2072,77,22446,1
swe,2072,78,23482,1
swe,2072,79,23928,1
swe,2072,80,23422,1
swe,2072,81,22272,1
swe,2072,82,21176,1
swe,2072,83,20028,1
swe,2072,84,18784,1
swe,2072,85,17504,1
swe,2072,86,16194,1
swe,2072,87,14806,1
swe,2072,88,13344,1
swe,2072,89,12010,1
swe,2072,90,10900,1
swe,2072,91,9946,1
swe,2072,92,8986,1
swe,2072,93,8060,1
swe,2072,94,7156,1
swe,2072,95,6254,1
swe,2072,96,5374,1
swe,2072,97,4344,1
swe,2072,98,3598,1
swe,2072,99,2912,1
swe,2072,100,0,1
swe,2072,101,0,1
swe,2072,102,0,1
swe,2072,103,0,1
swe,2072,104,0,1
swe,2072,105,0,1
swe,2072,106,0,1
swe,2072,107,0,1
swe,2072,108,0,1
swe,2072,109,0,1
swe,2072,110,0,1
swe,2072,111,0,1
swe,2072,112,0,1
swe,2072,113,0,1
swe,2072,114,0,1
swe,2072,115,0,1
swe,2072,116,0,1
swe,2072,117,0,1
swe,2072,118,0,1
swe,2072,119,0,1
swe,2072,120,0,1
swe,2072,121,0,1
swe,2072,122,0,1
swe,2072,123,0,1
swe,2072,124,0,1
swe,2072,125,0,1
swe,2072,126,0,1
swe,2072,127,0,1
swe,2072,128,0,1
swe,2072,129,0,1
swe,2072,130,0,1
swe,2073,0,26176,1
swe,2073,1,26032,1
swe,2073,2,25910,1
swe,2073,3,25850,1
swe,2073,4,25754,1
swe,2073,5,25677.8,1
swe,2073,6,25624,1
swe,2073,7,25588,1
swe,2073,8,25570,1
swe,2073,9,25566,1
swe,2073,10,25588,1
swe,2073,11,25636,1
swe,2073,12,25707.8,1
swe,2073,13,25783.8,1
swe,2073,14,25868,1
swe,2073,15,25957.8,1
swe,2073,16,26051.8,1
swe,2073,17,26145.8,1
swe,2073,18,26240,1
swe,2073,19,26330,1
swe,2073,20,26406,1
swe,2073,21,26458,1
swe,2073,22,26492,1
swe,2073,23,26518,1
swe,2073,24,26532,1
swe,2073,25,26528,1
swe,2073,26,26496,1
swe,2073,27,26444,1
swe,2073,28,26384,1
swe,2073,29,26316,1
swe,2073,30,26222,1
swe,2073,31,26094,1
swe,2073,32,25942,1
swe,2073,33,25794,1
swe,2073,34,25656,1
swe,2073,35,25516,1
swe,2073,36,25376,1
swe,2073,37,25248,1
swe,2073,38,25132,1
swe,2073,39,25022,1
swe,2073,40,24984,1
swe,2073,41,25050,1
swe,2073,42,25190,1
swe,2073,43,25328,1
swe,2073,44,25470,1
swe,2073,45,25639.8,1
swe,2073,46,25842,1
swe,2073,47,26054,1
swe,2073,48,26264,1
swe,2073,49,26472,1
swe,2073,50,26614,1
swe,2073,51,26652,1
swe,2073,52,26612,1
swe,2073,53,26570,1
swe,2073,54,26516,1
swe,2073,55,26418,1
swe,2073,56,26268,1
swe,2073,57,26082,1
swe,2073,58,25868,1
swe,2073,59,25604,1
swe,2073,60,25416,1
swe,2073,61,25364,1
swe,2073,62,25378,1
swe,2073,63,25354,1
swe,2073,64,25336,1
swe,2073,65,25142,1
swe,2073,66,24676,1
swe,2073,67,24038,1
swe,2073,68,23446,1
swe,2073,69,22896,1
swe,2073,70,22310,1
swe,2073,71,21684,1
swe,2073,72,21074,1
swe,2073,73,20446,1
swe,2073,74,19700,1
swe,2073,75,19476,1
swe,2073,76,20060,1
swe,2073,77,21108,1
swe,2073,78,22036,1
swe,2073,79,23008,1
swe,2073,80,23388,1
swe,2073,81,22822,1
swe,2073,82,21610,1
swe,2073,83,20454,1
swe,2073,84,19248,1
swe,2073,85,17954,1
swe,2073,86,16636,1
swe,2073,87,15298,1
swe,2073,88,13886,1
swe,2073,89,12406,1
swe,2073,90,11060,1
swe,2073,91,9944,1
swe,2073,92,8988,1
swe,2073,93,8036,1
swe,2073,94,7120,1
swe,2073,95,6242,1
swe,2073,96,5392,1
swe,2073,97,4578,1
swe,2073,98,3630,1
swe,2073,99,2944,1
swe,2073,100,0,1
swe,2073,101,0,1
swe,2073,102,0,1
swe,2073,103,0,1
swe,2073,104,0,1
swe,2073,105,0,1
swe,2073,106,0,1
swe,2073,107,0,1
swe,2073,108,0,1
swe,2073,109,0,1
swe,2073,110,0,1
swe,2073,111,0,1
swe,2073,112,0,1
swe,2073,113,0,1
swe,2073,114,0,1
swe,2073,115,0,1
swe,2073,116,0,1
swe,2073,117,0,1
swe,2073,118,0,1
swe,2073,119,0,1
swe,2073,120,0,1
swe,2073,121,0,1
swe,2073,122,0,1
swe,2073,123,0,1
swe,2073,124,0,1
swe,2073,125,0,1
swe,2073,126,0,1
swe,2073,127,0,1
swe,2073,128,0,1
swe,2073,129,0,1
swe,2073,130,0,1
swe,2074,0,26268,1
swe,2074,1,26132,1
swe,2074,2,26014,1
swe,2074,3,25907.8,1
swe,2074,4,25839.8,1
swe,2074,5,25756,1
swe,2074,6,25689.8,1
swe,2074,7,25638,1
swe,2074,8,25606,1
swe,2074,9,25586,1
swe,2074,10,25578,1
swe,2074,11,25596,1
swe,2074,12,25645.8,1
swe,2074,13,25720,1
swe,2074,14,25800,1
swe,2074,15,25883.8,1
swe,2074,16,25976,1
swe,2074,17,26070,1
swe,2074,18,26166,1
swe,2074,19,26258,1
swe,2074,20,26350,1
swe,2074,21,26426,1
swe,2074,22,26480,1
swe,2074,23,26514,1
swe,2074,24,26540,1
swe,2074,25,26556,1
swe,2074,26,26550,1
swe,2074,27,26518,1
swe,2074,28,26466,1
swe,2074,29,26404,1
swe,2074,30,26336,1
swe,2074,31,26240,1
swe,2074,32,26110,1
swe,2074,33,25956,1
swe,2074,34,25807.8,1
swe,2074,35,25666,1
swe,2074,36,25524,1
swe,2074,37,25382,1
swe,2074,38,25252,1
swe,2074,39,25134,1
swe,2074,40,25022,1
swe,2074,41,24982,1
swe,2074,42,25046,1
swe,2074,43,25182,1
swe,2074,44,25320,1
swe,2074,45,25458,1
swe,2074,46,25626,1
swe,2074,47,25824,1
swe,2074,48,26033.8,1
swe,2074,49,26240,1
swe,2074,50,26446,1
swe,2074,51,26584,1
swe,2074,52,26620,1
swe,2074,53,26578,1
swe,2074,54,26532,1
swe,2074,55,26476,1
swe,2074,56,26374,1
swe,2074,57,26220,1
swe,2074,58,26032,1
swe,2074,59,25816,1
swe,2074,60,25546,1
swe,2074,61,25354,1
swe,2074,62,25296,1
swe,2074,63,25304,1
swe,2074,64,25270,1
swe,2074,65,25242,1
swe,2074,66,25038,1
swe,2074,67,24564,1
swe,2074,68,23916,1
swe,2074,69,23312,1
swe,2074,70,22748,1
swe,2074,71,22148,1
swe,2074,72,21512,1
swe,2074,73,20892,1
swe,2074,74,20250,1
swe,2074,75,19488,1
swe,2074,76,19236,1
swe,2074,77,19770,1
swe,2074,78,20756,1
swe,2074,79,21618,1
swe,2074,80,22526,1
swe,2074,81,22844,1
swe,2074,82,22214,1
swe,2074,83,20942,1
swe,2074,84,19728,1
swe,2074,85,18464,1
swe,2074,86,17120,1
swe,2074,87,15764,1
swe,2074,88,14398,1
swe,2074,89,12962,1
swe,2074,90,11464,1
swe,2074,91,10108,1
swe,2074,92,8984,1
swe,2074,93,8028,1
swe,2074,94,7082,1
swe,2074,95,6178,1
swe,2074,96,5330,1
swe,2074,97,4528,1
swe,2074,98,3782,1
swe,2074,99,2966,1
swe,2074,100,0,1
swe,2074,101,0,1
swe,2074,102,0,1
swe,2074,103,0,1
swe,2074,104,0,1
swe,2074,105,0,1
swe,2074,106,0,1
swe,2074,107,0,1
swe,2074,108,0,1
swe,2074,109,0,1
swe,2074,110,0,1
swe,2074,111,0,1
swe,2074,112,0,1
swe,2074,113,0,1
swe,2074,114,0,1
swe,2074,115,0,1
swe,2074,116,0,1
swe,2074,117,0,1
swe,2074,118,0,1
swe,2074,119,0,1
swe,2074,120,0,1
swe,2074,121,0,1
swe,2074,122,0,1
swe,2074,123,0,1
swe,2074,124,0,1
swe,2074,125,0,1
swe,2074,126,0,1
swe,2074,127,0,1
swe,2074,128,0,1
swe,2074,129,0,1
swe,2074,130,0,1
swe,2075,0,26342,1
swe,2075,1,26220,1
swe,2075,2,26106,1
swe,2075,3,26001.8,1
swe,2075,4,25906,1
swe,2075,5,25824,1
swe,2075,6,25751.8,1
swe,2075,7,25692,1
swe,2075,8,25645.8,1
swe,2075,9,25614,1
swe,2075,10,25594,1
swe,2075,11,25582,1
swe,2075,12,25596,1
swe,2075,13,25648,1
swe,2075,14,25726,1
swe,2075,15,25806,1
swe,2075,16,25892,1
swe,2075,17,25983.8,1
swe,2075,18,26080,1
swe,2075,19,26176,1
swe,2075,20,26270,1
swe,2075,21,26362,1
swe,2075,22,26438,1
swe,2075,23,26492,1
swe,2075,24,26528,1
swe,2075,25,26554,1
swe,2075,26,26568,1
swe,2075,27,26564,1
swe,2075,28,26532,1
swe,2075,29,26478,1
swe,2075,30,26416,1
swe,2075,31,26348,1
swe,2075,32,26250,1
swe,2075,33,26118,1
swe,2075,34,25962,1
swe,2075,35,25812,1
swe,2075,36,25668,1
swe,2075,37,25524,1
swe,2075,38,25382,1
swe,2075,39,25250,1
swe,2075,40,25130,1
swe,2075,41,25014,1
swe,2075,42,24972,1
swe,2075,43,25034,1
swe,2075,44,25168,1
swe,2075,45,25302,1
swe,2075,46,25438,1
swe,2075,47,25601.8,1
swe,2075,48,25798,1
swe,2075,49,26006,1
swe,2075,50,26207.8,1
swe,2075,51,26412,1
swe,2075,52,26548,1
swe,2075,53,26580,1
swe,2075,54,26536,1
swe,2075,55,26486,1
swe,2075,56,26426,1
swe,2075,57,26322,1
swe,2075,58,26166,1
swe,2075,59,25974,1
swe,2075,60,25754,1
swe,2075,61,25482,1
swe,2075,62,25286,1
swe,2075,63,25220,1
swe,2075,64,25220,1
swe,2075,65,25178,1
swe,2075,66,25140,1
swe,2075,67,24926,1
swe,2075,68,24444,1
swe,2075,69,23786,1
swe,2075,70,23172,1
swe,2075,71,22594,1
swe,2075,72,21982,1
swe,2075,73,21334,1
swe,2075,74,20702,1
swe,2075,75,20048,1
swe,2075,76,19272,1
swe,2075,77,18992,1
swe,2075,78,19476,1
swe,2075,79,20396,1
swe,2075,80,21196,1
swe,2075,81,22038,1
swe,2075,82,22292,1
swe,2075,83,21598,1
swe,2075,84,20268,1
swe,2075,85,18994,1
swe,2075,86,17674,1
swe,2075,87,16282,1
swe,2075,88,14886,1
swe,2075,89,13492,1
swe,2075,90,12034,1
swe,2075,91,10520,1
swe,2075,92,9152,1
swe,2075,93,8022,1
swe,2075,94,7066,1
swe,2075,95,6128,1
swe,2075,96,5234,1
swe,2075,97,4414,1
swe,2075,98,3664,1
swe,2075,99,2984,1
swe,2075,100,0,1
swe,2075,101,0,1
swe,2075,102,0,1
swe,2075,103,0,1
swe,2075,104,0,1
swe,2075,105,0,1
swe,2075,106,0,1
swe,2075,107,0,1
swe,2075,108,0,1
swe,2075,109,0,1
swe,2075,110,0,1
swe,2075,111,0,1
swe,2075,112,0,1
swe,2075,113,0,1
swe,2075,114,0,1
swe,2075,115,0,1
swe,2075,116,0,1
swe,2075,117,0,1
swe,2075,118,0,1
swe,2075,119,0,1
swe,2075,120,0,1
swe,2075,121,0,1
swe,2075,122,0,1
swe,2075,123,0,1
swe,2075,124,0,1
swe,2075,125,0,1
swe,2075,126,0,1
swe,2075,127,0,1
swe,2075,128,0,1
swe,2075,129,0,1
swe,2075,130,0,1
swe,2076,0,26444,1
swe,2076,1,26364,1
swe,2076,2,26250,1
swe,2076,3,26139.8,1
swe,2076,4,26038,1
swe,2076,5,25944,1
swe,2076,6,25860,1
swe,2076,7,25786,1
swe,2076,8,25726,1
swe,2076,9,25680,1
swe,2076,10,25650,1
swe,2076,11,25632,1
swe,2076,12,25620,1
swe,2076,13,25636,1
swe,2076,14,25688,1
swe,2076,15,25766,1
swe,2076,16,25848,1
swe,2076,17,25933.8,1
swe,2076,18,26026,1
swe,2076,19,26122,1
swe,2076,20,26218,1
swe,2076,21,26314,1
swe,2076,22,26406,1
swe,2076,23,26482,1
swe,2076,24,26536,1
swe,2076,25,26570,1
swe,2076,26,26596,1
swe,2076,27,26610,1
swe,2076,28,26604,1
swe,2076,29,26570,1
swe,2076,30,26516,1
swe,2076,31,26452,1
swe,2076,32,26382,1
swe,2076,33,26284,1
swe,2076,34,26148,1
swe,2076,35,25992,1
swe,2076,36,25839.8,1
swe,2076,37,25694,1
swe,2076,38,25548,1
swe,2076,39,25402,1
swe,2076,40,25268,1
swe,2076,41,25146,1
swe,2076,42,25028,1
swe,2076,43,24984,1
swe,2076,44,25042,1
swe,2076,45,25176,1
swe,2076,46,25308,1
swe,2076,47,25440,1
swe,2076,48,25604,1
swe,2076,49,25795.8,1
swe,2076,50,26001.8,1
swe,2076,51,26201.8,1
swe,2076,52,26402,1
swe,2076,53,26534,1
swe,2076,54,26564,1
swe,2076,55,26516,1
swe,2076,56,26464,1
swe,2076,57,26400,1
swe,2076,58,26290,1
swe,2076,59,26127.8,1
swe,2076,60,25930,1
swe,2076,61,25704,1
swe,2076,62,25422,1
swe,2076,63,25216,1
swe,2076,64,25140,1
swe,2076,65,25128,1
swe,2076,66,25072,1
swe,2076,67,25020,1
swe,2076,68,24790,1
swe,2076,69,24292,1
swe,2076,70,23618,1
swe,2076,71,22986,1
swe,2076,72,22382,1
swe,2076,73,21746,1
swe,2076,74,21078,1
swe,2076,75,20426,1
swe,2076,76,19748,1
swe,2076,77,18948,1
swe,2076,78,18622,1
swe,2076,79,19026,1
swe,2076,80,19846,1
swe,2076,81,20550,1
swe,2076,82,21300,1
swe,2076,83,21468,1
swe,2076,84,20708,1
swe,2076,85,19324,1
swe,2076,86,18002,1
swe,2076,87,16634,1
swe,2076,88,15218,1
swe,2076,89,13830,1
swe,2076,90,12464,1
swe,2076,91,11038,1
swe,2076,92,9566,1
swe,2076,93,8248,1
swe,2076,94,7176,1
swe,2076,95,6282,1
swe,2076,96,5288,1
swe,2076,97,4430,1
swe,2076,98,3670,1
swe,2076,99,2998,1
swe,2076,100,0,1
swe,2076,101,0,1
swe,2076,102,0,1
swe,2076,103,0,1
swe,2076,104,0,1
swe,2076,105,0,1
swe,2076,106,0,1
swe,2076,107,0,1
swe,2076,108,0,1
swe,2076,109,0,1
swe,2076,110,0,1
swe,2076,111,0,1
swe,2076,112,0,1
swe,2076,113,0,1
swe,2076,114,0,1
swe,2076,115,0,1
swe,2076,116,0,1
swe,2076,117,0,1
swe,2076,118,0,1
swe,2076,119,0,1
swe,2076,120,0,1
swe,2076,121,0,1
swe,2076,122,0,1
swe,2076,123,0,1
swe,2076,124,0,1
swe,2076,125,0,1
swe,2076,126,0,1
swe,2076,127,0,1
swe,2076,128,0,1
swe,2076,129,0,1
swe,2076,130,0,1
swe,2077,0,26526,1
swe,2077,1,26438,1
swe,2077,2,26378,1
swe,2077,3,26270,1
swe,2077,4,26164,1
swe,2077,5,26066,1
swe,2077,6,25972,1
swe,2077,7,25888,1
swe,2077,8,25812,1
swe,2077,9,25750,1
swe,2077,10,25706,1
swe,2077,11,25677.8,1
swe,2077,12,25660,1
swe,2077,13,25650,1
swe,2077,14,25666,1
swe,2077,15,25720,1
swe,2077,16,25798,1
swe,2077,17,25880,1
swe,2077,18,25966,1
swe,2077,19,26060,1
swe,2077,20,26156,1
swe,2077,21,26252,1
swe,2077,22,26348,1
swe,2077,23,26440,1
swe,2077,24,26516,1
swe,2077,25,26570,1
swe,2077,26,26604,1
swe,2077,27,26628,1
swe,2077,28,26642,1
swe,2077,29,26634,1
swe,2077,30,26600,1
swe,2077,31,26544,1
swe,2077,32,26478,1
swe,2077,33,26406,1
swe,2077,34,26306,1
swe,2077,35,26170,1
swe,2077,36,26010,1
swe,2077,37,25856,1
swe,2077,38,25710,1
swe,2077,39,25562,1
swe,2077,40,25414,1
swe,2077,41,25278,1
swe,2077,42,25152,1
swe,2077,43,25034,1
swe,2077,44,24986,1
swe,2077,45,25044,1
swe,2077,46,25174,1
swe,2077,47,25304,1
swe,2077,48,25434,1
swe,2077,49,25594,1
swe,2077,50,25786,1
swe,2077,51,25988,1
swe,2077,52,26183.8,1
swe,2077,53,26382,1
swe,2077,54,26512,1
swe,2077,55,26538,1
swe,2077,56,26488,1
swe,2077,57,26432,1
swe,2077,58,26364,1
swe,2077,59,26250,1
swe,2077,60,26082,1
swe,2077,61,25877.8,1
swe,2077,62,25642,1
swe,2077,63,25354,1
swe,2077,64,25138,1
swe,2077,65,25050,1
swe,2077,66,25026,1
swe,2077,67,24958,1
swe,2077,68,24890,1
swe,2077,69,24644,1
swe,2077,70,24132,1
swe,2077,71,23442,1
swe,2077,72,22790,1
swe,2077,73,22162,1
swe,2077,74,21504,1
swe,2077,75,20816,1
swe,2077,76,20140,1
swe,2077,77,19438,1
