child_mortality_0_5_year_olds_dying_per_1000_born,geo,time
45.1,kwt,1977
42.1,kwt,1978
39.1,kwt,1979
36.1,kwt,1980
33.2,kwt,1981
30.2,kwt,1982
27.4,kwt,1983
25.0,kwt,1984
23.1,kwt,1985
21.7,kwt,1986
20.6,kwt,1987
19.6,kwt,1988
18.8,kwt,1989
17.9,kwt,1990
19.9,kwt,1991
16.3,kwt,1992
15.7,kwt,1993
15.2,kwt,1994
14.7,kwt,1995
14.2,kwt,1996
13.8,kwt,1997
13.3,kwt,1998
12.9,kwt,1999
12.7,kwt,2000
12.5,kwt,2001
12.3,kwt,2002
12.1,kwt,2003
11.9,kwt,2004
11.7,kwt,2005
11.6,kwt,2006
11.5,kwt,2007
11.3,kwt,2008
11.1,kwt,2009
10.8,kwt,2010
10.3,kwt,2011
9.9,kwt,2012
9.4,kwt,2013
9.0,kwt,2014
8.6,kwt,2015
382.7,kgz,1800
382.6,kgz,1801
382.6,kgz,1802
382.5,kgz,1803
382.4,kgz,1804
382.4,kgz,1805
382.3,kgz,1806
382.2,kgz,1807
382.1,kgz,1808
382.1,kgz,1809
382.0,kgz,1810
381.9,kgz,1811
381.9,kgz,1812
381.8,kgz,1813
381.7,kgz,1814
381.6,kgz,1815
381.6,kgz,1816
381.5,kgz,1817
381.4,kgz,1818
381.3,kgz,1819
381.3,kgz,1820
381.2,kgz,1821
381.1,kgz,1822
381.1,kgz,1823
381.0,kgz,1824
380.9,kgz,1825
380.8,kgz,1826
380.8,kgz,1827
380.7,kgz,1828
380.6,kgz,1829
380.5,kgz,1830
380.5,kgz,1831
380.4,kgz,1832
380.3,kgz,1833
380.2,kgz,1834
380.2,kgz,1835
380.1,kgz,1836
380.0,kgz,1837
380.0,kgz,1838
379.9,kgz,1839
379.8,kgz,1840
379.7,kgz,1841
379.7,kgz,1842
379.6,kgz,1843
379.5,kgz,1844
379.4,kgz,1845
379.4,kgz,1846
379.3,kgz,1847
379.2,kgz,1848
379.2,kgz,1849
379.1,kgz,1850
379.0,kgz,1851
378.9,kgz,1852
378.9,kgz,1853
378.8,kgz,1854
378.7,kgz,1855
378.7,kgz,1856
378.6,kgz,1857
378.5,kgz,1858
378.4,kgz,1859
378.4,kgz,1860
378.3,kgz,1861
378.2,kgz,1862
378.2,kgz,1863
378.1,kgz,1864
378.0,kgz,1865
377.9,kgz,1866
377.9,kgz,1867
377.8,kgz,1868
377.7,kgz,1869
377.6,kgz,1870
377.6,kgz,1871
377.5,kgz,1872
377.4,kgz,1873
377.4,kgz,1874
377.3,kgz,1875
377.2,kgz,1876
377.1,kgz,1877
377.1,kgz,1878
377.0,kgz,1879
376.9,kgz,1880
376.9,kgz,1881
376.8,kgz,1882
376.7,kgz,1883
376.6,kgz,1884
376.6,kgz,1885
376.5,kgz,1886
376.4,kgz,1887
376.4,kgz,1888
376.3,kgz,1889
376.2,kgz,1890
376.1,kgz,1891
376.1,kgz,1892
376.0,kgz,1893
375.9,kgz,1894
375.9,kgz,1895
375.8,kgz,1896
375.7,kgz,1897
375.6,kgz,1898
375.6,kgz,1899
375.5,kgz,1900
372.2,kgz,1901
369.0,kgz,1902
365.8,kgz,1903
362.6,kgz,1904
359.5,kgz,1905
356.4,kgz,1906
353.3,kgz,1907
350.2,kgz,1908
347.2,kgz,1909
344.2,kgz,1910
341.2,kgz,1911
338.2,kgz,1912
335.3,kgz,1913
332.4,kgz,1914
329.5,kgz,1915
326.7,kgz,1916
323.8,kgz,1917
321.0,kgz,1918
318.2,kgz,1919
315.5,kgz,1920
312.7,kgz,1921
310.0,kgz,1922
307.3,kgz,1923
304.7,kgz,1924
302.0,kgz,1925
299.4,kgz,1926
296.8,kgz,1927
294.2,kgz,1928
291.7,kgz,1929
289.2,kgz,1930
286.6,kgz,1931
279.9,kgz,1932
273.3,kgz,1933
266.8,kgz,1934
260.5,kgz,1935
254.5,kgz,1936
248.7,kgz,1937
242.9,kgz,1938
237.3,kgz,1939
231.8,kgz,1940
226.5,kgz,1941
221.3,kgz,1942
216.2,kgz,1943
211.2,kgz,1944
206.3,kgz,1945
201.6,kgz,1946
196.9,kgz,1947
192.4,kgz,1948
187.9,kgz,1949
183.6,kgz,1950
181.7,kgz,1951
177.3,kgz,1952
172.8,kgz,1953
169.0,kgz,1954
164.2,kgz,1955
160.0,kgz,1956
154.9,kgz,1957
150.5,kgz,1958
145.4,kgz,1959
141.1,kgz,1960
139.1,kgz,1961
137.2,kgz,1962
135.3,kgz,1963
133.4,kgz,1964
131.6,kgz,1965
129.7,kgz,1966
127.9,kgz,1967
126.2,kgz,1968
124.4,kgz,1969
122.7,kgz,1970
120.3,kgz,1971
118.1,kgz,1972
116.2,kgz,1973
114.5,kgz,1974
112.6,kgz,1975
110.0,kgz,1976
107.6,kgz,1977
105.2,kgz,1978
102.4,kgz,1979
99.5,kgz,1980
96.0,kgz,1981
92.2,kgz,1982
87.9,kgz,1983
83.5,kgz,1984
79.1,kgz,1985
75.0,kgz,1986
71.4,kgz,1987
68.4,kgz,1988
66.2,kgz,1989
65.0,kgz,1990
64.7,kgz,1991
64.5,kgz,1992
64.1,kgz,1993
63.0,kgz,1994
61.3,kgz,1995
58.9,kgz,1996
56.3,kgz,1997
53.7,kgz,1998
51.1,kgz,1999
48.7,kgz,2000
46.4,kgz,2001
44.4,kgz,2002
42.5,kgz,2003
40.8,kgz,2004
39.3,kgz,2005
37.9,kgz,2006
36.3,kgz,2007
34.4,kgz,2008
32.3,kgz,2009
30.0,kgz,2010
27.8,kgz,2011
25.7,kgz,2012
24.0,kgz,2013
22.6,kgz,2014
21.3,kgz,2015
418.7,lao,1800
418.7,lao,1801
418.7,lao,1802
418.7,lao,1803
418.7,lao,1804
418.7,lao,1805
418.7,lao,1806
418.7,lao,1807
418.7,lao,1808
418.7,lao,1809
418.7,lao,1810
418.7,lao,1811
418.7,lao,1812
418.7,lao,1813
418.7,lao,1814
418.7,lao,1815
418.7,lao,1816
418.7,lao,1817
418.7,lao,1818
418.7,lao,1819
418.7,lao,1820
418.7,lao,1821
418.7,lao,1822
418.7,lao,1823
418.7,lao,1824
418.7,lao,1825
418.7,lao,1826
418.7,lao,1827
418.7,lao,1828
418.7,lao,1829
418.7,lao,1830
418.7,lao,1831
418.7,lao,1832
418.7,lao,1833
418.7,lao,1834
418.7,lao,1835
418.7,lao,1836
418.7,lao,1837
418.7,lao,1838
418.7,lao,1839
418.7,lao,1840
418.7,lao,1841
418.7,lao,1842
418.7,lao,1843
418.7,lao,1844
418.7,lao,1845
418.7,lao,1846
418.7,lao,1847
418.7,lao,1848
418.7,lao,1849
418.7,lao,1850
418.7,lao,1851
418.7,lao,1852
418.7,lao,1853
418.7,lao,1854
418.7,lao,1855
418.7,lao,1856
418.7,lao,1857
418.7,lao,1858
418.7,lao,1859
418.7,lao,1860
418.7,lao,1861
418.7,lao,1862
418.7,lao,1863
418.7,lao,1864
418.7,lao,1865
418.7,lao,1866
418.7,lao,1867
418.7,lao,1868
418.7,lao,1869
418.7,lao,1870
418.7,lao,1871
418.7,lao,1872
418.7,lao,1873
418.7,lao,1874
418.7,lao,1875
418.7,lao,1876
418.7,lao,1877
418.7,lao,1878
418.7,lao,1879
418.7,lao,1880
418.7,lao,1881
418.7,lao,1882
418.7,lao,1883
418.7,lao,1884
418.7,lao,1885
418.7,lao,1886
418.7,lao,1887
418.7,lao,1888
418.7,lao,1889
418.7,lao,1890
418.7,lao,1891
418.7,lao,1892
418.7,lao,1893
418.7,lao,1894
418.7,lao,1895
418.6,lao,1896
418.5,lao,1897
418.4,lao,1898
418.1,lao,1899
417.8,lao,1900
417.5,lao,1901
417.1,lao,1902
416.6,lao,1903
416.0,lao,1904
415.4,lao,1905
414.7,lao,1906
413.9,lao,1907
413.1,lao,1908
412.2,lao,1909
411.3,lao,1910
410.4,lao,1911
409.4,lao,1912
408.4,lao,1913
407.4,lao,1914
406.5,lao,1915
405.5,lao,1916
404.5,lao,1917
403.5,lao,1918
402.5,lao,1919
401.5,lao,1920
400.6,lao,1921
399.6,lao,1922
398.6,lao,1923
397.6,lao,1924
396.6,lao,1925
395.6,lao,1926
394.7,lao,1927
393.7,lao,1928
392.7,lao,1929
391.7,lao,1930
390.7,lao,1931
389.8,lao,1932
388.8,lao,1933
387.8,lao,1934
386.8,lao,1935
385.8,lao,1936
384.8,lao,1937
383.9,lao,1938
382.8,lao,1939
381.8,lao,1940
371.5,lao,1941
360.2,lao,1942
350.3,lao,1943
339.5,lao,1944
330.0,lao,1945
319.6,lao,1946
310.5,lao,1947
301.5,lao,1948
291.7,lao,1949
283.1,lao,1950
279.7,lao,1951
276.3,lao,1952
273.0,lao,1953
269.7,lao,1954
266.4,lao,1955
263.2,lao,1956
260.1,lao,1957
256.9,lao,1958
253.8,lao,1959
250.7,lao,1960
248.2,lao,1961
245.6,lao,1962
243.1,lao,1963
240.6,lao,1964
238.2,lao,1965
235.7,lao,1966
233.3,lao,1967
230.9,lao,1968
228.5,lao,1969
226.2,lao,1970
223.9,lao,1971
221.6,lao,1972
219.3,lao,1973
217.1,lao,1974
214.8,lao,1975
212.6,lao,1976
210.5,lao,1977
208.3,lao,1978
204.2,lao,1979
200.3,lao,1980
196.6,lao,1981
192.9,lao,1982
189.2,lao,1983
185.5,lao,1984
181.8,lao,1985
178.1,lao,1986
174.3,lao,1987
170.5,lao,1988
166.4,lao,1989
162.4,lao,1990
158.2,lao,1991
153.8,lao,1992
149.3,lao,1993
144.7,lao,1994
140.1,lao,1995
135.5,lao,1996
130.9,lao,1997
126.4,lao,1998
122.0,lao,1999
117.7,lao,2000
113.4,lao,2001
109.2,lao,2002
105.1,lao,2003
101.1,lao,2004
97.2,lao,2005
93.5,lao,2006
89.8,lao,2007
86.2,lao,2008
82.8,lao,2009
79.7,lao,2010
76.7,lao,2011
74.0,lao,2012
71.3,lao,2013
69.1,lao,2014
66.7,lao,2015
404.7,lva,1800
404.7,lva,1801
404.7,lva,1802
404.7,lva,1803
404.7,lva,1804
404.7,lva,1805
404.7,lva,1806
404.7,lva,1807
404.7,lva,1808
404.7,lva,1809
404.7,lva,1810
404.7,lva,1811
404.7,lva,1812
404.7,lva,1813
404.7,lva,1814
404.7,lva,1815
404.7,lva,1816
404.7,lva,1817
404.7,lva,1818
404.7,lva,1819
404.7,lva,1820
404.7,lva,1821
404.7,lva,1822
404.7,lva,1823
404.7,lva,1824
404.7,lva,1825
404.7,lva,1826
404.7,lva,1827
404.7,lva,1828
404.7,lva,1829
404.7,lva,1830
404.7,lva,1831
404.7,lva,1832
404.7,lva,1833
404.7,lva,1834
404.7,lva,1835
404.7,lva,1836
404.7,lva,1837
404.7,lva,1838
404.7,lva,1839
404.7,lva,1840
404.7,lva,1841
404.7,lva,1842
404.7,lva,1843
404.7,lva,1844
404.7,lva,1845
404.7,lva,1846
404.7,lva,1847
404.7,lva,1848
404.7,lva,1849
404.7,lva,1850
404.7,lva,1851
404.7,lva,1852
404.7,lva,1853
404.7,lva,1854
404.7,lva,1855
404.7,lva,1856
404.7,lva,1857
404.7,lva,1858
404.7,lva,1859
404.7,lva,1860
400.9,lva,1861
395.9,lva,1862
392.2,lva,1863
388.5,lva,1864
383.7,lva,1865
380.0,lva,1866
376.4,lva,1867
371.6,lva,1868
368.0,lva,1869
364.5,lva,1870
359.8,lva,1871
356.3,lva,1872
352.8,lva,1873
349.4,lva,1874
344.8,lva,1875
341.4,lva,1876
338.0,lva,1877
333.5,lva,1878
330.1,lva,1879
326.8,lva,1880
322.4,lva,1881
319.1,lva,1882
315.9,lva,1883
311.5,lva,1884
308.3,lva,1885
305.1,lva,1886
300.8,lva,1887
297.7,lva,1888
294.6,lva,1889
290.4,lva,1890
287.3,lva,1891
284.2,lva,1892
280.1,lva,1893
277.0,lva,1894
274.0,lva,1895
269.9,lva,1896
266.8,lva,1897
263.8,lva,1898
260.6,lva,1899
257.5,lva,1900
254.4,lva,1901
251.2,lva,1902
248.0,lva,1903
243.9,lva,1904
240.7,lva,1905
237.4,lva,1906
234.2,lva,1907
230.9,lva,1908
227.7,lva,1909
224.4,lva,1910
221.2,lva,1911
217.1,lva,1912
213.9,lva,1913
210.7,lva,1914
207.6,lva,1915
204.5,lva,1916
201.4,lva,1917
198.3,lva,1918
195.3,lva,1919
191.4,lva,1920
188.4,lva,1921
185.4,lva,1922
182.5,lva,1923
179.6,lva,1924
175.9,lva,1925
172.3,lva,1926
168.7,lva,1927
165.1,lva,1928
161.6,lva,1929
158.1,lva,1930
154.7,lva,1931
151.2,lva,1932
147.9,lva,1933
144.6,lva,1934
141.3,lva,1935
140.2,lva,1936
139.1,lva,1937
138.0,lva,1938
137.0,lva,1939
135.9,lva,1940
134.8,lva,1941
133.8,lva,1942
132.0,lva,1943
131.0,lva,1944
129.9,lva,1945
128.9,lva,1946
127.9,lva,1947
126.9,lva,1948
125.9,lva,1949
113.6,lva,1950
102.6,lva,1951
92.58,lva,1952
83.57,lva,1953
75.44,lva,1954
68.1,lva,1955
61.47,lva,1956
55.49,lva,1957
50.09,lva,1958
45.22,lva,1959
39.03,lva,1960
34.65,lva,1961
36.5,lva,1962
36.97,lva,1963
32.12,lva,1964
28.18,lva,1965
26.62,lva,1966
27.4,lva,1967
28.63,lva,1968
26.95,lva,1969
27.14,lva,1970
23.8,lva,1971
23.4,lva,1972
23.3,lva,1973
27.15,lva,1974
29.35,lva,1975
29.1,lva,1976
26.02,lva,1977
26.89,lva,1978
25.0,lva,1979
24.9,lva,1980
24.7,lva,1981
24.3,lva,1982
23.6,lva,1983
22.4,lva,1984
21.0,lva,1985
19.6,lva,1986
18.6,lva,1987
18.3,lva,1988
19.0,lva,1989
20.4,lva,1990
22.0,lva,1991
23.2,lva,1992
23.8,lva,1993
24.0,lva,1994
23.7,lva,1995
22.9,lva,1996
21.6,lva,1997
20.1,lva,1998
18.6,lva,1999
17.2,lva,2000
16.0,lva,2001
15.1,lva,2002
14.3,lva,2003
13.4,lva,2004
12.5,lva,2005
11.8,lva,2006
11.1,lva,2007
10.5,lva,2008
9.9,lva,2009
9.4,lva,2010
9.0,lva,2011
8.7,lva,2012
8.4,lva,2013
8.2,lva,2014
7.9,lva,2015
447.9,lbn,1800
447.9,lbn,1801
447.9,lbn,1802
447.9,lbn,1803
447.9,lbn,1804
447.9,lbn,1805
447.9,lbn,1806
447.9,lbn,1807
447.9,lbn,1808
447.9,lbn,1809
447.9,lbn,1810
447.9,lbn,1811
447.9,lbn,1812
447.9,lbn,1813
447.9,lbn,1814
447.9,lbn,1815
447.9,lbn,1816
447.9,lbn,1817
447.9,lbn,1818
447.9,lbn,1819
447.9,lbn,1820
447.9,lbn,1821
447.9,lbn,1822
447.9,lbn,1823
447.9,lbn,1824
447.9,lbn,1825
447.9,lbn,1826
447.9,lbn,1827
447.9,lbn,1828
447.9,lbn,1829
447.9,lbn,1830
447.9,lbn,1831
447.9,lbn,1832
447.9,lbn,1833
447.9,lbn,1834
447.9,lbn,1835
447.9,lbn,1836
447.9,lbn,1837
447.9,lbn,1838
447.9,lbn,1839
447.9,lbn,1840
447.9,lbn,1841
447.9,lbn,1842
447.9,lbn,1843
447.9,lbn,1844
447.9,lbn,1845
447.9,lbn,1846
447.9,lbn,1847
447.9,lbn,1848
447.9,lbn,1849
447.9,lbn,1850
447.9,lbn,1851
447.9,lbn,1852
447.9,lbn,1853
447.9,lbn,1854
447.9,lbn,1855
447.9,lbn,1856
447.9,lbn,1857
447.9,lbn,1858
447.9,lbn,1859
447.9,lbn,1860
447.9,lbn,1861
447.9,lbn,1862
447.9,lbn,1863
447.9,lbn,1864
447.9,lbn,1865
447.9,lbn,1866
447.9,lbn,1867
447.9,lbn,1868
447.9,lbn,1869
447.9,lbn,1870
447.9,lbn,1871
447.9,lbn,1872
447.9,lbn,1873
447.9,lbn,1874
447.9,lbn,1875
447.9,lbn,1876
447.9,lbn,1877
447.9,lbn,1878
447.9,lbn,1879
447.9,lbn,1880
447.9,lbn,1881
447.9,lbn,1882
447.9,lbn,1883
447.9,lbn,1884
447.9,lbn,1885
447.9,lbn,1886
447.9,lbn,1887
447.9,lbn,1888
447.9,lbn,1889
447.9,lbn,1890
447.9,lbn,1891
447.9,lbn,1892
447.9,lbn,1893
447.9,lbn,1894
447.8,lbn,1895
447.8,lbn,1896
447.6,lbn,1897
447.5,lbn,1898
447.2,lbn,1899
446.9,lbn,1900
446.5,lbn,1901
446.1,lbn,1902
445.5,lbn,1903
444.9,lbn,1904
444.3,lbn,1905
443.5,lbn,1906
442.7,lbn,1907
441.9,lbn,1908
440.9,lbn,1909
439.9,lbn,1910
438.9,lbn,1911
437.9,lbn,1912
436.8,lbn,1913
435.8,lbn,1914
434.7,lbn,1915
433.7,lbn,1916
432.6,lbn,1917
431.6,lbn,1918
430.5,lbn,1919
429.4,lbn,1920
428.4,lbn,1921
427.3,lbn,1922
426.2,lbn,1923
425.2,lbn,1924
424.1,lbn,1925
423.1,lbn,1926
422.0,lbn,1927
420.9,lbn,1928
419.9,lbn,1929
418.8,lbn,1930
417.7,lbn,1931
416.7,lbn,1932
415.6,lbn,1933
414.6,lbn,1934
413.5,lbn,1935
412.4,lbn,1936
411.4,lbn,1937
410.3,lbn,1938
409.2,lbn,1939
408.2,lbn,1940
371.4,lbn,1941
336.9,lbn,1942
304.6,lbn,1943
274.2,lbn,1944
246.5,lbn,1945
219.4,lbn,1946
200.2,lbn,1947
182.7,lbn,1948
166.8,lbn,1949
152.2,lbn,1950
138.9,lbn,1951
126.8,lbn,1952
115.7,lbn,1953
105.6,lbn,1954
96.42,lbn,1955
88.0,lbn,1956
85.4,lbn,1957
82.7,lbn,1958
80.0,lbn,1959
77.4,lbn,1960
75.1,lbn,1961
72.9,lbn,1962
70.9,lbn,1963
69.1,lbn,1964
67.6,lbn,1965
66.3,lbn,1966
65.2,lbn,1967
64.2,lbn,1968
63.4,lbn,1969
62.7,lbn,1970
61.9,lbn,1971
61.2,lbn,1972
60.5,lbn,1973
59.6,lbn,1974
58.6,lbn,1975
57.4,lbn,1976
56.0,lbn,1977
54.5,lbn,1978
52.9,lbn,1979
51.2,lbn,1980
49.4,lbn,1981
47.5,lbn,1982
45.6,lbn,1983
43.6,lbn,1984
41.6,lbn,1985
39.6,lbn,1986
37.7,lbn,1987
35.9,lbn,1988
34.1,lbn,1989
32.5,lbn,1990
31.0,lbn,1991
29.6,lbn,1992
28.3,lbn,1993
27.0,lbn,1994
25.8,lbn,1995
24.6,lbn,1996
23.5,lbn,1997
22.3,lbn,1998
21.2,lbn,1999
20.0,lbn,2000
18.8,lbn,2001
17.6,lbn,2002
16.4,lbn,2003
15.2,lbn,2004
14.1,lbn,2005
13.0,lbn,2006
12.1,lbn,2007
11.3,lbn,2008
10.7,lbn,2009
10.1,lbn,2010
9.7,lbn,2011
9.3,lbn,2012
8.9,lbn,2013
8.6,lbn,2014
8.3,lbn,2015
407.2,lso,1800
407.2,lso,1801
407.2,lso,1802
407.2,lso,1803
407.2,lso,1804
407.2,lso,1805
407.2,lso,1806
407.2,lso,1807
407.2,lso,1808
407.2,lso,1809
407.2,lso,1810
407.2,lso,1811
407.2,lso,1812
407.2,lso,1813
407.2,lso,1814
407.2,lso,1815
407.2,lso,1816
407.2,lso,1817
407.2,lso,1818
407.2,lso,1819
407.2,lso,1820
407.2,lso,1821
407.2,lso,1822
407.2,lso,1823
407.2,lso,1824
407.2,lso,1825
407.2,lso,1826
407.2,lso,1827
407.2,lso,1828
407.2,lso,1829
407.2,lso,1830
407.2,lso,1831
407.2,lso,1832
407.2,lso,1833
407.2,lso,1834
407.2,lso,1835
407.2,lso,1836
407.2,lso,1837
407.2,lso,1838
407.2,lso,1839
407.2,lso,1840
407.2,lso,1841
407.2,lso,1842
407.2,lso,1843
407.2,lso,1844
407.2,lso,1845
407.2,lso,1846
407.2,lso,1847
407.2,lso,1848
407.2,lso,1849
407.2,lso,1850
407.2,lso,1851
407.2,lso,1852
407.2,lso,1853
407.2,lso,1854
407.2,lso,1855
407.2,lso,1856
407.2,lso,1857
407.2,lso,1858
407.2,lso,1859
407.2,lso,1860
407.2,lso,1861
407.2,lso,1862
407.2,lso,1863
407.2,lso,1864
407.2,lso,1865
407.2,lso,1866
407.2,lso,1867
407.2,lso,1868
407.2,lso,1869
407.2,lso,1870
407.2,lso,1871
407.2,lso,1872
407.2,lso,1873
407.2,lso,1874
407.2,lso,1875
407.2,lso,1876
407.2,lso,1877
407.2,lso,1878
407.2,lso,1879
407.2,lso,1880
407.2,lso,1881
407.2,lso,1882
407.2,lso,1883
407.2,lso,1884
407.2,lso,1885
407.2,lso,1886
407.2,lso,1887
407.2,lso,1888
407.2,lso,1889
407.2,lso,1890
407.2,lso,1891
407.2,lso,1892
407.2,lso,1893
407.2,lso,1894
407.2,lso,1895
407.1,lso,1896
407.0,lso,1897
406.9,lso,1898
406.6,lso,1899
406.4,lso,1900
406.0,lso,1901
405.6,lso,1902
405.1,lso,1903
404.6,lso,1904
404.0,lso,1905
403.3,lso,1906
402.6,lso,1907
401.8,lso,1908
400.9,lso,1909
400.0,lso,1910
399.1,lso,1911
398.2,lso,1912
396.7,lso,1913
395.2,lso,1914
393.8,lso,1915
392.3,lso,1916
390.8,lso,1917
389.4,lso,1918
387.9,lso,1919
386.5,lso,1920
385.0,lso,1921
383.6,lso,1922
382.1,lso,1923
380.7,lso,1924
379.2,lso,1925
377.8,lso,1926
376.3,lso,1927
374.9,lso,1928
373.5,lso,1929
372.0,lso,1930
370.6,lso,1931
369.2,lso,1932
367.8,lso,1933
366.4,lso,1934
364.9,lso,1935
363.5,lso,1936
362.1,lso,1937
360.7,lso,1938
359.3,lso,1939
357.9,lso,1940
346.1,lso,1941
334.7,lso,1942
323.6,lso,1943
312.9,lso,1944
302.6,lso,1945
292.6,lso,1946
283.0,lso,1947
273.7,lso,1948
264.6,lso,1949
255.9,lso,1950
244.3,lso,1951
233.3,lso,1952
226.2,lso,1953
219.4,lso,1954
212.9,lso,1955
206.9,lso,1956
201.5,lso,1957
197.2,lso,1958
193.8,lso,1959
191.5,lso,1960
190.2,lso,1961
189.7,lso,1962
189.7,lso,1963
189.7,lso,1964
189.5,lso,1965
188.8,lso,1966
187.1,lso,1967
184.5,lso,1968
181.0,lso,1969
177.0,lso,1970
172.9,lso,1971
168.5,lso,1972
163.9,lso,1973
158.8,lso,1974
153.3,lso,1975
147.4,lso,1976
141.2,lso,1977
135.0,lso,1978
128.7,lso,1979
122.6,lso,1980
116.7,lso,1981
111.1,lso,1982
105.9,lso,1983
101.3,lso,1984
97.2,lso,1985
93.6,lso,1986
90.4,lso,1987
87.7,lso,1988
85.4,lso,1989
83.7,lso,1990
82.8,lso,1991
82.9,lso,1992
84.0,lso,1993
86.4,lso,1994
89.6,lso,1995
93.0,lso,1996
96.4,lso,1997
99.8,lso,1998
102.9,lso,1999
106.0,lso,2000
108.6,lso,2001
111.2,lso,2002
113.8,lso,2003
115.8,lso,2004
117.3,lso,2005
118.3,lso,2006
115.6,lso,2007
114.2,lso,2008
105.7,lso,2009
101.5,lso,2010
98.5,lso,2011
97.5,lso,2012
98.9,lso,2013
98.4,lso,2014
97.1,lso,2015
429.2,lbr,1800
429.2,lbr,1801
429.2,lbr,1802
429.2,lbr,1803
429.2,lbr,1804
429.2,lbr,1805
429.2,lbr,1806
429.2,lbr,1807
429.2,lbr,1808
429.2,lbr,1809
429.2,lbr,1810
429.2,lbr,1811
429.2,lbr,1812
429.2,lbr,1813
429.2,lbr,1814
429.2,lbr,1815
429.2,lbr,1816
429.2,lbr,1817
429.2,lbr,1818
429.2,lbr,1819
429.2,lbr,1820
429.2,lbr,1821
429.2,lbr,1822
429.2,lbr,1823
429.2,lbr,1824
429.2,lbr,1825
429.2,lbr,1826
429.2,lbr,1827
429.2,lbr,1828
429.2,lbr,1829
429.2,lbr,1830
429.2,lbr,1831
429.2,lbr,1832
429.2,lbr,1833
429.2,lbr,1834
429.2,lbr,1835
429.2,lbr,1836
429.2,lbr,1837
429.2,lbr,1838
429.2,lbr,1839
429.2,lbr,1840
429.2,lbr,1841
429.2,lbr,1842
429.2,lbr,1843
429.2,lbr,1844
429.2,lbr,1845
429.2,lbr,1846
429.2,lbr,1847
429.2,lbr,1848
429.2,lbr,1849
429.2,lbr,1850
429.2,lbr,1851
429.2,lbr,1852
429.2,lbr,1853
429.2,lbr,1854
429.2,lbr,1855
429.2,lbr,1856
429.2,lbr,1857
429.2,lbr,1858
429.2,lbr,1859
429.2,lbr,1860
429.2,lbr,1861
429.2,lbr,1862
429.2,lbr,1863
429.2,lbr,1864
429.2,lbr,1865
429.2,lbr,1866
429.2,lbr,1867
429.2,lbr,1868
429.2,lbr,1869
429.2,lbr,1870
429.2,lbr,1871
429.2,lbr,1872
429.2,lbr,1873
429.2,lbr,1874
429.2,lbr,1875
429.2,lbr,1876
429.2,lbr,1877
429.2,lbr,1878
429.2,lbr,1879
429.2,lbr,1880
429.2,lbr,1881
429.2,lbr,1882
429.2,lbr,1883
429.2,lbr,1884
429.2,lbr,1885
429.2,lbr,1886
429.2,lbr,1887
429.2,lbr,1888
429.2,lbr,1889
429.2,lbr,1890
429.2,lbr,1891
429.2,lbr,1892
429.2,lbr,1893
429.1,lbr,1894
429.1,lbr,1895
429.1,lbr,1896
428.9,lbr,1897
428.8,lbr,1898
428.5,lbr,1899
428.2,lbr,1900
427.9,lbr,1901
427.4,lbr,1902
426.9,lbr,1903
426.4,lbr,1904
425.7,lbr,1905
425.0,lbr,1906
424.2,lbr,1907
423.4,lbr,1908
422.5,lbr,1909
421.6,lbr,1910
420.6,lbr,1911
419.6,lbr,1912
418.6,lbr,1913
417.6,lbr,1914
415.6,lbr,1915
413.6,lbr,1916
411.6,lbr,1917
409.7,lbr,1918
407.7,lbr,1919
405.7,lbr,1920
403.8,lbr,1921
401.8,lbr,1922
399.9,lbr,1923
397.9,lbr,1924
396.0,lbr,1925
394.1,lbr,1926
392.1,lbr,1927
390.2,lbr,1928
388.3,lbr,1929
386.4,lbr,1930
384.5,lbr,1931
382.6,lbr,1932
380.7,lbr,1933
378.8,lbr,1934
376.9,lbr,1935
375.0,lbr,1936
373.1,lbr,1937
371.2,lbr,1938
369.4,lbr,1939
367.5,lbr,1940
365.6,lbr,1941
363.8,lbr,1942
361.9,lbr,1943
360.1,lbr,1944
358.2,lbr,1945
353.2,lbr,1946
347.6,lbr,1947
342.1,lbr,1948
336.7,lbr,1949
331.3,lbr,1950
326.1,lbr,1951
320.9,lbr,1952
315.8,lbr,1953
310.8,lbr,1954
311.4,lbr,1955
313.2,lbr,1956
314.1,lbr,1957
315.0,lbr,1958
315.7,lbr,1959
316.3,lbr,1960
316.4,lbr,1961
315.4,lbr,1962
314.0,lbr,1963
311.7,lbr,1964
308.8,lbr,1965
305.6,lbr,1966
301.4,lbr,1967
296.8,lbr,1968
291.6,lbr,1969
286.3,lbr,1970
281.2,lbr,1971
276.2,lbr,1972
271.3,lbr,1973
266.1,lbr,1974
261.2,lbr,1975
256.8,lbr,1976
252.3,lbr,1977
248.4,lbr,1978
244.6,lbr,1979
241.1,lbr,1980
238.0,lbr,1981
235.6,lbr,1982
234.0,lbr,1983
233.7,lbr,1984
235.0,lbr,1985
237.8,lbr,1986
242.1,lbr,1987
246.9,lbr,1988
251.5,lbr,1989
255.0,lbr,1990
256.7,lbr,1991
255.4,lbr,1992
251.6,lbr,1993
245.5,lbr,1994
237.4,lbr,1995
227.7,lbr,1996
217.1,lbr,1997
205.8,lbr,1998
193.9,lbr,1999
181.8,lbr,2000
169.7,lbr,2001
157.6,lbr,2002
145.9,lbr,2003
134.8,lbr,2004
124.7,lbr,2005
115.7,lbr,2006
107.8,lbr,2007
100.9,lbr,2008
