total_gdp_ppp_inflation_adjusted,geo,time
1323000000,svn,1863
1341000000,svn,1864
1359000000,svn,1865
1377000000,svn,1866
1396000000,svn,1867
1415000000,svn,1868
1434000000,svn,1869
1453000000,svn,1870
1491000000,svn,1871
1530000000,svn,1872
1570000000,svn,1873
1612000000,svn,1874
1654000000,svn,1875
1697000000,svn,1876
1742000000,svn,1877
1787000000,svn,1878
1834000000,svn,1879
1882000000,svn,1880
1932000000,svn,1881
1982000000,svn,1882
2034000000,svn,1883
2088000000,svn,1884
2142000000,svn,1885
2198000000,svn,1886
2256000000,svn,1887
2315000000,svn,1888
2376000000,svn,1889
2438000000,svn,1890
2476000000,svn,1891
2515000000,svn,1892
2555000000,svn,1893
2595000000,svn,1894
2635000000,svn,1895
2677000000,svn,1896
2719000000,svn,1897
2761000000,svn,1898
2805000000,svn,1899
2849000000,svn,1900
2920000000,svn,1901
2992000000,svn,1902
3067000000,svn,1903
3144000000,svn,1904
3222000000,svn,1905
3302000000,svn,1906
3385000000,svn,1907
3469000000,svn,1908
3556000000,svn,1909
3645000000,svn,1910
3677000000,svn,1911
3709000000,svn,1912
3742000000,svn,1913
3762000000,svn,1914
3782000000,svn,1915
3802000000,svn,1916
3822000000,svn,1917
3842000000,svn,1918
3862000000,svn,1919
3883000000,svn,1920
3956000000,svn,1921
4049000000,svn,1922
4237000000,svn,1923
4517000000,svn,1924
4713000000,svn,1925
5015000000,svn,1926
4906000000,svn,1927
5309000000,svn,1928
5559000000,svn,1929
5421000000,svn,1930
5229000000,svn,1931
4719000000,svn,1932
4841000000,svn,1933
4996000000,svn,1934
4896000000,svn,1935
5505000000,svn,1936
5568000000,svn,1937
5983000000,svn,1938
6282000000,svn,1939
6282000000,svn,1940
6282000000,svn,1941
6281000000,svn,1942
6281000000,svn,1943
6281000000,svn,1944
6281000000,svn,1945
6281000000,svn,1946
6280000000,svn,1947
7458000000,svn,1948
8155000000,svn,1949
7603000000,svn,1950
7864000000,svn,1951
7218000000,svn,1952
8254000000,svn,1953
8668000000,svn,1954
9166000000,svn,1955
8942000000,svn,1956
10400000000,svn,1957
10810000000,svn,1958
12090000000,svn,1959
12810000000,svn,1960
13340000000,svn,1961
13550000000,svn,1962
14910000000,svn,1963
16290000000,svn,1964
16660000000,svn,1965
17470000000,svn,1966
17690000000,svn,1967
17990000000,svn,1968
19940000000,svn,1969
20860000000,svn,1970
23220000000,svn,1971
23990000000,svn,1972
24800000000,svn,1973
28010000000,svn,1974
28040000000,svn,1975
28930000000,svn,1976
31080000000,svn,1977
32860000000,svn,1978
35160000000,svn,1979
36960000000,svn,1980
37660000000,svn,1981
37920000000,svn,1982
38230000000,svn,1983
39160000000,svn,1984
39460000000,svn,1985
41060000000,svn,1986
40600000000,svn,1987
40030000000,svn,1988
39530000000,svn,1989
36670000000,svn,1990
33420000000,svn,1991
31600000000,svn,1992
32500000000,svn,1993
34240000000,svn,1994
35650000000,svn,1995
36950000000,svn,1996
38770000000,svn,1997
40170000000,svn,1998
42300000000,svn,1999
44040000000,svn,2000
45400000000,svn,2001
47040000000,svn,2002
48350000000,svn,2003
50520000000,svn,2004
52660000000,svn,2005
55720000000,svn,2006
59550000000,svn,2007
61740000000,svn,2008
56450000000,svn,2009
56900000000,svn,2010
57300000000,svn,2011
55830000000,svn,2012
55250000000,svn,2013
21730000,slb,1800
21730000,slb,1801
21730000,slb,1802
21730000,slb,1803
21730000,slb,1804
21730000,slb,1805
21730000,slb,1806
21730000,slb,1807
21730000,slb,1808
21730000,slb,1809
21730000,slb,1810
21730000,slb,1811
21730000,slb,1812
21730000,slb,1813
21730000,slb,1814
21730000,slb,1815
21730000,slb,1816
21730000,slb,1817
21730000,slb,1818
21730000,slb,1819
21730000,slb,1820
21900000,slb,1821
22080000,slb,1822
22250000,slb,1823
22430000,slb,1824
22600000,slb,1825
22780000,slb,1826
22960000,slb,1827
23150000,slb,1828
23330000,slb,1829
23510000,slb,1830
23700000,slb,1831
23890000,slb,1832
24070000,slb,1833
24270000,slb,1834
24460000,slb,1835
24650000,slb,1836
24850000,slb,1837
25040000,slb,1838
25240000,slb,1839
25440000,slb,1840
25640000,slb,1841
25840000,slb,1842
26050000,slb,1843
26250000,slb,1844
26460000,slb,1845
26670000,slb,1846
26880000,slb,1847
27090000,slb,1848
27310000,slb,1849
27520000,slb,1850
27740000,slb,1851
27960000,slb,1852
28180000,slb,1853
28410000,slb,1854
28630000,slb,1855
28860000,slb,1856
29080000,slb,1857
29320000,slb,1858
29550000,slb,1859
29780000,slb,1860
30020000,slb,1861
30250000,slb,1862
30490000,slb,1863
30730000,slb,1864
30980000,slb,1865
31220000,slb,1866
31470000,slb,1867
31720000,slb,1868
31970000,slb,1869
32220000,slb,1870
32480000,slb,1871
32730000,slb,1872
32990000,slb,1873
33250000,slb,1874
33520000,slb,1875
33780000,slb,1876
34050000,slb,1877
34320000,slb,1878
34590000,slb,1879
34860000,slb,1880
35140000,slb,1881
35420000,slb,1882
35700000,slb,1883
35980000,slb,1884
36260000,slb,1885
36550000,slb,1886
36840000,slb,1887
37130000,slb,1888
37420000,slb,1889
37720000,slb,1890
38020000,slb,1891
38320000,slb,1892
38620000,slb,1893
38930000,slb,1894
39230000,slb,1895
39540000,slb,1896
39860000,slb,1897
40170000,slb,1898
40490000,slb,1899
40810000,slb,1900
41130000,slb,1901
41460000,slb,1902
41790000,slb,1903
42120000,slb,1904
42450000,slb,1905
42790000,slb,1906
43120000,slb,1907
43470000,slb,1908
43810000,slb,1909
44160000,slb,1910
44500000,slb,1911
44860000,slb,1912
45210000,slb,1913
46180000,slb,1914
47170000,slb,1915
48180000,slb,1916
49210000,slb,1917
50260000,slb,1918
51330000,slb,1919
52430000,slb,1920
53550000,slb,1921
54700000,slb,1922
55870000,slb,1923
57070000,slb,1924
58290000,slb,1925
59530000,slb,1926
60810000,slb,1927
62110000,slb,1928
63440000,slb,1929
64790000,slb,1930
66180000,slb,1931
67740000,slb,1932
69340000,slb,1933
70970000,slb,1934
72650000,slb,1935
74360000,slb,1936
76110000,slb,1937
77910000,slb,1938
79740000,slb,1939
81620000,slb,1940
83550000,slb,1941
85520000,slb,1942
87530000,slb,1943
89600000,slb,1944
91710000,slb,1945
93870000,slb,1946
96090000,slb,1947
98350000,slb,1948
100700000,slb,1949
103000000,slb,1950
106100000,slb,1951
109300000,slb,1952
112700000,slb,1953
116400000,slb,1954
120200000,slb,1955
124300000,slb,1956
128700000,slb,1957
133300000,slb,1958
138300000,slb,1959
144200000,slb,1960
150500000,slb,1961
157000000,slb,1962
163700000,slb,1963
170800000,slb,1964
177400000,slb,1965
185400000,slb,1966
193700000,slb,1967
200600000,slb,1968
193500000,slb,1969
199600000,slb,1970
204300000,slb,1971
146500000,slb,1972
163600000,slb,1973
206800000,slb,1974
182400000,slb,1975
207800000,slb,1976
237900000,slb,1977
259300000,slb,1978
323700000,slb,1979
303800000,slb,1980
344200000,slb,1981
353300000,slb,1982
401100000,slb,1983
405000000,slb,1984
407600000,slb,1985
487800000,slb,1986
499300000,slb,1987
517300000,slb,1988
559300000,slb,1989
569100000,slb,1990
603100000,slb,1991
679400000,slb,1992
706100000,slb,1993
770700000,slb,1994
833600000,slb,1995
846500000,slb,1996
833800000,slb,1997
848300000,slb,1998
844200000,slb,1999
724100000,slb,2000
659900000,slb,2001
650200000,slb,2002
693500000,slb,2003
751000000,slb,2004
790700000,slb,2005
826000000,slb,2006
882600000,slb,2007
949200000,slb,2008
907600000,slb,2009
963200000,slb,2010
1066000000,slb,2011
1123000000,slb,2012
1158000000,slb,2013
723800000,som,1800
724700000,som,1801
725600000,som,1802
726500000,som,1803
727400000,som,1804
728300000,som,1805
729200000,som,1806
730100000,som,1807
731000000,som,1808
731900000,som,1809
732800000,som,1810
733700000,som,1811
734600000,som,1812
735500000,som,1813
736400000,som,1814
737300000,som,1815
738300000,som,1816
739200000,som,1817
740100000,som,1818
741000000,som,1819
741900000,som,1820
747200000,som,1821
752500000,som,1822
757900000,som,1823
763300000,som,1824
768700000,som,1825
774200000,som,1826
779700000,som,1827
785300000,som,1828
790900000,som,1829
796500000,som,1830
802200000,som,1831
807900000,som,1832
813600000,som,1833
819400000,som,1834
825300000,som,1835
831100000,som,1836
837100000,som,1837
843000000,som,1838
849000000,som,1839
855100000,som,1840
861200000,som,1841
867300000,som,1842
873500000,som,1843
879700000,som,1844
885900000,som,1845
892300000,som,1846
898600000,som,1847
905000000,som,1848
911500000,som,1849
917900000,som,1850
924500000,som,1851
931100000,som,1852
937700000,som,1853
944400000,som,1854
951100000,som,1855
957900000,som,1856
964700000,som,1857
971600000,som,1858
978500000,som,1859
985500000,som,1860
992500000,som,1861
999500000,som,1862
1007000000,som,1863
1014000000,som,1864
1021000000,som,1865
1028000000,som,1866
1036000000,som,1867
1043000000,som,1868
1050000000,som,1869
1058000000,som,1870
1065000000,som,1871
1073000000,som,1872
1081000000,som,1873
1088000000,som,1874
1096000000,som,1875
1104000000,som,1876
1112000000,som,1877
1120000000,som,1878
1128000000,som,1879
1136000000,som,1880
1144000000,som,1881
1152000000,som,1882
1160000000,som,1883
1168000000,som,1884
1177000000,som,1885
1185000000,som,1886
1194000000,som,1887
1202000000,som,1888
1211000000,som,1889
1219000000,som,1890
1228000000,som,1891
1237000000,som,1892
1245000000,som,1893
1254000000,som,1894
1263000000,som,1895
1272000000,som,1896
1281000000,som,1897
1290000000,som,1898
1300000000,som,1899
1309000000,som,1900
1318000000,som,1901
1328000000,som,1902
1337000000,som,1903
1347000000,som,1904
1356000000,som,1905
1366000000,som,1906
1376000000,som,1907
1385000000,som,1908
1395000000,som,1909
1405000000,som,1910
1415000000,som,1911
1425000000,som,1912
1435000000,som,1913
1454000000,som,1914
1472000000,som,1915
1491000000,som,1916
1510000000,som,1917
1529000000,som,1918
1549000000,som,1919
1569000000,som,1920
1589000000,som,1921
1609000000,som,1922
1629000000,som,1923
1650000000,som,1924
1671000000,som,1925
1692000000,som,1926
1714000000,som,1927
1736000000,som,1928
1758000000,som,1929
1780000000,som,1930
1803000000,som,1931
1826000000,som,1932
1849000000,som,1933
1873000000,som,1934
1897000000,som,1935
1921000000,som,1936
1946000000,som,1937
1970000000,som,1938
1995000000,som,1939
2021000000,som,1940
2047000000,som,1941
2073000000,som,1942
2099000000,som,1943
2126000000,som,1944
2153000000,som,1945
2181000000,som,1946
2208000000,som,1947
2236000000,som,1948
2265000000,som,1949
2294000000,som,1950
2435000000,som,1951
2520000000,som,1952
2622000000,som,1953
2781000000,som,1954
2879000000,som,1955
2993000000,som,1956
3113000000,som,1957
3206000000,som,1958
3401000000,som,1959
3452000000,som,1960
3627000000,som,1961
3795000000,som,1962
3952000000,som,1963
3534000000,som,1964
3309000000,som,1965
3795000000,som,1966
4038000000,som,1967
4132000000,som,1968
3624000000,som,1969
3931000000,som,1970
4028000000,som,1971
4644000000,som,1972
4095000000,som,1973
4137000000,som,1974
4753000000,som,1975
4667000000,som,1976
5300000000,som,1977
5601000000,som,1978
5315000000,som,1979
5403000000,som,1980
5734000000,som,1981
5883000000,som,1982
5193000000,som,1983
5354000000,som,1984
5856000000,som,1985
5725000000,som,1986
6298000000,som,1987
6259000000,som,1988
6242000000,som,1989
6134000000,som,1990
6062000000,som,1991
5322000000,som,1992
5307000000,som,1993
4177000000,som,1994
4158000000,som,1995
4298000000,som,1996
4158000000,som,1997
4238000000,som,1998
4351000000,som,1999
4463000000,som,2000
4581000000,som,2001
4728000000,som,2002
4881000000,som,2003
5014000000,som,2004
5148000000,som,2005
5253000000,som,2006
5369000000,som,2007
5486000000,som,2008
5606000000,som,2009
5729000000,som,2010
5868000000,som,2011
6035000000,som,2012
6223000000,som,2013
1411000000,zaf,1800
1410000000,zaf,1801
1410000000,zaf,1802
1409000000,zaf,1803
1408000000,zaf,1804
1340000000,zaf,1805
1345000000,zaf,1806
1463000000,zaf,1807
1286000000,zaf,1808
1261000000,zaf,1809
1399000000,zaf,1810
1114000000,zaf,1811
1132000000,zaf,1812
1431000000,zaf,1813
1454000000,zaf,1814
1213000000,zaf,1815
1269000000,zaf,1816
1324000000,zaf,1817
1410000000,zaf,1818
1224000000,zaf,1819
1214000000,zaf,1820
1447000000,zaf,1821
1363000000,zaf,1822
1389000000,zaf,1823
1414000000,zaf,1824
1441000000,zaf,1825
1467000000,zaf,1826
1489000000,zaf,1827
1511000000,zaf,1828
1533000000,zaf,1829
1474000000,zaf,1830
1417000000,zaf,1831
1422000000,zaf,1832
1427000000,zaf,1833
1432000000,zaf,1834
1436000000,zaf,1835
1441000000,zaf,1836
1446000000,zaf,1837
1451000000,zaf,1838
1456000000,zaf,1839
1461000000,zaf,1840
1441000000,zaf,1841
1421000000,zaf,1842
1401000000,zaf,1843
1363000000,zaf,1844
1325000000,zaf,1845
1288000000,zaf,1846
1252000000,zaf,1847
1310000000,zaf,1848
1371000000,zaf,1849
1435000000,zaf,1850
1716000000,zaf,1851
1817000000,zaf,1852
1970000000,zaf,1853
1935000000,zaf,1854
2098000000,zaf,1855
1707000000,zaf,1856
2041000000,zaf,1857
1803000000,zaf,1858
1880000000,zaf,1859
1967000000,zaf,1860
1870000000,zaf,1861
1391000000,zaf,1862
1501000000,zaf,1863
2116000000,zaf,1864
1574000000,zaf,1865
1652000000,zaf,1866
2000000000,zaf,1867
2065000000,zaf,1868
2086000000,zaf,1869
2263000000,zaf,1870
2343000000,zaf,1871
3565000000,zaf,1872
3172000000,zaf,1873
3122000000,zaf,1874
3593000000,zaf,1875
4149000000,zaf,1876
4039000000,zaf,1877
4071000000,zaf,1878
4659000000,zaf,1879
5560000000,zaf,1880
5426000000,zaf,1881
5308000000,zaf,1882
4214000000,zaf,1883
3943000000,zaf,1884
3440000000,zaf,1885
4194000000,zaf,1886
4942000000,zaf,1887
5755000000,zaf,1888
5882000000,zaf,1889
6119000000,zaf,1890
6580000000,zaf,1891
6629000000,zaf,1892
6782000000,zaf,1893
6806000000,zaf,1894
8092000000,zaf,1895
8727000000,zaf,1896
8430000000,zaf,1897
10450000000,zaf,1898
9478000000,zaf,1899
6885000000,zaf,1900
7651000000,zaf,1901
9432000000,zaf,1902
13050000000,zaf,1903
13470000000,zaf,1904
14850000000,zaf,1905
16560000000,zaf,1906
16780000000,zaf,1907
13600000000,zaf,1908
14710000000,zaf,1909
15190000000,zaf,1910
15530000000,zaf,1911
15870000000,zaf,1912
16220000000,zaf,1913
16600000000,zaf,1914
16980000000,zaf,1915
17370000000,zaf,1916
17780000000,zaf,1917
18190000000,zaf,1918
18880000000,zaf,1919
19600000000,zaf,1920
20340000000,zaf,1921
21120000000,zaf,1922
21920000000,zaf,1923
22750000000,zaf,1924
24780000000,zaf,1925
25990000000,zaf,1926
27070000000,zaf,1927
29760000000,zaf,1928
29690000000,zaf,1929
28640000000,zaf,1930
27650000000,zaf,1931
27170000000,zaf,1932
30770000000,zaf,1933
34850000000,zaf,1934
39450000000,zaf,1935
44110000000,zaf,1936
48050000000,zaf,1937
47120000000,zaf,1938
50540000000,zaf,1939
53960000000,zaf,1940
56600000000,zaf,1941
58470000000,zaf,1942
59900000000,zaf,1943
62120000000,zaf,1944
63840000000,zaf,1945
66180000000,zaf,1946
66950000000,zaf,1947
72180000000,zaf,1948
73200000000,zaf,1949
79140000000,zaf,1950
82730000000,zaf,1951
85580000000,zaf,1952
89510000000,zaf,1953
94690000000,zaf,1954
99340000000,zaf,1955
104800000000,zaf,1956
108700000000,zaf,1957
111000000000,zaf,1958
115900000000,zaf,1959
120700000000,zaf,1960
125900000000,zaf,1961
132900000000,zaf,1962
142500000000,zaf,1963
152000000000,zaf,1964
160900000000,zaf,1965
167600000000,zaf,1966
178800000000,zaf,1967
186200000000,zaf,1968
197400000000,zaf,1969
207700000000,zaf,1970
218000000000,zaf,1971
222500000000,zaf,1972
232300000000,zaf,1973
245600000000,zaf,1974
250400000000,zaf,1975
256600000000,zaf,1976
256100000000,zaf,1977
263600000000,zaf,1978
273800000000,zaf,1979
291200000000,zaf,1980
304900000000,zaf,1981
301900000000,zaf,1982
294700000000,zaf,1983
307600000000,zaf,1984
301500000000,zaf,1985
301100000000,zaf,1986
306400000000,zaf,1987
318300000000,zaf,1988
324600000000,zaf,1989
321800000000,zaf,1990
319500000000,zaf,1991
314200000000,zaf,1992
319300000000,zaf,1993
331500000000,zaf,1994
344400000000,zaf,1995
361100000000,zaf,1996
371900000000,zaf,1997
374200000000,zaf,1998
383600000000,zaf,1999
400300000000,zaf,2000
412400000000,zaf,2001
428700000000,zaf,2002
442500000000,zaf,2003
464000000000,zaf,2004
489600000000,zaf,2005
518100000000,zaf,2006
547500000000,zaf,2007
568000000000,zaf,2008
561100000000,zaf,2009
581100000000,zaf,2010
597900000000,zaf,2011
607800000000,zaf,2012
614000000000,zaf,2013
557700000,ssd,1800
558400000,ssd,1801
559200000,ssd,1802
559900000,ssd,1803
560700000,ssd,1804
561400000,ssd,1805
562100000,ssd,1806
562900000,ssd,1807
563600000,ssd,1808
564400000,ssd,1809
565100000,ssd,1810
565900000,ssd,1811
566600000,ssd,1812
567400000,ssd,1813
568100000,ssd,1814
568900000,ssd,1815
569600000,ssd,1816
570400000,ssd,1817
571100000,ssd,1818
571900000,ssd,1819
572600000,ssd,1820
577900000,ssd,1821
583200000,ssd,1822
588500000,ssd,1823
593900000,ssd,1824
599400000,ssd,1825
604900000,ssd,1826
610400000,ssd,1827
616000000,ssd,1828
621600000,ssd,1829
627300000,ssd,1830
633100000,ssd,1831
638900000,ssd,1832
644700000,ssd,1833
650700000,ssd,1834
656600000,ssd,1835
662600000,ssd,1836
668700000,ssd,1837
674800000,ssd,1838
681000000,ssd,1839
687300000,ssd,1840
693600000,ssd,1841
699900000,ssd,1842
706300000,ssd,1843
712800000,ssd,1844
719300000,ssd,1845
725900000,ssd,1846
732600000,ssd,1847
739300000,ssd,1848
746100000,ssd,1849
752900000,ssd,1850
759800000,ssd,1851
766800000,ssd,1852
773800000,ssd,1853
780900000,ssd,1854
788100000,ssd,1855
795300000,ssd,1856
802600000,ssd,1857
809900000,ssd,1858
817400000,ssd,1859
824800000,ssd,1860
832400000,ssd,1861
840000000,ssd,1862
847700000,ssd,1863
855500000,ssd,1864
863300000,ssd,1865
871300000,ssd,1866
879200000,ssd,1867
887300000,ssd,1868
895400000,ssd,1869
903600000,ssd,1870
911900000,ssd,1871
920300000,ssd,1872
928700000,ssd,1873
937200000,ssd,1874
945800000,ssd,1875
954500000,ssd,1876
963200000,ssd,1877
972100000,ssd,1878
981000000,ssd,1879
990000000,ssd,1880
999000000,ssd,1881
1008000000,ssd,1882
1017000000,ssd,1883
1027000000,ssd,1884
1036000000,ssd,1885
1046000000,ssd,1886
1055000000,ssd,1887
1065000000,ssd,1888
1075000000,ssd,1889
1085000000,ssd,1890
1094000000,ssd,1891
1105000000,ssd,1892
1115000000,ssd,1893
1125000000,ssd,1894
1135000000,ssd,1895
1146000000,ssd,1896
1156000000,ssd,1897
1167000000,ssd,1898
1177000000,ssd,1899
1188000000,ssd,1900
1199000000,ssd,1901
1210000000,ssd,1902
1221000000,ssd,1903
1232000000,ssd,1904
1244000000,ssd,1905
1255000000,ssd,1906
1267000000,ssd,1907
1278000000,ssd,1908
1290000000,ssd,1909
1302000000,ssd,1910
1314000000,ssd,1911
1326000000,ssd,1912
1338000000,ssd,1913
1370000000,ssd,1914
1404000000,ssd,1915
1438000000,ssd,1916
1473000000,ssd,1917
1509000000,ssd,1918
1546000000,ssd,1919
1584000000,ssd,1920
1623000000,ssd,1921
1662000000,ssd,1922
1703000000,ssd,1923
1745000000,ssd,1924
1787000000,ssd,1925
1831000000,ssd,1926
1876000000,ssd,1927
1921000000,ssd,1928
1968000000,ssd,1929
2016000000,ssd,1930
2066000000,ssd,1931
2116000000,ssd,1932
2168000000,ssd,1933
2221000000,ssd,1934
2275000000,ssd,1935
2331000000,ssd,1936
2388000000,ssd,1937
2446000000,ssd,1938
2506000000,ssd,1939
2567000000,ssd,1940
2630000000,ssd,1941
2694000000,ssd,1942
2760000000,ssd,1943
2827000000,ssd,1944
2896000000,ssd,1945
2967000000,ssd,1946
3039000000,ssd,1947
3114000000,ssd,1948
3190000000,ssd,1949
3267000000,ssd,1950
3402000000,ssd,1951
3550000000,ssd,1952
3700000000,ssd,1953
3864000000,ssd,1954
4036000000,ssd,1955
4446000000,ssd,1956
4369000000,ssd,1957
4532000000,ssd,1958
5051000000,ssd,1959
5126000000,ssd,1960
5107000000,ssd,1961
5443000000,ssd,1962
5269000000,ssd,1963
5199000000,ssd,1964
5551000000,ssd,1965
5469000000,ssd,1966
5285000000,ssd,1967
5598000000,ssd,1968
5937000000,ssd,1969
5681000000,ssd,1970
6072000000,ssd,1971
5945000000,ssd,1972
5441000000,ssd,1973
5991000000,ssd,1974
6753000000,ssd,1975
7993000000,ssd,1976
9203000000,ssd,1977
9028000000,ssd,1978
8049000000,ssd,1979
8098000000,ssd,1980
8270000000,ssd,1981
9320000000,ssd,1982
9207000000,ssd,1983
8705000000,ssd,1984
8068000000,ssd,1985
8351000000,ssd,1986
8545000000,ssd,1987
8662000000,ssd,1988
9334000000,ssd,1989
8531000000,ssd,1990
9078000000,ssd,1991
9527000000,ssd,1992
9798000000,ssd,1993
