surviving_kids_per_woman,geo,time
4.142,lso,1986
4.146,lso,1987
4.081,lso,1988
4.065,lso,1989
4.0,lso,1990
3.988,lso,1991
3.922,lso,1992
3.813,lso,1993
3.704,lso,1994
3.596,lso,1995
3.436,lso,1996
3.259,lso,1997
3.083,lso,1998
2.902,lso,1999
2.771,lso,2000
2.588,lso,2001
2.456,lso,2002
2.392,lso,2003
2.277,lso,2004
2.215,lso,2005
2.214,lso,2006
2.17,lso,2007
2.165,lso,2008
2.171,lso,2009
2.168,lso,2010
1.922,lso,2020
1.766,lso,2030
1.594,lso,2050
1.774,lso,2099
2.627,lbr,1800
2.627,lbr,1801
2.627,lbr,1802
2.627,lbr,1803
2.627,lbr,1804
2.627,lbr,1805
2.627,lbr,1806
2.627,lbr,1807
2.627,lbr,1808
2.627,lbr,1809
2.627,lbr,1810
2.627,lbr,1811
2.627,lbr,1812
2.627,lbr,1813
2.627,lbr,1814
2.627,lbr,1815
2.627,lbr,1816
2.627,lbr,1817
2.627,lbr,1818
2.627,lbr,1819
2.627,lbr,1820
2.627,lbr,1821
2.627,lbr,1822
2.627,lbr,1823
2.627,lbr,1824
2.627,lbr,1825
2.627,lbr,1826
2.627,lbr,1827
2.627,lbr,1828
2.627,lbr,1829
2.627,lbr,1830
2.627,lbr,1831
2.627,lbr,1832
2.627,lbr,1833
2.627,lbr,1834
2.627,lbr,1835
2.627,lbr,1836
2.627,lbr,1837
2.627,lbr,1838
2.627,lbr,1839
2.627,lbr,1840
2.627,lbr,1841
2.627,lbr,1842
2.627,lbr,1843
2.627,lbr,1844
2.627,lbr,1845
2.627,lbr,1846
2.627,lbr,1847
2.627,lbr,1848
2.627,lbr,1849
2.627,lbr,1850
2.627,lbr,1851
2.627,lbr,1852
2.627,lbr,1853
2.627,lbr,1854
2.627,lbr,1855
2.627,lbr,1856
2.627,lbr,1857
2.627,lbr,1858
2.627,lbr,1859
2.627,lbr,1860
2.627,lbr,1861
2.627,lbr,1862
2.627,lbr,1863
2.627,lbr,1864
2.627,lbr,1865
2.627,lbr,1866
2.627,lbr,1867
2.627,lbr,1868
2.627,lbr,1869
2.627,lbr,1870
2.627,lbr,1871
2.627,lbr,1872
2.627,lbr,1873
2.627,lbr,1874
2.627,lbr,1875
2.627,lbr,1876
2.627,lbr,1877
2.627,lbr,1878
2.627,lbr,1879
2.627,lbr,1880
2.627,lbr,1881
2.627,lbr,1882
2.627,lbr,1883
2.627,lbr,1884
2.627,lbr,1885
2.627,lbr,1886
2.627,lbr,1887
2.627,lbr,1888
2.627,lbr,1889
2.627,lbr,1890
2.627,lbr,1891
2.627,lbr,1892
2.627,lbr,1893
2.627,lbr,1894
2.627,lbr,1895
2.627,lbr,1896
2.627,lbr,1897
2.627,lbr,1898
2.627,lbr,1899
2.627,lbr,1900
2.627,lbr,1901
2.627,lbr,1902
2.627,lbr,1903
2.627,lbr,1904
2.627,lbr,1905
2.627,lbr,1906
2.627,lbr,1907
2.627,lbr,1908
2.627,lbr,1909
2.627,lbr,1910
2.627,lbr,1911
2.627,lbr,1912
2.627,lbr,1913
2.627,lbr,1914
2.627,lbr,1915
2.627,lbr,1916
2.627,lbr,1917
2.627,lbr,1918
2.627,lbr,1919
2.627,lbr,1920
2.627,lbr,1921
2.627,lbr,1922
2.627,lbr,1923
2.627,lbr,1924
2.627,lbr,1925
2.628,lbr,1926
2.63,lbr,1927
2.631,lbr,1928
2.632,lbr,1929
2.633,lbr,1930
2.634,lbr,1931
2.635,lbr,1932
2.636,lbr,1933
2.637,lbr,1934
2.638,lbr,1935
2.639,lbr,1936
2.64,lbr,1937
2.641,lbr,1938
2.642,lbr,1939
2.643,lbr,1940
2.644,lbr,1941
2.645,lbr,1942
2.646,lbr,1943
2.647,lbr,1944
2.648,lbr,1945
2.749,lbr,1946
2.75,lbr,1947
2.85,lbr,1948
2.851,lbr,1949
2.951,lbr,1950
2.956,lbr,1951
2.956,lbr,1952
3.064,lbr,1953
3.068,lbr,1954
3.171,lbr,1955
3.181,lbr,1956
3.191,lbr,1957
3.299,lbr,1958
3.309,lbr,1959
3.423,lbr,1960
3.433,lbr,1961
3.444,lbr,1962
3.558,lbr,1963
3.569,lbr,1964
3.58,lbr,1965
3.694,lbr,1966
3.711,lbr,1967
3.734,lbr,1968
3.855,lbr,1969
3.878,lbr,1970
3.999,lbr,1971
4.023,lbr,1972
4.047,lbr,1973
4.164,lbr,1974
4.182,lbr,1975
4.2,lbr,1976
4.311,lbr,1977
4.324,lbr,1978
4.33,lbr,1979
4.336,lbr,1980
4.336,lbr,1981
4.33,lbr,1982
4.318,lbr,1983
4.206,lbr,1984
4.176,lbr,1985
4.145,lbr,1986
4.109,lbr,1987
4.06,lbr,1988
3.916,lbr,1989
3.869,lbr,1990
3.821,lbr,1991
3.774,lbr,1992
3.726,lbr,1993
3.685,lbr,1994
3.649,lbr,1995
3.702,lbr,1996
3.665,lbr,1997
3.714,lbr,1998
3.76,lbr,1999
3.804,lbr,2000
3.844,lbr,2001
3.882,lbr,2002
3.992,lbr,2003
4.03,lbr,2004
4.058,lbr,2005
4.09,lbr,2006
4.113,lbr,2007
4.126,lbr,2008
4.135,lbr,2009
4.081,lbr,2010
3.756,lbr,2020
3.347,lbr,2030
2.71,lbr,2050
1.954,lbr,2099
3.135,lby,1800
3.135,lby,1801
3.135,lby,1802
3.135,lby,1803
3.135,lby,1804
3.135,lby,1805
3.135,lby,1806
3.135,lby,1807
3.135,lby,1808
3.135,lby,1809
3.135,lby,1810
3.135,lby,1811
3.135,lby,1812
3.135,lby,1813
3.135,lby,1814
3.135,lby,1815
3.135,lby,1816
3.135,lby,1817
3.135,lby,1818
3.135,lby,1819
3.135,lby,1820
3.135,lby,1821
3.135,lby,1822
3.135,lby,1823
3.135,lby,1824
3.135,lby,1825
3.135,lby,1826
3.135,lby,1827
3.135,lby,1828
3.135,lby,1829
3.135,lby,1830
3.135,lby,1831
3.135,lby,1832
3.135,lby,1833
3.135,lby,1834
3.135,lby,1835
3.135,lby,1836
3.135,lby,1837
3.135,lby,1838
3.135,lby,1839
3.135,lby,1840
3.135,lby,1841
3.135,lby,1842
3.135,lby,1843
3.135,lby,1844
3.135,lby,1845
3.135,lby,1846
3.135,lby,1847
3.135,lby,1848
3.135,lby,1849
3.135,lby,1850
3.135,lby,1851
3.135,lby,1852
3.135,lby,1853
3.135,lby,1854
3.135,lby,1855
3.135,lby,1856
3.135,lby,1857
3.135,lby,1858
3.135,lby,1859
3.135,lby,1860
3.135,lby,1861
3.135,lby,1862
3.135,lby,1863
3.135,lby,1864
3.135,lby,1865
3.135,lby,1866
3.135,lby,1867
3.135,lby,1868
3.135,lby,1869
3.135,lby,1870
3.135,lby,1871
3.135,lby,1872
3.135,lby,1873
3.135,lby,1874
3.135,lby,1875
3.135,lby,1876
3.135,lby,1877
3.135,lby,1878
3.135,lby,1879
3.135,lby,1880
3.135,lby,1881
3.135,lby,1882
3.135,lby,1883
3.135,lby,1884
3.135,lby,1885
3.135,lby,1886
3.135,lby,1887
3.135,lby,1888
3.135,lby,1889
3.135,lby,1890
3.135,lby,1891
3.135,lby,1892
3.135,lby,1893
3.135,lby,1894
3.135,lby,1895
3.135,lby,1896
3.135,lby,1897
3.135,lby,1898
3.135,lby,1899
3.135,lby,1900
3.135,lby,1901
3.135,lby,1902
3.135,lby,1903
3.135,lby,1904
3.135,lby,1905
3.135,lby,1906
3.135,lby,1907
3.135,lby,1908
3.135,lby,1909
3.135,lby,1910
3.135,lby,1911
3.135,lby,1912
3.135,lby,1913
3.135,lby,1914
3.135,lby,1915
3.135,lby,1916
3.135,lby,1917
3.135,lby,1918
3.135,lby,1919
3.135,lby,1920
3.135,lby,1921
3.135,lby,1922
3.135,lby,1923
3.135,lby,1924
3.135,lby,1925
3.135,lby,1926
3.135,lby,1927
3.134,lby,1928
3.134,lby,1929
3.134,lby,1930
3.133,lby,1931
3.133,lby,1932
3.133,lby,1933
3.132,lby,1934
3.132,lby,1935
3.131,lby,1936
3.131,lby,1937
3.131,lby,1938
3.13,lby,1939
3.13,lby,1940
3.238,lby,1941
3.345,lby,1942
3.451,lby,1943
3.556,lby,1944
3.555,lby,1945
3.659,lby,1946
3.762,lby,1947
3.864,lby,1948
3.965,lby,1949
4.065,lby,1950
4.065,lby,1951
4.17,lby,1952
4.176,lby,1953
4.286,lby,1954
4.293,lby,1955
4.409,lby,1956
4.422,lby,1957
4.538,lby,1958
4.564,lby,1959
4.687,lby,1960
4.714,lby,1961
4.851,lby,1962
4.885,lby,1963
5.03,lby,1964
5.071,lby,1965
5.21,lby,1966
5.252,lby,1967
5.385,lby,1968
5.414,lby,1969
5.525,lby,1970
5.539,lby,1971
5.627,lby,1972
5.62,lby,1973
5.691,lby,1974
5.759,lby,1975
5.825,lby,1976
5.897,lby,1977
5.966,lby,1978
6.033,lby,1979
6.081,lby,1980
6.101,lby,1981
6.075,lby,1982
6.003,lby,1983
5.873,lby,1984
5.692,lby,1985
5.413,lby,1986
5.169,lby,1987
4.909,lby,1988
4.597,lby,1989
4.352,lby,1990
4.073,lby,1991
3.856,lby,1992
3.628,lby,1993
3.449,lby,1994
3.284,lby,1995
3.162,lby,1996
3.051,lby,1997
2.99,lby,1998
2.925,lby,1999
2.869,lby,2000
2.842,lby,2001
2.804,lby,2002
2.776,lby,2003
2.729,lby,2004
2.692,lby,2005
2.651,lby,2006
2.594,lby,2007
2.538,lby,2008
2.481,lby,2009
2.429,lby,2010
1.973,lby,2020
1.702,lby,2030
1.573,lby,2050
1.912,lby,2099
2.259,ltu,1800
2.257,ltu,1801
2.254,ltu,1802
2.251,ltu,1803
2.249,ltu,1804
2.246,ltu,1805
2.244,ltu,1806
2.241,ltu,1807
2.238,ltu,1808
2.236,ltu,1809
2.233,ltu,1810
2.23,ltu,1811
2.228,ltu,1812
2.225,ltu,1813
2.223,ltu,1814
2.22,ltu,1815
2.217,ltu,1816
2.215,ltu,1817
2.212,ltu,1818
2.209,ltu,1819
2.207,ltu,1820
2.204,ltu,1821
2.202,ltu,1822
2.199,ltu,1823
2.196,ltu,1824
2.194,ltu,1825
2.191,ltu,1826
2.188,ltu,1827
2.186,ltu,1828
2.183,ltu,1829
2.181,ltu,1830
2.178,ltu,1831
2.175,ltu,1832
2.173,ltu,1833
2.17,ltu,1834
2.167,ltu,1835
2.165,ltu,1836
2.162,ltu,1837
2.16,ltu,1838
2.157,ltu,1839
2.154,ltu,1840
2.152,ltu,1841
2.149,ltu,1842
2.146,ltu,1843
2.144,ltu,1844
2.141,ltu,1845
2.139,ltu,1846
2.136,ltu,1847
2.133,ltu,1848
2.131,ltu,1849
2.128,ltu,1850
2.125,ltu,1851
2.123,ltu,1852
2.12,ltu,1853
2.118,ltu,1854
2.115,ltu,1855
2.112,ltu,1856
2.11,ltu,1857
2.107,ltu,1858
2.104,ltu,1859
2.102,ltu,1860
2.099,ltu,1861
2.097,ltu,1862
2.094,ltu,1863
2.091,ltu,1864
2.089,ltu,1865
2.086,ltu,1866
2.083,ltu,1867
2.081,ltu,1868
2.078,ltu,1869
2.076,ltu,1870
2.073,ltu,1871
2.156,ltu,1872
2.153,ltu,1873
2.236,ltu,1874
2.233,ltu,1875
2.23,ltu,1876
2.311,ltu,1877
2.308,ltu,1878
2.388,ltu,1879
2.385,ltu,1880
2.465,ltu,1881
2.462,ltu,1882
2.458,ltu,1883
2.537,ltu,1884
2.533,ltu,1885
2.611,ltu,1886
2.607,ltu,1887
2.683,ltu,1888
2.68,ltu,1889
2.676,ltu,1890
2.752,ltu,1891
2.748,ltu,1892
2.822,ltu,1893
2.818,ltu,1894
2.891,ltu,1895
2.887,ltu,1896
2.884,ltu,1897
2.93,ltu,1898
2.9,ltu,1899
2.943,ltu,1900
2.913,ltu,1901
2.882,ltu,1902
2.922,ltu,1903
2.891,ltu,1904
2.86,ltu,1905
2.895,ltu,1906
2.863,ltu,1907
2.896,ltu,1908
2.863,ltu,1909
2.831,ltu,1910
2.86,ltu,1911
2.826,ltu,1912
2.793,ltu,1913
2.818,ltu,1914
2.785,ltu,1915
2.751,ltu,1916
2.772,ltu,1917
2.738,ltu,1918
2.703,ltu,1919
2.721,ltu,1920
2.686,ltu,1921
2.651,ltu,1922
2.665,ltu,1923
2.629,ltu,1924
2.641,ltu,1925
2.605,ltu,1926
2.658,ltu,1927
2.665,ltu,1928
2.718,ltu,1929
2.726,ltu,1930
2.69,ltu,1931
2.609,ltu,1932
2.569,ltu,1933
2.487,ltu,1934
2.442,ltu,1935
2.434,ltu,1936
2.461,ltu,1937
2.453,ltu,1938
2.48,ltu,1939
2.471,ltu,1940
2.472,ltu,1941
2.439,ltu,1942
2.438,ltu,1943
2.404,ltu,1944
2.4,ltu,1945
2.366,ltu,1946
2.361,ltu,1947
2.354,ltu,1948
2.318,ltu,1949
2.309,ltu,1950
2.327,ltu,1951
2.344,ltu,1952
2.387,ltu,1953
2.412,ltu,1954
2.403,ltu,1955
2.41,ltu,1956
2.406,ltu,1957
2.37,ltu,1958
2.334,ltu,1959
2.33,ltu,1960
2.275,ltu,1961
2.21,ltu,1962
2.21,ltu,1963
2.18,ltu,1964
2.152,ltu,1965
2.133,ltu,1966
2.133,ltu,1967
2.133,ltu,1968
2.117,ltu,1969
2.126,ltu,1970
2.142,ltu,1971
2.126,ltu,1972
2.133,ltu,1973
2.105,ltu,1974
2.062,ltu,1975
2.025,ltu,1976
1.988,ltu,1977
1.951,ltu,1978
1.923,ltu,1979
1.905,ltu,1980
1.895,ltu,1981
1.895,ltu,1982
1.895,ltu,1983
1.889,ltu,1984
1.914,ltu,1985
1.937,ltu,1986
1.937,ltu,1987
1.919,ltu,1988
1.891,ltu,1989
1.831,ltu,1990
1.775,ltu,1991
1.697,ltu,1992
1.619,ltu,1993
1.555,ltu,1994
1.491,ltu,1995
1.44,ltu,1996
1.387,ltu,1997
1.331,ltu,1998
1.285,ltu,1999
1.248,ltu,2000
1.22,ltu,2001
1.202,ltu,2002
1.202,ltu,2003
1.211,ltu,2004
1.23,ltu,2005
1.248,ltu,2006
1.276,ltu,2007
1.313,ltu,2008
1.332,ltu,2009
1.351,ltu,2010
1.519,ltu,2020
1.649,ltu,2030
1.814,ltu,2050
1.996,ltu,2099
2.48,lux,1800
2.478,lux,1801
2.477,lux,1802
2.475,lux,1803
2.474,lux,1804
2.473,lux,1805
2.471,lux,1806
2.47,lux,1807
2.468,lux,1808
2.467,lux,1809
2.466,lux,1810
2.464,lux,1811
2.463,lux,1812
2.462,lux,1813
2.46,lux,1814
2.459,lux,1815
2.457,lux,1816
2.456,lux,1817
2.455,lux,1818
2.453,lux,1819
2.452,lux,1820
2.45,lux,1821
2.449,lux,1822
2.448,lux,1823
2.446,lux,1824
2.445,lux,1825
2.444,lux,1826
2.442,lux,1827
2.441,lux,1828
2.439,lux,1829
2.438,lux,1830
2.435,lux,1831
2.431,lux,1832
2.428,lux,1833
2.425,lux,1834
2.421,lux,1835
2.418,lux,1836
2.415,lux,1837
2.411,lux,1838
2.408,lux,1839
2.404,lux,1840
2.401,lux,1841
2.398,lux,1842
2.394,lux,1843
2.391,lux,1844
2.388,lux,1845
2.384,lux,1846
2.381,lux,1847
2.378,lux,1848
2.374,lux,1849
2.371,lux,1850
2.438,lux,1851
2.249,lux,1852
2.201,lux,1853
2.266,lux,1854
2.129,lux,1855
2.245,lux,1856
2.245,lux,1857
2.331,lux,1858
2.47,lux,1859
2.351,lux,1860
2.316,lux,1861
2.256,lux,1862
2.363,lux,1863
2.3,lux,1864
2.262,lux,1865
2.206,lux,1866
2.239,lux,1867
2.206,lux,1868
2.244,lux,1869
2.296,lux,1870
2.203,lux,1871
2.216,lux,1872
2.26,lux,1873
2.306,lux,1874
2.155,lux,1875
2.398,lux,1876
2.326,lux,1877
2.245,lux,1878
2.306,lux,1879
2.21,lux,1880
2.289,lux,1881
2.23,lux,1882
2.21,lux,1883
2.37,lux,1884
2.259,lux,1885
2.323,lux,1886
2.311,lux,1887
2.249,lux,1888
2.309,lux,1889
2.241,lux,1890
2.395,lux,1891
2.286,lux,1892
2.432,lux,1893
2.375,lux,1894
2.455,lux,1895
2.443,lux,1896
2.582,lux,1897
2.528,lux,1898
2.702,lux,1899
2.684,lux,1900
2.86,lux,1901
2.832,lux,1902
2.749,lux,1903
2.609,lux,1904
2.64,lux,1905
2.677,lux,1906
2.766,lux,1907
2.585,lux,1908
2.675,lux,1909
2.76,lux,1910
2.436,lux,1911
2.468,lux,1912
2.392,lux,1913
2.27,lux,1914
2.187,lux,1915
2.116,lux,1916
2.007,lux,1917
1.732,lux,1918
1.829,lux,1919
2.17,lux,1920
2.163,lux,1921
2.09,lux,1922
2.051,lux,1923
2.072,lux,1924
1.971,lux,1925
1.929,lux,1926
2.045,lux,1927
2.035,lux,1928
1.991,lux,1929
2.142,lux,1930
2.035,lux,1931
1.87,lux,1932
1.759,lux,1933
1.666,lux,1934
1.504,lux,1935
1.522,lux,1936
1.501,lux,1937
1.441,lux,1938
1.439,lux,1939
1.453,lux,1940
1.424,lux,1941
1.392,lux,1942
1.316,lux,1943
1.187,lux,1944
1.216,lux,1945
1.965,lux,1946
2.471,lux,1947
2.205,lux,1948
1.932,lux,1949
1.635,lux,1950
1.661,lux,1951
1.723,lux,1952
1.776,lux,1953
1.82,lux,1954
1.892,lux,1955
1.937,lux,1956
1.981,lux,1957
2.046,lux,1958
2.082,lux,1959
2.137,lux,1960
2.183,lux,1961
2.173,lux,1962
2.173,lux,1963
2.155,lux,1964
2.128,lux,1965
2.082,lux,1966
2.036,lux,1967
1.963,lux,1968
1.88,lux,1969
1.798,lux,1970
1.7,lux,1971
1.646,lux,1972
1.559,lux,1973
1.507,lux,1974
1.452,lux,1975
1.403,lux,1976
1.397,lux,1977
1.379,lux,1978
1.36,lux,1979
1.369,lux,1980
1.351,lux,1981
1.351,lux,1982
1.36,lux,1983
1.36,lux,1984
1.368,lux,1985
1.385,lux,1986
1.387,lux,1987
1.423,lux,1988
1.452,lux,1989
1.48,lux,1990
1.518,lux,1991
1.556,lux,1992
1.592,lux,1993
1.611,lux,1994
1.63,lux,1995
1.64,lux,1996
1.647,lux,1997
1.647,lux,1998
1.644,lux,1999
1.634,lux,2000
1.615,lux,2001
1.596,lux,2002
1.586,lux,2003
1.582,lux,2004
1.578,lux,2005
1.563,lux,2006
1.563,lux,2007
1.568,lux,2008
1.578,lux,2009
1.588,lux,2010
1.718,lux,2020
1.806,lux,2030
1.922,lux,2050
2.048,lux,2099
3.098,mac,1950
3.255,mac,1951
3.58,mac,1952
3.814,mac,1953
4.056,mac,1954
4.25,mac,1955
4.344,mac,1956
4.446,mac,1957
4.437,mac,1958
4.433,mac,1959
4.328,mac,1960
4.206,mac,1961
4.003,mac,1962
3.784,mac,1963
3.508,mac,1964
3.235,mac,1965
2.938,mac,1966
2.673,mac,1967
2.41,mac,1968
2.173,mac,1969
1.99,mac,1970
1.816,mac,1971
1.683,mac,1972
1.553,mac,1973
1.452,mac,1974
1.379,mac,1975
1.341,mac,1976
1.341,mac,1977
1.397,mac,1978
1.463,mac,1979
1.566,mac,1980
1.679,mac,1981
1.774,mac,1982
1.859,mac,1983
1.916,mac,1984
1.935,mac,1985
1.916,mac,1986
1.869,mac,1987
1.802,mac,1988
1.716,mac,1989
1.611,mac,1990
1.516,mac,1991
1.427,mac,1992
1.331,mac,1993
1.254,mac,1994
1.187,mac,1995
1.135,mac,1996
1.077,mac,1997
1.01,mac,1998
0.9518,mac,1999
0.8973,mac,2000
0.8587,mac,2001
0.8298,mac,2002
0.8201,mac,2003
0.8298,mac,2004
0.8615,mac,2005
0.9002,mac,2006
0.939,mac,2007
0.9874,mac,2008
1.026,mac,2009
1.058,mac,2010
1.314,mac,2020
1.503,mac,2030
1.759,mac,2050
1.999,mac,2099
4.18,mkd,1950
4.196,mkd,1951
4.141,mkd,1952
4.018,mkd,1953
3.956,mkd,1954
3.889,mkd,1955
3.817,mkd,1956
3.74,mkd,1957
3.602,mkd,1958
3.526,mkd,1959
3.447,mkd,1960
3.33,mkd,1961
3.27,mkd,1962
3.215,mkd,1963
3.13,mkd,1964
3.088,mkd,1965
3.018,mkd,1966
2.973,mkd,1967
2.886,mkd,1968
2.819,mkd,1969
2.73,mkd,1970
2.66,mkd,1971
2.571,mkd,1972
2.514,mkd,1973
2.442,mkd,1974
2.41,mkd,1975
2.364,mkd,1976
2.328,mkd,1977
2.302,mkd,1978
2.266,mkd,1979
2.229,mkd,1980
2.192,mkd,1981
2.155,mkd,1982
2.119,mkd,1983
2.091,mkd,1984
2.064,mkd,1985
2.036,mkd,1986
2.025,mkd,1987
2.006,mkd,1988
1.988,mkd,1989
1.969,mkd,1990
1.956,mkd,1991
1.928,mkd,1992
1.891,mkd,1993
1.854,mkd,1994
1.807,mkd,1995
1.751,mkd,1996
1.705,mkd,1997
1.66,mkd,1998
1.613,mkd,1999
1.566,mkd,2000
1.529,mkd,2001
1.491,mkd,2002
1.454,mkd,2003
1.434,mkd,2004
1.415,mkd,2005
1.396,mkd,2006
1.377,mkd,2007
1.368,mkd,2008
1.359,mkd,2009
1.347,mkd,2010
1.306,mkd,2020
1.427,mkd,2030
1.665,mkd,2050
1.961,mkd,2099
3.674,mdg,1950
3.674,mdg,1951
3.674,mdg,1952
3.787,mdg,1953
3.787,mdg,1954
3.898,mdg,1955
3.898,mdg,1956
4.008,mdg,1957
4.008,mdg,1958
4.008,mdg,1959
4.117,mdg,1960
4.117,mdg,1961
4.225,mdg,1962
4.225,mdg,1963
4.225,mdg,1964
4.332,mdg,1965
4.332,mdg,1966
4.443,mdg,1967
4.449,mdg,1968
4.449,mdg,1969
4.56,mdg,1970
4.56,mdg,1971
4.657,mdg,1972
4.645,mdg,1973
4.625,mdg,1974
4.694,mdg,1975
4.636,mdg,1976
4.654,mdg,1977
4.555,mdg,1978
4.532,mdg,1979
4.41,mdg,1980
4.394,mdg,1981
4.311,mdg,1982
4.263,mdg,1983
4.242,mdg,1984
4.249,mdg,1985
4.27,mdg,1986
4.386,mdg,1987
4.407,mdg,1988
4.414,mdg,1989
4.489,mdg,1990
4.467,mdg,1991
4.51,mdg,1992
4.551,mdg,1993
4.581,mdg,1994
4.601,mdg,1995
4.61,mdg,1996
4.616,mdg,1997
4.611,mdg,1998
4.594,mdg,1999
4.573,mdg,2000
4.54,mdg,2001
4.512,mdg,2002
4.419,mdg,2003
4.387,mdg,2004
4.359,mdg,2005
4.328,mdg,2006
4.258,mdg,2007
4.233,mdg,2008
4.171,mdg,2009
4.109,mdg,2010
3.706,mdg,2020
3.297,mdg,2030
2.694,mdg,2050
1.965,mdg,2099
2.769,mwi,1800
2.769,mwi,1801
2.769,mwi,1802
2.769,mwi,1803
2.769,mwi,1804
2.769,mwi,1805
2.769,mwi,1806
2.769,mwi,1807
2.769,mwi,1808
2.769,mwi,1809
2.769,mwi,1810
2.769,mwi,1811
2.769,mwi,1812
2.769,mwi,1813
2.769,mwi,1814
2.769,mwi,1815
2.769,mwi,1816
2.769,mwi,1817
2.769,mwi,1818
2.769,mwi,1819
2.769,mwi,1820
2.769,mwi,1821
2.769,mwi,1822
2.769,mwi,1823
2.769,mwi,1824
2.769,mwi,1825
2.769,mwi,1826
2.769,mwi,1827
2.769,mwi,1828
2.769,mwi,1829
2.769,mwi,1830
2.769,mwi,1831
2.769,mwi,1832
2.769,mwi,1833
2.769,mwi,1834
2.769,mwi,1835
2.769,mwi,1836
2.769,mwi,1837
2.769,mwi,1838
2.769,mwi,1839
2.769,mwi,1840
2.769,mwi,1841
2.769,mwi,1842
2.769,mwi,1843
2.769,mwi,1844
2.769,mwi,1845
2.769,mwi,1846
2.769,mwi,1847
2.769,mwi,1848
2.769,mwi,1849
2.769,mwi,1850
2.769,mwi,1851
2.769,mwi,1852
2.769,mwi,1853
2.769,mwi,1854
2.769,mwi,1855
2.769,mwi,1856
2.769,mwi,1857
2.769,mwi,1858
2.769,mwi,1859
2.769,mwi,1860
2.769,mwi,1861
2.769,mwi,1862
2.769,mwi,1863
2.769,mwi,1864
2.769,mwi,1865
2.769,mwi,1866
2.769,mwi,1867
2.769,mwi,1868
2.769,mwi,1869
2.769,mwi,1870
2.769,mwi,1871
2.769,mwi,1872
2.769,mwi,1873
2.769,mwi,1874
2.769,mwi,1875
2.769,mwi,1876
2.769,mwi,1877
2.769,mwi,1878
2.769,mwi,1879
2.769,mwi,1880
2.769,mwi,1881
2.769,mwi,1882
2.769,mwi,1883
2.769,mwi,1884
2.769,mwi,1885
2.769,mwi,1886
2.769,mwi,1887
2.769,mwi,1888
2.769,mwi,1889
2.769,mwi,1890
2.769,mwi,1891
2.769,mwi,1892
2.769,mwi,1893
2.769,mwi,1894
2.769,mwi,1895
2.769,mwi,1896
2.769,mwi,1897
2.769,mwi,1898
2.769,mwi,1899
2.769,mwi,1900
2.769,mwi,1901
2.769,mwi,1902
2.769,mwi,1903
2.769,mwi,1904
2.769,mwi,1905
2.769,mwi,1906
2.769,mwi,1907
2.769,mwi,1908
2.769,mwi,1909
2.769,mwi,1910
2.769,mwi,1911
2.769,mwi,1912
2.769,mwi,1913
2.769,mwi,1914
2.769,mwi,1915
2.769,mwi,1916
2.769,mwi,1917
2.769,mwi,1918
2.769,mwi,1919
2.769,mwi,1920
2.769,mwi,1921
2.769,mwi,1922
2.769,mwi,1923
2.769,mwi,1924
2.769,mwi,1925
2.769,mwi,1926
2.769,mwi,1927
2.769,mwi,1928
2.769,mwi,1929
2.769,mwi,1930
2.769,mwi,1931
2.769,mwi,1932
2.769,mwi,1933
2.769,mwi,1934
2.769,mwi,1935
2.769,mwi,1936
2.769,mwi,1937
2.769,mwi,1938
2.769,mwi,1939
2.769,mwi,1940
2.769,mwi,1941
2.769,mwi,1942
2.769,mwi,1943
2.769,mwi,1944
2.769,mwi,1945
2.878,mwi,1946
3.094,mwi,1947
3.201,mwi,1948
3.307,mwi,1949
3.413,mwi,1950
3.413,mwi,1951
3.413,mwi,1952
3.413,mwi,1953
3.413,mwi,1954
3.522,mwi,1955
3.533,mwi,1956
3.543,mwi,1957
3.553,mwi,1958
3.674,mwi,1959
3.69,mwi,1960
3.706,mwi,1961
3.727,mwi,1962
3.748,mwi,1963
3.876,mwi,1964
3.898,mwi,1965
3.92,mwi,1966
3.942,mwi,1967
4.072,mwi,1968
4.1,mwi,1969
4.231,mwi,1970
4.254,mwi,1971
4.277,mwi,1972
4.409,mwi,1973
4.427,mwi,1974
4.547,mwi,1975
4.559,mwi,1976
4.559,mwi,1977
4.66,mwi,1978
4.647,mwi,1979
4.622,mwi,1980
4.702,mwi,1981
4.67,mwi,1982
4.638,mwi,1983
4.701,mwi,1984
4.662,mwi,1985
4.623,mwi,1986
4.667,mwi,1987
4.608,mwi,1988
4.548,mwi,1989
4.482,mwi,1990
4.415,mwi,1991
4.355,mwi,1992
4.296,mwi,1993
4.242,mwi,1994
4.203,mwi,1995
4.077,mwi,1996
4.044,mwi,1997
4.012,mwi,1998
3.986,mwi,1999
3.966,mwi,2000
3.947,mwi,2001
4.01,mwi,2002
4.003,mwi,2003
4.072,mwi,2004
4.152,mwi,2005
4.224,mwi,2006
4.302,mwi,2007
4.379,mwi,2008
4.447,mwi,2009
4.521,mwi,2010
4.579,mwi,2020
4.19,mwi,2030
3.499,mwi,2050
2.423,mwi,2099
2.313,mys,1800
2.313,mys,1801
2.313,mys,1802
2.313,mys,1803
2.313,mys,1804
2.313,mys,1805
2.313,mys,1806
2.313,mys,1807
2.313,mys,1808
2.313,mys,1809
2.313,mys,1810
2.313,mys,1811
2.313,mys,1812
2.313,mys,1813
2.313,mys,1814
2.313,mys,1815
2.313,mys,1816
2.313,mys,1817
2.313,mys,1818
2.313,mys,1819
