life_expectancy_male,geo,time
78.8,are,2028
78.99,are,2029
79.18,are,2030
79.37,are,2031
79.56,are,2032
79.74,are,2033
79.93,are,2034
80.12,are,2035
80.31,are,2036
80.5,are,2037
80.69,are,2038
80.88,are,2039
81.06,are,2040
81.25,are,2041
81.43,are,2042
81.61,are,2043
81.79,are,2044
81.96,are,2045
82.13,are,2046
82.29,are,2047
82.45,are,2048
82.61,are,2049
82.76,are,2050
82.91,are,2051
83.05,are,2052
83.19,are,2053
83.34,are,2054
83.47,are,2055
83.61,are,2056
83.75,are,2057
83.88,are,2058
84.0,are,2059
84.13,are,2060
84.26,are,2061
84.38,are,2062
84.5,are,2063
84.62,are,2064
84.74,are,2065
84.86,are,2066
84.98,are,2067
85.1,are,2068
85.22,are,2069
85.34,are,2070
85.46,are,2071
85.57,are,2072
85.69,are,2073
85.8,are,2074
85.91,are,2075
86.02,are,2076
86.13,are,2077
86.24,are,2078
86.35,are,2079
86.46,are,2080
86.57,are,2081
86.68,are,2082
86.8,are,2083
86.91,are,2084
87.02,are,2085
87.13,are,2086
87.24,are,2087
87.35,are,2088
87.46,are,2089
87.57,are,2090
87.68,are,2091
87.79,are,2092
87.89,are,2093
88.0,are,2094
88.11,are,2095
88.22,are,2096
88.33,are,2097
88.43,are,2098
88.54,are,2099
66.07,gbr,1950
66.24,gbr,1951
66.56,gbr,1952
66.84,gbr,1953
67.08,gbr,1954
67.29,gbr,1955
67.46,gbr,1956
67.59,gbr,1957
67.7,gbr,1958
67.79,gbr,1959
67.86,gbr,1960
67.92,gbr,1961
67.98,gbr,1962
68.05,gbr,1963
68.14,gbr,1964
68.23,gbr,1965
68.34,gbr,1966
68.44,gbr,1967
68.53,gbr,1968
68.63,gbr,1969
68.72,gbr,1970
68.81,gbr,1971
68.92,gbr,1972
69.04,gbr,1973
69.18,gbr,1974
69.33,gbr,1975
69.52,gbr,1976
69.72,gbr,1977
69.95,gbr,1978
70.18,gbr,1979
70.43,gbr,1980
70.67,gbr,1981
70.92,gbr,1982
71.15,gbr,1983
71.37,gbr,1984
71.59,gbr,1985
71.8,gbr,1986
72.02,gbr,1987
72.25,gbr,1988
72.49,gbr,1989
72.74,gbr,1990
72.98,gbr,1991
73.23,gbr,1992
73.46,gbr,1993
73.69,gbr,1994
73.92,gbr,1995
74.15,gbr,1996
74.4,gbr,1997
74.66,gbr,1998
74.94,gbr,1999
75.23,gbr,2000
75.54,gbr,2001
75.86,gbr,2002
76.17,gbr,2003
76.49,gbr,2004
76.8,gbr,2005
77.08,gbr,2006
77.35,gbr,2007
77.59,gbr,2008
77.81,gbr,2009
78.02,gbr,2010
78.21,gbr,2011
78.39,gbr,2012
78.57,gbr,2013
78.75,gbr,2014
78.93,gbr,2015
79.12,gbr,2016
79.3,gbr,2017
79.47,gbr,2018
79.64,gbr,2019
79.8,gbr,2020
79.96,gbr,2021
80.11,gbr,2022
80.26,gbr,2023
80.4,gbr,2024
80.54,gbr,2025
80.67,gbr,2026
80.81,gbr,2027
80.94,gbr,2028
81.06,gbr,2029
81.19,gbr,2030
81.32,gbr,2031
81.44,gbr,2032
81.56,gbr,2033
81.69,gbr,2034
81.81,gbr,2035
81.93,gbr,2036
82.05,gbr,2037
82.17,gbr,2038
82.29,gbr,2039
82.41,gbr,2040
82.53,gbr,2041
82.65,gbr,2042
82.77,gbr,2043
82.89,gbr,2044
83.0,gbr,2045
83.12,gbr,2046
83.23,gbr,2047
83.35,gbr,2048
83.46,gbr,2049
83.58,gbr,2050
83.69,gbr,2051
83.8,gbr,2052
83.92,gbr,2053
84.03,gbr,2054
84.15,gbr,2055
84.26,gbr,2056
84.37,gbr,2057
84.49,gbr,2058
84.6,gbr,2059
84.71,gbr,2060
84.82,gbr,2061
84.94,gbr,2062
85.05,gbr,2063
85.16,gbr,2064
85.27,gbr,2065
85.38,gbr,2066
85.49,gbr,2067
85.61,gbr,2068
85.72,gbr,2069
85.83,gbr,2070
85.94,gbr,2071
86.05,gbr,2072
86.15,gbr,2073
86.26,gbr,2074
86.37,gbr,2075
86.48,gbr,2076
86.59,gbr,2077
86.7,gbr,2078
86.81,gbr,2079
86.92,gbr,2080
87.03,gbr,2081
87.13,gbr,2082
87.24,gbr,2083
87.35,gbr,2084
87.46,gbr,2085
87.57,gbr,2086
87.68,gbr,2087
87.78,gbr,2088
87.89,gbr,2089
88.0,gbr,2090
88.11,gbr,2091
88.22,gbr,2092
88.32,gbr,2093
88.43,gbr,2094
88.54,gbr,2095
88.64,gbr,2096
88.75,gbr,2097
88.85,gbr,2098
88.96,gbr,2099
65.28,usa,1950
65.41,usa,1951
65.67,usa,1952
65.89,usa,1953
66.09,usa,1954
66.27,usa,1955
66.42,usa,1956
66.55,usa,1957
66.64,usa,1958
66.72,usa,1959
66.76,usa,1960
66.78,usa,1961
66.78,usa,1962
66.77,usa,1963
66.75,usa,1964
66.73,usa,1965
66.72,usa,1966
66.74,usa,1967
66.78,usa,1968
66.86,usa,1969
66.99,usa,1970
67.18,usa,1971
67.42,usa,1972
67.72,usa,1973
68.05,usa,1974
68.41,usa,1975
68.78,usa,1976
69.15,usa,1977
69.51,usa,1978
69.83,usa,1979
70.11,usa,1980
70.36,usa,1981
70.56,usa,1982
70.73,usa,1983
70.89,usa,1984
71.02,usa,1985
71.14,usa,1986
71.26,usa,1987
71.39,usa,1988
71.53,usa,1989
71.69,usa,1990
71.87,usa,1991
72.08,usa,1992
72.3,usa,1993
72.53,usa,1994
72.78,usa,1995
73.03,usa,1996
73.27,usa,1997
73.51,usa,1998
73.75,usa,1999
73.97,usa,2000
74.19,usa,2001
74.4,usa,2002
74.62,usa,2003
74.83,usa,2004
75.05,usa,2005
75.26,usa,2006
75.46,usa,2007
75.65,usa,2008
75.83,usa,2009
76.0,usa,2010
76.17,usa,2011
76.34,usa,2012
76.51,usa,2013
76.68,usa,2014
76.85,usa,2015
77.03,usa,2016
77.21,usa,2017
77.39,usa,2018
77.57,usa,2019
77.75,usa,2020
77.93,usa,2021
78.11,usa,2022
78.29,usa,2023
78.46,usa,2024
78.63,usa,2025
78.8,usa,2026
78.96,usa,2027
79.12,usa,2028
79.27,usa,2029
79.42,usa,2030
79.56,usa,2031
79.7,usa,2032
79.84,usa,2033
79.98,usa,2034
80.11,usa,2035
80.24,usa,2036
80.37,usa,2037
80.49,usa,2038
80.62,usa,2039
80.74,usa,2040
80.86,usa,2041
80.97,usa,2042
81.09,usa,2043
81.2,usa,2044
81.32,usa,2045
81.43,usa,2046
81.55,usa,2047
81.66,usa,2048
81.77,usa,2049
81.88,usa,2050
81.99,usa,2051
82.11,usa,2052
82.22,usa,2053
82.33,usa,2054
82.44,usa,2055
82.55,usa,2056
82.66,usa,2057
82.76,usa,2058
82.87,usa,2059
82.98,usa,2060
83.09,usa,2061
83.2,usa,2062
83.31,usa,2063
83.41,usa,2064
83.52,usa,2065
83.63,usa,2066
83.74,usa,2067
83.84,usa,2068
83.95,usa,2069
84.06,usa,2070
84.16,usa,2071
84.27,usa,2072
84.37,usa,2073
84.48,usa,2074
84.58,usa,2075
84.69,usa,2076
84.79,usa,2077
84.89,usa,2078
85.0,usa,2079
85.1,usa,2080
85.2,usa,2081
85.31,usa,2082
85.41,usa,2083
85.52,usa,2084
85.62,usa,2085
85.72,usa,2086
85.83,usa,2087
85.93,usa,2088
86.04,usa,2089
86.14,usa,2090
86.25,usa,2091
86.35,usa,2092
86.45,usa,2093
86.55,usa,2094
86.66,usa,2095
86.76,usa,2096
86.86,usa,2097
86.96,usa,2098
87.06,usa,2099
63.04,ury,1950
63.09,ury,1951
63.2,ury,1952
63.34,ury,1953
63.5,ury,1954
63.69,ury,1955
63.9,ury,1956
64.13,ury,1957
64.37,ury,1958
64.62,ury,1959
64.85,ury,1960
65.06,ury,1961
65.24,ury,1962
65.38,ury,1963
65.47,ury,1964
65.52,ury,1965
65.53,ury,1966
65.53,ury,1967
65.52,ury,1968
65.51,ury,1969
65.52,ury,1970
65.55,ury,1971
65.59,ury,1972
65.66,ury,1973
65.75,ury,1974
65.88,ury,1975
66.03,ury,1976
66.22,ury,1977
66.44,ury,1978
66.68,ury,1979
66.94,ury,1980
67.2,ury,1981
67.46,ury,1982
67.7,ury,1983
67.93,ury,1984
68.14,ury,1985
68.32,ury,1986
68.48,ury,1987
68.62,ury,1988
68.75,ury,1989
68.88,ury,1990
69.02,ury,1991
69.18,ury,1992
69.36,ury,1993
69.57,ury,1994
69.8,ury,1995
70.04,ury,1996
70.29,ury,1997
70.54,ury,1998
70.79,ury,1999
71.02,ury,2000
71.26,ury,2001
71.49,ury,2002
71.73,ury,2003
71.96,ury,2004
72.2,ury,2005
72.42,ury,2006
72.64,ury,2007
72.84,ury,2008
73.03,ury,2009
73.2,ury,2010
73.38,ury,2011
73.54,ury,2012
73.71,ury,2013
73.88,ury,2014
74.05,ury,2015
74.23,ury,2016
74.42,ury,2017
74.6,ury,2018
74.79,ury,2019
74.98,ury,2020
75.17,ury,2021
75.36,ury,2022
75.55,ury,2023
75.74,ury,2024
75.93,ury,2025
76.12,ury,2026
76.31,ury,2027
76.49,ury,2028
76.68,ury,2029
76.86,ury,2030
77.03,ury,2031
77.21,ury,2032
77.37,ury,2033
77.54,ury,2034
77.7,ury,2035
77.85,ury,2036
78.0,ury,2037
78.14,ury,2038
78.29,ury,2039
78.42,ury,2040
78.56,ury,2041
78.7,ury,2042
78.83,ury,2043
78.96,ury,2044
79.09,ury,2045
79.22,ury,2046
79.35,ury,2047
79.47,ury,2048
79.6,ury,2049
79.72,ury,2050
79.84,ury,2051
79.96,ury,2052
80.08,ury,2053
80.2,ury,2054
80.32,ury,2055
80.44,ury,2056
80.55,ury,2057
80.67,ury,2058
80.78,ury,2059
80.9,ury,2060
81.01,ury,2061
81.12,ury,2062
81.24,ury,2063
81.35,ury,2064
81.47,ury,2065
81.58,ury,2066
81.69,ury,2067
81.81,ury,2068
81.92,ury,2069
82.03,ury,2070
82.14,ury,2071
82.25,ury,2072
82.37,ury,2073
82.48,ury,2074
82.6,ury,2075
82.71,ury,2076
82.82,ury,2077
82.93,ury,2078
83.05,ury,2079
83.16,ury,2080
83.27,ury,2081
83.38,ury,2082
83.49,ury,2083
83.6,ury,2084
83.71,ury,2085
83.82,ury,2086
83.93,ury,2087
84.05,ury,2088
84.16,ury,2089
84.27,ury,2090
84.38,ury,2091
84.49,ury,2092
84.59,ury,2093
84.7,ury,2094
84.81,ury,2095
84.92,ury,2096
85.03,ury,2097
85.14,ury,2098
85.25,ury,2099
51.57,uzb,1950
51.78,uzb,1951
52.2,uzb,1952
52.61,uzb,1953
53.02,uzb,1954
53.43,uzb,1955
53.84,uzb,1956
54.25,uzb,1957
54.65,uzb,1958
55.06,uzb,1959
55.47,uzb,1960
55.88,uzb,1961
56.29,uzb,1962
56.71,uzb,1963
57.13,uzb,1964
57.54,uzb,1965
57.94,uzb,1966
58.33,uzb,1967
58.7,uzb,1968
59.05,uzb,1969
59.37,uzb,1970
59.65,uzb,1971
59.91,uzb,1972
60.15,uzb,1973
60.37,uzb,1974
60.58,uzb,1975
60.8,uzb,1976
61.03,uzb,1977
61.28,uzb,1978
61.55,uzb,1979
61.85,uzb,1980
62.18,uzb,1981
62.53,uzb,1982
62.88,uzb,1983
63.22,uzb,1984
63.51,uzb,1985
63.72,uzb,1986
63.82,uzb,1987
63.82,uzb,1988
63.73,uzb,1989
63.57,uzb,1990
63.4,uzb,1991
63.25,uzb,1992
63.16,uzb,1993
63.15,uzb,1994
63.21,uzb,1995
63.32,uzb,1996
63.46,uzb,1997
63.58,uzb,1998
63.69,uzb,1999
63.77,uzb,2000
63.84,uzb,2001
63.9,uzb,2002
63.97,uzb,2003
64.05,uzb,2004
64.13,uzb,2005
64.22,uzb,2006
64.32,uzb,2007
64.42,uzb,2008
64.52,uzb,2009
64.63,uzb,2010
64.74,uzb,2011
64.84,uzb,2012
64.95,uzb,2013
65.06,uzb,2014
65.16,uzb,2015
65.27,uzb,2016
65.37,uzb,2017
65.47,uzb,2018
65.57,uzb,2019
65.67,uzb,2020
65.77,uzb,2021
65.86,uzb,2022
65.96,uzb,2023
66.05,uzb,2024
66.15,uzb,2025
66.24,uzb,2026
66.33,uzb,2027
66.43,uzb,2028
66.52,uzb,2029
66.62,uzb,2030
66.72,uzb,2031
66.81,uzb,2032
66.91,uzb,2033
67.0,uzb,2034
67.1,uzb,2035
67.19,uzb,2036
67.28,uzb,2037
67.37,uzb,2038
67.47,uzb,2039
67.56,uzb,2040
67.65,uzb,2041
67.74,uzb,2042
67.84,uzb,2043
67.94,uzb,2044
68.03,uzb,2045
68.14,uzb,2046
68.24,uzb,2047
68.34,uzb,2048
68.44,uzb,2049
68.55,uzb,2050
68.65,uzb,2051
68.76,uzb,2052
68.86,uzb,2053
68.97,uzb,2054
69.08,uzb,2055
69.19,uzb,2056
69.3,uzb,2057
69.42,uzb,2058
69.53,uzb,2059
69.65,uzb,2060
69.77,uzb,2061
69.89,uzb,2062
70.01,uzb,2063
70.13,uzb,2064
70.25,uzb,2065
70.38,uzb,2066
70.5,uzb,2067
70.63,uzb,2068
70.76,uzb,2069
70.89,uzb,2070
71.02,uzb,2071
71.15,uzb,2072
71.29,uzb,2073
71.42,uzb,2074
71.56,uzb,2075
71.7,uzb,2076
71.85,uzb,2077
71.99,uzb,2078
72.14,uzb,2079
72.28,uzb,2080
72.43,uzb,2081
72.58,uzb,2082
72.72,uzb,2083
72.87,uzb,2084
73.02,uzb,2085
73.17,uzb,2086
73.32,uzb,2087
73.48,uzb,2088
73.63,uzb,2089
73.79,uzb,2090
73.94,uzb,2091
74.1,uzb,2092
74.26,uzb,2093
74.42,uzb,2094
74.58,uzb,2095
74.74,uzb,2096
74.9,uzb,2097
75.06,uzb,2098
75.22,uzb,2099
39.48,vut,1950
39.77,vut,1951
40.34,vut,1952
40.91,vut,1953
41.49,vut,1954
42.08,vut,1955
42.67,vut,1956
43.26,vut,1957
43.86,vut,1958
44.46,vut,1959
45.07,vut,1960
45.67,vut,1961
46.28,vut,1962
46.88,vut,1963
47.48,vut,1964
48.08,vut,1965
48.67,vut,1966
49.26,vut,1967
49.84,vut,1968
50.42,vut,1969
50.99,vut,1970
51.56,vut,1971
52.14,vut,1972
52.71,vut,1973
53.28,vut,1974
53.86,vut,1975
54.44,vut,1976
55.03,vut,1977
55.62,vut,1978
56.21,vut,1979
56.79,vut,1980
57.36,vut,1981
57.92,vut,1982
58.46,vut,1983
58.97,vut,1984
59.47,vut,1985
59.95,vut,1986
60.42,vut,1987
60.88,vut,1988
61.34,vut,1989
61.79,vut,1990
62.24,vut,1991
62.68,vut,1992
63.11,vut,1993
63.54,vut,1994
63.95,vut,1995
64.36,vut,1996
64.75,vut,1997
65.14,vut,1998
65.51,vut,1999
65.88,vut,2000
66.22,vut,2001
66.56,vut,2002
66.88,vut,2003
67.19,vut,2004
67.49,vut,2005
67.78,vut,2006
68.07,vut,2007
68.36,vut,2008
68.64,vut,2009
68.92,vut,2010
69.19,vut,2011
69.46,vut,2012
69.72,vut,2013
69.98,vut,2014
70.22,vut,2015
70.47,vut,2016
70.71,vut,2017
70.94,vut,2018
71.17,vut,2019
71.4,vut,2020
71.62,vut,2021
71.84,vut,2022
72.06,vut,2023
72.28,vut,2024
72.49,vut,2025
72.71,vut,2026
72.92,vut,2027
73.14,vut,2028
73.36,vut,2029
73.58,vut,2030
73.8,vut,2031
74.02,vut,2032
74.24,vut,2033
74.46,vut,2034
74.67,vut,2035
74.89,vut,2036
75.11,vut,2037
75.33,vut,2038
75.55,vut,2039
75.77,vut,2040
75.99,vut,2041
76.21,vut,2042
76.43,vut,2043
76.66,vut,2044
76.88,vut,2045
77.1,vut,2046
77.33,vut,2047
77.55,vut,2048
77.78,vut,2049
78.0,vut,2050
78.23,vut,2051
78.45,vut,2052
78.67,vut,2053
78.89,vut,2054
79.11,vut,2055
79.33,vut,2056
79.54,vut,2057
79.74,vut,2058
79.94,vut,2059
80.14,vut,2060
80.33,vut,2061
80.52,vut,2062
80.7,vut,2063
80.88,vut,2064
81.06,vut,2065
81.22,vut,2066
81.39,vut,2067
81.55,vut,2068
81.71,vut,2069
81.87,vut,2070
82.02,vut,2071
82.17,vut,2072
82.32,vut,2073
82.46,vut,2074
82.61,vut,2075
82.75,vut,2076
82.89,vut,2077
83.03,vut,2078
83.17,vut,2079
83.3,vut,2080
83.44,vut,2081
83.57,vut,2082
83.7,vut,2083
83.83,vut,2084
83.95,vut,2085
84.08,vut,2086
84.21,vut,2087
84.33,vut,2088
84.46,vut,2089
84.58,vut,2090
84.71,vut,2091
84.83,vut,2092
84.95,vut,2093
85.07,vut,2094
85.19,vut,2095
85.31,vut,2096
85.43,vut,2097
85.55,vut,2098
85.67,vut,2099
52.72,ven,1950
53.0,ven,1951
53.55,ven,1952
54.11,ven,1953
54.66,ven,1954
55.22,ven,1955
55.77,ven,1956
56.32,ven,1957
56.87,ven,1958
57.42,ven,1959
57.96,ven,1960
58.48,ven,1961
59.0,ven,1962
59.49,ven,1963
59.97,ven,1964
60.43,ven,1965
60.87,ven,1966
61.29,ven,1967
61.7,ven,1968
62.09,ven,1969
62.47,ven,1970
62.84,ven,1971
63.19,ven,1972
63.52,ven,1973
63.84,ven,1974
64.14,ven,1975
64.41,ven,1976
64.66,ven,1977
64.88,ven,1978
65.09,ven,1979
65.31,ven,1980
65.54,ven,1981
65.8,ven,1982
66.1,ven,1983
66.43,ven,1984
66.78,ven,1985
67.13,ven,1986
67.47,ven,1987
67.78,ven,1988
68.05,ven,1989
68.28,ven,1990
68.47,ven,1991
68.62,ven,1992
68.77,ven,1993
68.89,ven,1994
69.02,ven,1995
69.13,ven,1996
69.24,ven,1997
69.34,ven,1998
69.45,ven,1999
69.57,ven,2000
69.7,ven,2001
69.85,ven,2002
70.01,ven,2003
70.18,ven,2004
70.36,ven,2005
70.56,ven,2006
70.74,ven,2007
70.93,ven,2008
71.1,ven,2009
71.27,ven,2010
71.43,ven,2011
71.59,ven,2012
71.75,ven,2013
71.91,ven,2014
72.07,ven,2015
72.24,ven,2016
72.41,ven,2017
72.57,ven,2018
72.74,ven,2019
72.91,ven,2020
73.08,ven,2021
73.25,ven,2022
73.42,ven,2023
73.6,ven,2024
73.77,ven,2025
73.94,ven,2026
74.12,ven,2027
74.3,ven,2028
74.48,ven,2029
74.66,ven,2030
74.84,ven,2031
75.03,ven,2032
75.21,ven,2033
75.4,ven,2034
75.58,ven,2035
75.77,ven,2036
75.96,ven,2037
76.14,ven,2038
76.33,ven,2039
76.52,ven,2040
76.71,ven,2041
76.9,ven,2042
77.09,ven,2043
77.28,ven,2044
77.46,ven,2045
77.65,ven,2046
77.83,ven,2047
78.01,ven,2048
78.18,ven,2049
78.35,ven,2050
78.52,ven,2051
78.68,ven,2052
78.84,ven,2053
79.0,ven,2054
79.16,ven,2055
79.31,ven,2056
79.46,ven,2057
79.61,ven,2058
79.75,ven,2059
79.89,ven,2060
80.02,ven,2061
80.16,ven,2062
80.29,ven,2063
80.41,ven,2064
80.54,ven,2065
80.66,ven,2066
80.78,ven,2067
80.9,ven,2068
81.02,ven,2069
81.14,ven,2070
81.26,ven,2071
81.37,ven,2072
81.49,ven,2073
81.6,ven,2074
81.72,ven,2075
81.83,ven,2076
81.94,ven,2077
82.06,ven,2078
82.17,ven,2079
82.28,ven,2080
82.39,ven,2081
82.5,ven,2082
82.61,ven,2083
82.72,ven,2084
82.83,ven,2085
82.94,ven,2086
83.05,ven,2087
83.15,ven,2088
83.26,ven,2089
83.37,ven,2090
83.47,ven,2091
83.58,ven,2092
83.68,ven,2093
83.79,ven,2094
83.89,ven,2095
84.0,ven,2096
84.11,ven,2097
84.21,ven,2098
84.32,ven,2099
44.27,pse,1950
44.36,pse,1951
44.54,pse,1952
44.76,pse,1953
45.02,pse,1954
45.33,pse,1955
45.67,pse,1956
46.06,pse,1957
46.48,pse,1958
46.95,pse,1959
47.46,pse,1960
48.0,pse,1961
48.59,pse,1962
49.21,pse,1963
49.85,pse,1964
50.52,pse,1965
51.2,pse,1966
51.89,pse,1967
52.58,pse,1968
53.27,pse,1969
53.96,pse,1970
54.65,pse,1971
55.35,pse,1972
56.05,pse,1973
56.76,pse,1974
57.48,pse,1975
58.21,pse,1976
58.94,pse,1977
59.66,pse,1978
60.39,pse,1979
61.1,pse,1980
61.79,pse,1981
62.46,pse,1982
63.11,pse,1983
63.72,pse,1984
64.29,pse,1985
64.82,pse,1986
65.31,pse,1987
65.75,pse,1988
66.16,pse,1989
66.54,pse,1990
66.89,pse,1991
67.23,pse,1992
67.56,pse,1993
67.88,pse,1994
68.19,pse,1995
68.48,pse,1996
68.76,pse,1997
69.01,pse,1998
69.23,pse,1999
69.43,pse,2000
69.6,pse,2001
69.77,pse,2002
69.92,pse,2003
70.07,pse,2004
70.22,pse,2005
70.38,pse,2006
70.53,pse,2007
70.69,pse,2008
70.86,pse,2009
71.02,pse,2010
71.19,pse,2011
71.35,pse,2012
71.52,pse,2013
71.68,pse,2014
71.84,pse,2015
71.99,pse,2016
72.14,pse,2017
72.3,pse,2018
72.44,pse,2019
72.59,pse,2020
72.75,pse,2021
72.9,pse,2022
73.05,pse,2023
73.21,pse,2024
73.36,pse,2025
73.52,pse,2026
73.68,pse,2027
73.83,pse,2028
73.99,pse,2029
74.15,pse,2030
74.3,pse,2031
74.46,pse,2032
74.62,pse,2033
74.78,pse,2034
74.95,pse,2035
75.12,pse,2036
75.28,pse,2037
75.45,pse,2038
75.62,pse,2039
75.79,pse,2040
75.96,pse,2041
76.13,pse,2042
76.3,pse,2043
76.47,pse,2044
76.64,pse,2045
76.81,pse,2046
76.98,pse,2047
77.16,pse,2048
77.33,pse,2049
77.51,pse,2050
77.68,pse,2051
77.86,pse,2052
78.04,pse,2053
78.22,pse,2054
78.4,pse,2055
78.58,pse,2056
78.76,pse,2057
78.94,pse,2058
79.11,pse,2059
79.29,pse,2060
79.46,pse,2061
79.64,pse,2062
79.81,pse,2063
79.98,pse,2064
80.15,pse,2065
80.32,pse,2066
80.48,pse,2067
80.64,pse,2068
80.79,pse,2069
80.94,pse,2070
81.08,pse,2071
81.22,pse,2072
81.37,pse,2073
81.51,pse,2074
81.65,pse,2075
81.79,pse,2076
81.92,pse,2077
82.06,pse,2078
82.18,pse,2079
82.31,pse,2080
82.43,pse,2081
82.55,pse,2082
82.67,pse,2083
82.79,pse,2084
82.9,pse,2085
83.02,pse,2086
83.14,pse,2087
83.25,pse,2088
83.37,pse,2089
83.48,pse,2090
83.6,pse,2091
83.71,pse,2092
83.83,pse,2093
83.94,pse,2094
84.05,pse,2095
84.15,pse,2096
84.26,pse,2097
84.36,pse,2098
84.47,pse,2099
33.23,esh,1950
33.42,esh,1951
33.81,esh,1952
34.2,esh,1953
34.6,esh,1954
34.99,esh,1955
35.39,esh,1956
35.78,esh,1957
36.18,esh,1958
36.58,esh,1959
36.97,esh,1960
37.37,esh,1961
37.76,esh,1962
38.15,esh,1963
38.54,esh,1964
38.92,esh,1965
39.29,esh,1966
39.64,esh,1967
39.98,esh,1968
40.33,esh,1969
40.72,esh,1970
41.17,esh,1971
41.71,esh,1972
42.34,esh,1973
43.06,esh,1974
43.86,esh,1975
44.73,esh,1976
45.63,esh,1977
46.54,esh,1978
47.44,esh,1979
48.32,esh,1980
49.21,esh,1981
50.1,esh,1982
50.99,esh,1983
51.88,esh,1984
52.75,esh,1985
53.56,esh,1986
54.31,esh,1987
54.99,esh,1988
55.6,esh,1989
56.14,esh,1990
56.63,esh,1991
57.09,esh,1992
57.56,esh,1993
58.02,esh,1994
58.51,esh,1995
59.01,esh,1996
59.52,esh,1997
60.03,esh,1998
60.54,esh,1999
61.04,esh,2000
61.54,esh,2001
62.02,esh,2002
62.48,esh,2003
62.92,esh,2004
63.34,esh,2005
63.73,esh,2006
64.11,esh,2007
64.47,esh,2008
64.81,esh,2009
65.14,esh,2010
65.46,esh,2011
65.75,esh,2012
66.04,esh,2013
66.3,esh,2014
66.56,esh,2015
66.8,esh,2016
67.02,esh,2017
67.24,esh,2018
67.45,esh,2019
67.64,esh,2020
67.83,esh,2021
68.02,esh,2022
68.19,esh,2023
68.36,esh,2024
68.52,esh,2025
68.68,esh,2026
68.83,esh,2027
68.98,esh,2028
69.12,esh,2029
69.26,esh,2030
69.4,esh,2031
69.54,esh,2032
69.67,esh,2033
69.8,esh,2034
69.93,esh,2035
70.06,esh,2036
70.19,esh,2037
70.31,esh,2038
70.43,esh,2039
70.55,esh,2040
70.67,esh,2041
70.78,esh,2042
70.9,esh,2043
71.02,esh,2044
71.14,esh,2045
71.27,esh,2046
71.39,esh,2047
71.51,esh,2048
71.63,esh,2049
71.75,esh,2050
71.88,esh,2051
72.0,esh,2052
72.13,esh,2053
72.25,esh,2054
72.38,esh,2055
72.51,esh,2056
72.64,esh,2057
72.77,esh,2058
72.9,esh,2059
73.03,esh,2060
73.16,esh,2061
73.28,esh,2062
73.41,esh,2063
73.54,esh,2064
73.67,esh,2065
73.81,esh,2066
73.94,esh,2067
74.08,esh,2068
74.22,esh,2069
74.36,esh,2070
74.51,esh,2071
74.65,esh,2072
74.8,esh,2073
74.95,esh,2074
75.09,esh,2075
75.24,esh,2076
75.39,esh,2077
75.53,esh,2078
75.68,esh,2079
75.83,esh,2080
75.98,esh,2081
76.13,esh,2082
76.29,esh,2083
76.44,esh,2084
76.6,esh,2085
76.76,esh,2086
76.92,esh,2087
77.08,esh,2088
77.24,esh,2089
77.41,esh,2090
77.57,esh,2091
77.73,esh,2092
77.89,esh,2093
78.05,esh,2094
78.21,esh,2095
78.37,esh,2096
78.52,esh,2097
78.68,esh,2098
78.83,esh,2099
49.28,vnm,1950
49.66,vnm,1951
50.41,vnm,1952
51.13,vnm,1953
51.83,vnm,1954
52.5,vnm,1955
53.16,vnm,1956
53.8,vnm,1957
54.42,vnm,1958
55.03,vnm,1959
55.63,vnm,1960
56.21,vnm,1961
56.77,vnm,1962
57.28,vnm,1963
57.71,vnm,1964
57.95,vnm,1965
57.86,vnm,1966
57.42,vnm,1967
56.67,vnm,1968
55.71,vnm,1969
54.76,vnm,1970
54.08,vnm,1971
53.89,vnm,1972
54.27,vnm,1973
55.23,vnm,1974
56.65,vnm,1975
58.32,vnm,1976
59.95,vnm,1977
61.35,vnm,1978
62.41,vnm,1979
63.12,vnm,1980
63.52,vnm,1981
63.78,vnm,1982
64.0,vnm,1983
64.25,vnm,1984
64.53,vnm,1985
64.85,vnm,1986
65.18,vnm,1987
65.5,vnm,1988
65.82,vnm,1989
66.13,vnm,1990
66.44,vnm,1991
66.74,vnm,1992
67.04,vnm,1993
67.34,vnm,1994
67.63,vnm,1995
67.92,vnm,1996
68.21,vnm,1997
68.49,vnm,1998
68.76,vnm,1999
69.02,vnm,2000
69.25,vnm,2001
69.45,vnm,2002
69.63,vnm,2003
69.78,vnm,2004
69.92,vnm,2005
70.05,vnm,2006
70.19,vnm,2007
70.34,vnm,2008
70.5,vnm,2009
70.68,vnm,2010
70.87,vnm,2011
71.07,vnm,2012
71.28,vnm,2013
71.48,vnm,2014
71.68,vnm,2015
71.87,vnm,2016
72.07,vnm,2017
72.27,vnm,2018
72.47,vnm,2019
72.67,vnm,2020
72.88,vnm,2021
73.08,vnm,2022
73.28,vnm,2023
73.49,vnm,2024
73.69,vnm,2025
73.89,vnm,2026
74.09,vnm,2027
74.29,vnm,2028
74.48,vnm,2029
74.68,vnm,2030
74.86,vnm,2031
75.04,vnm,2032
75.22,vnm,2033
75.39,vnm,2034
75.55,vnm,2035
75.71,vnm,2036
75.87,vnm,2037
76.02,vnm,2038
76.16,vnm,2039
76.3,vnm,2040
76.44,vnm,2041
76.58,vnm,2042
76.71,vnm,2043
