geo,life_expectancy_at_birth_with_projections,time
npl,32.8,1902
npl,32.8,1903
npl,32.8,1904
npl,32.8,1905
npl,32.8,1906
npl,32.8,1907
npl,32.8,1908
npl,32.8,1909
npl,32.8,1910
npl,32.8,1911
npl,32.8,1912
npl,32.8,1913
npl,32.8,1914
npl,32.8,1915
npl,32.8,1916
npl,32.8,1917
npl,21.02,1918
npl,32.8,1919
npl,32.8,1920
npl,32.8,1921
npl,32.8,1922
npl,32.8,1923
npl,32.8,1924
npl,32.8,1925
npl,32.8,1926
npl,32.8,1927
npl,32.8,1928
npl,32.8,1929
npl,32.8,1930
npl,32.8,1931
npl,32.8,1932
npl,32.8,1933
npl,32.8,1934
npl,32.8,1935
npl,32.8,1936
npl,32.8,1937
npl,32.8,1938
npl,32.8,1939
npl,32.8,1940
npl,32.8,1941
npl,32.8,1942
npl,32.8,1943
npl,32.8,1944
npl,32.8,1945
npl,33.16,1946
npl,33.52,1947
npl,33.88,1948
npl,34.23,1949
npl,34.59,1950
npl,34.8,1951
npl,35.2,1952
npl,35.61,1953
npl,36.02,1954
npl,36.43,1955
npl,36.83,1956
npl,37.24,1957
npl,37.65,1958
npl,38.05,1959
npl,38.46,1960
npl,38.86,1961
npl,39.27,1962
npl,39.67,1963
npl,40.07,1964
npl,40.47,1965
npl,40.86,1966
npl,41.25,1967
npl,41.64,1968
npl,42.03,1969
npl,42.43,1970
npl,42.84,1971
npl,43.27,1972
npl,43.72,1973
npl,44.2,1974
npl,44.71,1975
npl,45.24,1976
npl,45.81,1977
npl,46.4,1978
npl,47.02,1979
npl,47.65,1980
npl,48.31,1981
npl,49.0,1982
npl,49.7,1983
npl,50.42,1984
npl,51.16,1985
npl,51.91,1986
npl,52.69,1987
npl,53.47,1988
npl,54.26,1989
npl,55.06,1990
npl,55.84,1991
npl,56.62,1992
npl,57.38,1993
npl,58.12,1994
npl,58.83,1995
npl,59.52,1996
npl,60.18,1997
npl,60.83,1998
npl,61.45,1999
npl,62.05,2000
npl,62.64,2001
npl,63.2,2002
npl,63.74,2003
npl,64.26,2004
npl,64.76,2005
npl,65.25,2006
npl,65.73,2007
npl,66.2,2008
npl,66.66,2009
npl,67.11,2010
npl,67.56,2011
npl,67.99,2012
npl,68.41,2013
npl,68.82,2014
npl,69.22,2015
npl,72.53,2025
npl,77.95,2050
npl,85.11,2099
nld,39.86,1800
nld,39.86,1801
nld,39.86,1802
nld,39.86,1803
nld,39.86,1804
nld,39.86,1805
nld,39.86,1806
nld,39.86,1807
nld,39.86,1808
nld,39.86,1809
nld,39.86,1810
nld,39.86,1811
nld,39.86,1812
nld,39.86,1813
nld,39.86,1814
nld,39.86,1815
nld,39.86,1816
nld,39.86,1817
nld,39.86,1818
nld,39.86,1819
nld,39.86,1820
nld,39.86,1821
nld,39.86,1822
nld,39.86,1823
nld,39.86,1824
nld,39.86,1825
nld,39.86,1826
nld,39.86,1827
nld,39.86,1828
nld,39.86,1829
nld,39.86,1830
nld,39.86,1831
nld,39.86,1832
nld,39.86,1833
nld,39.86,1834
nld,39.86,1835
nld,39.86,1836
nld,39.86,1837
nld,39.86,1838
nld,39.86,1839
nld,39.86,1840
nld,39.86,1841
nld,39.86,1842
nld,39.86,1843
nld,39.86,1844
nld,39.86,1845
nld,39.86,1846
nld,39.86,1847
nld,39.86,1848
nld,39.86,1849
nld,39.86,1850
nld,40.0,1851
nld,38.66,1852
nld,38.63,1853
nld,38.63,1854
nld,34.53,1855
nld,38.39,1856
nld,35.46,1857
nld,34.66,1858
nld,30.86,1859
nld,36.91,1860
nld,36.44,1861
nld,38.28,1862
nld,38.33,1863
nld,37.56,1864
nld,36.37,1865
nld,33.64,1866
nld,39.31,1867
nld,37.75,1868
nld,40.47,1869
nld,37.34,1870
nld,32.94,1871
nld,36.49,1872
nld,39.2,1873
nld,41.3,1874
nld,38.24,1875
nld,40.35,1876
nld,42.03,1877
nld,41.1,1878
nld,41.96,1879
nld,40.39,1880
nld,42.87,1881
nld,43.79,1882
nld,42.35,1883
nld,41.34,1884
nld,43.3,1885
nld,41.98,1886
nld,44.99,1887
nld,44.22,1888
nld,44.35,1889
nld,44.4,1890
nld,44.25,1891
nld,43.95,1892
nld,45.8,1893
nld,46.93,1894
nld,46.64,1895
nld,48.56,1896
nld,49.36,1897
nld,49.03,1898
nld,49.35,1899
nld,48.4,1900
nld,48.72,1901
nld,50.61,1902
nld,51.51,1903
nld,50.9,1904
nld,52.11,1905
nld,52.78,1906
nld,53.54,1907
nld,52.76,1908
nld,54.96,1909
nld,55.14,1910
nld,53.17,1911
nld,57.21,1912
nld,57.37,1913
nld,57.2,1914
nld,57.22,1915
nld,56.16,1916
nld,55.67,1917
nld,47.61,1918
nld,54.98,1919
nld,57.84,1920
nld,59.77,1921
nld,59.84,1922
nld,62.06,1923
nld,62.97,1924
nld,63.18,1925
nld,63.04,1926
nld,62.65,1927
nld,63.74,1928
nld,62.19,1929
nld,64.73,1930
nld,64.35,1931
nld,65.44,1932
nld,66.08,1933
nld,66.62,1934
nld,66.54,1935
nld,66.76,1936
nld,66.98,1937
nld,67.4,1938
nld,67.73,1939
nld,65.4,1940
nld,65.33,1941
nld,65.84,1942
nld,64.43,1943
nld,61.26,1944
nld,55.45,1945
nld,67.58,1946
nld,69.53,1947
nld,71.05,1948
nld,70.28,1949
nld,71.45,1950
nld,71.51,1951
nld,72.13,1952
nld,71.71,1953
nld,72.4,1954
nld,72.52,1955
nld,72.54,1956
nld,72.99,1957
nld,73.15,1958
nld,73.19,1959
nld,73.37,1960
nld,73.56,1961
nld,73.23,1962
nld,73.35,1963
nld,73.73,1964
nld,73.6,1965
nld,73.55,1966
nld,73.82,1967
nld,73.63,1968
nld,73.54,1969
nld,73.6,1970
nld,73.84,1971
nld,73.75,1972
nld,74.2,1973
nld,74.59,1974
nld,74.52,1975
nld,74.65,1976
nld,75.24,1977
nld,75.15,1978
nld,75.63,1979
nld,75.76,1980
nld,75.97,1981
nld,76.05,1982
nld,76.25,1983
nld,76.32,1984
nld,76.38,1985
nld,76.36,1986
nld,76.83,1987
nld,77.03,1988
nld,76.87,1989
nld,77.05,1990
nld,77.21,1991
nld,77.42,1992
nld,77.11,1993
nld,77.6,1994
nld,77.64,1995
nld,77.65,1996
nld,78.03,1997
nld,78.12,1998
nld,78.07,1999
nld,78.24,2000
nld,78.45,2001
nld,78.53,2002
nld,78.79,2003
nld,79.38,2004
nld,79.65,2005
nld,80.0,2006
nld,79.82,2007
nld,80.02,2008
nld,80.44,2009
nld,80.62,2010
nld,80.77,2011
nld,80.91,2012
nld,81.04,2013
nld,81.17,2014
nld,81.31,2015
nld,82.59,2025
nld,85.49,2050
nld,90.78,2099
ant,34.41,1800
ant,34.41,1801
ant,34.41,1802
ant,34.41,1803
ant,34.41,1804
ant,34.41,1805
ant,34.41,1806
ant,34.41,1807
ant,34.41,1808
ant,34.41,1809
ant,34.41,1810
ant,34.41,1811
ant,34.41,1812
ant,34.41,1813
ant,34.41,1814
ant,34.41,1815
ant,34.41,1816
ant,34.41,1817
ant,34.41,1818
ant,34.41,1819
ant,34.41,1820
ant,34.41,1821
ant,34.41,1822
ant,34.41,1823
ant,34.41,1824
ant,34.41,1825
ant,34.41,1826
ant,34.41,1827
ant,34.41,1828
ant,34.41,1829
ant,34.41,1830
ant,34.41,1831
ant,34.41,1832
ant,34.41,1833
ant,34.41,1834
ant,34.41,1835
ant,34.41,1836
ant,34.41,1837
ant,34.41,1838
ant,34.41,1839
ant,34.41,1840
ant,34.41,1841
ant,34.41,1842
ant,34.41,1843
ant,34.41,1844
ant,34.41,1845
ant,34.41,1846
ant,34.41,1847
ant,34.41,1848
ant,34.41,1849
ant,34.41,1850
ant,34.41,1851
ant,34.41,1852
ant,34.41,1853
ant,34.41,1854
ant,34.41,1855
ant,34.41,1856
ant,34.41,1857
ant,34.41,1858
ant,34.41,1859
ant,34.41,1860
ant,34.41,1861
ant,34.41,1862
ant,34.41,1863
ant,34.41,1864
ant,34.41,1865
ant,34.41,1866
ant,34.41,1867
ant,34.41,1868
ant,34.41,1869
ant,34.41,1870
ant,34.41,1871
ant,34.41,1872
ant,34.41,1873
ant,34.41,1874
ant,34.41,1875
ant,34.41,1876
ant,34.41,1877
ant,34.41,1878
ant,34.41,1879
ant,34.41,1880
ant,34.41,1881
ant,34.41,1882
ant,34.41,1883
ant,34.41,1884
ant,34.41,1885
ant,34.41,1886
ant,34.41,1887
ant,34.41,1888
ant,34.41,1889
ant,34.41,1890
ant,34.41,1891
ant,34.41,1892
ant,34.41,1893
ant,34.41,1894
ant,34.41,1895
ant,34.41,1896
ant,34.41,1897
ant,34.41,1898
ant,34.41,1899
ant,34.41,1900
ant,34.41,1901
ant,34.41,1902
ant,34.41,1903
ant,34.41,1904
ant,34.41,1905
ant,34.41,1906
ant,34.41,1907
ant,34.41,1908
ant,34.41,1909
ant,34.41,1910
ant,34.41,1911
ant,34.41,1912
ant,34.41,1913
ant,34.41,1914
ant,34.41,1915
ant,34.41,1916
ant,34.41,1917
ant,22.32,1918
ant,34.41,1919
ant,34.41,1920
ant,34.41,1921
ant,35.24,1922
ant,36.06,1923
ant,36.89,1924
ant,37.72,1925
ant,38.55,1926
ant,39.37,1927
ant,40.2,1928
ant,41.03,1929
ant,41.86,1930
ant,42.68,1931
ant,43.51,1932
ant,44.34,1933
ant,45.17,1934
ant,45.99,1935
ant,46.82,1936
ant,47.65,1937
ant,48.48,1938
ant,49.3,1939
ant,50.13,1940
ant,50.96,1941
ant,51.79,1942
ant,52.61,1943
ant,53.44,1944
ant,54.27,1945
ant,55.1,1946
ant,55.93,1947
ant,56.75,1948
ant,57.58,1949
ant,58.41,1950
ant,58.96,1951
ant,60.02,1952
ant,61.0,1953
ant,61.89,1954
ant,62.7,1955
ant,63.43,1956
ant,64.08,1957
ant,64.65,1958
ant,65.15,1959
ant,65.6,1960
ant,65.99,1961
ant,66.34,1962
ant,66.67,1963
ant,67.0,1964
ant,67.33,1965
ant,67.67,1966
ant,68.03,1967
ant,68.41,1968
ant,68.81,1969
ant,69.22,1970
ant,69.63,1971
ant,70.05,1972
ant,70.45,1973
ant,70.84,1974
ant,71.21,1975
ant,71.58,1976
ant,71.94,1977
ant,72.29,1978
ant,72.64,1979
ant,72.96,1980
ant,73.27,1981
ant,73.56,1982
ant,73.8,1983
ant,74.02,1984
ant,74.19,1985
ant,74.33,1986
ant,74.42,1987
ant,74.48,1988
ant,74.52,1989
ant,74.54,1990
ant,74.53,1991
ant,74.52,1992
ant,74.5,1993
ant,74.49,1994
ant,74.48,1995
ant,74.48,1996
ant,74.5,1997
ant,74.53,1998
ant,74.57,1999
ant,74.65,2000
ant,74.76,2001
ant,74.91,2002
ant,75.09,2003
ant,75.3,2004
ant,75.53,2005
ant,75.76,2006
ant,75.98,2007
ant,76.18,2008
ant,76.36,2009
ant,76.52,2010
ant,76.65,2011
ant,76.77,2012
ant,76.89,2013
ant,77.01,2014
ant,77.14,2015
ant,78.35,2025
ant,80.89,2050
ant,84.49,2099
ncl,26.0,1800
ncl,26.0,1801
ncl,26.0,1802
ncl,26.0,1803
ncl,26.0,1804
ncl,26.0,1805
ncl,26.0,1806
ncl,26.0,1807
ncl,26.0,1808
ncl,26.0,1809
ncl,26.0,1810
ncl,26.0,1811
ncl,26.0,1812
ncl,26.0,1813
ncl,26.0,1814
ncl,26.0,1815
ncl,26.0,1816
ncl,26.0,1817
ncl,26.0,1818
ncl,26.0,1819
ncl,26.0,1820
ncl,26.0,1821
ncl,26.0,1822
ncl,26.0,1823
ncl,26.0,1824
ncl,26.0,1825
ncl,26.0,1826
ncl,26.0,1827
ncl,26.0,1828
ncl,26.0,1829
ncl,26.0,1830
ncl,26.0,1831
ncl,26.0,1832
ncl,26.0,1833
ncl,26.0,1834
ncl,26.0,1835
ncl,26.0,1836
ncl,26.0,1837
ncl,26.0,1838
ncl,26.0,1839
ncl,26.0,1840
ncl,26.0,1841
ncl,26.0,1842
ncl,26.0,1843
ncl,26.0,1844
ncl,26.0,1845
ncl,26.0,1846
ncl,26.0,1847
ncl,26.0,1848
ncl,26.0,1849
ncl,26.0,1850
ncl,26.0,1851
ncl,26.0,1852
ncl,26.0,1853
ncl,26.0,1854
ncl,26.0,1855
ncl,26.0,1856
ncl,26.0,1857
ncl,26.0,1858
ncl,26.0,1859
ncl,26.0,1860
ncl,26.0,1861
ncl,26.0,1862
ncl,26.0,1863
ncl,26.0,1864
ncl,26.0,1865
ncl,26.0,1866
ncl,26.0,1867
ncl,26.0,1868
ncl,26.0,1869
ncl,26.0,1870
ncl,26.0,1871
ncl,26.0,1872
ncl,26.0,1873
ncl,26.0,1874
ncl,26.0,1875
ncl,26.0,1876
ncl,26.0,1877
ncl,16.0,1878
ncl,26.0,1879
ncl,26.0,1880
ncl,26.0,1881
ncl,26.0,1882
ncl,26.0,1883
ncl,26.0,1884
ncl,26.0,1885
ncl,26.0,1886
ncl,26.0,1887
ncl,26.0,1888
ncl,26.0,1889
ncl,26.0,1890
ncl,26.0,1891
ncl,26.0,1892
ncl,26.0,1893
ncl,26.0,1894
ncl,26.0,1895
ncl,26.0,1896
ncl,26.0,1897
ncl,26.0,1898
ncl,26.0,1899
ncl,26.0,1900
ncl,26.0,1901
ncl,26.0,1902
ncl,26.0,1903
ncl,26.0,1904
ncl,26.0,1905
ncl,26.0,1906
ncl,26.0,1907
ncl,26.0,1908
ncl,26.0,1909
ncl,26.0,1910
ncl,26.0,1911
ncl,26.0,1912
ncl,26.0,1913
ncl,26.0,1914
ncl,26.0,1915
ncl,26.0,1916
ncl,26.0,1917
ncl,26.0,1918
ncl,26.0,1919
ncl,26.0,1920
ncl,26.0,1921
ncl,26.0,1922
ncl,26.0,1923
ncl,26.0,1924
ncl,26.0,1925
ncl,26.92,1926
ncl,27.85,1927
ncl,28.77,1928
ncl,29.69,1929
ncl,30.62,1930
ncl,31.54,1931
ncl,32.46,1932
ncl,33.39,1933
ncl,34.31,1934
ncl,35.23,1935
ncl,36.16,1936
ncl,37.08,1937
ncl,38.01,1938
ncl,38.93,1939
ncl,39.85,1940
ncl,40.78,1941
ncl,41.7,1942
ncl,42.62,1943
ncl,43.55,1944
ncl,44.47,1945
ncl,45.39,1946
ncl,46.32,1947
ncl,47.24,1948
ncl,48.16,1949
ncl,49.09,1950
ncl,49.51,1951
ncl,50.34,1952
ncl,51.16,1953
ncl,51.96,1954
ncl,52.74,1955
ncl,53.5,1956
ncl,54.25,1957
ncl,54.98,1958
ncl,55.69,1959
ncl,56.38,1960
ncl,57.06,1961
ncl,57.72,1962
ncl,58.36,1963
ncl,58.98,1964
ncl,59.59,1965
ncl,60.19,1966
ncl,60.77,1967
ncl,61.33,1968
ncl,61.88,1969
ncl,62.42,1970
ncl,62.95,1971
ncl,63.45,1972
ncl,63.95,1973
ncl,64.44,1974
ncl,64.91,1975
ncl,65.37,1976
ncl,65.81,1977
ncl,66.25,1978
ncl,66.68,1979
ncl,67.09,1980
ncl,67.5,1981
ncl,67.89,1982
ncl,68.28,1983
ncl,68.65,1984
ncl,69.02,1985
ncl,69.37,1986
ncl,69.72,1987
ncl,70.05,1988
ncl,70.38,1989
ncl,70.7,1990
ncl,71.01,1991
ncl,71.31,1992
ncl,71.6,1993
ncl,71.89,1994
ncl,72.16,1995
ncl,72.43,1996
ncl,72.69,1997
ncl,72.95,1998
ncl,73.21,1999
ncl,73.46,2000
ncl,73.7,2001
ncl,73.94,2002
ncl,74.17,2003
ncl,74.4,2004
ncl,74.62,2005
ncl,74.84,2006
ncl,75.05,2007
ncl,75.26,2008
ncl,75.47,2009
ncl,75.67,2010
ncl,75.88,2011
ncl,76.09,2012
ncl,76.31,2013
ncl,76.52,2014
ncl,76.74,2015
ncl,78.93,2025
ncl,83.2,2050
ncl,89.05,2099
nzl,34.05,1800
nzl,34.05,1801
nzl,34.05,1802
nzl,34.05,1803
nzl,34.05,1804
nzl,34.05,1805
nzl,34.05,1806
nzl,34.05,1807
nzl,34.05,1808
nzl,34.05,1809
nzl,34.05,1810
nzl,34.05,1811
nzl,34.05,1812
nzl,34.05,1813
nzl,34.05,1814
nzl,34.05,1815
nzl,34.05,1816
nzl,34.05,1817
nzl,34.05,1818
nzl,34.05,1819
nzl,34.05,1820
nzl,34.05,1821
nzl,34.05,1822
nzl,34.05,1823
nzl,34.05,1824
nzl,34.05,1825
nzl,34.05,1826
nzl,34.05,1827
nzl,34.05,1828
nzl,34.05,1829
nzl,34.05,1830
nzl,34.05,1831
nzl,34.05,1832
nzl,34.05,1833
nzl,34.05,1834
nzl,34.05,1835
nzl,34.05,1836
nzl,34.05,1837
nzl,34.05,1838
nzl,34.05,1839
nzl,34.05,1840
nzl,34.05,1841
nzl,34.05,1842
nzl,34.05,1843
nzl,34.05,1844
nzl,34.05,1845
nzl,34.05,1846
nzl,34.05,1847
nzl,34.05,1848
nzl,34.05,1849
nzl,34.05,1850
nzl,34.05,1851
nzl,34.05,1852
nzl,34.05,1853
nzl,34.05,1854
nzl,34.05,1855
nzl,34.05,1856
nzl,34.05,1857
nzl,34.05,1858
nzl,34.05,1859
nzl,34.05,1860
nzl,34.05,1861
nzl,34.05,1862
nzl,34.05,1863
nzl,34.05,1864
nzl,34.05,1865
nzl,34.05,1866
nzl,34.05,1867
nzl,34.05,1868
nzl,34.05,1869
nzl,34.05,1870
nzl,34.5,1871
nzl,34.94,1872
nzl,35.39,1873
nzl,35.84,1874
nzl,36.28,1875
nzl,36.73,1876
nzl,37.17,1877
nzl,37.62,1878
nzl,38.07,1879
nzl,38.51,1880
nzl,38.96,1881
nzl,39.41,1882
nzl,39.85,1883
nzl,40.3,1884
nzl,40.74,1885
nzl,41.19,1886
nzl,41.64,1887
nzl,42.08,1888
nzl,42.53,1889
nzl,42.98,1890
nzl,43.42,1891
nzl,43.87,1892
nzl,44.31,1893
nzl,44.76,1894
nzl,45.21,1895
nzl,45.65,1896
nzl,46.1,1897
nzl,46.55,1898
nzl,46.99,1899
nzl,47.44,1900
nzl,47.88,1901
nzl,48.33,1902
nzl,48.78,1903
nzl,49.22,1904
nzl,49.67,1905
nzl,50.12,1906
nzl,50.56,1907
nzl,51.01,1908
nzl,51.46,1909
nzl,51.9,1910
nzl,52.35,1911
nzl,52.79,1912
nzl,53.24,1913
nzl,53.69,1914
nzl,54.13,1915
nzl,54.58,1916
nzl,55.03,1917
nzl,47.01,1918
nzl,55.92,1919
nzl,56.36,1920
nzl,56.81,1921
nzl,57.26,1922
nzl,57.7,1923
nzl,58.15,1924
nzl,58.6,1925
nzl,59.04,1926
nzl,59.49,1927
nzl,59.93,1928
nzl,60.38,1929
nzl,60.83,1930
nzl,61.27,1931
nzl,61.72,1932
nzl,62.17,1933
nzl,62.61,1934
nzl,63.06,1935
nzl,63.5,1936
nzl,63.95,1937
nzl,64.4,1938
nzl,64.84,1939
nzl,65.29,1940
nzl,65.74,1941
nzl,66.18,1942
nzl,66.63,1943
nzl,67.07,1944
nzl,67.52,1945
nzl,67.97,1946
nzl,68.41,1947
nzl,68.86,1948
nzl,68.98,1949
nzl,69.29,1950
nzl,69.16,1951
nzl,69.39,1952
nzl,70.24,1953
nzl,70.35,1954
nzl,70.48,1955
nzl,70.74,1956
nzl,70.26,1957
nzl,70.89,1958
nzl,70.8,1959
nzl,71.26,1960
nzl,70.98,1961
nzl,71.24,1962
nzl,71.31,1963
nzl,71.35,1964
nzl,71.28,1965
nzl,71.14,1966
nzl,71.52,1967
nzl,71.18,1968
nzl,71.55,1969
nzl,71.33,1970
nzl,71.78,1971
nzl,71.89,1972
nzl,71.75,1973
nzl,72.0,1974
nzl,72.27,1975
nzl,72.47,1976
nzl,72.22,1977
nzl,73.11,1978
nzl,73.15,1979
nzl,72.95,1980
nzl,73.74,1981
nzl,73.84,1982
nzl,73.94,1983
nzl,74.49,1984
nzl,73.99,1985
nzl,74.24,1986
nzl,74.32,1987
nzl,74.6,1988
nzl,75.01,1989
nzl,75.56,1990
nzl,76.2,1991
nzl,76.33,1992
nzl,76.62,1993
nzl,77.07,1994
nzl,76.94,1995
nzl,76.98,1996
nzl,77.55,1997
nzl,78.37,1998
nzl,78.14,1999
nzl,78.9,2000
nzl,78.91,2001
nzl,79.11,2002
nzl,79.41,2003
nzl,79.59,2004
nzl,79.8,2005
nzl,79.98,2006
nzl,80.14,2007
nzl,80.3,2008
nzl,80.5,2009
nzl,80.67,2010
nzl,80.83,2011
nzl,80.98,2012
nzl,81.13,2013
nzl,81.28,2014
nzl,81.43,2015
nzl,82.82,2025
nzl,85.93,2050
nzl,91.62,2099
nic,25.4,1800
nic,25.4,1801
nic,25.4,1802
nic,25.4,1803
nic,25.4,1804
nic,25.4,1805
nic,25.4,1806
nic,25.4,1807
nic,25.4,1808
nic,25.4,1809
nic,25.4,1810
nic,25.4,1811
nic,25.4,1812
nic,25.4,1813
nic,25.4,1814
nic,25.4,1815
nic,25.4,1816
nic,25.4,1817
nic,25.4,1818
nic,25.4,1819
nic,25.4,1820
nic,25.4,1821
nic,25.4,1822
nic,25.4,1823
nic,25.4,1824
nic,25.4,1825
nic,25.4,1826
nic,25.4,1827
nic,25.4,1828
nic,25.4,1829
nic,25.4,1830
nic,25.4,1831
nic,25.4,1832
nic,25.4,1833
nic,25.4,1834
nic,25.4,1835
nic,25.4,1836
nic,25.4,1837
nic,25.4,1838
nic,25.4,1839
nic,25.4,1840
nic,25.4,1841
nic,25.4,1842
nic,25.4,1843
nic,25.4,1844
nic,25.4,1845
nic,25.4,1846
nic,25.4,1847
nic,25.4,1848
nic,25.4,1849
nic,25.4,1850
nic,25.4,1851
nic,25.4,1852
nic,25.4,1853
nic,25.4,1854
nic,25.4,1855
nic,25.4,1856
nic,25.4,1857
nic,25.4,1858
nic,25.4,1859
nic,25.4,1860
nic,25.4,1861
nic,25.4,1862
nic,25.4,1863
nic,25.4,1864
nic,25.4,1865
nic,25.4,1866
nic,25.4,1867
nic,25.4,1868
nic,25.4,1869
nic,25.4,1870
nic,25.4,1871
nic,25.4,1872
nic,25.4,1873
nic,25.4,1874
nic,25.4,1875
nic,25.4,1876
nic,25.4,1877
nic,25.4,1878
nic,25.4,1879
nic,25.4,1880
nic,25.4,1881
nic,25.4,1882
nic,25.4,1883
nic,25.4,1884
nic,25.4,1885
nic,25.4,1886
nic,25.4,1887
nic,25.4,1888
nic,25.4,1889
nic,25.4,1890
nic,25.4,1891
nic,25.4,1892
nic,25.4,1893
nic,25.4,1894
nic,25.4,1895
nic,25.4,1896
nic,25.4,1897
nic,25.4,1898
nic,25.4,1899
nic,25.4,1900
nic,25.4,1901
nic,25.4,1902
nic,25.4,1903
nic,25.4,1904
nic,25.4,1905
nic,25.4,1906
nic,25.4,1907
nic,25.4,1908
nic,25.4,1909
nic,25.4,1910
nic,25.4,1911
nic,25.4,1912
nic,25.4,1913
nic,25.4,1914
nic,25.4,1915
nic,25.4,1916
nic,25.19,1917
nic,22.27,1918
nic,24.77,1919
nic,24.56,1920
nic,24.35,1921
nic,24.88,1922
nic,25.42,1923
nic,25.95,1924
nic,26.48,1925
nic,27.01,1926
nic,27.55,1927
nic,28.08,1928
nic,28.61,1929
nic,29.14,1930
nic,29.68,1931
nic,30.21,1932
nic,30.74,1933
nic,31.27,1934
nic,31.81,1935
nic,32.34,1936
nic,32.87,1937
nic,33.41,1938
nic,33.94,1939
nic,34.47,1940
nic,35.13,1941
nic,35.79,1942
nic,36.44,1943
nic,37.1,1944
nic,37.76,1945
nic,38.42,1946
nic,39.08,1947
nic,39.73,1948
nic,40.39,1949
nic,41.05,1950
nic,41.36,1951
nic,41.98,1952
nic,42.59,1953
nic,43.22,1954
nic,43.84,1955
nic,44.47,1956
nic,45.11,1957
nic,45.74,1958
nic,46.38,1959
nic,47.03,1960
nic,47.68,1961
nic,48.33,1962
nic,48.98,1963
nic,49.64,1964
nic,50.3,1965
nic,50.98,1966
nic,51.65,1967
nic,52.34,1968
nic,53.02,1969
nic,53.68,1970
nic,54.33,1971
nic,54.94,1972
nic,55.51,1973
nic,56.05,1974
nic,56.54,1975
nic,56.99,1976
nic,57.39,1977
nic,57.77,1978
nic,58.14,1979
nic,58.5,1980
nic,58.87,1981
nic,59.26,1982
nic,59.68,1983
nic,60.14,1984
nic,60.65,1985
nic,61.24,1986
nic,61.9,1987
nic,62.61,1988
nic,63.37,1989
nic,64.14,1990
nic,64.89,1991
nic,65.61,1992
nic,66.26,1993
nic,66.85,1994
nic,67.37,1995
nic,67.85,1996
nic,68.3,1997
nic,68.75,1998
nic,69.21,1999
nic,69.68,2000
nic,70.16,2001
nic,70.63,2002
nic,71.08,2003
nic,71.52,2004
nic,71.95,2005
nic,72.36,2006
nic,72.75,2007
nic,73.12,2008
nic,73.49,2009
nic,73.84,2010
nic,74.18,2011
nic,74.52,2012
nic,74.84,2013
nic,75.16,2014
nic,75.47,2015
nic,78.28,2025
nic,83.24,2050
nic,88.98,2099
ner,30.8,1800
ner,30.8,1801
ner,30.8,1802
ner,30.8,1803
ner,30.8,1804
ner,30.8,1805
ner,30.8,1806
ner,30.8,1807
ner,30.8,1808
ner,30.8,1809
ner,30.8,1810
ner,30.8,1811
ner,30.8,1812
ner,30.8,1813
ner,30.8,1814
ner,30.8,1815
ner,30.8,1816
ner,30.8,1817
ner,30.8,1818
ner,30.8,1819
ner,30.8,1820
ner,30.8,1821
ner,30.8,1822
ner,30.8,1823
ner,30.8,1824
ner,30.8,1825
ner,30.8,1826
ner,30.8,1827
ner,30.8,1828
ner,30.8,1829
ner,30.8,1830
ner,30.8,1831
ner,30.8,1832
ner,30.8,1833
ner,30.8,1834
ner,30.8,1835
ner,30.8,1836
ner,30.8,1837
ner,30.8,1838
ner,30.8,1839
ner,30.8,1840
ner,30.8,1841
ner,30.8,1842
ner,30.8,1843
ner,30.8,1844
ner,30.8,1845
ner,30.8,1846
ner,30.8,1847
ner,30.8,1848
ner,30.8,1849
ner,30.8,1850
ner,30.8,1851
ner,30.8,1852
ner,30.8,1853
ner,30.8,1854
ner,30.8,1855
ner,30.8,1856
ner,30.8,1857
ner,30.8,1858
ner,30.8,1859
ner,30.8,1860
ner,30.8,1861
ner,30.8,1862
ner,30.8,1863
ner,30.8,1864
ner,30.8,1865
ner,30.8,1866
ner,30.8,1867
ner,30.8,1868
ner,30.8,1869
ner,30.8,1870
ner,30.8,1871
ner,30.8,1872
ner,30.8,1873
ner,30.8,1874
ner,30.8,1875
ner,30.8,1876
ner,30.8,1877
ner,30.8,1878
ner,30.8,1879
ner,30.8,1880
ner,30.8,1881
ner,30.8,1882
ner,30.8,1883
ner,30.8,1884
ner,30.8,1885
ner,30.8,1886
ner,30.8,1887
ner,30.8,1888
ner,30.8,1889
ner,30.8,1890
ner,30.8,1891
ner,30.8,1892
ner,30.8,1893
ner,30.8,1894
ner,30.8,1895
ner,30.8,1896
ner,30.8,1897
ner,30.8,1898
ner,30.8,1899
ner,30.8,1900
ner,30.8,1901
ner,30.8,1902
ner,30.8,1903
ner,30.8,1904
ner,30.8,1905
ner,30.8,1906
ner,30.8,1907
ner,30.8,1908
ner,30.8,1909
ner,30.8,1910
ner,30.8,1911
ner,30.8,1912
ner,30.8,1913
ner,30.8,1914
ner,30.8,1915
ner,30.8,1916
ner,30.8,1917
ner,11.91,1918
ner,30.8,1919
ner,30.8,1920
ner,30.8,1921
ner,30.8,1922
ner,30.8,1923
ner,30.8,1924
ner,30.8,1925
ner,30.8,1926
ner,30.8,1927
ner,30.8,1928
ner,30.8,1929
ner,30.8,1930
ner,30.8,1931
ner,30.8,1932
ner,30.8,1933
ner,30.8,1934
ner,30.8,1935
ner,30.8,1936
ner,30.8,1937
ner,30.8,1938
ner,30.8,1939
ner,30.8,1940
ner,30.8,1941
