geo,time,gdppercapita_growth_over_next_10_years
aia,1931,2.451
aia,1932,2.451
aia,1933,2.451
aia,1934,2.451
aia,1935,2.451
aia,1936,2.451
aia,1937,2.451
aia,1938,2.451
aia,1939,2.451
aia,1940,2.451
aia,1941,2.451
aia,1942,2.451
aia,1943,2.451
aia,1944,2.451
aia,1945,2.451
aia,1946,2.451
aia,1947,2.451
aia,1948,2.451
aia,1949,2.451
aia,1950,2.451
aia,1951,2.451
aia,1952,2.451
aia,1953,2.451
aia,1954,2.451
aia,1955,2.451
aia,1956,2.451
aia,1957,2.451
aia,1958,2.451
aia,1959,2.451
aia,1960,2.451
aia,1961,1.812
aia,1962,2.553
aia,1963,2.611
aia,1964,2.254
aia,1965,2.285
aia,1966,2.158
aia,1967,1.908
aia,1968,2.381
aia,1969,3.06
aia,1970,3.293
aia,1971,4.06
aia,1972,2.929
aia,1973,2.579
aia,1974,3.0
aia,1975,3.573
aia,1976,4.481
aia,1977,5.194
aia,1978,5.401
aia,1979,4.994
aia,1980,4.601
aia,1981,3.688
aia,1982,4.243
aia,1983,4.767
aia,1984,5.013
aia,1985,3.684
aia,1986,2.717
aia,1987,2.887
aia,1988,2.801
aia,1989,2.479
aia,1990,2.344
aia,1991,2.962
aia,1992,2.211
aia,1993,1.823
aia,1994,3.094
aia,1995,4.217
aia,1996,5.774
aia,1997,5.913
aia,1998,4.669
aia,1999,2.148
aia,2000,1.596
aia,2001,1.724
atg,1800,0.0
atg,1801,0.0
atg,1802,0.0
atg,1803,0.0
atg,1804,0.0
atg,1805,0.0
atg,1806,0.0
atg,1807,0.0
atg,1808,0.0
atg,1809,0.0
atg,1810,0.0
atg,1811,0.06588
atg,1812,0.1318
atg,1813,0.1978
atg,1814,0.2638
atg,1815,0.3298
atg,1816,0.3959
atg,1817,0.4621
atg,1818,0.5283
atg,1819,0.5945
atg,1820,0.6608
atg,1821,0.6608
atg,1822,0.6608
atg,1823,0.6608
atg,1824,0.6608
atg,1825,0.6608
atg,1826,0.6608
atg,1827,0.6608
atg,1828,0.6608
atg,1829,0.6608
atg,1830,0.6608
atg,1831,0.6608
atg,1832,0.6608
atg,1833,0.6608
atg,1834,0.6608
atg,1835,0.6608
atg,1836,0.6608
atg,1837,0.6608
atg,1838,0.6608
atg,1839,0.6608
atg,1840,0.6608
atg,1841,0.6608
atg,1842,0.6608
atg,1843,0.6608
atg,1844,0.6608
atg,1845,0.6608
atg,1846,0.6608
atg,1847,0.6608
atg,1848,0.6608
atg,1849,0.6608
atg,1850,0.6608
atg,1851,0.6608
atg,1852,0.6608
atg,1853,0.6608
atg,1854,0.6608
atg,1855,0.6608
atg,1856,0.6608
atg,1857,0.6608
atg,1858,0.6608
atg,1859,0.6608
atg,1860,0.6608
atg,1861,0.6608
atg,1862,0.6608
atg,1863,0.6608
atg,1864,0.6608
atg,1865,0.6608
atg,1866,0.6608
atg,1867,0.6608
atg,1868,0.6608
atg,1869,0.6608
atg,1870,0.6608
atg,1871,0.6608
atg,1872,0.6608
atg,1873,0.6608
atg,1874,0.6608
atg,1875,0.6608
atg,1876,0.6608
atg,1877,0.6608
atg,1878,0.6608
atg,1879,0.6608
atg,1880,0.6608
atg,1881,0.6608
atg,1882,0.6608
atg,1883,0.6608
atg,1884,0.6608
atg,1885,0.6608
atg,1886,0.6608
atg,1887,0.6608
atg,1888,0.6608
atg,1889,0.6608
atg,1890,0.6608
atg,1891,0.6608
atg,1892,0.6608
atg,1893,0.6608
atg,1894,0.6608
atg,1895,0.6608
atg,1896,0.6608
atg,1897,0.6608
atg,1898,0.6608
atg,1899,0.6608
atg,1900,0.6608
atg,1901,0.6608
atg,1902,0.6608
atg,1903,0.6608
atg,1904,0.8384
atg,1905,1.016
atg,1906,1.194
atg,1907,1.373
atg,1908,1.552
atg,1909,1.731
atg,1910,1.911
atg,1911,2.09
atg,1912,2.27
atg,1913,2.451
atg,1914,2.451
atg,1915,2.451
atg,1916,2.451
atg,1917,2.451
atg,1918,2.451
atg,1919,2.451
atg,1920,2.451
atg,1921,2.451
atg,1922,2.451
atg,1923,2.451
atg,1924,2.451
atg,1925,2.451
atg,1926,2.451
atg,1927,2.451
atg,1928,2.451
atg,1929,2.451
atg,1930,2.451
atg,1931,2.451
atg,1932,2.451
atg,1933,2.451
atg,1934,2.451
atg,1935,2.451
atg,1936,2.451
atg,1937,2.451
atg,1938,2.451
atg,1939,2.451
atg,1940,2.451
atg,1941,2.451
atg,1942,2.451
atg,1943,2.451
atg,1944,2.451
atg,1945,2.451
atg,1946,2.451
atg,1947,2.451
atg,1948,2.451
atg,1949,2.451
atg,1950,2.451
atg,1951,2.451
atg,1952,2.451
atg,1953,2.451
atg,1954,2.451
atg,1955,2.451
atg,1956,2.451
atg,1957,2.451
atg,1958,2.451
atg,1959,2.451
atg,1960,2.451
atg,1961,2.683
atg,1962,2.908
atg,1963,3.269
atg,1964,3.193
atg,1965,2.277
atg,1966,1.082
atg,1967,1.637
atg,1968,1.886
atg,1969,2.851
atg,1970,3.429
atg,1971,3.579
atg,1972,3.261
atg,1973,3.448
atg,1974,4.153
atg,1975,5.791
atg,1976,7.869
atg,1977,8.171
atg,1978,8.68
atg,1979,8.183
atg,1980,7.661
atg,1981,7.166
atg,1982,6.933
atg,1983,6.433
atg,1984,5.914
atg,1985,4.236
atg,1986,3.582
atg,1987,2.717
atg,1988,1.923
atg,1989,1.355
atg,1990,0.9639
atg,1991,0.8351
atg,1992,0.9806
atg,1993,1.038
atg,1994,1.24
atg,1995,2.268
atg,1996,2.972
atg,1997,3.314
atg,1998,3.166
atg,1999,1.726
atg,2000,0.8918
atg,2001,0.5634
arg,1800,0.0
arg,1801,0.0
arg,1802,0.0
arg,1803,0.0
arg,1804,0.0
arg,1805,0.0
arg,1806,0.0
arg,1807,0.0
arg,1808,0.0
arg,1809,0.0
arg,1810,0.0
arg,1811,0.1404
arg,1812,0.281
arg,1813,0.4217
arg,1814,0.5627
arg,1815,0.7039
arg,1816,0.8452
arg,1817,0.9868
arg,1818,1.129
arg,1819,1.271
arg,1820,1.413
arg,1821,1.413
arg,1822,1.413
arg,1823,1.413
arg,1824,1.413
arg,1825,1.413
arg,1826,1.413
arg,1827,1.413
arg,1828,1.413
arg,1829,1.413
arg,1830,1.413
arg,1831,1.413
arg,1832,1.413
arg,1833,1.413
arg,1834,1.413
arg,1835,1.413
arg,1836,1.413
arg,1837,1.413
arg,1838,1.413
arg,1839,1.413
arg,1840,1.413
arg,1841,1.413
arg,1842,1.413
arg,1843,1.413
arg,1844,1.413
arg,1845,1.413
arg,1846,1.413
arg,1847,1.413
arg,1848,1.413
arg,1849,1.413
arg,1850,1.413
arg,1851,1.413
arg,1852,1.413
arg,1853,1.413
arg,1854,1.413
arg,1855,1.413
arg,1856,1.413
arg,1857,1.413
arg,1858,1.413
arg,1859,1.413
arg,1860,1.413
arg,1861,1.413
arg,1862,1.413
arg,1863,1.413
arg,1864,1.413
arg,1865,1.413
arg,1866,1.174
arg,1867,1.737
arg,1868,0.7387
arg,1869,0.725
arg,1870,0.06734
arg,1871,-0.2235
arg,1872,1.706
arg,1873,2.443
arg,1874,2.699
arg,1875,3.923
arg,1876,3.738
arg,1877,3.393
arg,1878,5.548
arg,1879,6.09
arg,1880,5.36
arg,1881,4.59
arg,1882,4.024
arg,1883,3.42
arg,1884,4.21
arg,1885,3.61
arg,1886,4.65
arg,1887,1.728
arg,1888,1.034
arg,1889,1.773
arg,1890,1.376
arg,1891,2.837
arg,1892,0.7907
arg,1893,1.607
arg,1894,1.205
arg,1895,1.453
arg,1896,0.7594
arg,1897,3.014
arg,1898,2.984
arg,1899,1.615
arg,1900,3.518
arg,1901,2.725
arg,1902,3.66
arg,1903,2.233
arg,1904,-0.09496
arg,1905,-1.431
arg,1906,-1.933
arg,1907,-2.693
arg,1908,-1.683
arg,1909,-1.522
arg,1910,-1.246
arg,1911,-1.074
arg,1912,-1.0
arg,1913,0.06183
arg,1914,2.097
arg,1915,2.098
arg,1916,2.792
arg,1917,4.304
arg,1918,3.063
arg,1919,3.054
arg,1920,1.771
arg,1921,0.8862
arg,1922,-0.1328
arg,1923,-0.6186
arg,1924,-0.4987
arg,1925,0.09795
arg,1926,-0.1817
arg,1927,-0.0553
arg,1928,-0.5201
arg,1929,-0.4816
arg,1930,0.2357
arg,1931,1.529
arg,1932,2.024
arg,1933,1.509
arg,1934,1.856
arg,1935,1.112
arg,1936,1.836
arg,1937,2.133
arg,1938,2.581
arg,1939,1.976
arg,1940,1.857
arg,1941,1.666
arg,1942,0.968
arg,1943,1.528
arg,1944,0.8122
arg,1945,1.82
arg,1946,1.268
arg,1947,0.7556
arg,1948,0.8754
arg,1949,0.3923
arg,1950,1.113
arg,1951,1.478
arg,1952,1.897
arg,1953,1.158
arg,1954,1.788
arg,1955,2.022
arg,1956,1.84
arg,1957,1.621
arg,1958,1.472
arg,1959,3.04
arg,1960,2.807
arg,1961,2.475
arg,1962,2.845
arg,1963,3.465
arg,1964,2.973
arg,1965,1.987
arg,1966,1.909
arg,1967,2.27
arg,1968,1.488
arg,1969,1.331
arg,1970,0.9507
arg,1971,0.01461
arg,1972,-0.4817
arg,1973,-0.4177
arg,1974,-0.7113
arg,1975,-1.35
arg,1976,-0.626
arg,1977,-0.9736
arg,1978,-0.8179
arg,1979,-2.197
arg,1980,-2.518
arg,1981,-0.9365
arg,1982,0.3399
arg,1983,0.532
arg,1984,0.9332
arg,1985,1.411
arg,1986,1.274
arg,1987,1.84
arg,1988,2.454
arg,1989,2.881
arg,1990,3.026
arg,1991,1.541
arg,1992,-0.5628
arg,1993,-0.2709
arg,1994,0.02466
arg,1995,1.212
arg,1996,1.479
arg,1997,1.516
arg,1998,1.788
arg,1999,2.224
arg,2000,3.201
arg,2001,4.552
arm,1800,0.0
arm,1801,0.0
arm,1802,0.0
arm,1803,0.0
arm,1804,0.0
arm,1805,0.0
arm,1806,0.0
arm,1807,0.0
arm,1808,0.0
arm,1809,0.0
arm,1810,0.0
arm,1811,0.03701
arm,1812,0.07403
arm,1813,0.1111
arm,1814,0.1481
arm,1815,0.1852
arm,1816,0.2222
arm,1817,0.2593
arm,1818,0.2964
arm,1819,0.3336
arm,1820,0.3707
arm,1821,0.3707
arm,1822,0.3707
arm,1823,0.3707
arm,1824,0.3707
arm,1825,0.3707
arm,1826,0.3707
arm,1827,0.3707
arm,1828,0.3707
arm,1829,0.3707
arm,1830,0.3707
arm,1831,0.3707
arm,1832,0.3707
arm,1833,0.3707
arm,1834,0.3707
arm,1835,0.3707
arm,1836,0.3707
arm,1837,0.3707
arm,1838,0.3707
arm,1839,0.3707
arm,1840,0.3707
arm,1841,0.3707
arm,1842,0.3707
arm,1843,0.3707
arm,1844,0.3707
arm,1845,0.3707
arm,1846,0.3707
arm,1847,0.3707
arm,1848,0.3707
arm,1849,0.3707
arm,1850,0.3707
arm,1851,0.3707
arm,1852,0.3707
arm,1853,0.3707
arm,1854,0.3707
arm,1855,0.3707
arm,1856,0.3707
arm,1857,0.3707
arm,1858,0.3707
arm,1859,0.3707
arm,1860,0.3707
arm,1861,0.3707
arm,1862,0.3707
arm,1863,0.3707
arm,1864,0.3707
arm,1865,0.3707
arm,1866,0.3707
arm,1867,0.3707
arm,1868,0.3707
arm,1869,0.3707
arm,1870,0.3707
arm,1871,0.3707
arm,1872,0.3707
arm,1873,0.3707
arm,1874,0.3707
arm,1875,0.3707
arm,1876,-0.08326
arm,1877,1.431
arm,1878,0.9788
arm,1879,0.1875
arm,1880,0.08667
arm,1881,-0.8468
arm,1882,-0.004712
arm,1883,1.194
arm,1884,2.44
arm,1885,1.588
arm,1886,2.979
arm,1887,1.21
arm,1888,1.87
arm,1889,3.225
arm,1890,3.043
arm,1891,4.208
arm,1892,4.131
arm,1893,2.104
arm,1894,1.821
arm,1895,1.369
arm,1896,-0.0583
arm,1897,-0.2879
arm,1898,0.3305
arm,1899,0.1119
arm,1900,0.9827
arm,1901,-0.0601
arm,1902,-0.1173
arm,1903,1.097
arm,1904,-0.3764
arm,1905,1.137
arm,1906,1.294
arm,1907,-0.1173
arm,1908,-2.761
arm,1909,-4.855
arm,1910,-5.939
arm,1911,-5.662
arm,1912,-5.606
arm,1913,-5.283
arm,1914,-4.049
arm,1915,-3.523
arm,1916,-2.425
arm,1917,0.1807
arm,1918,2.856
arm,1919,5.603
arm,1920,6.599
arm,1921,7.227
arm,1922,6.172
arm,1923,5.68
arm,1924,5.726
arm,1925,6.263
arm,1926,6.076
arm,1927,6.037
arm,1928,5.127
arm,1929,4.669
arm,1930,3.765
arm,1931,3.475
arm,1932,3.44
arm,1933,2.864
arm,1934,1.772
arm,1935,0.2273
arm,1936,-0.6185
arm,1937,-0.3634
arm,1938,0.8884
arm,1939,1.379
arm,1940,2.628
arm,1941,2.693
arm,1942,3.357
arm,1943,3.818
arm,1944,4.333
arm,1945,5.207
arm,1946,6.186
arm,1947,5.102
arm,1948,4.397
arm,1949,3.18
arm,1950,3.105
arm,1951,3.651
arm,1952,3.309
arm,1953,2.676
arm,1954,3.495
arm,1955,3.297
arm,1956,2.931
arm,1957,3.263
arm,1958,3.206
arm,1959,3.576
arm,1960,3.518
arm,1961,3.296
arm,1962,3.145
arm,1963,4.279
arm,1964,3.27
arm,1965,2.673
arm,1966,2.592
arm,1967,2.317
arm,1968,1.914
arm,1969,1.648
arm,1970,0.8362
arm,1971,0.5946
arm,1972,0.7135
arm,1973,0.1438
arm,1974,-0.01437
arm,1975,0.05157
arm,1976,6.76e-05
arm,1977,-0.09987
arm,1978,-0.1303
arm,1979,0.0997
arm,1980,-0.1412
arm,1981,-1.477
arm,1982,-6.576
arm,1983,-7.155
arm,1984,-6.307
arm,1985,-5.424
arm,1986,-5.082
arm,1987,-4.72
arm,1988,-4.059
arm,1989,-3.755
arm,1990,-2.802
arm,1991,-0.453
arm,1992,6.436
arm,1993,8.389
arm,1994,8.579
arm,1995,9.109
arm,1996,9.807
arm,1997,10.84
arm,1998,10.74
arm,1999,8.593
arm,2000,8.082
arm,2001,7.429
abw,1800,0.0
abw,1801,0.0
abw,1802,0.0
abw,1803,0.0
abw,1804,0.0
abw,1805,0.0
abw,1806,0.0
abw,1807,0.0
abw,1808,0.0
abw,1809,0.0
abw,1810,0.0
abw,1811,0.06588
abw,1812,0.1318
abw,1813,0.1978
abw,1814,0.2638
abw,1815,0.3298
abw,1816,0.3959
abw,1817,0.4621
abw,1818,0.5283
abw,1819,0.5945
abw,1820,0.6608
abw,1821,0.6608
abw,1822,0.6608
abw,1823,0.6608
abw,1824,0.6608
abw,1825,0.6608
abw,1826,0.6608
abw,1827,0.6608
abw,1828,0.6608
abw,1829,0.6608
abw,1830,0.6608
abw,1831,0.6608
abw,1832,0.6608
abw,1833,0.6608
abw,1834,0.6608
abw,1835,0.6608
abw,1836,0.6608
abw,1837,0.6608
abw,1838,0.6608
abw,1839,0.6608
abw,1840,0.6608
abw,1841,0.6608
abw,1842,0.6608
abw,1843,0.6608
abw,1844,0.6608
abw,1845,0.6608
abw,1846,0.6608
abw,1847,0.6608
abw,1848,0.6608
abw,1849,0.6608
abw,1850,0.6608
abw,1851,0.6608
abw,1852,0.6608
abw,1853,0.6608
abw,1854,0.6608
abw,1855,0.6608
abw,1856,0.6608
abw,1857,0.6608
abw,1858,0.6608
abw,1859,0.6608
abw,1860,0.6608
abw,1861,0.6608
abw,1862,0.6608
abw,1863,0.6608
abw,1864,0.6608
abw,1865,0.6608
abw,1866,0.6608
abw,1867,0.6608
abw,1868,0.6608
abw,1869,0.6608
abw,1870,0.6608
abw,1871,0.6608
abw,1872,0.6608
abw,1873,0.6608
abw,1874,0.6608
abw,1875,0.6608
abw,1876,0.6608
abw,1877,0.6608
abw,1878,0.6608
abw,1879,0.6608
abw,1880,0.6608
abw,1881,0.6608
abw,1882,0.6608
abw,1883,0.6608
abw,1884,0.6608
abw,1885,0.6608
abw,1886,0.6608
abw,1887,0.6608
abw,1888,0.6608
abw,1889,0.6608
abw,1890,0.6608
abw,1891,0.6608
abw,1892,0.6608
abw,1893,0.6608
abw,1894,0.6608
abw,1895,0.6608
abw,1896,0.6608
abw,1897,0.6608
abw,1898,0.6608
abw,1899,0.6608
abw,1900,0.6608
abw,1901,0.6608
abw,1902,0.6608
abw,1903,0.6608
abw,1904,0.8384
abw,1905,1.016
abw,1906,1.194
abw,1907,1.373
abw,1908,1.552
abw,1909,1.731
abw,1910,1.911
abw,1911,2.09
abw,1912,2.27
abw,1913,2.451
abw,1914,2.451
abw,1915,2.451
abw,1916,2.451
abw,1917,2.451
abw,1918,2.451
abw,1919,2.451
abw,1920,2.451
abw,1921,2.451
abw,1922,2.451
abw,1923,2.451
abw,1924,2.451
abw,1925,2.451
abw,1926,2.451
abw,1927,2.451
abw,1928,2.451
abw,1929,2.451
abw,1930,2.451
abw,1931,2.451
abw,1932,2.451
abw,1933,2.451
abw,1934,2.451
abw,1935,2.451
abw,1936,2.451
abw,1937,2.451
abw,1938,2.451
abw,1939,2.451
abw,1940,2.451
abw,1941,2.451
abw,1942,2.451
abw,1943,2.451
abw,1944,2.451
abw,1945,2.451
abw,1946,2.451
abw,1947,2.451
abw,1948,2.451
abw,1949,2.451
abw,1950,2.451
abw,1951,2.451
abw,1952,2.451
abw,1953,2.451
abw,1954,2.451
abw,1955,2.451
abw,1956,2.451
abw,1957,2.451
abw,1958,2.451
abw,1959,2.451
abw,1960,2.451
abw,1961,3.006
abw,1962,3.565
abw,1963,4.13
abw,1964,4.707
abw,1965,5.297
abw,1966,5.903
abw,1967,6.525
abw,1968,7.148
abw,1969,7.756
abw,1970,8.339
abw,1971,8.295
abw,1972,8.211
abw,1973,8.126
abw,1974,8.085
abw,1975,8.114
abw,1976,8.239
abw,1977,9.111
abw,1978,10.23
abw,1979,10.61
abw,1980,9.96
abw,1981,9.524
abw,1982,8.733
abw,1983,8.033
abw,1984,7.451
abw,1985,6.366
abw,1986,5.215
abw,1987,4.127
abw,1988,2.782
abw,1989,1.606
abw,1990,1.675
abw,1991,1.03
abw,1992,0.5238
abw,1993,0.1981
abw,1994,0.4336
abw,1995,0.5398
abw,1996,0.5659
abw,1997,0.06085
abw,1998,-0.9746
abw,1999,-1.778
abw,2000,-2.686
abw,2001,-1.629
aus,1800,0.2156
aus,1801,0.2156
aus,1802,0.2156
aus,1803,0.2156
aus,1804,0.2156
aus,1805,0.2156
aus,1806,0.2156
aus,1807,0.2156
aus,1808,0.2156
aus,1809,0.2156
aus,1810,0.2156
aus,1811,0.2845
aus,1812,0.5532
aus,1813,0.8673
aus,1814,1.396
aus,1815,1.852
aus,1816,2.021
aus,1817,2.305
aus,1818,2.537
aus,1819,3.071
aus,1820,5.059
aus,1821,5.311
aus,1822,5.239
aus,1823,4.926
aus,1824,4.885
aus,1825,6.404
aus,1826,6.019
aus,1827,6.201
aus,1828,5.805
aus,1829,4.507
aus,1830,4.937
aus,1831,2.942
aus,1832,1.774
aus,1833,3.255
aus,1834,4.059
aus,1835,2.383
aus,1836,3.595
aus,1837,4.621
aus,1838,6.174
aus,1839,6.785
aus,1840,3.698
aus,1841,7.18
aus,1842,9.909
aus,1843,9.279
aus,1844,6.466
aus,1845,5.609
aus,1846,6.66
aus,1847,3.811
aus,1848,0.8019
aus,1849,3.534
aus,1850,3.895
aus,1851,1.975
aus,1852,-0.03566
aus,1853,-0.9702
aus,1854,0.9445
aus,1855,0.995
aus,1856,-0.7074
aus,1857,1.443
aus,1858,3.229
aus,1859,0.4238
aus,1860,1.238
aus,1861,1.47
aus,1862,2.635
aus,1863,3.425
aus,1864,2.849
aus,1865,4.126
aus,1866,3.491
aus,1867,2.645
aus,1868,3.086
aus,1869,3.117
aus,1870,2.731
aus,1871,3.051
aus,1872,1.348
aus,1873,1.586
aus,1874,1.16
aus,1875,0.6661
aus,1876,0.7763
aus,1877,1.386
aus,1878,0.517
aus,1879,1.219
aus,1880,0.3949
aus,1881,0.4652
aus,1882,-0.1666
aus,1883,-1.864
aus,1884,-1.327
aus,1885,-2.347
aus,1886,-1.599
aus,1887,-2.987
aus,1888,-1.451
aus,1889,-2.099
aus,1890,-1.044
aus,1891,-1.934
aus,1892,-0.4412
aus,1893,0.9517
aus,1894,1.324
aus,1895,2.074
aus,1896,2.035
aus,1897,3.045
aus,1898,1.891
aus,1899,2.636
aus,1900,2.644
aus,1901,2.889
aus,1902,2.922
aus,1903,2.379
aus,1904,1.586
aus,1905,1.35
aus,1906,0.7939
aus,1907,0.3721
aus,1908,-0.1968
aus,1909,-0.5453
aus,1910,-0.8873
aus,1911,-0.3847
aus,1912,-0.06844
aus,1913,0.06808
aus,1914,0.7513
aus,1915,1.266
aus,1916,1.339
aus,1917,1.47
aus,1918,1.71
aus,1919,1.104
aus,1920,-0.1209
aus,1921,-1.197
aus,1922,-1.034
aus,1923,-0.6947
aus,1924,-0.6805
aus,1925,-0.4324
aus,1926,-0.1022
aus,1927,0.3583
aus,1928,0.7699
aus,1929,1.055
aus,1930,2.734
aus,1931,4.542
aus,1932,5.101
aus,1933,4.751
aus,1934,3.821
aus,1935,2.664
aus,1936,1.803
aus,1937,1.494
aus,1938,1.7
aus,1939,2.158
aus,1940,1.857
aus,1941,1.012
aus,1942,-0.1174
aus,1943,-0.2595
aus,1944,0.5674
aus,1945,1.5
aus,1946,2.087
aus,1947,1.958
aus,1948,1.772
aus,1949,1.774
aus,1950,1.721
aus,1951,1.431
aus,1952,1.982
aus,1953,2.276
aus,1954,2.372
aus,1955,2.376
aus,1956,2.363
aus,1957,2.867
aus,1958,2.987
aus,1959,2.969
aus,1960,3.181
aus,1961,3.571
aus,1962,3.23
aus,1963,3.198
aus,1964,2.803
aus,1965,2.637
aus,1966,2.846
aus,1967,2.356
aus,1968,2.134
aus,1969,2.163
aus,1970,1.828
aus,1971,1.78
aus,1972,1.496
aus,1973,0.9797
aus,1974,1.45
aus,1975,1.673
aus,1976,1.439
aus,1977,1.788
aus,1978,1.906
aus,1979,1.786
aus,1980,1.729
aus,1981,1.441
aus,1982,1.863
aus,1983,2.271
aus,1984,2.017
aus,1985,1.948
aus,1986,2.136
aus,1987,2.12
aus,1988,2.269
aus,1989,2.28
aus,1990,2.363
aus,1991,2.755
aus,1992,2.737
aus,1993,2.778
aus,1994,2.621
aus,1995,2.541
aus,1996,2.417
aus,1997,2.392
aus,1998,2.032
aus,1999,1.725
aus,2000,1.78
aus,2001,1.612
aut,1800,0.388
aut,1801,0.388
aut,1802,0.388
aut,1803,0.388
aut,1804,0.388
aut,1805,0.388
aut,1806,0.388
aut,1807,0.388
aut,1808,0.388
aut,1809,0.388
aut,1810,0.388
aut,1811,0.5096
aut,1812,0.6313
aut,1813,0.7532
aut,1814,0.8753
aut,1815,0.9975
aut,1816,1.12
aut,1817,1.242
aut,1818,1.365
aut,1819,1.488
aut,1820,1.611
aut,1821,1.551
aut,1822,1.492
aut,1823,1.433
aut,1824,1.374
aut,1825,1.314
aut,1826,1.255
aut,1827,1.196
aut,1828,1.137
aut,1829,1.078
aut,1830,1.019
aut,1831,1.025
aut,1832,1.032
aut,1833,1.038
aut,1834,1.044
aut,1835,1.05
aut,1836,1.057
aut,1837,1.063
aut,1838,1.069
aut,1839,1.076
aut,1840,1.082
aut,1841,1.07
aut,1842,1.058
aut,1843,1.047
aut,1844,1.035
aut,1845,1.023
aut,1846,1.011
aut,1847,0.9994
aut,1848,0.9876
aut,1849,0.9759
aut,1850,0.9641
aut,1851,0.9363
aut,1852,0.9085
aut,1853,0.8808
aut,1854,0.853
aut,1855,0.8253
aut,1856,0.7975
aut,1857,0.7698
aut,1858,0.7421
aut,1859,0.7144
aut,1860,0.6866
aut,1861,1.252
aut,1862,1.191
aut,1863,0.8146
aut,1864,1.12
aut,1865,1.033
aut,1866,1.123
aut,1867,1.327
aut,1868,1.523
aut,1869,1.318
aut,1870,1.324
aut,1871,1.028
aut,1872,1.018
aut,1873,1.668
aut,1874,1.495
aut,1875,1.383
aut,1876,1.484
aut,1877,1.826
aut,1878,1.474
aut,1879,1.452
aut,1880,1.85
aut,1881,1.788
aut,1882,1.93
aut,1883,1.568
aut,1884,1.857
aut,1885,2.174
aut,1886,1.985
aut,1887,1.499
aut,1888,2.062
aut,1889,2.354
aut,1890,1.885
aut,1891,1.563
aut,1892,1.732
aut,1893,1.757
aut,1894,1.339
aut,1895,1.624
aut,1896,1.855
aut,1897,2.253
aut,1898,1.739
aut,1899,1.495
aut,1900,1.555
aut,1901,1.825
aut,1902,1.932
aut,1903,1.81
aut,1904,-0.1448
aut,1905,-1.406
aut,1906,-1.793
aut,1907,-2.456
aut,1908,-2.543
aut,1909,-3.628
aut,1910,-3.056
aut,1911,-2.36
aut,1912,-1.954
aut,1913,-1.963
aut,1914,0.9563
aut,1915,2.412
aut,1916,2.65
aut,1917,3.088
aut,1918,3.652
aut,1919,5.054
aut,1920,4.043
aut,1921,2.179
aut,1922,0.214
aut,1923,-0.03189
aut,1924,-1.03
aut,1925,-1.459
aut,1926,-1.299
aut,1927,-1.045
aut,1928,-0.2706
aut,1929,1.026
aut,1930,0.9958
aut,1931,2.522
aut,1932,3.084
aut,1933,3.675
aut,1934,2.93
aut,1935,-5.086
aut,1936,-4.168
aut,1937,-3.691
aut,1938,-2.496
aut,1939,-2.158
aut,1940,-0.6585
aut,1941,-0.6293
aut,1942,-0.03927
aut,1943,0.1767
aut,1944,1.811
aut,1945,11.35
aut,1946,10.68
aut,1947,10.19
aut,1948,7.888
aut,1949,6.273
aut,1950,5.809
aut,1951,5.599
aut,1952,5.766
aut,1953,5.677
aut,1954,5.207
aut,1955,4.348
aut,1956,4.16
aut,1957,3.796
aut,1958,3.853
aut,1959,4.2
aut,1960,4.106
aut,1961,4.097
aut,1962,4.479
aut,1963,4.57
aut,1964,4.417
aut,1965,4.178
aut,1966,4.166
aut,1967,4.404
aut,1968,3.976
aut,1969,3.947
aut,1970,3.507
aut,1971,3.007
aut,1972,2.628
aut,1973,2.509
aut,1974,2.163
aut,1975,2.392
aut,1976,2.142
aut,1977,1.835
aut,1978,2.154
aut,1979,1.979
aut,1980,2.074
aut,1981,2.34
aut,1982,2.274
aut,1983,1.902
aut,1984,2.088
aut,1985,2.037
aut,1986,2.059
aut,1987,2.078
aut,1988,2.136
aut,1989,2.062
aut,1990,2.048
aut,1991,1.873
aut,1992,1.83
aut,1993,1.991
aut,1994,1.993
aut,1995,2.022
aut,1996,2.091
aut,1997,2.247
aut,1998,2.0
aut,1999,1.266
aut,2000,1.13
aut,2001,1.3
aze,1800,0.01022
aze,1801,0.01022
aze,1802,0.01022
aze,1803,0.01022
aze,1804,0.01022
aze,1805,0.01022
aze,1806,0.01022
aze,1807,0.01022
aze,1808,0.01022
aze,1809,0.01022
aze,1810,0.01022
aze,1811,0.06294
aze,1812,0.1157
aze,1813,0.1685
aze,1814,0.2213
aze,1815,0.2741
aze,1816,0.327
aze,1817,0.3799
aze,1818,0.4328
aze,1819,0.4857
aze,1820,0.5387
aze,1821,0.5387
aze,1822,0.5387
aze,1823,0.5387
aze,1824,0.5387
aze,1825,0.5387
aze,1826,0.5387
aze,1827,0.5387
aze,1828,0.5387
aze,1829,0.5387
aze,1830,0.5387
aze,1831,0.5387
aze,1832,0.5387
aze,1833,0.5387
aze,1834,0.5387
aze,1835,0.5387
aze,1836,0.5387
aze,1837,0.5387
aze,1838,0.5387
aze,1839,0.5387
aze,1840,0.5387
aze,1841,0.5387
aze,1842,0.5387
aze,1843,0.5387
aze,1844,0.5387
aze,1845,0.5387
aze,1846,0.5387
aze,1847,0.5387
aze,1848,0.5387
aze,1849,0.5387
aze,1850,0.5387
aze,1851,0.5387
aze,1852,0.5387
aze,1853,0.5387
aze,1854,0.5387
