geo,urban_population,time
tha,16790000,1990
tha,17080000,1991
tha,17330000,1992
tha,17560000,1993
tha,17800000,1994
tha,18060000,1995
tha,18350000,1996
tha,18660000,1997
tha,18990000,1998
tha,19330000,1999
tha,19670000,2000
tha,20040000,2001
tha,20420000,2002
tha,20790000,2003
tha,21150000,2004
tha,21500000,2005
tha,21890000,2006
tha,22260000,2007
tha,22620000,2008
tha,22970000,2009
tha,23310000,2010
tha,23710000,2011
tls,50550,1960
tls,52600,1961
tls,54850,1962
tls,57200,1963
tls,59640,1964
tls,62180,1965
tls,65070,1966
tls,68020,1967
tls,71080,1968
tls,74350,1969
tls,77880,1970
tls,82030,1971
tls,86510,1972
tls,90880,1973
tls,94460,1974
tls,96750,1975
tls,97620,1976
tls,97030,1977
tls,95740,1978
tls,94980,1979
tls,95720,1980
tls,98650,1981
tls,103400,1982
tls,109500,1983
tls,116100,1984
tls,122500,1985
tls,128800,1986
tls,134800,1987
tls,140900,1988
tls,147500,1989
tls,154900,1990
tls,162500,1991
tls,171000,1992
tls,179500,1993
tls,186800,1994
tls,192200,1995
tls,195000,1996
tls,195600,1997
tls,195600,1998
tls,196900,1999
tls,201400,2000
tls,209900,2001
tls,221900,2002
tls,236100,2003
tls,250500,2004
tls,256400,2005
tls,268400,2006
tls,280700,2007
tls,293300,2008
tls,306200,2009
tls,319400,2010
tls,333300,2011
tgo,158200,1960
tgo,176400,1961
tgo,193600,1962
tgo,211500,1963
tgo,231300,1964
tgo,254100,1965
tgo,285900,1966
tgo,322200,1967
tgo,362100,1968
tgo,404000,1969
tgo,446300,1970
tgo,467900,1971
tgo,488100,1972
tgo,507400,1973
tgo,526300,1974
tgo,545600,1975
tgo,565600,1976
tgo,585900,1977
tgo,607300,1978
tgo,631000,1979
tgo,657700,1980
tgo,689000,1981
tgo,723600,1982
tgo,761000,1983
tgo,800000,1984
tgo,839700,1985
tgo,881000,1986
tgo,923200,1987
tgo,965600,1988
tgo,1007000,1989
tgo,1048000,1990
tgo,1087000,1991
tgo,1125000,1992
tgo,1164000,1993
tgo,1206000,1994
tgo,1254000,1995
tgo,1311000,1996
tgo,1374000,1997
tgo,1441000,1998
tgo,1510000,1999
tgo,1577000,2000
tgo,1643000,2001
tgo,1708000,2002
tgo,1772000,2003
tgo,1837000,2004
tgo,1903000,2005
tgo,1972000,2006
tgo,2042000,2007
tgo,2114000,2008
tgo,2187000,2009
tgo,2262000,2010
tgo,2340000,2011
ton,12030,1960
ton,11440,1961
ton,12150,1962
ton,12920,1963
ton,13710,1964
ton,14500,1965
ton,15080,1966
ton,15630,1967
ton,16150,1968
ton,16620,1969
ton,17030,1970
ton,17290,1971
ton,17480,1972
ton,17640,1973
ton,17790,1974
ton,17970,1975
ton,18300,1976
ton,18660,1977
ton,19030,1978
ton,19370,1979
ton,19670,1980
ton,19980,1981
ton,20230,1982
ton,20460,1983
ton,20680,1984
ton,20920,1985
ton,21040,1986
ton,21180,1987
ton,21330,1988
ton,21470,1989
ton,21600,1990
ton,21670,1991
ton,21730,1992
ton,21780,1993
ton,21850,1994
ton,21930,1995
ton,22020,1996
ton,22130,1997
ton,22260,1998
ton,22390,1999
ton,22540,2000
ton,22690,2001
ton,22850,2002
ton,23020,2003
ton,23190,2004
ton,23370,2005
ton,23570,2006
ton,23760,2007
ton,23960,2008
ton,24150,2009
ton,24320,2010
ton,24520,2011
tto,145800,1960
tto,143400,1961
tto,140000,1962
tto,136100,1963
tto,132000,1964
tto,128300,1965
tto,125700,1966
tto,123300,1967
tto,120800,1968
tto,118100,1969
tto,114900,1970
tto,115100,1971
tto,115100,1972
tto,114900,1973
tto,114700,1974
tto,114700,1975
tto,114900,1976
tto,115200,1977
tto,115700,1978
tto,116400,1979
tto,117100,1980
tto,116400,1981
tto,115700,1982
tto,115000,1983
tto,114000,1984
tto,112500,1985
tto,111200,1986
tto,109500,1987
tto,107600,1988
tto,105700,1989
tto,103700,1990
tto,107100,1991
tto,110700,1992
tto,114200,1993
tto,117800,1994
tto,121400,1995
tto,125200,1996
tto,128900,1997
tto,132600,1998
tto,136300,1999
tto,140000,2000
tto,143800,2001
tto,147700,2002
tto,151600,2003
tto,155500,2004
tto,159500,2005
tto,163600,2006
tto,167700,2007
tto,171900,2008
tto,176100,2009
tto,180300,2010
tto,184600,2011
tun,1583000,1960
tun,1623000,1961
tun,1671000,1962
tun,1723000,1963
tun,1780000,1964
tun,1839000,1965
tun,1915000,1966
tun,1992000,1967
tun,2071000,1968
tun,2150000,1969
tun,2229000,1970
tun,2307000,1971
tun,2389000,1972
tun,2476000,1973
tun,2569000,1974
tun,2670000,1975
tun,2767000,1976
tun,2873000,1977
tun,2987000,1978
tun,3106000,1979
tun,3228000,1980
tun,3358000,1981
tun,3491000,1982
tun,3627000,1983
tun,3746000,1984
tun,3909000,1985
tun,4096000,1986
tun,4264000,1987
tun,4424000,1988
tun,4546000,1989
tun,4725000,1990
tun,4879000,1991
tun,5039000,1992
tun,5200000,1993
tun,5357000,1994
tun,5507000,1995
tun,5623000,1996
tun,5737000,1997
tun,5847000,1998
tun,5961000,1999
tun,6066000,2000
tun,6169000,2001
tun,6271000,2002
tun,6342000,2003
tun,6435000,2004
tun,6532000,2005
tun,6616000,2006
tun,6699000,2007
tun,6787000,2008
tun,6880000,2009
tun,6973000,2010
tun,7078000,2011
tur,8893000,1960
tur,9263000,1961
tur,9660000,1962
tur,10070000,1963
tur,10480000,1964
tur,10900000,1965
tur,11400000,1966
tur,11920000,1967
tur,12450000,1968
tur,12990000,1969
tur,13560000,1970
tur,14100000,1971
tur,14660000,1972
tur,15250000,1973
tur,15850000,1974
tur,16460000,1975
tur,17000000,1976
tur,17540000,1977
tur,18110000,1978
tur,18690000,1979
tur,19310000,1980
tur,20540000,1981
tur,21830000,1982
tur,23160000,1983
tur,24530000,1984
tur,25910000,1985
tur,27110000,1986
tur,28320000,1987
tur,29540000,1988
tur,30780000,1989
tur,32050000,1990
tur,32920000,1991
tur,33820000,1992
tur,34720000,1993
tur,35640000,1994
tur,36570000,1995
tur,37480000,1996
tur,38400000,1997
tur,39330000,1998
tur,40260000,1999
tur,41190000,2000
tur,42060000,2001
tur,42920000,2002
tur,43780000,2003
tur,44660000,2004
tur,45550000,2005
tur,46670000,2006
tur,47800000,2007
tur,48960000,2008
tur,50120000,2009
tur,51280000,2010
tur,52590000,2011
tkm,739400,1960
tkm,768200,1961
tkm,798000,1962
tkm,828700,1963
tkm,859800,1964
tkm,890900,1965
tkm,921400,1966
tkm,951800,1967
tkm,982300,1968
tkm,1013000,1969
tkm,1046000,1970
tkm,1075000,1971
tkm,1106000,1972
tkm,1136000,1973
tkm,1167000,1974
tkm,1198000,1975
tkm,1228000,1976
tkm,1258000,1977
tkm,1287000,1978
tkm,1317000,1979
tkm,1347000,1980
tkm,1374000,1981
tkm,1400000,1982
tkm,1428000,1983
tkm,1456000,1984
tkm,1485000,1985
tkm,1516000,1986
tkm,1548000,1987
tkm,1581000,1988
tkm,1616000,1989
tkm,1653000,1990
tkm,1698000,1991
tkm,1745000,1992
tkm,1793000,1993
tkm,1837000,1994
tkm,1876000,1995
tkm,1921000,1996
tkm,1962000,1997
tkm,1998000,1998
tkm,2033000,1999
tkm,2067000,2000
tkm,2100000,2001
tkm,2133000,2002
tkm,2166000,2003
tkm,2199000,2004
tkm,2234000,2005
tkm,2272000,2006
tkm,2312000,2007
tkm,2354000,2008
tkm,2397000,2009
tkm,2441000,2010
tkm,2488000,2011
tca,2766,1961
tca,2787,1962
tca,2796,1963
tca,2798,1964
tca,2800,1965
tca,2800,1966
tca,2799,1967
tca,2805,1968
tca,2829,1969
tca,2878,1970
tca,2961,1971
tca,3074,1972
tca,3206,1973
tca,3343,1974
tca,3474,1975
tca,3597,1976
tca,3714,1977
tca,3838,1978
tca,3981,1979
tca,4158,1980
tca,4501,1981
tca,4891,1982
tca,5321,1983
tca,5767,1984
tca,6217,1985
tca,6636,1986
tca,7053,1987
tca,7494,1988
tca,7995,1989
tca,8586,1990
tca,9218,1991
tca,9959,1992
tca,10760,1993
tca,11540,1994
tca,12260,1995
tca,12820,1996
tca,13310,1997
tca,13860,1998
tca,14700,1999
tca,15960,2000
tca,17740,2001
tca,19950,2002
tca,22450,2003
tca,24990,2004
tca,27370,2005
tca,29450,2006
tca,31340,2007
tca,33020,2008
tca,34490,2009
tca,35770,2010
tca,36700,2011
tuv,1028,1961
tuv,1090,1962
tuv,1154,1963
tuv,1218,1964
tuv,1281,1965
tuv,1349,1966
tuv,1415,1967
tuv,1480,1968
tuv,1545,1969
tuv,1611,1970
tuv,1684,1971
tuv,1757,1972
tuv,1831,1973
tuv,1905,1974
tuv,1980,1975
tuv,2060,1976
tuv,2140,1977
tuv,2223,1978
tuv,2309,1979
tuv,2401,1980
tuv,2506,1981
tuv,2617,1982
tuv,2732,1983
tuv,2848,1984
tuv,2962,1985
tuv,3106,1986
tuv,3247,1987
tuv,3386,1988
tuv,3524,1989
tuv,3661,1990
tuv,3742,1991
tuv,3822,1992
tuv,3901,1993
tuv,3979,1994
tuv,4057,1995
tuv,4111,1996
tuv,4164,1997
tuv,4219,1998
tuv,4275,1999
tuv,4334,2000
tuv,4397,2001
tuv,4464,2002
tuv,4532,2003
tuv,4598,2004
tuv,4661,2005
tuv,4719,2006
tuv,4774,2007
tuv,4827,2008
tuv,4877,2009
tuv,4928,2010
tuv,4979,2011
uga,298600,1960
uga,324800,1961
uga,351500,1962
uga,379800,1963
uga,409900,1964
uga,441500,1965
uga,475900,1966
uga,512100,1967
uga,549900,1968
uga,589100,1969
uga,629500,1970
uga,655700,1971
uga,682300,1972
uga,709400,1973
uga,737600,1974
uga,767200,1975
uga,801100,1976
uga,836800,1977
uga,874300,1978
uga,913400,1979
uga,954000,1980
uga,1025000,1981
uga,1100000,1982
uga,1179000,1983
uga,1264000,1984
uga,1355000,1985
uga,1462000,1986
uga,1577000,1987
uga,1699000,1988
uga,1827000,1989
uga,1960000,1990
uga,2050000,1991
uga,2142000,1992
uga,2236000,1993
uga,2331000,1994
uga,2430000,1995
uga,2522000,1996
uga,2617000,1997
uga,2715000,1998
uga,2817000,1999
uga,2925000,2000
uga,3077000,2001
uga,3237000,2002
uga,3405000,2003
uga,3582000,2004
uga,3767000,2005
uga,4003000,2006
uga,4251000,2007
uga,4511000,2008
uga,4783000,2009
uga,5067000,2010
uga,5376000,2011
ukr,20020000,1960
ukr,20600000,1961
ukr,21190000,1962
ukr,21790000,1963
ukr,22380000,1964
ukr,22960000,1965
ukr,23570000,1966
ukr,24170000,1967
ukr,24760000,1968
ukr,25350000,1969
ukr,25940000,1970
ukr,26490000,1971
ukr,27030000,1972
ukr,27570000,1973
ukr,28100000,1974
ukr,28620000,1975
ukr,29090000,1976
ukr,29550000,1977
ukr,29990000,1978
ukr,30430000,1979
ukr,30870000,1980
ukr,31280000,1981
ukr,31690000,1982
ukr,32100000,1983
ukr,32520000,1984
ukr,32930000,1985
ukr,33260000,1986
ukr,33600000,1987
ukr,33970000,1988
ukr,34350000,1989
ukr,34640000,1990
ukr,34730000,1991
ukr,34850000,1992
ukr,34890000,1993
ukr,34740000,1994
ukr,34490000,1995
ukr,34200000,1996
ukr,33910000,1997
ukr,33630000,1998
ukr,33330000,1999
ukr,33020000,2000
ukr,32750000,2001
ukr,32490000,2002
ukr,32290000,2003
ukr,32110000,2004
ukr,31930000,2005
ukr,31800000,2006
ukr,31700000,2007
ukr,31610000,2008
ukr,31550000,2009
ukr,31510000,2010
ukr,31480000,2011
are,66320,1960
are,72410,1961
are,81000,1962
are,91010,1963
are,101200,1964
are,110800,1965
are,119400,1966
are,128000,1967
are,139100,1968
are,155600,1969
are,180100,1970
are,212800,1971
are,253300,1972
are,302100,1973
are,359300,1974
are,424800,1975
are,498500,1976
are,580100,1977
are,665000,1978
are,746500,1979
are,820200,1980
are,879500,1981
are,929900,1982
are,975600,1983
are,1023000,1984
are,1077000,1985
are,1138000,1986
are,1206000,1987
are,1279000,1988
are,1354000,1989
are,1430000,1990
are,1507000,1991
are,1586000,1992
are,1668000,1993
are,1752000,1994
are,1839000,1995
are,1947000,1996
are,2065000,1997
are,2190000,1998
are,2313000,1999
are,2434000,2000
are,2540000,2001
are,2638000,2002
are,2770000,2003
are,2994000,2004
are,3348000,2005
are,3852000,2006
are,4485000,2007
are,5172000,2008
are,5807000,2009
are,6313000,2010
are,6655000,2011
gbr,41060000,1960
gbr,41350000,1961
gbr,41640000,1962
gbr,41880000,1963
gbr,42090000,1964
gbr,42290000,1965
gbr,42450000,1966
gbr,42600000,1967
gbr,42730000,1968
gbr,42830000,1969
gbr,42930000,1970
gbr,43170000,1971
gbr,43380000,1972
gbr,43530000,1973
gbr,43620000,1974
gbr,43680000,1975
gbr,43760000,1976
gbr,43830000,1977
gbr,43920000,1978
gbr,44050000,1979
gbr,44200000,1980
gbr,44200000,1981
gbr,44180000,1982
gbr,44180000,1983
gbr,44240000,1984
gbr,44330000,1985
gbr,44400000,1986
gbr,44470000,1987
gbr,44540000,1988
gbr,44630000,1989
gbr,44730000,1990
gbr,44900000,1991
gbr,45040000,1992
gbr,45180000,1993
gbr,45310000,1994
gbr,45460000,1995
gbr,45610000,1996
gbr,45760000,1997
gbr,45930000,1998
gbr,46120000,1999
gbr,46320000,2000
gbr,46530000,2001
gbr,46740000,2002
gbr,46980000,2003
gbr,47260000,2004
gbr,47580000,2005
gbr,47940000,2006
gbr,48310000,2007
gbr,48690000,2008
gbr,49080000,2009
gbr,49480000,2010
gbr,49880000,2011
usa,126500000,1960
usa,129300000,1961
usa,132000000,1962
usa,134600000,1963
usa,137200000,1964
usa,139700000,1965
usa,142000000,1966
usa,144200000,1967
usa,146300000,1968
usa,148500000,1969
usa,150900000,1970
usa,152900000,1971
usa,154500000,1972
usa,156000000,1973
usa,157500000,1974
usa,159100000,1975
usa,160600000,1976
usa,162300000,1977
usa,164100000,1978
usa,165900000,1979
usa,167600000,1980
usa,169600000,1981
usa,171500000,1982
usa,173500000,1983
usa,175300000,1984
usa,177200000,1985
usa,179300000,1986
usa,181300000,1987
usa,183300000,1988
usa,185500000,1989
usa,188000000,1990
usa,191500000,1991
usa,195200000,1992
usa,198800000,1993
usa,202200000,1994
usa,205700000,1995
usa,209100000,1996
usa,212600000,1997
usa,216100000,1998
usa,219700000,1999
usa,223200000,2000
usa,226300000,2001
usa,229400000,2002
usa,232300000,2003
usa,235400000,2004
usa,238600000,2005
usa,241700000,2006
usa,244900000,2007
usa,248100000,2008
usa,251100000,2009
usa,254100000,2010
usa,256700000,2011
ury,2035000,1960
ury,2069000,1961
ury,2100000,1962
ury,2131000,1963
ury,2161000,1964
ury,2191000,1965
ury,2220000,1966
ury,2248000,1967
ury,2273000,1968
ury,2296000,1969
ury,2314000,1970
ury,2327000,1971
ury,2335000,1972
ury,2341000,1973
ury,2349000,1974
ury,2359000,1975
ury,2380000,1976
ury,2405000,1977
ury,2432000,1978
ury,2461000,1979
ury,2489000,1980
ury,2516000,1981
ury,2543000,1982
ury,2570000,1983
ury,2598000,1984
ury,2625000,1985
ury,2653000,1986
ury,2680000,1987
ury,2708000,1988
ury,2737000,1989
ury,2766000,1990
ury,2796000,1991
ury,2826000,1992
ury,2857000,1993
ury,2888000,1994
ury,2919000,1995
ury,2935000,1996
ury,2958000,1997
ury,2980000,1998
ury,2998000,1999
ury,3014000,2000
ury,3025000,2001
ury,3029000,2002
ury,3029000,2003
ury,3031000,2004
ury,3039000,2005
ury,3050000,2006
ury,3063000,2007
ury,3075000,2008
ury,3089000,2009
ury,3103000,2010
ury,3117000,2011
uzb,2910000,1960
uzb,3038000,1961
uzb,3175000,1962
uzb,3318000,1963
uzb,3464000,1964
uzb,3611000,1965
uzb,3762000,1966
uzb,3913000,1967
uzb,4068000,1968
uzb,4228000,1969
uzb,4396000,1970
uzb,4596000,1971
uzb,4806000,1972
uzb,5022000,1973
uzb,5243000,1974
uzb,5465000,1975
uzb,5667000,1976
uzb,5870000,1977
uzb,6075000,1978
uzb,6286000,1979
uzb,6506000,1980
uzb,6676000,1981
uzb,6853000,1982
uzb,7033000,1983
uzb,7216000,1984
uzb,7401000,1985
uzb,7568000,1986
uzb,7734000,1987
uzb,7901000,1988
uzb,8070000,1989
uzb,8239000,1990
uzb,8344000,1991
uzb,8468000,1992
uzb,8587000,1993
uzb,8679000,1994
uzb,8759000,1995
uzb,8881000,1996
uzb,9002000,1997
uzb,9099000,1998
uzb,9149000,1999
uzb,9226000,2000
uzb,9306000,2001
uzb,9383000,2002
uzb,9454000,2003
uzb,9525000,2004
uzb,9597000,2005
uzb,9690000,2006
uzb,9803000,2007
uzb,9936000,2008
uzb,10080000,2009
uzb,10340000,2010
uzb,10640000,2011
vut,6638,1960
vut,6958,1961
vut,7305,1962
vut,7667,1963
vut,8038,1964
vut,8416,1965
vut,8809,1966
vut,9208,1967
vut,9621,1968
vut,10060,1969
vut,10520,1970
vut,11040,1971
vut,11580,1972
vut,12160,1973
vut,12760,1974
vut,13380,1975
vut,14080,1976
vut,14800,1977
vut,15540,1978
vut,16290,1979
vut,17050,1980
vut,17950,1981
vut,18860,1982
vut,19790,1983
vut,20750,1984
vut,21740,1985
vut,22780,1986
vut,23850,1987
vut,24970,1988
vut,26170,1989
vut,27440,1990
vut,28660,1991
vut,29960,1992
vut,31310,1993
vut,32640,1994
vut,33930,1995
vut,35160,1996
vut,36330,1997
vut,37490,1998
vut,38730,1999
vut,40110,2000
vut,41620,2001
vut,43280,2002
vut,45050,2003
vut,46900,2004
vut,48780,2005
vut,50720,2006
vut,52690,2007
vut,54710,2008
vut,56790,2009
vut,58930,2010
vut,61160,2011
ven,4669000,1960
ven,4923000,1961
ven,5198000,1962
ven,5483000,1963
ven,5776000,1964
ven,6077000,1965
ven,6374000,1966
ven,6679000,1967
ven,6994000,1968
ven,7325000,1969
ven,7674000,1970
ven,8024000,1971
ven,8391000,1972
ven,8778000,1973
ven,9184000,1974
ven,9610000,1975
ven,10040000,1976
ven,10500000,1977
ven,10960000,1978
ven,11440000,1979
ven,11910000,1980
ven,12410000,1981
ven,12880000,1982
ven,13350000,1983
ven,13830000,1984
ven,14300000,1985
ven,14770000,1986
ven,15230000,1987
ven,15700000,1988
ven,16170000,1989
ven,16650000,1990
ven,17150000,1991
ven,17660000,1992
ven,18190000,1993
ven,18720000,1994
ven,19250000,1995
ven,19760000,1996
ven,20280000,1997
ven,20810000,1998
ven,21330000,1999
ven,21850000,2000
ven,22360000,2001
ven,22870000,2002
ven,23390000,2003
ven,23910000,2004
ven,24430000,2005
ven,24920000,2006
ven,25410000,2007
ven,25910000,2008
ven,26410000,2009
ven,26910000,2010
ven,27380000,2011
pse,1343000,1990
pse,1415000,1991
pse,1490000,1992
pse,1570000,1993
pse,1654000,1994
pse,1743000,1995
pse,1830000,1996
pse,1923000,1997
pse,1999000,1998
pse,2079000,1999
pse,2162000,2000
pse,2245000,2001
pse,2332000,2002
pse,2422000,2003
pse,2515000,2004
pse,2612000,2005
pse,2712000,2006
pse,2816000,2007
pse,2902000,2008
pse,2897000,2009
pse,2895000,2010
pse,2989000,2011
vnm,5107000,1960
vnm,5330000,1961
vnm,5559000,1962
vnm,5795000,1963
vnm,6041000,1964
vnm,6296000,1965
vnm,6575000,1966
vnm,6866000,1967
vnm,7170000,1968
vnm,7487000,1969
vnm,7819000,1970
vnm,8044000,1971
vnm,8277000,1972
vnm,8518000,1973
vnm,8767000,1974
vnm,9021000,1975
vnm,9279000,1976
vnm,9540000,1977
vnm,9804000,1978
vnm,10070000,1979
vnm,10340000,1980
vnm,10570000,1981
vnm,10790000,1982
vnm,11010000,1983
vnm,11250000,1984
vnm,11520000,1985
vnm,11870000,1986
vnm,12250000,1987
vnm,12640000,1988
vnm,13030000,1989
vnm,13370000,1990
vnm,13880000,1991
vnm,14390000,1992
vnm,14910000,1993
vnm,15440000,1994
vnm,15970000,1995
vnm,16550000,1996
vnm,17140000,1997
vnm,17730000,1998
vnm,18330000,1999
vnm,18920000,2000
vnm,19620000,2001
vnm,20310000,2002
vnm,21020000,2003
vnm,21740000,2004
vnm,22480000,2005
vnm,23250000,2006
vnm,24020000,2007
vnm,24810000,2008
vnm,25610000,2009
vnm,26420000,2010
vnm,27260000,2011
vir,18080,1960
vir,19720,1961
vir,21490,1962
vir,23440,1963
vir,25570,1964
vir,27840,1965
vir,30530,1966
vir,33430,1967
vir,36620,1968
vir,40040,1969
vir,43840,1970
vir,50210,1971
vir,54610,1972
vir,61310,1973
vir,66700,1974
vir,70730,1975
vir,73180,1976
vir,71800,1977
vir,75060,1978
vir,76000,1979
vir,77740,1980
vir,79350,1981
vir,83440,1982
vir,85930,1983
vir,90130,1984
vir,90180,1985
vir,90480,1986
vir,90780,1987
vir,90210,1988
vir,89610,1989
vir,91160,1990
vir,92480,1991
vir,93860,1992
vir,95210,1993
vir,96460,1994
vir,97510,1995
vir,98230,1996
vir,98940,1997
vir,99580,1998
vir,100100,1999
vir,100600,2000
vir,101100,2001
vir,101600,2002
vir,102100,2003
vir,102700,2004
vir,103200,2005
vir,103600,2006
vir,103900,2007
vir,104200,2008
vir,104400,2009
vir,104600,2010
vir,104600,2011
yem,475200,1960
yem,494600,1961
yem,524800,1962
yem,556100,1963
yem,588200,1964
yem,621000,1965
yem,658700,1966
yem,697400,1967
yem,736900,1968
yem,777000,1969
yem,817300,1970
yem,848500,1971
yem,880100,1972
yem,913300,1973
yem,950500,1974
yem,993300,1975
yem,1045000,1976
yem,1103000,1977
yem,1167000,1978
yem,1238000,1979
yem,1314000,1980
yem,1398000,1981
yem,1489000,1982
yem,1585000,1983
yem,1687000,1984
yem,1793000,1985
yem,1917000,1986
yem,2045000,1987
yem,2182000,1988
yem,2333000,1989
yem,2501000,1990
yem,2696000,1991
yem,2910000,1992
yem,3138000,1993
yem,3370000,1994
yem,3599000,1995
yem,3812000,1996
yem,4018000,1997
yem,4223000,1998
yem,4434000,1999
yem,4655000,2000
yem,4895000,2001
yem,5148000,2002
yem,5412000,2003
yem,5688000,2004
yem,5975000,2005
yem,6279000,2006
yem,6597000,2007
yem,6928000,2008
yem,7274000,2009
yem,7635000,2010
yem,8017000,2011
zmb,551000,1960
zmb,601600,1961
zmb,653500,1962
zmb,708300,1963
zmb,766000,1964
zmb,826700,1965
zmb,903400,1966
zmb,984200,1967
zmb,1070000,1968
zmb,1160000,1969
zmb,1256000,1970
zmb,1338000,1971
zmb,1424000,1972
zmb,1516000,1973
zmb,1612000,1974
zmb,1712000,1975
zmb,1819000,1976
zmb,1931000,1977
zmb,2048000,1978
zmb,2171000,1979
zmb,2299000,1980
zmb,2374000,1981
zmb,2451000,1982
zmb,2530000,1983
zmb,2610000,1984
zmb,2691000,1985
zmb,2772000,1986
zmb,2854000,1987
zmb,2936000,1988
zmb,3017000,1989
zmb,3097000,1990
zmb,3142000,1991
zmb,3184000,1992
zmb,3224000,1993
zmb,3265000,1994
zmb,3309000,1995
zmb,3357000,1996
zmb,3408000,1997
zmb,3459000,1998
zmb,3507000,1999
zmb,3550000,2000
zmb,3675000,2001
zmb,3799000,2002
zmb,3926000,2003
zmb,4057000,2004
zmb,4197000,2005
zmb,4352000,2006
zmb,4516000,2007
zmb,4689000,2008
zmb,4874000,2009
zmb,5006000,2010
zmb,5278000,2011
zwe,472700,1960
zwe,504400,1961
zwe,537300,1962
zwe,572100,1963
zwe,608400,1964
zwe,646500,1965
zwe,692900,1966
zwe,741600,1967
zwe,792800,1968
zwe,846800,1969
zwe,903900,1970
zwe,962000,1971
zwe,1024000,1972
zwe,1088000,1973
zwe,1156000,1974
zwe,1226000,1975
zwe,1299000,1976
zwe,1374000,1977
zwe,1453000,1978
zwe,1538000,1979
zwe,1631000,1980
zwe,1740000,1981
zwe,1857000,1982
zwe,1983000,1983
zwe,2114000,1984
zwe,2250000,1985
zwe,2401000,1986
zwe,2556000,1987
zwe,2715000,1988
zwe,2875000,1989
zwe,3035000,1990
zwe,3175000,1991
zwe,3311000,1992
zwe,3445000,1993
zwe,3577000,1994
zwe,3708000,1995
zwe,3822000,1996
zwe,3933000,1997
zwe,4040000,1998
zwe,4137000,1999
zwe,4223000,2000
zwe,4298000,2001
zwe,4362000,2002
zwe,4417000,2003
zwe,4465000,2004
zwe,4508000,2005
zwe,4550000,2006
zwe,4589000,2007
zwe,4635000,2008
zwe,4700000,2009
zwe,4793000,2010
zwe,4926000,2011
ssd,287800,1961
ssd,292100,1962
ssd,296600,1963
ssd,301200,1964
ssd,305900,1965
ssd,310800,1966
ssd,315800,1967
ssd,321100,1968
ssd,326800,1969
ssd,333000,1970
ssd,339600,1971
ssd,346700,1972
ssd,354200,1973
ssd,362400,1974
ssd,371200,1975
ssd,380600,1976
ssd,390400,1977
ssd,400800,1978
ssd,411900,1979
ssd,423700,1980
ssd,450700,1981
ssd,479400,1982
ssd,509200,1983
ssd,539100,1984
ssd,568400,1985
ssd,619900,1986
ssd,668300,1987
ssd,714000,1988
ssd,758000,1989
ssd,801500,1990
ssd,825600,1991
ssd,835900,1992
ssd,841400,1993
ssd,854200,1994
ssd,889300,1995
ssd,923000,1996
ssd,962800,1997
ssd,1006000,1998
ssd,1051000,1999
ssd,1094000,2000
ssd,1135000,2001
ssd,1175000,2002
ssd,1216000,2003
ssd,1260000,2004
ssd,1309000,2005
ssd,1378000,2006
ssd,1471000,2007
ssd,1578000,2008
ssd,1684000,2009
ssd,1777000,2010
ssd,1862000,2011
