geo,infant_mortality_rate_per_1000_births,time
che,57.0,1926
che,57.0,1927
che,54.0,1928
che,52.0,1929
che,51.0,1930
che,49.0,1931
che,51.0,1932
che,48.0,1933
che,46.0,1934
che,48.0,1935
che,47.0,1936
che,47.0,1937
che,43.0,1938
che,43.0,1939
che,46.0,1940
che,41.0,1941
che,38.0,1942
che,40.0,1943
che,42.0,1944
che,41.0,1945
che,39.0,1946
che,39.0,1947
che,36.0,1948
che,34.0,1949
che,31.3,1950
che,30.2,1951
che,29.1,1952
che,28.1,1953
che,27.0,1954
che,25.8,1955
che,24.7,1956
che,23.6,1957
che,22.8,1958
che,22.1,1959
che,21.6,1960
che,21.2,1961
che,20.7,1962
che,20.1,1963
che,19.3,1964
che,18.4,1965
che,17.6,1966
che,16.9,1967
che,16.2,1968
che,15.6,1969
che,15.0,1970
che,14.3,1971
che,13.6,1972
che,12.8,1973
che,12.0,1974
che,11.2,1975
che,10.4,1976
che,9.8,1977
che,9.2,1978
che,8.7,1979
che,8.4,1980
che,8.1,1981
che,7.8,1982
che,7.6,1983
che,7.4,1984
che,7.3,1985
che,7.2,1986
che,7.1,1987
che,7.0,1988
che,6.8,1989
che,6.7,1990
che,6.4,1991
che,6.1,1992
che,5.8,1993
che,5.5,1994
che,5.2,1995
che,5.0,1996
che,4.9,1997
che,4.8,1998
che,4.7,1999
che,4.6,2000
che,4.7,2001
che,4.6,2002
che,4.4,2003
che,4.4,2004
che,4.3,2005
che,4.2,2006
che,4.1,2007
che,4.0,2008
che,3.9,2009
che,3.9,2010
che,3.8,2011
che,3.7,2012
che,3.6,2013
che,3.5,2014
che,3.4,2015
syr,199.4,1950
syr,188.8,1951
syr,179.3,1952
syr,178.6,1953
syr,168.5,1954
syr,159.1,1955
syr,150.2,1956
syr,142.4,1957
syr,135.1,1958
syr,128.2,1959
syr,121.8,1960
syr,116.0,1961
syr,110.6,1962
syr,105.6,1963
syr,100.8,1964
syr,96.2,1965
syr,91.7,1966
syr,87.4,1967
syr,83.2,1968
syr,79.2,1969
syr,75.3,1970
syr,71.7,1971
syr,68.2,1972
syr,65.0,1973
syr,62.0,1974
syr,59.1,1975
syr,56.4,1976
syr,53.9,1977
syr,51.5,1978
syr,49.1,1979
syr,46.9,1980
syr,44.8,1981
syr,42.7,1982
syr,40.8,1983
syr,39.1,1984
syr,37.4,1985
syr,35.8,1986
syr,34.3,1987
syr,33.0,1988
syr,31.6,1989
syr,30.4,1990
syr,29.2,1991
syr,28.0,1992
syr,26.8,1993
syr,25.7,1994
syr,24.6,1995
syr,23.6,1996
syr,22.6,1997
syr,21.6,1998
syr,20.7,1999
syr,19.8,2000
syr,19.0,2001
syr,18.2,2002
syr,17.5,2003
syr,16.8,2004
syr,16.1,2005
syr,15.4,2006
syr,14.8,2007
syr,14.2,2008
syr,13.7,2009
syr,13.2,2010
syr,12.8,2011
syr,12.6,2012
syr,12.1,2013
syr,11.7,2014
syr,11.1,2015
twn,35.0,1950
twn,34.0,1951
twn,35.0,1952
twn,34.0,1953
twn,30.0,1954
twn,34.0,1955
twn,33.0,1956
twn,36.0,1957
twn,35.0,1958
twn,33.0,1959
twn,30.0,1960
twn,31.0,1961
twn,28.0,1962
twn,26.0,1963
twn,24.0,1964
twn,22.0,1965
twn,20.0,1966
twn,21.0,1967
twn,19.0,1968
twn,18.0,1969
twn,16.0,1970
twn,15.0,1971
twn,14.0,1972
twn,14.0,1973
twn,12.0,1974
twn,13.0,1975
twn,12.0,1976
twn,11.0,1977
twn,10.0,1978
twn,10.0,1979
twn,10.0,1980
twn,9.0,1981
twn,8.0,1982
twn,8.0,1983
twn,7.0,1984
twn,7.0,1985
twn,6.0,1986
twn,5.0,1987
twn,6.0,1988
twn,6.0,1989
twn,6.0,1990
twn,5.0,1991
twn,5.0,1992
twn,5.0,1993
twn,5.0,1994
twn,7.0,1995
twn,7.0,1996
twn,7.0,1997
twn,7.0,1998
twn,7.0,1999
twn,7.0,2000
twn,6.0,2001
twn,6.0,2002
twn,5.0,2003
twn,6.0,2004
twn,5.0,2005
tjk,108.0,1970
tjk,116.0,1972
tjk,112.8,1973
tjk,109.4,1974
tjk,106.7,1975
tjk,104.3,1976
tjk,102.5,1977
tjk,101.3,1978
tjk,100.6,1979
tjk,100.4,1980
tjk,100.4,1981
tjk,100.0,1982
tjk,99.0,1983
tjk,97.3,1984
tjk,94.9,1985
tjk,91.9,1986
tjk,88.6,1987
tjk,86.0,1988
tjk,84.8,1989
tjk,85.0,1990
tjk,86.9,1991
tjk,90.1,1992
tjk,93.0,1993
tjk,94.1,1994
tjk,93.0,1995
tjk,90.4,1996
tjk,87.0,1997
tjk,83.0,1998
tjk,78.8,1999
tjk,74.3,2000
tjk,69.7,2001
tjk,65.3,2002
tjk,61.0,2003
tjk,57.3,2004
tjk,54.1,2005
tjk,51.4,2006
tjk,49.2,2007
tjk,47.4,2008
tjk,46.0,2009
tjk,44.7,2010
tjk,43.3,2011
tjk,42.1,2012
tjk,40.9,2013
tjk,39.7,2014
tjk,38.5,2015
tza,154.5,1951
tza,153.2,1952
tza,152.1,1953
tza,151.0,1954
tza,149.9,1955
tza,148.8,1956
tza,147.8,1957
tza,146.7,1958
tza,145.5,1959
tza,144.3,1960
tza,143.0,1961
tza,141.9,1962
tza,140.5,1963
tza,139.0,1964
tza,137.3,1965
tza,135.4,1966
tza,133.5,1967
tza,131.4,1968
tza,129.5,1969
tza,127.6,1970
tza,125.8,1971
tza,124.0,1972
tza,122.1,1973
tza,120.2,1974
tza,118.2,1975
tza,116.1,1976
tza,114.0,1977
tza,111.9,1978
tza,110.2,1979
tza,108.9,1980
tza,108.1,1981
tza,107.6,1982
tza,107.4,1983
tza,107.0,1984
tza,106.4,1985
tza,105.4,1986
tza,104.2,1987
tza,102.8,1988
tza,101.5,1989
tza,100.4,1990
tza,99.6,1991
tza,98.9,1992
tza,98.1,1993
tza,97.1,1994
tza,95.8,1995
tza,93.8,1996
tza,91.4,1997
tza,88.2,1998
tza,84.5,1999
tza,80.3,2000
tza,75.9,2001
tza,71.4,2002
tza,67.0,2003
tza,62.7,2004
tza,58.7,2005
tza,55.2,2006
tza,51.5,2007
tza,48.3,2008
tza,45.6,2009
tza,42.4,2010
tza,40.4,2011
tza,38.8,2012
tza,37.6,2013
tza,36.2,2014
tza,35.2,2015
tha,140.7,1950
tha,136.1,1951
tha,131.8,1952
tha,127.5,1953
tha,123.4,1954
tha,119.5,1955
tha,115.9,1956
tha,112.3,1957
tha,108.9,1958
tha,105.6,1959
tha,102.2,1960
tha,99.0,1961
tha,95.8,1962
tha,92.7,1963
tha,89.7,1964
tha,86.8,1965
tha,83.8,1966
tha,80.8,1967
tha,77.8,1968
tha,74.8,1969
tha,71.8,1970
tha,68.7,1971
tha,65.8,1972
tha,62.9,1973
tha,60.2,1974
tha,57.6,1975
tha,55.2,1976
tha,52.9,1977
tha,50.8,1978
tha,48.9,1979
tha,47.0,1980
tha,45.1,1981
tha,43.4,1982
tha,41.6,1983
tha,40.0,1984
tha,38.3,1985
tha,36.7,1986
tha,35.1,1987
tha,33.5,1988
tha,31.9,1989
tha,30.3,1990
tha,28.8,1991
tha,27.3,1992
tha,26.0,1993
tha,24.8,1994
tha,23.7,1995
tha,22.7,1996
tha,21.7,1997
tha,20.8,1998
tha,19.9,1999
tha,19.1,2000
tha,18.3,2001
tha,17.5,2002
tha,16.7,2003
tha,16.0,2004
tha,15.3,2005
tha,14.6,2006
tha,14.0,2007
tha,13.4,2008
tha,12.9,2009
tha,12.5,2010
tha,12.0,2011
tha,11.6,2012
tha,11.2,2013
tha,10.9,2014
tha,10.5,2015
tls,170.2,1983
tls,163.5,1984
tls,157.0,1985
tls,155.9,1986
tls,149.6,1987
tls,143.5,1988
tls,137.6,1989
tls,132.0,1990
tls,126.8,1991
tls,121.7,1992
tls,116.7,1993
tls,112.0,1994
tls,107.3,1995
tls,102.9,1996
tls,98.5,1997
tls,94.4,1998
tls,90.3,1999
tls,86.3,2000
tls,82.4,2001
tls,78.6,2002
tls,74.8,2003
tls,71.0,2004
tls,67.4,2005
tls,63.9,2006
tls,60.7,2007
tls,57.8,2008
tls,55.3,2009
tls,53.1,2010
tls,51.1,2011
tls,49.3,2012
tls,47.6,2013
tls,46.1,2014
tls,44.7,2015
tgo,193.4,1950
tgo,190.1,1951
tgo,186.9,1952
tgo,183.8,1953
tgo,180.7,1954
tgo,177.7,1955
tgo,174.6,1956
tgo,171.5,1957
tgo,168.5,1958
tgo,165.4,1959
tgo,162.4,1960
tgo,159.4,1961
tgo,156.4,1962
tgo,153.5,1963
tgo,150.5,1964
tgo,147.7,1965
tgo,144.7,1966
tgo,141.8,1967
tgo,138.8,1968
tgo,135.8,1969
tgo,132.8,1970
tgo,130.0,1971
tgo,127.2,1972
tgo,124.4,1973
tgo,121.8,1974
tgo,119.2,1975
tgo,116.6,1976
tgo,114.1,1977
tgo,111.7,1978
tgo,109.2,1979
tgo,106.9,1980
tgo,104.8,1981
tgo,102.7,1982
tgo,100.7,1983
tgo,98.9,1984
tgo,97.1,1985
tgo,95.5,1986
tgo,94.0,1987
tgo,92.6,1988
tgo,91.4,1989
tgo,90.2,1990
tgo,89.0,1991
tgo,87.9,1992
tgo,86.8,1993
tgo,85.5,1994
tgo,84.2,1995
tgo,82.8,1996
tgo,81.2,1997
tgo,79.6,1998
tgo,77.9,1999
tgo,76.2,2000
tgo,74.4,2001
tgo,72.6,2002
tgo,70.8,2003
tgo,69.1,2004
tgo,67.4,2005
tgo,65.7,2006
tgo,64.1,2007
tgo,62.5,2008
tgo,60.9,2009
tgo,59.3,2010
tgo,57.9,2011
tgo,56.5,2012
tgo,55.0,2013
tgo,53.6,2014
tgo,52.3,2015
ton,60.4,1963
ton,57.0,1964
ton,53.8,1965
ton,50.7,1966
ton,47.8,1967
ton,44.9,1968
ton,42.1,1969
ton,39.6,1970
ton,37.4,1971
ton,35.3,1972
ton,33.5,1973
ton,31.9,1974
ton,30.4,1975
ton,29.0,1976
ton,27.7,1977
ton,26.6,1978
ton,25.5,1979
ton,24.6,1980
ton,23.7,1981
ton,23.0,1982
ton,22.4,1983
ton,21.9,1984
ton,21.4,1985
ton,20.9,1986
ton,20.5,1987
ton,19.9,1988
ton,19.3,1989
ton,18.7,1990
ton,18.0,1991
ton,17.4,1992
ton,16.9,1993
ton,16.5,1994
ton,16.2,1995
ton,15.9,1996
ton,15.7,1997
ton,15.5,1998
ton,15.3,1999
ton,15.1,2000
ton,14.8,2001
ton,14.6,2002
ton,14.4,2003
ton,14.3,2004
ton,14.3,2005
ton,14.4,2006
ton,14.5,2007
ton,14.6,2008
ton,14.8,2009
ton,15.0,2010
ton,15.0,2011
ton,15.0,2012
ton,14.9,2013
ton,14.7,2014
ton,14.4,2015
tto,138.0,1918
tto,155.0,1919
tto,175.0,1920
tto,140.0,1921
tto,139.0,1922
tto,130.0,1923
tto,124.0,1924
tto,134.0,1925
tto,143.0,1926
tto,121.0,1927
tto,129.0,1928
tto,128.0,1929
tto,127.0,1930
tto,144.0,1931
tto,109.0,1932
tto,131.0,1933
tto,127.0,1934
tto,99.0,1935
tto,97.0,1936
tto,120.0,1937
tto,98.0,1938
tto,104.0,1939
tto,106.0,1940
tto,109.0,1941
tto,119.0,1942
tto,93.0,1943
tto,80.0,1944
tto,84.0,1945
tto,79.0,1946
tto,81.0,1947
tto,75.0,1948
tto,80.0,1949
tto,77.13,1950
tto,75.25,1951
tto,73.37,1952
tto,71.0,1953
tto,68.8,1954
tto,66.7,1955
tto,64.5,1956
tto,62.5,1957
tto,60.4,1958
tto,58.4,1959
tto,56.6,1960
tto,54.7,1961
tto,53.1,1962
tto,51.5,1963
tto,50.1,1964
tto,48.8,1965
tto,47.7,1966
tto,46.7,1967
tto,45.7,1968
tto,44.8,1969
tto,43.9,1970
tto,43.1,1971
tto,42.2,1972
tto,41.3,1973
tto,40.4,1974
tto,39.5,1975
tto,38.5,1976
tto,37.4,1977
tto,36.3,1978
tto,35.3,1979
tto,34.3,1980
tto,33.3,1981
tto,32.3,1982
tto,31.4,1983
tto,30.5,1984
tto,29.8,1985
tto,29.0,1986
tto,28.4,1987
tto,27.8,1988
tto,27.3,1989
tto,26.9,1990
tto,26.5,1991
tto,26.2,1992
tto,25.9,1993
tto,25.7,1994
tto,25.6,1995
tto,25.5,1996
tto,25.5,1997
tto,25.4,1998
tto,25.4,1999
tto,25.3,2000
tto,25.3,2001
tto,25.1,2002
tto,24.7,2003
tto,24.3,2004
tto,23.8,2005
tto,23.3,2006
tto,22.8,2007
tto,22.2,2008
tto,21.6,2009
tto,21.0,2010
tto,20.4,2011
tto,19.7,2012
tto,19.2,2013
tto,18.7,2014
tto,18.2,2015
tun,178.9,1959
tun,173.4,1960
tun,187.5,1961
tun,178.7,1962
tun,170.9,1963
tun,163.2,1964
tun,155.7,1965
tun,148.4,1966
tun,141.4,1967
tun,134.8,1968
tun,128.4,1969
tun,122.2,1970
tun,116.4,1971
tun,110.9,1972
tun,105.4,1973
tun,99.9,1974
tun,94.2,1975
tun,88.6,1976
tun,83.2,1977
tun,78.1,1978
tun,73.4,1979
tun,69.2,1980
tun,65.5,1981
tun,62.2,1982
tun,59.2,1983
tun,56.4,1984
tun,53.9,1985
tun,51.6,1986
tun,49.5,1987
tun,47.6,1988
tun,45.9,1989
tun,44.3,1990
tun,42.8,1991
tun,41.2,1992
tun,39.6,1993
tun,37.8,1994
tun,35.9,1995
tun,33.9,1996
tun,31.9,1997
tun,29.9,1998
tun,28.1,1999
tun,26.3,2000
tun,24.7,2001
tun,23.3,2002
tun,22.0,2003
tun,20.7,2004
tun,19.6,2005
tun,18.5,2006
tun,17.5,2007
tun,16.6,2008
tun,15.7,2009
tun,14.9,2010
tun,14.2,2011
tun,13.6,2012
tun,13.1,2013
tun,12.6,2014
tun,12.1,2015
tur,168.6,1950
tur,167.9,1951
tur,167.1,1952
tur,191.4,1953
tur,188.0,1954
tur,184.6,1955
tur,181.2,1956
tur,177.8,1957
tur,174.3,1958
tur,170.3,1959
tur,166.0,1960
tur,161.6,1961
tur,157.1,1962
tur,152.6,1963
tur,148.2,1964
tur,144.1,1965
tur,140.2,1966
tur,136.6,1967
tur,133.1,1968
tur,129.6,1969
tur,126.2,1970
tur,122.8,1971
tur,119.3,1972
tur,115.9,1973
tur,112.4,1974
tur,108.8,1975
tur,105.2,1976
tur,101.5,1977
tur,97.7,1978
tur,94.0,1979
tur,90.2,1980
tur,86.4,1981
tur,82.6,1982
tur,78.8,1983
tur,75.1,1984
tur,71.5,1985
tur,68.1,1986
tur,64.8,1987
tur,61.6,1988
tur,58.6,1989
tur,55.8,1990
tur,53.1,1991
tur,50.5,1992
tur,48.0,1993
tur,45.5,1994
tur,43.1,1995
tur,40.8,1996
tur,38.5,1997
tur,36.3,1998
tur,34.2,1999
tur,32.1,2000
tur,30.2,2001
tur,28.3,2002
tur,26.5,2003
tur,24.8,2004
tur,23.2,2005
tur,21.7,2006
tur,20.2,2007
tur,18.9,2008
tur,17.6,2009
tur,16.4,2010
tur,15.3,2011
tur,14.2,2012
tur,13.2,2013
tur,12.3,2014
tur,11.6,2015
tkm,106.2,1977
tkm,102.8,1978
tkm,99.6,1979
tkm,96.5,1980
tkm,93.4,1981
tkm,90.3,1982
tkm,87.3,1983
tkm,84.4,1984
tkm,81.7,1985
tkm,79.2,1986
tkm,76.9,1987
tkm,75.0,1988
tkm,73.5,1989
tkm,72.5,1990
tkm,72.0,1991
tkm,71.9,1992
tkm,71.9,1993
tkm,71.9,1994
tkm,71.7,1995
tkm,71.2,1996
tkm,70.4,1997
tkm,69.2,1998
tkm,67.8,1999
tkm,66.1,2000
tkm,64.4,2001
tkm,62.7,2002
tkm,61.1,2003
tkm,59.4,2004
tkm,57.8,2005
tkm,56.2,2006
tkm,54.7,2007
tkm,53.2,2008
tkm,51.7,2009
tkm,50.4,2010
tkm,48.9,2011
tkm,47.6,2012
tkm,46.2,2013
tkm,45.0,2014
tkm,43.7,2015
tca,25.0,1990
tca,25.0,1991
tca,25.0,1992
tca,25.0,1993
tca,25.0,1994
tca,25.0,1995
tca,24.6,1996
tca,24.2,1997
tca,23.8,1998
tca,23.4,1999
tca,23.0,2000
tca,22.6,2001
tca,22.2,2002
tca,21.8,2003
tca,21.4,2004
tca,21.0,2005
tca,20.6,2006
tca,20.2,2007
tca,19.8,2008
tuv,61.7,1975
tuv,59.5,1976
tuv,57.2,1977
tuv,55.2,1978
tuv,53.3,1979
tuv,51.6,1980
tuv,50.2,1981
tuv,48.9,1982
tuv,47.9,1983
tuv,47.0,1984
tuv,46.4,1985
tuv,45.9,1986
tuv,45.5,1987
tuv,45.2,1988
tuv,44.9,1989
tuv,44.4,1990
tuv,43.9,1991
tuv,43.2,1992
tuv,42.4,1993
tuv,41.5,1994
tuv,40.4,1995
tuv,39.3,1996
tuv,38.0,1997
tuv,36.7,1998
tuv,35.4,1999
tuv,34.3,2000
tuv,33.2,2001
tuv,32.3,2002
tuv,31.5,2003
tuv,30.7,2004
tuv,30.0,2005
tuv,29.3,2006
tuv,28.5,2007
tuv,27.7,2008
tuv,27.0,2009
tuv,26.3,2010
tuv,25.6,2011
tuv,24.9,2012
tuv,24.1,2013
tuv,23.4,2014
tuv,22.8,2015
uga,151.8,1954
uga,148.3,1955
uga,145.1,1956
uga,141.5,1957
uga,138.3,1958
uga,135.3,1959
uga,132.3,1960
uga,129.6,1961
uga,127.3,1962
uga,125.0,1963
uga,122.9,1964
uga,120.9,1965
uga,119.0,1966
uga,117.2,1967
uga,115.5,1968
uga,114.2,1969
uga,113.5,1970
uga,113.2,1971
uga,113.7,1972
uga,114.7,1973
uga,116.3,1974
uga,118.4,1975
uga,120.9,1976
uga,123.3,1977
uga,125.6,1978
uga,127.2,1979
uga,127.7,1980
uga,127.1,1981
uga,125.0,1982
uga,122.1,1983
uga,119.3,1984
uga,117.2,1985
uga,115.7,1986
uga,114.7,1987
uga,114.0,1988
uga,113.0,1989
uga,111.4,1990
uga,109.3,1991
uga,106.8,1992
uga,104.5,1993
uga,102.5,1994
uga,101.0,1995
uga,99.6,1996
uga,98.1,1997
uga,96.0,1998
uga,93.4,1999
uga,90.0,2000
uga,86.0,2001
uga,81.6,2002
uga,76.9,2003
uga,72.2,2004
uga,67.6,2005
uga,63.4,2006
uga,59.2,2007
uga,55.4,2008
uga,52.3,2009
uga,49.5,2010
uga,46.3,2011
uga,42.5,2012
uga,41.6,2013
uga,39.1,2014
uga,37.7,2015
ukr,27.96,1970
ukr,27.9,1971
ukr,27.0,1972
ukr,26.2,1973
ukr,25.5,1974
ukr,25.0,1975
ukr,24.6,1976
ukr,24.2,1977
ukr,23.8,1978
ukr,23.4,1979
ukr,23.0,1980
ukr,22.4,1981
ukr,21.7,1982
ukr,20.9,1983
ukr,20.1,1984
ukr,19.3,1985
ukr,18.6,1986
ukr,17.9,1987
ukr,17.3,1988
ukr,16.9,1989
ukr,16.7,1990
ukr,16.7,1991
ukr,16.8,1992
ukr,17.0,1993
ukr,17.3,1994
ukr,17.5,1995
ukr,17.5,1996
ukr,17.4,1997
ukr,17.0,1998
ukr,16.5,1999
ukr,15.8,2000
ukr,15.1,2001
ukr,14.3,2002
ukr,13.6,2003
ukr,13.0,2004
ukr,12.5,2005
ukr,12.0,2006
ukr,11.6,2007
ukr,11.1,2008
ukr,10.6,2009
ukr,10.1,2010
ukr,9.6,2011
ukr,9.1,2012
ukr,8.6,2013
ukr,8.1,2014
ukr,7.7,2015
are,137.3,1960
are,130.5,1961
are,124.0,1962
are,117.4,1963
are,111.0,1964
are,104.4,1965
are,97.5,1966
are,90.6,1967
are,83.8,1968
are,77.2,1969
are,70.9,1970
are,65.1,1971
are,59.6,1972
are,54.7,1973
are,50.2,1974
are,45.9,1975
are,41.9,1976
are,38.2,1977
are,34.8,1978
are,31.7,1979
are,28.9,1980
are,26.4,1981
are,24.2,1982
are,22.3,1983
are,20.7,1984
are,19.3,1985
are,18.0,1986
are,16.9,1987
are,15.9,1988
are,15.0,1989
are,14.1,1990
are,13.4,1991
are,12.8,1992
are,12.2,1993
are,11.7,1994
are,11.2,1995
are,10.8,1996
are,10.5,1997
are,10.1,1998
are,9.8,1999
are,9.6,2000
are,9.3,2001
are,9.1,2002
are,8.9,2003
are,8.7,2004
are,8.4,2005
are,8.2,2006
are,8.0,2007
are,7.8,2008
are,7.6,2009
are,7.3,2010
are,7.0,2011
are,6.7,2012
are,6.4,2013
are,6.1,2014
are,5.9,2015
gbr,31.8,1949
gbr,31.6,1950
gbr,30.3,1951
gbr,29.0,1952
gbr,27.7,1953
gbr,26.6,1954
gbr,25.5,1955
gbr,24.7,1956
gbr,24.1,1957
gbr,23.6,1958
gbr,23.3,1959
gbr,22.9,1960
gbr,22.5,1961
gbr,22.0,1962
gbr,21.4,1963
gbr,20.8,1964
gbr,20.1,1965
gbr,19.6,1966
gbr,19.1,1967
gbr,18.7,1968
gbr,18.4,1969
gbr,18.0,1970
gbr,17.7,1971
gbr,17.2,1972
gbr,16.6,1973
gbr,16.0,1974
gbr,15.4,1975
gbr,14.7,1976
gbr,14.1,1977
gbr,13.4,1978
gbr,12.7,1979
gbr,12.0,1980
gbr,11.4,1981
gbr,10.8,1982
gbr,10.4,1983
gbr,10.0,1984
gbr,9.7,1985
gbr,9.5,1986
gbr,9.2,1987
gbr,8.8,1988
gbr,8.4,1989
gbr,7.9,1990
gbr,7.4,1991
gbr,7.0,1992
gbr,6.6,1993
gbr,6.3,1994
gbr,6.1,1995
gbr,5.9,1996
gbr,5.8,1997
gbr,5.8,1998
gbr,5.7,1999
gbr,5.6,2000
gbr,5.4,2001
gbr,5.3,2002
gbr,5.3,2003
gbr,5.2,2004
gbr,5.1,2005
gbr,5.0,2006
gbr,4.9,2007
gbr,4.7,2008
gbr,4.6,2009
gbr,4.4,2010
gbr,4.2,2011
gbr,4.1,2012
gbr,3.9,2013
gbr,3.7,2014
gbr,3.5,2015
usa,58.0,1933
usa,64.0,1934
usa,58.0,1935
usa,59.0,1936
usa,58.0,1937
usa,55.0,1938
usa,51.0,1939
usa,51.0,1940
usa,50.0,1941
usa,45.0,1942
usa,44.0,1943
usa,41.0,1944
usa,40.0,1945
usa,39.0,1946
usa,37.0,1947
usa,34.0,1948
usa,34.0,1949
usa,32.5,1950
usa,31.6,1951
usa,30.7,1952
usa,29.9,1953
usa,29.1,1954
usa,28.5,1955
usa,27.8,1956
usa,27.3,1957
usa,26.9,1958
usa,26.4,1959
usa,25.9,1960
usa,25.4,1961
usa,24.9,1962
usa,24.4,1963
usa,23.8,1964
usa,23.3,1965
usa,22.7,1966
usa,22.0,1967
usa,21.3,1968
usa,20.6,1969
usa,19.9,1970
usa,19.1,1971
usa,18.3,1972
usa,17.5,1973
usa,16.7,1974
usa,16.0,1975
usa,15.2,1976
usa,14.5,1977
usa,13.8,1978
usa,13.2,1979
usa,12.6,1980
usa,12.1,1981
usa,11.7,1982
usa,11.2,1983
usa,10.9,1984
usa,10.6,1985
usa,10.4,1986
usa,10.2,1987
usa,10.0,1988
usa,9.7,1989
usa,9.4,1990
usa,9.1,1991
usa,8.8,1992
usa,8.5,1993
usa,8.2,1994
usa,8.0,1995
usa,7.7,1996
usa,7.5,1997
usa,7.3,1998
usa,7.2,1999
usa,7.1,2000
usa,7.0,2001
usa,6.9,2002
usa,6.8,2003
usa,6.9,2004
usa,6.8,2005
usa,6.7,2006
usa,6.6,2007
usa,6.5,2008
usa,6.4,2009
usa,6.3,2010
usa,6.1,2011
usa,6.1,2012
usa,5.9,2013
usa,5.7,2014
usa,5.6,2015
ury,107.0,1921
ury,94.0,1922
ury,104.0,1923
ury,108.0,1924
ury,115.0,1925
ury,93.0,1926
ury,106.0,1927
ury,100.0,1928
ury,93.0,1929
ury,100.0,1930
ury,110.0,1931
ury,99.0,1932
ury,93.0,1933
ury,96.0,1934
ury,102.0,1935
ury,92.0,1936
ury,96.0,1937
ury,99.0,1938
ury,82.0,1939
ury,86.0,1940
ury,83.0,1941
ury,93.0,1942
ury,78.0,1943
ury,66.0,1944
ury,62.0,1946
ury,71.0,1947
ury,61.0,1948
ury,52.0,1949
ury,64.0,1950
ury,55.0,1951
ury,51.0,1952
ury,51.0,1953
ury,53.3,1954
ury,54.9,1955
ury,56.3,1956
ury,57.7,1957
ury,58.3,1958
ury,58.5,1959
ury,57.7,1960
ury,56.4,1961
ury,54.9,1962
ury,53.6,1963
ury,52.7,1964
ury,52.1,1965
ury,51.7,1966
ury,51.2,1967
ury,50.5,1968
ury,49.6,1969
ury,48.6,1970
ury,47.9,1971
ury,47.8,1972
ury,48.5,1973
ury,49.3,1974
ury,49.4,1975
ury,48.6,1976
ury,46.5,1977
ury,43.2,1978
ury,39.5,1979
ury,35.5,1980
ury,32.0,1981
ury,29.4,1982
ury,27.6,1983
ury,26.4,1984
ury,25.3,1985
ury,24.3,1986
ury,23.2,1987
ury,22.1,1988
ury,21.1,1989
ury,20.3,1990
ury,19.6,1991
ury,19.1,1992
ury,18.9,1993
ury,18.5,1994
ury,18.0,1995
ury,17.5,1996
ury,16.8,1997
ury,16.0,1998
ury,15.3,1999
ury,14.6,2000
ury,14.1,2001
ury,13.7,2002
ury,13.3,2003
ury,12.8,2004
ury,12.4,2005
ury,12.0,2006
ury,11.5,2007
ury,11.2,2008
ury,11.0,2009
ury,10.6,2010
ury,10.3,2011
ury,10.0,2012
ury,9.5,2013
ury,9.1,2014
ury,8.7,2015
ussr,198.0,1925
ussr,172.0,1926
ussr,190.0,1927
ussr,155.0,1928
ussr,81.0,1950
ussr,84.0,1951
ussr,75.0,1952
ussr,68.0,1953
ussr,68.0,1954
ussr,60.0,1955
ussr,47.0,1956
ussr,45.0,1957
ussr,41.0,1958
ussr,41.0,1959
ussr,35.0,1960
ussr,32.0,1961
ussr,32.0,1962
ussr,31.0,1963
ussr,29.0,1964
ussr,27.0,1965
ussr,26.0,1966
ussr,26.0,1967
ussr,26.0,1968
ussr,26.0,1969
ussr,25.0,1970
ussr,23.0,1971
ussr,25.0,1972
ussr,26.0,1973
ussr,28.0,1974
ussr,25.0,1975
ussr,27.0,1980
ussr,26.0,1983
ussr,26.0,1984
ussr,26.0,1985
ussr,25.0,1986
ussr,25.0,1987
ussr,25.0,1988
ussr,27.0,1989
ussr,27.0,1990
uzb,97.7,1979
uzb,91.8,1980
uzb,86.2,1981
uzb,81.2,1982
uzb,76.7,1983
uzb,72.5,1984
uzb,68.8,1985
uzb,65.6,1986
uzb,63.0,1987
uzb,61.0,1988
uzb,59.5,1989
uzb,58.8,1990
uzb,58.5,1991
uzb,58.4,1992
uzb,58.1,1993
uzb,57.8,1994
uzb,57.3,1995
uzb,56.8,1996
uzb,56.0,1997
uzb,55.1,1998
uzb,54.0,1999
uzb,52.7,2000
uzb,51.4,2001
uzb,50.0,2002
uzb,48.6,2003
uzb,47.3,2004
uzb,45.9,2005
uzb,44.6,2006
uzb,43.3,2007
uzb,42.0,2008
uzb,40.8,2009
uzb,39.6,2010
uzb,38.4,2011
uzb,37.2,2012
uzb,36.1,2013
uzb,35.0,2014
uzb,33.9,2015
vut,123.5,1952
vut,121.5,1953
vut,119.3,1954
vut,117.2,1955
vut,115.2,1956
vut,113.2,1957
vut,111.3,1958
vut,109.0,1959
vut,106.7,1960
vut,104.1,1961
vut,101.6,1962
vut,98.8,1963
vut,95.9,1964
vut,92.8,1965
vut,89.8,1966
vut,86.6,1967
vut,83.4,1968
vut,80.4,1969
vut,77.5,1970
vut,74.6,1971
vut,71.9,1972
vut,69.3,1973
vut,66.9,1974
vut,64.6,1975
vut,62.3,1976
vut,59.9,1977
vut,57.4,1978
vut,54.8,1979
vut,52.0,1980
vut,49.2,1981
