surface_area_sq_km,geo,time
13810.0,mne,1976
13810.0,mne,1977
13810.0,mne,1978
13810.0,mne,1979
13810.0,mne,1980
13810.0,mne,1981
13810.0,mne,1982
13810.0,mne,1983
13810.0,mne,1984
13810.0,mne,1985
13810.0,mne,1986
13810.0,mne,1987
13810.0,mne,1988
13810.0,mne,1989
13810.0,mne,1990
13810.0,mne,1991
13810.0,mne,1992
13810.0,mne,1993
13810.0,mne,1994
13810.0,mne,1995
13810.0,mne,1996
13810.0,mne,1997
13810.0,mne,1998
13810.0,mne,1999
13810.0,mne,2000
13810.0,mne,2001
13810.0,mne,2002
13810.0,mne,2003
13810.0,mne,2004
13810.0,mne,2005
13810.0,mne,2006
13810.0,mne,2007
13810.0,mne,2008
13810.0,mne,2009
13810.0,mne,2010
446600.0,mar,1961
446600.0,mar,1962
446600.0,mar,1963
446600.0,mar,1964
446600.0,mar,1965
446600.0,mar,1966
446600.0,mar,1967
446600.0,mar,1968
446600.0,mar,1969
446600.0,mar,1970
446600.0,mar,1971
446600.0,mar,1972
446600.0,mar,1973
446600.0,mar,1974
446600.0,mar,1975
446600.0,mar,1976
446600.0,mar,1977
446600.0,mar,1978
446600.0,mar,1979
446600.0,mar,1980
446600.0,mar,1981
446600.0,mar,1982
446600.0,mar,1983
446600.0,mar,1984
446600.0,mar,1985
446600.0,mar,1986
446600.0,mar,1987
446600.0,mar,1988
446600.0,mar,1989
446600.0,mar,1990
446600.0,mar,1991
446600.0,mar,1992
446600.0,mar,1993
446600.0,mar,1994
446600.0,mar,1995
446600.0,mar,1996
446600.0,mar,1997
446600.0,mar,1998
446600.0,mar,1999
446600.0,mar,2000
446600.0,mar,2001
446600.0,mar,2002
446600.0,mar,2003
446600.0,mar,2004
446600.0,mar,2005
446600.0,mar,2006
446600.0,mar,2007
446600.0,mar,2008
446600.0,mar,2009
446600.0,mar,2010
799400.0,moz,1961
799400.0,moz,1962
799400.0,moz,1963
799400.0,moz,1964
799400.0,moz,1965
799400.0,moz,1966
799400.0,moz,1967
799400.0,moz,1968
799400.0,moz,1969
799400.0,moz,1970
799400.0,moz,1971
799400.0,moz,1972
799400.0,moz,1973
799400.0,moz,1974
799400.0,moz,1975
799400.0,moz,1976
799400.0,moz,1977
799400.0,moz,1978
799400.0,moz,1979
799400.0,moz,1980
799400.0,moz,1981
799400.0,moz,1982
799400.0,moz,1983
799400.0,moz,1984
799400.0,moz,1985
799400.0,moz,1986
799400.0,moz,1987
799400.0,moz,1988
799400.0,moz,1989
799400.0,moz,1990
799400.0,moz,1991
799400.0,moz,1992
799400.0,moz,1993
799400.0,moz,1994
799400.0,moz,1995
799400.0,moz,1996
799400.0,moz,1997
799400.0,moz,1998
799400.0,moz,1999
799400.0,moz,2000
799400.0,moz,2001
799400.0,moz,2002
799400.0,moz,2003
799400.0,moz,2004
799400.0,moz,2005
799400.0,moz,2006
799400.0,moz,2007
799400.0,moz,2008
799400.0,moz,2009
799400.0,moz,2010
676600.0,mmr,1961
676600.0,mmr,1962
676600.0,mmr,1963
676600.0,mmr,1964
676600.0,mmr,1965
676600.0,mmr,1966
676600.0,mmr,1967
676600.0,mmr,1968
676600.0,mmr,1969
676600.0,mmr,1970
676600.0,mmr,1971
676600.0,mmr,1972
676600.0,mmr,1973
676600.0,mmr,1974
676600.0,mmr,1975
676600.0,mmr,1976
676600.0,mmr,1977
676600.0,mmr,1978
676600.0,mmr,1979
676600.0,mmr,1980
676600.0,mmr,1981
676600.0,mmr,1982
676600.0,mmr,1983
676600.0,mmr,1984
676600.0,mmr,1985
676600.0,mmr,1986
676600.0,mmr,1987
676600.0,mmr,1988
676600.0,mmr,1989
676600.0,mmr,1990
676600.0,mmr,1991
676600.0,mmr,1992
676600.0,mmr,1993
676600.0,mmr,1994
676600.0,mmr,1995
676600.0,mmr,1996
676600.0,mmr,1997
676600.0,mmr,1998
676600.0,mmr,1999
676600.0,mmr,2000
676600.0,mmr,2001
676600.0,mmr,2002
676600.0,mmr,2003
676600.0,mmr,2004
676600.0,mmr,2005
676600.0,mmr,2006
676600.0,mmr,2007
676600.0,mmr,2008
676600.0,mmr,2009
676600.0,mmr,2010
824300.0,nam,1961
824300.0,nam,1962
824300.0,nam,1963
824300.0,nam,1964
824300.0,nam,1965
824300.0,nam,1966
824300.0,nam,1967
824300.0,nam,1968
824300.0,nam,1969
824300.0,nam,1970
824300.0,nam,1971
824300.0,nam,1972
824300.0,nam,1973
824300.0,nam,1974
824300.0,nam,1975
824300.0,nam,1976
824300.0,nam,1977
824300.0,nam,1978
824300.0,nam,1979
824300.0,nam,1980
824300.0,nam,1981
824300.0,nam,1982
824300.0,nam,1983
824300.0,nam,1984
824300.0,nam,1985
824300.0,nam,1986
824300.0,nam,1987
824300.0,nam,1988
824300.0,nam,1989
824300.0,nam,1990
824300.0,nam,1991
824300.0,nam,1992
824300.0,nam,1993
824300.0,nam,1994
824300.0,nam,1995
824300.0,nam,1996
824300.0,nam,1997
824300.0,nam,1998
824300.0,nam,1999
824300.0,nam,2000
824300.0,nam,2001
824300.0,nam,2002
824300.0,nam,2003
824300.0,nam,2004
824300.0,nam,2005
824300.0,nam,2006
824300.0,nam,2007
824300.0,nam,2008
824300.0,nam,2009
824300.0,nam,2010
147200.0,npl,1961
147200.0,npl,1962
147200.0,npl,1963
147200.0,npl,1964
147200.0,npl,1965
147200.0,npl,1966
147200.0,npl,1967
147200.0,npl,1968
147200.0,npl,1969
147200.0,npl,1970
147200.0,npl,1971
147200.0,npl,1972
147200.0,npl,1973
147200.0,npl,1974
147200.0,npl,1975
147200.0,npl,1976
147200.0,npl,1977
147200.0,npl,1978
147200.0,npl,1979
147200.0,npl,1980
147200.0,npl,1981
147200.0,npl,1982
147200.0,npl,1983
147200.0,npl,1984
147200.0,npl,1985
147200.0,npl,1986
147200.0,npl,1987
147200.0,npl,1988
147200.0,npl,1989
147200.0,npl,1990
147200.0,npl,1991
147200.0,npl,1992
147200.0,npl,1993
147200.0,npl,1994
147200.0,npl,1995
147200.0,npl,1996
147200.0,npl,1997
147200.0,npl,1998
147200.0,npl,1999
147200.0,npl,2000
147200.0,npl,2001
147200.0,npl,2002
147200.0,npl,2003
147200.0,npl,2004
147200.0,npl,2005
147200.0,npl,2006
147200.0,npl,2007
147200.0,npl,2008
147200.0,npl,2009
147200.0,npl,2010
41530.0,nld,1961
41530.0,nld,1962
41530.0,nld,1963
41530.0,nld,1964
41530.0,nld,1965
41530.0,nld,1966
41530.0,nld,1967
41530.0,nld,1968
41530.0,nld,1969
41530.0,nld,1970
41530.0,nld,1971
41530.0,nld,1972
41530.0,nld,1973
41530.0,nld,1974
41530.0,nld,1975
41530.0,nld,1976
41530.0,nld,1977
41530.0,nld,1978
41530.0,nld,1979
41530.0,nld,1980
41530.0,nld,1981
41530.0,nld,1982
41530.0,nld,1983
41530.0,nld,1984
41530.0,nld,1985
41530.0,nld,1986
41530.0,nld,1987
41530.0,nld,1988
41530.0,nld,1989
41530.0,nld,1990
41530.0,nld,1991
41530.0,nld,1992
41530.0,nld,1993
41530.0,nld,1994
41530.0,nld,1995
41530.0,nld,1996
41530.0,nld,1997
41530.0,nld,1998
41530.0,nld,1999
41530.0,nld,2000
41530.0,nld,2001
41530.0,nld,2002
41530.0,nld,2003
41530.0,nld,2004
41540.0,nld,2005
41540.0,nld,2006
41540.0,nld,2007
41540.0,nld,2008
41540.0,nld,2009
41540.0,nld,2010
18580.0,ncl,1961
18580.0,ncl,1962
18580.0,ncl,1963
18580.0,ncl,1964
18580.0,ncl,1965
18580.0,ncl,1966
18580.0,ncl,1967
18580.0,ncl,1968
18580.0,ncl,1969
18580.0,ncl,1970
18580.0,ncl,1971
18580.0,ncl,1972
18580.0,ncl,1973
18580.0,ncl,1974
18580.0,ncl,1975
18580.0,ncl,1976
18580.0,ncl,1977
18580.0,ncl,1978
18580.0,ncl,1979
18580.0,ncl,1980
18580.0,ncl,1981
18580.0,ncl,1982
18580.0,ncl,1983
18580.0,ncl,1984
18580.0,ncl,1985
18580.0,ncl,1986
18580.0,ncl,1987
18580.0,ncl,1988
18580.0,ncl,1989
18580.0,ncl,1990
18580.0,ncl,1991
18580.0,ncl,1992
18580.0,ncl,1993
18580.0,ncl,1994
18580.0,ncl,1995
18580.0,ncl,1996
18580.0,ncl,1997
18580.0,ncl,1998
18580.0,ncl,1999
18580.0,ncl,2000
18580.0,ncl,2001
18580.0,ncl,2002
18580.0,ncl,2003
18580.0,ncl,2004
18580.0,ncl,2005
18580.0,ncl,2006
18580.0,ncl,2007
18580.0,ncl,2008
18580.0,ncl,2009
18580.0,ncl,2010
267700.0,nzl,1961
267700.0,nzl,1962
267700.0,nzl,1963
267700.0,nzl,1964
267700.0,nzl,1965
267700.0,nzl,1966
267700.0,nzl,1967
267700.0,nzl,1968
267700.0,nzl,1969
267700.0,nzl,1970
267700.0,nzl,1971
267700.0,nzl,1972
267700.0,nzl,1973
267700.0,nzl,1974
267700.0,nzl,1975
267700.0,nzl,1976
267700.0,nzl,1977
267700.0,nzl,1978
267700.0,nzl,1979
267700.0,nzl,1980
267700.0,nzl,1981
267700.0,nzl,1982
267700.0,nzl,1983
267700.0,nzl,1984
267700.0,nzl,1985
267700.0,nzl,1986
267700.0,nzl,1987
267700.0,nzl,1988
267700.0,nzl,1989
267700.0,nzl,1990
267700.0,nzl,1991
267700.0,nzl,1992
267700.0,nzl,1993
267700.0,nzl,1994
267700.0,nzl,1995
267700.0,nzl,1996
267700.0,nzl,1997
267700.0,nzl,1998
267700.0,nzl,1999
267700.0,nzl,2000
267700.0,nzl,2001
267700.0,nzl,2002
267700.0,nzl,2003
267700.0,nzl,2004
267700.0,nzl,2005
267700.0,nzl,2006
267700.0,nzl,2007
267700.0,nzl,2008
267700.0,nzl,2009
267700.0,nzl,2010
130400.0,nic,1961
130400.0,nic,1962
130400.0,nic,1963
130400.0,nic,1964
130400.0,nic,1965
130400.0,nic,1966
130400.0,nic,1967
130400.0,nic,1968
130400.0,nic,1969
130400.0,nic,1970
130400.0,nic,1971
130400.0,nic,1972
130400.0,nic,1973
130400.0,nic,1974
130400.0,nic,1975
130400.0,nic,1976
130400.0,nic,1977
130400.0,nic,1978
130400.0,nic,1979
130400.0,nic,1980
130400.0,nic,1981
130400.0,nic,1982
130400.0,nic,1983
130400.0,nic,1984
130400.0,nic,1985
130400.0,nic,1986
130400.0,nic,1987
130400.0,nic,1988
130400.0,nic,1989
130400.0,nic,1990
130400.0,nic,1991
130400.0,nic,1992
130400.0,nic,1993
130400.0,nic,1994
130400.0,nic,1995
130400.0,nic,1996
130400.0,nic,1997
130400.0,nic,1998
130400.0,nic,1999
130400.0,nic,2000
130400.0,nic,2001
130400.0,nic,2002
130400.0,nic,2003
130400.0,nic,2004
130400.0,nic,2005
130400.0,nic,2006
130400.0,nic,2007
130400.0,nic,2008
130400.0,nic,2009
130400.0,nic,2010
1267000.0,ner,1961
1267000.0,ner,1962
1267000.0,ner,1963
1267000.0,ner,1964
1267000.0,ner,1965
1267000.0,ner,1966
1267000.0,ner,1967
1267000.0,ner,1968
1267000.0,ner,1969
1267000.0,ner,1970
1267000.0,ner,1971
1267000.0,ner,1972
1267000.0,ner,1973
1267000.0,ner,1974
1267000.0,ner,1975
1267000.0,ner,1976
1267000.0,ner,1977
1267000.0,ner,1978
1267000.0,ner,1979
1267000.0,ner,1980
1267000.0,ner,1981
1267000.0,ner,1982
1267000.0,ner,1983
1267000.0,ner,1984
1267000.0,ner,1985
1267000.0,ner,1986
1267000.0,ner,1987
1267000.0,ner,1988
1267000.0,ner,1989
1267000.0,ner,1990
1267000.0,ner,1991
1267000.0,ner,1992
1267000.0,ner,1993
1267000.0,ner,1994
1267000.0,ner,1995
1267000.0,ner,1996
1267000.0,ner,1997
1267000.0,ner,1998
1267000.0,ner,1999
1267000.0,ner,2000
1267000.0,ner,2001
1267000.0,ner,2002
1267000.0,ner,2003
1267000.0,ner,2004
1267000.0,ner,2005
1267000.0,ner,2006
1267000.0,ner,2007
1267000.0,ner,2008
1267000.0,ner,2009
1267000.0,ner,2010
923800.0,nga,1961
923800.0,nga,1962
923800.0,nga,1963
923800.0,nga,1964
923800.0,nga,1965
923800.0,nga,1966
923800.0,nga,1967
923800.0,nga,1968
923800.0,nga,1969
923800.0,nga,1970
923800.0,nga,1971
923800.0,nga,1972
923800.0,nga,1973
923800.0,nga,1974
923800.0,nga,1975
923800.0,nga,1976
923800.0,nga,1977
923800.0,nga,1978
923800.0,nga,1979
923800.0,nga,1980
923800.0,nga,1981
923800.0,nga,1982
923800.0,nga,1983
923800.0,nga,1984
923800.0,nga,1985
923800.0,nga,1986
923800.0,nga,1987
923800.0,nga,1988
923800.0,nga,1989
923800.0,nga,1990
923800.0,nga,1991
923800.0,nga,1992
923800.0,nga,1993
923800.0,nga,1994
923800.0,nga,1995
923800.0,nga,1996
923800.0,nga,1997
923800.0,nga,1998
923800.0,nga,1999
923800.0,nga,2000
923800.0,nga,2001
923800.0,nga,2002
923800.0,nga,2003
923800.0,nga,2004
923800.0,nga,2005
923800.0,nga,2006
923800.0,nga,2007
923800.0,nga,2008
923800.0,nga,2009
923800.0,nga,2010
460.0,mnp,1995
460.0,mnp,1996
460.0,mnp,1997
460.0,mnp,1998
460.0,mnp,1999
460.0,mnp,2000
460.0,mnp,2001
460.0,mnp,2002
460.0,mnp,2003
460.0,mnp,2004
460.0,mnp,2005
460.0,mnp,2006
460.0,mnp,2007
460.0,mnp,2008
460.0,mnp,2009
460.0,mnp,2010
323800.0,nor,1961
323800.0,nor,1962
323800.0,nor,1963
323800.0,nor,1964
323800.0,nor,1965
323800.0,nor,1966
323800.0,nor,1967
323800.0,nor,1968
323800.0,nor,1969
323800.0,nor,1970
323800.0,nor,1971
323800.0,nor,1972
323800.0,nor,1973
323800.0,nor,1974
323800.0,nor,1975
323800.0,nor,1976
323800.0,nor,1977
323800.0,nor,1978
323800.0,nor,1979
323800.0,nor,1980
323800.0,nor,1981
323800.0,nor,1982
323800.0,nor,1983
323800.0,nor,1984
323800.0,nor,1985
323800.0,nor,1986
323800.0,nor,1987
323800.0,nor,1988
323800.0,nor,1989
323800.0,nor,1990
323800.0,nor,1991
323800.0,nor,1992
323800.0,nor,1993
323800.0,nor,1994
323800.0,nor,1995
323800.0,nor,1996
323800.0,nor,1997
323800.0,nor,1998
323800.0,nor,1999
323800.0,nor,2000
323800.0,nor,2001
323800.0,nor,2002
323800.0,nor,2003
323800.0,nor,2004
323800.0,nor,2005
323800.0,nor,2006
323800.0,nor,2007
323800.0,nor,2008
323800.0,nor,2009
323800.0,nor,2010
309500.0,omn,1961
309500.0,omn,1962
309500.0,omn,1963
309500.0,omn,1964
309500.0,omn,1965
309500.0,omn,1966
309500.0,omn,1967
309500.0,omn,1968
309500.0,omn,1969
309500.0,omn,1970
309500.0,omn,1971
309500.0,omn,1972
309500.0,omn,1973
309500.0,omn,1974
309500.0,omn,1975
309500.0,omn,1976
309500.0,omn,1977
309500.0,omn,1978
309500.0,omn,1979
309500.0,omn,1980
309500.0,omn,1981
309500.0,omn,1982
309500.0,omn,1983
309500.0,omn,1984
309500.0,omn,1985
309500.0,omn,1986
309500.0,omn,1987
309500.0,omn,1988
309500.0,omn,1989
309500.0,omn,1990
309500.0,omn,1991
309500.0,omn,1992
309500.0,omn,1993
309500.0,omn,1994
309500.0,omn,1995
309500.0,omn,1996
309500.0,omn,1997
309500.0,omn,1998
309500.0,omn,1999
309500.0,omn,2000
309500.0,omn,2001
309500.0,omn,2002
309500.0,omn,2003
309500.0,omn,2004
309500.0,omn,2005
309500.0,omn,2006
309500.0,omn,2007
309500.0,omn,2008
309500.0,omn,2009
309500.0,omn,2010
796100.0,pak,1961
796100.0,pak,1962
796100.0,pak,1963
796100.0,pak,1964
796100.0,pak,1965
796100.0,pak,1966
796100.0,pak,1967
796100.0,pak,1968
796100.0,pak,1969
796100.0,pak,1970
796100.0,pak,1971
796100.0,pak,1972
796100.0,pak,1973
796100.0,pak,1974
796100.0,pak,1975
796100.0,pak,1976
796100.0,pak,1977
796100.0,pak,1978
796100.0,pak,1979
796100.0,pak,1980
796100.0,pak,1981
796100.0,pak,1982
796100.0,pak,1983
796100.0,pak,1984
796100.0,pak,1985
796100.0,pak,1986
796100.0,pak,1987
796100.0,pak,1988
796100.0,pak,1989
796100.0,pak,1990
796100.0,pak,1991
796100.0,pak,1992
796100.0,pak,1993
796100.0,pak,1994
796100.0,pak,1995
796100.0,pak,1996
796100.0,pak,1997
796100.0,pak,1998
796100.0,pak,1999
796100.0,pak,2000
796100.0,pak,2001
796100.0,pak,2002
796100.0,pak,2003
796100.0,pak,2004
796100.0,pak,2005
796100.0,pak,2006
796100.0,pak,2007
796100.0,pak,2008
796100.0,pak,2009
796100.0,pak,2010
460.0,plw,1995
460.0,plw,1996
460.0,plw,1997
460.0,plw,1998
460.0,plw,1999
460.0,plw,2000
460.0,plw,2001
460.0,plw,2002
460.0,plw,2003
460.0,plw,2004
460.0,plw,2005
460.0,plw,2006
460.0,plw,2007
460.0,plw,2008
460.0,plw,2009
460.0,plw,2010
75420.0,pan,1961
75420.0,pan,1962
75420.0,pan,1963
75420.0,pan,1964
75420.0,pan,1965
75420.0,pan,1966
75420.0,pan,1967
75420.0,pan,1968
75420.0,pan,1969
75420.0,pan,1970
75420.0,pan,1971
75420.0,pan,1972
75420.0,pan,1973
75420.0,pan,1974
75420.0,pan,1975
75420.0,pan,1976
75420.0,pan,1977
75420.0,pan,1978
75420.0,pan,1979
75420.0,pan,1980
75420.0,pan,1981
75420.0,pan,1982
75420.0,pan,1983
75420.0,pan,1984
75420.0,pan,1985
75420.0,pan,1986
75420.0,pan,1987
75420.0,pan,1988
75420.0,pan,1989
75420.0,pan,1990
75420.0,pan,1991
75420.0,pan,1992
75420.0,pan,1993
75420.0,pan,1994
75420.0,pan,1995
75420.0,pan,1996
75420.0,pan,1997
75420.0,pan,1998
75420.0,pan,1999
75420.0,pan,2000
75420.0,pan,2001
75420.0,pan,2002
75420.0,pan,2003
75420.0,pan,2004
75420.0,pan,2005
75420.0,pan,2006
75420.0,pan,2007
75420.0,pan,2008
75420.0,pan,2009
75420.0,pan,2010
462800.0,png,1961
462800.0,png,1962
462800.0,png,1963
462800.0,png,1964
462800.0,png,1965
462800.0,png,1966
462800.0,png,1967
462800.0,png,1968
462800.0,png,1969
462800.0,png,1970
462800.0,png,1971
462800.0,png,1972
462800.0,png,1973
462800.0,png,1974
462800.0,png,1975
462800.0,png,1976
462800.0,png,1977
462800.0,png,1978
462800.0,png,1979
462800.0,png,1980
462800.0,png,1981
462800.0,png,1982
462800.0,png,1983
462800.0,png,1984
462800.0,png,1985
462800.0,png,1986
462800.0,png,1987
462800.0,png,1988
462800.0,png,1989
462800.0,png,1990
462800.0,png,1991
462800.0,png,1992
462800.0,png,1993
462800.0,png,1994
462800.0,png,1995
462800.0,png,1996
462800.0,png,1997
462800.0,png,1998
462800.0,png,1999
462800.0,png,2000
462800.0,png,2001
462800.0,png,2002
462800.0,png,2003
462800.0,png,2004
462800.0,png,2005
462800.0,png,2006
462800.0,png,2007
462800.0,png,2008
462800.0,png,2009
462800.0,png,2010
406800.0,pry,1961
406800.0,pry,1962
406800.0,pry,1963
406800.0,pry,1964
406800.0,pry,1965
406800.0,pry,1966
406800.0,pry,1967
406800.0,pry,1968
406800.0,pry,1969
406800.0,pry,1970
406800.0,pry,1971
406800.0,pry,1972
406800.0,pry,1973
406800.0,pry,1974
406800.0,pry,1975
406800.0,pry,1976
406800.0,pry,1977
406800.0,pry,1978
406800.0,pry,1979
406800.0,pry,1980
406800.0,pry,1981
406800.0,pry,1982
406800.0,pry,1983
406800.0,pry,1984
406800.0,pry,1985
406800.0,pry,1986
406800.0,pry,1987
406800.0,pry,1988
406800.0,pry,1989
406800.0,pry,1990
406800.0,pry,1991
406800.0,pry,1992
406800.0,pry,1993
406800.0,pry,1994
406800.0,pry,1995
406800.0,pry,1996
406800.0,pry,1997
406800.0,pry,1998
406800.0,pry,1999
406800.0,pry,2000
406800.0,pry,2001
406800.0,pry,2002
406800.0,pry,2003
406800.0,pry,2004
406800.0,pry,2005
406800.0,pry,2006
406800.0,pry,2007
406800.0,pry,2008
406800.0,pry,2009
406800.0,pry,2010
1285000.0,per,1961
1285000.0,per,1962
1285000.0,per,1963
1285000.0,per,1964
1285000.0,per,1965
1285000.0,per,1966
1285000.0,per,1967
1285000.0,per,1968
1285000.0,per,1969
1285000.0,per,1970
1285000.0,per,1971
1285000.0,per,1972
1285000.0,per,1973
1285000.0,per,1974
1285000.0,per,1975
1285000.0,per,1976
1285000.0,per,1977
1285000.0,per,1978
1285000.0,per,1979
1285000.0,per,1980
1285000.0,per,1981
1285000.0,per,1982
1285000.0,per,1983
1285000.0,per,1984
1285000.0,per,1985
1285000.0,per,1986
1285000.0,per,1987
1285000.0,per,1988
1285000.0,per,1989
1285000.0,per,1990
1285000.0,per,1991
1285000.0,per,1992
1285000.0,per,1993
1285000.0,per,1994
1285000.0,per,1995
1285000.0,per,1996
1285000.0,per,1997
1285000.0,per,1998
1285000.0,per,1999
1285000.0,per,2000
1285000.0,per,2001
1285000.0,per,2002
1285000.0,per,2003
1285000.0,per,2004
1285000.0,per,2005
1285000.0,per,2006
1285000.0,per,2007
1285000.0,per,2008
1285000.0,per,2009
1285000.0,per,2010
300000.0,phl,1961
300000.0,phl,1962
300000.0,phl,1963
300000.0,phl,1964
300000.0,phl,1965
300000.0,phl,1966
300000.0,phl,1967
300000.0,phl,1968
300000.0,phl,1969
300000.0,phl,1970
300000.0,phl,1971
300000.0,phl,1972
300000.0,phl,1973
300000.0,phl,1974
300000.0,phl,1975
300000.0,phl,1976
300000.0,phl,1977
300000.0,phl,1978
300000.0,phl,1979
300000.0,phl,1980
300000.0,phl,1981
300000.0,phl,1982
300000.0,phl,1983
300000.0,phl,1984
300000.0,phl,1985
300000.0,phl,1986
300000.0,phl,1987
300000.0,phl,1988
300000.0,phl,1989
300000.0,phl,1990
300000.0,phl,1991
300000.0,phl,1992
300000.0,phl,1993
300000.0,phl,1994
300000.0,phl,1995
300000.0,phl,1996
300000.0,phl,1997
300000.0,phl,1998
300000.0,phl,1999
300000.0,phl,2000
300000.0,phl,2001
300000.0,phl,2002
300000.0,phl,2003
300000.0,phl,2004
300000.0,phl,2005
300000.0,phl,2006
300000.0,phl,2007
300000.0,phl,2008
300000.0,phl,2009
300000.0,phl,2010
312700.0,pol,1961
312700.0,pol,1962
312700.0,pol,1963
312700.0,pol,1964
312700.0,pol,1965
312700.0,pol,1966
312700.0,pol,1967
312700.0,pol,1968
312700.0,pol,1969
312700.0,pol,1970
312700.0,pol,1971
312700.0,pol,1972
312700.0,pol,1973
312700.0,pol,1974
312700.0,pol,1975
312700.0,pol,1976
312700.0,pol,1977
312700.0,pol,1978
312700.0,pol,1979
312700.0,pol,1980
312700.0,pol,1981
312700.0,pol,1982
312700.0,pol,1983
312700.0,pol,1984
312700.0,pol,1985
312700.0,pol,1986
312700.0,pol,1987
312700.0,pol,1988
312700.0,pol,1989
312700.0,pol,1990
312700.0,pol,1991
312700.0,pol,1992
312700.0,pol,1993
312700.0,pol,1994
312700.0,pol,1995
312700.0,pol,1996
312700.0,pol,1997
312700.0,pol,1998
312700.0,pol,1999
312700.0,pol,2000
312700.0,pol,2001
312700.0,pol,2002
312700.0,pol,2003
312700.0,pol,2004
312700.0,pol,2005
312700.0,pol,2006
312700.0,pol,2007
312700.0,pol,2008
312700.0,pol,2009
312700.0,pol,2010
92120.0,prt,1961
92120.0,prt,1962
92120.0,prt,1963
92120.0,prt,1964
92120.0,prt,1965
92120.0,prt,1966
92120.0,prt,1967
92120.0,prt,1968
92120.0,prt,1969
92120.0,prt,1970
92120.0,prt,1971
92120.0,prt,1972
92120.0,prt,1973
92120.0,prt,1974
92120.0,prt,1975
92120.0,prt,1976
92120.0,prt,1977
92120.0,prt,1978
92120.0,prt,1979
92120.0,prt,1980
92120.0,prt,1981
92120.0,prt,1982
92120.0,prt,1983
92120.0,prt,1984
92120.0,prt,1985
92120.0,prt,1986
92120.0,prt,1987
92120.0,prt,1988
92120.0,prt,1989
92120.0,prt,1990
92120.0,prt,1991
92120.0,prt,1992
92120.0,prt,1993
92120.0,prt,1994
92120.0,prt,1995
92120.0,prt,1996
92120.0,prt,1997
92120.0,prt,1998
92120.0,prt,1999
92120.0,prt,2000
92120.0,prt,2001
92120.0,prt,2002
92120.0,prt,2003
92120.0,prt,2004
92090.0,prt,2005
92090.0,prt,2006
92090.0,prt,2007
92090.0,prt,2008
92090.0,prt,2009
92090.0,prt,2010
8870.0,pri,1961
8870.0,pri,1962
8870.0,pri,1963
8870.0,pri,1964
8870.0,pri,1965
8870.0,pri,1966
8870.0,pri,1967
8870.0,pri,1968
8870.0,pri,1969
8870.0,pri,1970
8870.0,pri,1971
8870.0,pri,1972
8870.0,pri,1973
8870.0,pri,1974
8870.0,pri,1975
8870.0,pri,1976
8870.0,pri,1977
8870.0,pri,1978
8870.0,pri,1979
8870.0,pri,1980
8870.0,pri,1981
8870.0,pri,1982
8870.0,pri,1983
8870.0,pri,1984
8870.0,pri,1985
8870.0,pri,1986
8870.0,pri,1987
8870.0,pri,1988
8870.0,pri,1989
8870.0,pri,1990
8870.0,pri,1991
8870.0,pri,1992
8870.0,pri,1993
8870.0,pri,1994
8870.0,pri,1995
8870.0,pri,1996
8870.0,pri,1997
8870.0,pri,1998
8870.0,pri,1999
8870.0,pri,2000
8870.0,pri,2001
8870.0,pri,2002
8870.0,pri,2003
8870.0,pri,2004
8870.0,pri,2005
8870.0,pri,2006
8870.0,pri,2007
8870.0,pri,2008
8870.0,pri,2009
8870.0,pri,2010
11590.0,qat,1961
11590.0,qat,1962
11590.0,qat,1963
11590.0,qat,1964
11590.0,qat,1965
11590.0,qat,1966
11590.0,qat,1967
11590.0,qat,1968
11590.0,qat,1969
11590.0,qat,1970
11590.0,qat,1971
11590.0,qat,1972
11590.0,qat,1973
11590.0,qat,1974
11590.0,qat,1975
11590.0,qat,1976
11590.0,qat,1977
11590.0,qat,1978
11590.0,qat,1979
11590.0,qat,1980
11590.0,qat,1981
11590.0,qat,1982
11590.0,qat,1983
11590.0,qat,1984
11590.0,qat,1985
11590.0,qat,1986
11590.0,qat,1987
11590.0,qat,1988
11590.0,qat,1989
11590.0,qat,1990
11590.0,qat,1991
11590.0,qat,1992
11590.0,qat,1993
11590.0,qat,1994
11590.0,qat,1995
11590.0,qat,1996
11590.0,qat,1997
11590.0,qat,1998
11590.0,qat,1999
11590.0,qat,2000
11590.0,qat,2001
11590.0,qat,2002
11590.0,qat,2003
11590.0,qat,2004
11590.0,qat,2005
11590.0,qat,2006
11590.0,qat,2007
11590.0,qat,2008
11590.0,qat,2009
11590.0,qat,2010
238400.0,rou,1961
238400.0,rou,1962
238400.0,rou,1963
238400.0,rou,1964
238400.0,rou,1965
238400.0,rou,1966
238400.0,rou,1967
238400.0,rou,1968
238400.0,rou,1969
238400.0,rou,1970
238400.0,rou,1971
238400.0,rou,1972
238400.0,rou,1973
238400.0,rou,1974
238400.0,rou,1975
238400.0,rou,1976
238400.0,rou,1977
238400.0,rou,1978
238400.0,rou,1979
238400.0,rou,1980
238400.0,rou,1981
238400.0,rou,1982
238400.0,rou,1983
238400.0,rou,1984
238400.0,rou,1985
238400.0,rou,1986
238400.0,rou,1987
238400.0,rou,1988
238400.0,rou,1989
238400.0,rou,1990
238400.0,rou,1991
238400.0,rou,1992
238400.0,rou,1993
238400.0,rou,1994
238400.0,rou,1995
238400.0,rou,1996
238400.0,rou,1997
238400.0,rou,1998
238400.0,rou,1999
238400.0,rou,2000
238400.0,rou,2001
238400.0,rou,2002
