life_expectancy_female,geo,time
81.43,vct,2073
81.53,vct,2074
81.63,vct,2075
81.73,vct,2076
81.83,vct,2077
81.93,vct,2078
82.03,vct,2079
82.13,vct,2080
82.23,vct,2081
82.33,vct,2082
82.43,vct,2083
82.53,vct,2084
82.63,vct,2085
82.73,vct,2086
82.83,vct,2087
82.93,vct,2088
83.03,vct,2089
83.14,vct,2090
83.24,vct,2091
83.34,vct,2092
83.44,vct,2093
83.54,vct,2094
83.64,vct,2095
83.74,vct,2096
83.84,vct,2097
83.94,vct,2098
84.04,vct,2099
48.6,wsm,1950
48.85,wsm,1951
49.35,wsm,1952
49.85,wsm,1953
50.35,wsm,1954
50.85,wsm,1955
51.35,wsm,1956
51.85,wsm,1957
52.35,wsm,1958
52.85,wsm,1959
53.35,wsm,1960
53.85,wsm,1961
54.35,wsm,1962
54.85,wsm,1963
55.35,wsm,1964
55.85,wsm,1965
56.35,wsm,1966
56.85,wsm,1967
57.35,wsm,1968
57.85,wsm,1969
58.35,wsm,1970
58.85,wsm,1971
59.35,wsm,1972
59.85,wsm,1973
60.35,wsm,1974
60.85,wsm,1975
61.35,wsm,1976
61.85,wsm,1977
62.35,wsm,1978
62.85,wsm,1979
63.35,wsm,1980
63.85,wsm,1981
64.35,wsm,1982
64.84,wsm,1983
65.34,wsm,1984
65.84,wsm,1985
66.35,wsm,1986
66.86,wsm,1987
67.38,wsm,1988
67.9,wsm,1989
68.42,wsm,1990
68.94,wsm,1991
69.45,wsm,1992
69.94,wsm,1993
70.42,wsm,1994
70.87,wsm,1995
71.3,wsm,1996
71.71,wsm,1997
72.09,wsm,1998
72.45,wsm,1999
72.79,wsm,2000
73.11,wsm,2001
73.41,wsm,2002
73.69,wsm,2003
73.97,wsm,2004
74.23,wsm,2005
74.5,wsm,2006
74.78,wsm,2007
75.06,wsm,2008
75.35,wsm,2009
75.64,wsm,2010
75.94,wsm,2011
76.23,wsm,2012
76.53,wsm,2013
76.81,wsm,2014
77.08,wsm,2015
77.35,wsm,2016
77.61,wsm,2017
77.86,wsm,2018
78.11,wsm,2019
78.35,wsm,2020
78.59,wsm,2021
78.83,wsm,2022
79.06,wsm,2023
79.28,wsm,2024
79.51,wsm,2025
79.72,wsm,2026
79.94,wsm,2027
80.15,wsm,2028
80.36,wsm,2029
80.56,wsm,2030
80.76,wsm,2031
80.95,wsm,2032
81.14,wsm,2033
81.33,wsm,2034
81.52,wsm,2035
81.7,wsm,2036
81.88,wsm,2037
82.05,wsm,2038
82.23,wsm,2039
82.4,wsm,2040
82.58,wsm,2041
82.75,wsm,2042
82.92,wsm,2043
83.08,wsm,2044
83.25,wsm,2045
83.41,wsm,2046
83.57,wsm,2047
83.73,wsm,2048
83.89,wsm,2049
84.05,wsm,2050
84.2,wsm,2051
84.36,wsm,2052
84.5,wsm,2053
84.65,wsm,2054
84.8,wsm,2055
84.95,wsm,2056
85.09,wsm,2057
85.23,wsm,2058
85.38,wsm,2059
85.52,wsm,2060
85.66,wsm,2061
85.8,wsm,2062
85.94,wsm,2063
86.08,wsm,2064
86.22,wsm,2065
86.36,wsm,2066
86.49,wsm,2067
86.62,wsm,2068
86.76,wsm,2069
86.89,wsm,2070
87.02,wsm,2071
87.15,wsm,2072
87.28,wsm,2073
87.41,wsm,2074
87.54,wsm,2075
87.67,wsm,2076
87.8,wsm,2077
87.93,wsm,2078
88.06,wsm,2079
88.19,wsm,2080
88.31,wsm,2081
88.44,wsm,2082
88.56,wsm,2083
88.69,wsm,2084
88.81,wsm,2085
88.94,wsm,2086
89.06,wsm,2087
89.18,wsm,2088
89.3,wsm,2089
89.43,wsm,2090
89.55,wsm,2091
89.67,wsm,2092
89.79,wsm,2093
89.91,wsm,2094
90.03,wsm,2095
90.15,wsm,2096
90.27,wsm,2097
90.39,wsm,2098
90.51,wsm,2099
47.1,stp,1950
47.3,stp,1951
47.72,stp,1952
48.16,stp,1953
48.63,stp,1954
49.13,stp,1955
49.66,stp,1956
50.21,stp,1957
50.79,stp,1958
51.38,stp,1959
51.97,stp,1960
52.56,stp,1961
53.14,stp,1962
53.7,stp,1963
54.24,stp,1964
54.76,stp,1965
55.25,stp,1966
55.74,stp,1967
56.23,stp,1968
56.73,stp,1969
57.23,stp,1970
57.78,stp,1971
58.35,stp,1972
58.94,stp,1973
59.55,stp,1974
60.13,stp,1975
60.68,stp,1976
61.16,stp,1977
61.56,stp,1978
61.88,stp,1979
62.12,stp,1980
62.3,stp,1981
62.44,stp,1982
62.57,stp,1983
62.71,stp,1984
62.85,stp,1985
63.01,stp,1986
63.17,stp,1987
63.33,stp,1988
63.48,stp,1989
63.64,stp,1990
63.8,stp,1991
63.96,stp,1992
64.12,stp,1993
64.28,stp,1994
64.43,stp,1995
64.57,stp,1996
64.71,stp,1997
64.85,stp,1998
64.98,stp,1999
65.14,stp,2000
65.33,stp,2001
65.56,stp,2002
65.83,stp,2003
66.14,stp,2004
66.47,stp,2005
66.81,stp,2006
67.12,stp,2007
67.4,stp,2008
67.64,stp,2009
67.84,stp,2010
68.01,stp,2011
68.16,stp,2012
68.3,stp,2013
68.44,stp,2014
68.59,stp,2015
68.74,stp,2016
68.9,stp,2017
69.05,stp,2018
69.2,stp,2019
69.35,stp,2020
69.49,stp,2021
69.64,stp,2022
69.78,stp,2023
69.92,stp,2024
70.06,stp,2025
70.2,stp,2026
70.34,stp,2027
70.48,stp,2028
70.62,stp,2029
70.75,stp,2030
70.89,stp,2031
71.02,stp,2032
71.16,stp,2033
71.29,stp,2034
71.42,stp,2035
71.55,stp,2036
71.69,stp,2037
71.82,stp,2038
71.95,stp,2039
72.08,stp,2040
72.21,stp,2041
72.34,stp,2042
72.46,stp,2043
72.59,stp,2044
72.71,stp,2045
72.84,stp,2046
72.96,stp,2047
73.08,stp,2048
73.2,stp,2049
73.32,stp,2050
73.44,stp,2051
73.56,stp,2052
73.68,stp,2053
73.8,stp,2054
73.92,stp,2055
74.04,stp,2056
74.16,stp,2057
74.28,stp,2058
74.41,stp,2059
74.53,stp,2060
74.65,stp,2061
74.77,stp,2062
74.88,stp,2063
75.0,stp,2064
75.11,stp,2065
75.22,stp,2066
75.34,stp,2067
75.45,stp,2068
75.56,stp,2069
75.68,stp,2070
75.8,stp,2071
75.91,stp,2072
76.03,stp,2073
76.14,stp,2074
76.26,stp,2075
76.37,stp,2076
76.48,stp,2077
76.59,stp,2078
76.7,stp,2079
76.81,stp,2080
76.92,stp,2081
77.03,stp,2082
77.14,stp,2083
77.25,stp,2084
77.36,stp,2085
77.47,stp,2086
77.58,stp,2087
77.69,stp,2088
77.8,stp,2089
77.91,stp,2090
78.02,stp,2091
78.13,stp,2092
78.23,stp,2093
78.34,stp,2094
78.45,stp,2095
78.56,stp,2096
78.67,stp,2097
78.78,stp,2098
78.9,stp,2099
43.12,sau,1950
43.36,sau,1951
43.85,sau,1952
44.33,sau,1953
44.82,sau,1954
45.3,sau,1955
45.79,sau,1956
46.28,sau,1957
46.77,sau,1958
47.26,sau,1959
47.76,sau,1960
48.26,sau,1961
48.77,sau,1962
49.31,sau,1963
49.88,sau,1964
50.5,sau,1965
51.2,sau,1966
51.97,sau,1967
52.82,sau,1968
53.76,sau,1969
54.76,sau,1970
55.83,sau,1971
56.93,sau,1972
58.04,sau,1973
59.15,sau,1974
60.23,sau,1975
61.28,sau,1976
62.28,sau,1977
63.23,sau,1978
64.13,sau,1979
64.97,sau,1980
65.74,sau,1981
66.46,sau,1982
67.12,sau,1983
67.74,sau,1984
68.33,sau,1985
68.89,sau,1986
69.42,sau,1987
69.93,sau,1988
70.43,sau,1989
70.91,sau,1990
71.37,sau,1991
71.81,sau,1992
72.21,sau,1993
72.59,sau,1994
72.94,sau,1995
73.26,sau,1996
73.58,sau,1997
73.88,sau,1998
74.17,sau,1999
74.45,sau,2000
74.73,sau,2001
75.0,sau,2002
75.27,sau,2003
75.53,sau,2004
75.78,sau,2005
76.02,sau,2006
76.26,sau,2007
76.49,sau,2008
76.72,sau,2009
76.94,sau,2010
77.16,sau,2011
77.37,sau,2012
77.58,sau,2013
77.78,sau,2014
77.98,sau,2015
78.18,sau,2016
78.37,sau,2017
78.56,sau,2018
78.74,sau,2019
78.92,sau,2020
79.1,sau,2021
79.28,sau,2022
79.45,sau,2023
79.61,sau,2024
79.78,sau,2025
79.94,sau,2026
80.1,sau,2027
80.26,sau,2028
80.42,sau,2029
80.57,sau,2030
80.73,sau,2031
80.88,sau,2032
81.03,sau,2033
81.17,sau,2034
81.32,sau,2035
81.46,sau,2036
81.6,sau,2037
81.74,sau,2038
81.88,sau,2039
82.02,sau,2040
82.16,sau,2041
82.29,sau,2042
82.43,sau,2043
82.56,sau,2044
82.69,sau,2045
82.82,sau,2046
82.95,sau,2047
83.08,sau,2048
83.21,sau,2049
83.34,sau,2050
83.47,sau,2051
83.59,sau,2052
83.72,sau,2053
83.85,sau,2054
83.97,sau,2055
84.09,sau,2056
84.21,sau,2057
84.33,sau,2058
84.45,sau,2059
84.57,sau,2060
84.69,sau,2061
84.8,sau,2062
84.92,sau,2063
85.04,sau,2064
85.15,sau,2065
85.27,sau,2066
85.38,sau,2067
85.5,sau,2068
85.61,sau,2069
85.72,sau,2070
85.83,sau,2071
85.95,sau,2072
86.06,sau,2073
86.17,sau,2074
86.29,sau,2075
86.4,sau,2076
86.51,sau,2077
86.62,sau,2078
86.73,sau,2079
86.84,sau,2080
86.95,sau,2081
87.06,sau,2082
87.17,sau,2083
87.28,sau,2084
87.38,sau,2085
87.49,sau,2086
87.61,sau,2087
87.72,sau,2088
87.83,sau,2089
87.94,sau,2090
88.05,sau,2091
88.16,sau,2092
88.26,sau,2093
88.37,sau,2094
88.48,sau,2095
88.59,sau,2096
88.7,sau,2097
88.8,sau,2098
88.91,sau,2099
35.12,sen,1950
35.38,sen,1951
35.89,sen,1952
36.38,sen,1953
36.85,sen,1954
37.29,sen,1955
37.71,sen,1956
38.09,sen,1957
38.45,sen,1958
38.74,sen,1959
38.98,sen,1960
39.15,sen,1961
39.24,sen,1962
39.27,sen,1963
39.26,sen,1964
39.23,sen,1965
39.22,sen,1966
39.28,sen,1967
39.43,sen,1968
39.71,sen,1969
40.14,sen,1970
40.76,sen,1971
41.53,sen,1972
42.45,sen,1973
43.48,sen,1974
44.6,sen,1975
45.76,sen,1976
46.93,sen,1977
48.07,sen,1978
49.17,sen,1979
50.23,sen,1980
51.27,sen,1981
52.31,sen,1982
53.36,sen,1983
54.4,sen,1984
55.41,sen,1985
56.34,sen,1986
57.17,sen,1987
57.87,sen,1988
58.42,sen,1989
58.82,sen,1990
59.05,sen,1991
59.14,sen,1992
59.13,sen,1993
59.06,sen,1994
58.97,sen,1995
58.9,sen,1996
58.88,sen,1997
58.95,sen,1998
59.12,sen,1999
59.4,sen,2000
59.81,sen,2001
60.32,sen,2002
60.89,sen,2003
61.5,sen,2004
62.12,sen,2005
62.69,sen,2006
63.21,sen,2007
63.66,sen,2008
64.02,sen,2009
64.3,sen,2010
64.51,sen,2011
64.69,sen,2012
64.85,sen,2013
65.02,sen,2014
65.19,sen,2015
65.38,sen,2016
65.56,sen,2017
65.74,sen,2018
65.92,sen,2019
66.09,sen,2020
66.26,sen,2021
66.43,sen,2022
66.59,sen,2023
66.75,sen,2024
66.91,sen,2025
67.06,sen,2026
67.22,sen,2027
67.37,sen,2028
67.52,sen,2029
67.67,sen,2030
67.82,sen,2031
67.97,sen,2032
68.11,sen,2033
68.26,sen,2034
68.4,sen,2035
68.54,sen,2036
68.67,sen,2037
68.81,sen,2038
68.94,sen,2039
69.07,sen,2040
69.2,sen,2041
69.33,sen,2042
69.46,sen,2043
69.58,sen,2044
69.71,sen,2045
69.84,sen,2046
69.97,sen,2047
70.09,sen,2048
70.22,sen,2049
70.34,sen,2050
70.47,sen,2051
70.59,sen,2052
70.71,sen,2053
70.83,sen,2054
70.95,sen,2055
71.07,sen,2056
71.19,sen,2057
71.31,sen,2058
71.42,sen,2059
71.54,sen,2060
71.66,sen,2061
71.77,sen,2062
71.89,sen,2063
72.01,sen,2064
72.12,sen,2065
72.24,sen,2066
72.36,sen,2067
72.48,sen,2068
72.59,sen,2069
72.71,sen,2070
72.83,sen,2071
72.94,sen,2072
73.06,sen,2073
73.17,sen,2074
73.29,sen,2075
73.4,sen,2076
73.51,sen,2077
73.63,sen,2078
73.74,sen,2079
73.85,sen,2080
73.96,sen,2081
74.07,sen,2082
74.19,sen,2083
74.3,sen,2084
74.41,sen,2085
74.52,sen,2086
74.63,sen,2087
74.74,sen,2088
74.85,sen,2089
74.96,sen,2090
75.07,sen,2091
75.18,sen,2092
75.29,sen,2093
75.4,sen,2094
75.51,sen,2095
75.61,sen,2096
75.71,sen,2097
75.81,sen,2098
75.91,sen,2099
59.28,srb,1950
59.59,srb,1951
60.19,srb,1952
60.77,srb,1953
61.35,srb,1954
61.91,srb,1955
62.46,srb,1956
63.0,srb,1957
63.53,srb,1958
64.06,srb,1959
64.6,srb,1960
65.14,srb,1961
65.69,srb,1962
66.26,srb,1963
66.83,srb,1964
67.41,srb,1965
67.97,srb,1966
68.5,srb,1967
69.01,srb,1968
69.48,srb,1969
69.91,srb,1970
70.3,srb,1971
70.67,srb,1972
71.01,srb,1973
71.34,srb,1974
71.63,srb,1975
71.89,srb,1976
72.12,srb,1977
72.3,srb,1978
72.46,srb,1979
72.6,srb,1980
72.73,srb,1981
72.87,srb,1982
73.03,srb,1983
73.21,srb,1984
73.4,srb,1985
73.61,srb,1986
73.83,srb,1987
74.04,srb,1988
74.23,srb,1989
74.4,srb,1990
74.54,srb,1991
74.64,srb,1992
74.72,srb,1993
74.77,srb,1994
74.8,srb,1995
74.83,srb,1996
74.86,srb,1997
74.91,srb,1998
74.97,srb,1999
75.06,srb,2000
75.18,srb,2001
75.31,srb,2002
75.44,srb,2003
75.58,srb,2004
75.73,srb,2005
75.88,srb,2006
76.03,srb,2007
76.18,srb,2008
76.32,srb,2009
76.47,srb,2010
76.61,srb,2011
76.75,srb,2012
76.89,srb,2013
77.03,srb,2014
77.17,srb,2015
77.3,srb,2016
77.43,srb,2017
77.57,srb,2018
77.7,srb,2019
77.83,srb,2020
77.96,srb,2021
78.09,srb,2022
78.22,srb,2023
78.34,srb,2024
78.47,srb,2025
78.59,srb,2026
78.72,srb,2027
78.84,srb,2028
78.96,srb,2029
79.08,srb,2030
79.2,srb,2031
79.32,srb,2032
79.44,srb,2033
79.56,srb,2034
79.68,srb,2035
79.8,srb,2036
79.92,srb,2037
80.04,srb,2038
80.16,srb,2039
80.27,srb,2040
80.39,srb,2041
80.5,srb,2042
80.62,srb,2043
80.73,srb,2044
80.85,srb,2045
80.96,srb,2046
81.07,srb,2047
81.19,srb,2048
81.3,srb,2049
81.41,srb,2050
81.52,srb,2051
81.63,srb,2052
81.73,srb,2053
81.84,srb,2054
81.95,srb,2055
82.06,srb,2056
82.17,srb,2057
82.28,srb,2058
82.38,srb,2059
82.49,srb,2060
82.6,srb,2061
82.71,srb,2062
82.81,srb,2063
82.92,srb,2064
83.03,srb,2065
83.13,srb,2066
83.24,srb,2067
83.34,srb,2068
83.45,srb,2069
83.56,srb,2070
83.66,srb,2071
83.77,srb,2072
83.87,srb,2073
83.97,srb,2074
84.08,srb,2075
84.18,srb,2076
84.28,srb,2077
84.38,srb,2078
84.48,srb,2079
84.58,srb,2080
84.68,srb,2081
84.78,srb,2082
84.88,srb,2083
84.98,srb,2084
85.08,srb,2085
85.18,srb,2086
85.28,srb,2087
85.38,srb,2088
85.48,srb,2089
85.58,srb,2090
85.68,srb,2091
85.78,srb,2092
85.88,srb,2093
85.98,srb,2094
86.08,srb,2095
86.18,srb,2096
86.28,srb,2097
86.38,srb,2098
86.48,srb,2099
60.26,syc,1950
60.15,syc,1951
60.02,syc,1952
60.03,syc,1953
60.18,syc,1954
60.47,syc,1955
60.9,syc,1956
61.45,syc,1957
62.1,syc,1958
62.83,syc,1959
63.59,syc,1960
64.34,syc,1961
65.04,syc,1962
65.66,syc,1963
66.19,syc,1964
66.65,syc,1965
67.06,syc,1966
67.48,syc,1967
67.93,syc,1968
68.42,syc,1969
68.97,syc,1970
69.54,syc,1971
70.13,syc,1972
70.71,syc,1973
71.26,syc,1974
71.77,syc,1975
72.25,syc,1976
72.69,syc,1977
73.09,syc,1978
73.47,syc,1979
73.8,syc,1980
74.09,syc,1981
74.36,syc,1982
74.59,syc,1983
74.8,syc,1984
74.98,syc,1985
75.14,syc,1986
75.28,syc,1987
75.41,syc,1988
75.52,syc,1989
75.63,syc,1990
75.73,syc,1991
75.83,syc,1992
75.93,syc,1993
76.03,syc,1994
76.13,syc,1995
76.23,syc,1996
76.32,syc,1997
76.42,syc,1998
76.51,syc,1999
76.6,syc,2000
76.69,syc,2001
76.77,syc,2002
76.85,syc,2003
76.94,syc,2004
77.02,syc,2005
77.12,syc,2006
77.23,syc,2007
77.35,syc,2008
77.48,syc,2009
77.62,syc,2010
77.77,syc,2011
77.92,syc,2012
78.07,syc,2013
78.22,syc,2014
78.37,syc,2015
78.51,syc,2016
78.65,syc,2017
78.79,syc,2018
78.92,syc,2019
79.06,syc,2020
79.19,syc,2021
79.33,syc,2022
79.46,syc,2023
79.59,syc,2024
79.72,syc,2025
79.85,syc,2026
79.98,syc,2027
80.1,syc,2028
80.23,syc,2029
80.35,syc,2030
80.48,syc,2031
80.6,syc,2032
80.72,syc,2033
80.84,syc,2034
80.96,syc,2035
81.08,syc,2036
81.2,syc,2037
81.32,syc,2038
81.44,syc,2039
81.55,syc,2040
81.67,syc,2041
81.78,syc,2042
81.9,syc,2043
82.02,syc,2044
82.13,syc,2045
82.25,syc,2046
82.36,syc,2047
82.48,syc,2048
82.59,syc,2049
82.7,syc,2050
82.81,syc,2051
82.93,syc,2052
83.04,syc,2053
83.15,syc,2054
83.26,syc,2055
83.37,syc,2056
83.47,syc,2057
83.58,syc,2058
83.69,syc,2059
83.8,syc,2060
83.9,syc,2061
84.01,syc,2062
84.11,syc,2063
84.22,syc,2064
84.33,syc,2065
84.43,syc,2066
84.54,syc,2067
84.64,syc,2068
84.74,syc,2069
84.84,syc,2070
84.94,syc,2071
85.04,syc,2072
85.14,syc,2073
85.24,syc,2074
85.34,syc,2075
85.45,syc,2076
85.55,syc,2077
85.65,syc,2078
85.75,syc,2079
85.86,syc,2080
85.96,syc,2081
86.06,syc,2082
86.16,syc,2083
86.26,syc,2084
86.36,syc,2085
86.47,syc,2086
86.57,syc,2087
86.67,syc,2088
86.77,syc,2089
86.88,syc,2090
86.98,syc,2091
87.08,syc,2092
87.18,syc,2093
87.28,syc,2094
87.38,syc,2095
87.48,syc,2096
87.58,syc,2097
87.68,syc,2098
87.78,syc,2099
30.16,sle,1950
30.27,sle,1951
30.48,sle,1952
30.69,sle,1953
30.89,sle,1954
31.08,sle,1955
31.27,sle,1956
31.45,sle,1957
31.63,sle,1958
31.8,sle,1959
31.97,sle,1960
32.14,sle,1961
32.32,sle,1962
32.51,sle,1963
32.73,sle,1964
32.99,sle,1965
33.3,sle,1966
33.69,sle,1967
34.14,sle,1968
34.66,sle,1969
35.23,sle,1970
35.88,sle,1971
36.56,sle,1972
37.26,sle,1973
37.95,sle,1974
38.62,sle,1975
39.23,sle,1976
39.79,sle,1977
40.27,sle,1978
40.66,sle,1979
40.93,sle,1980
41.08,sle,1981
41.11,sle,1982
41.02,sle,1983
40.83,sle,1984
40.52,sle,1985
40.11,sle,1986
39.6,sle,1987
39.03,sle,1988
38.44,sle,1989
37.87,sle,1990
37.37,sle,1991
36.98,sle,1992
36.71,sle,1993
36.6,sle,1994
36.66,sle,1995
36.87,sle,1996
37.23,sle,1997
37.69,sle,1998
38.23,sle,1999
38.84,sle,2000
39.52,sle,2001
40.25,sle,2002
41.01,sle,2003
41.77,sle,2004
42.49,sle,2005
43.15,sle,2006
43.74,sle,2007
44.24,sle,2008
44.65,sle,2009
44.99,sle,2010
45.27,sle,2011
45.52,sle,2012
45.76,sle,2013
46.02,sle,2014
46.29,sle,2015
46.59,sle,2016
46.89,sle,2017
47.19,sle,2018
47.49,sle,2019
47.8,sle,2020
48.11,sle,2021
48.42,sle,2022
48.73,sle,2023
49.05,sle,2024
49.37,sle,2025
49.69,sle,2026
50.01,sle,2027
50.33,sle,2028
50.66,sle,2029
50.99,sle,2030
51.31,sle,2031
51.64,sle,2032
51.97,sle,2033
52.3,sle,2034
52.63,sle,2035
52.96,sle,2036
53.29,sle,2037
53.62,sle,2038
53.95,sle,2039
54.28,sle,2040
54.61,sle,2041
54.94,sle,2042
55.27,sle,2043
55.6,sle,2044
55.94,sle,2045
56.27,sle,2046
56.6,sle,2047
56.93,sle,2048
57.26,sle,2049
57.59,sle,2050
57.92,sle,2051
58.24,sle,2052
58.57,sle,2053
58.89,sle,2054
59.21,sle,2055
59.53,sle,2056
59.84,sle,2057
60.16,sle,2058
60.47,sle,2059
60.79,sle,2060
61.1,sle,2061
61.42,sle,2062
61.73,sle,2063
62.04,sle,2064
62.35,sle,2065
62.66,sle,2066
62.97,sle,2067
63.27,sle,2068
63.57,sle,2069
63.86,sle,2070
64.15,sle,2071
64.44,sle,2072
64.72,sle,2073
65.0,sle,2074
65.28,sle,2075
65.55,sle,2076
65.82,sle,2077
66.09,sle,2078
66.36,sle,2079
66.62,sle,2080
66.88,sle,2081
67.14,sle,2082
67.4,sle,2083
67.65,sle,2084
67.9,sle,2085
68.14,sle,2086
68.38,sle,2087
68.62,sle,2088
68.86,sle,2089
69.1,sle,2090
69.33,sle,2091
69.57,sle,2092
69.8,sle,2093
70.02,sle,2094
70.25,sle,2095
70.47,sle,2096
70.69,sle,2097
70.91,sle,2098
71.13,sle,2099
60.6,sgp,1950
61.26,sgp,1951
62.53,sgp,1952
63.7,sgp,1953
64.77,sgp,1954
65.75,sgp,1955
66.64,sgp,1956
67.42,sgp,1957
68.11,sgp,1958
68.71,sgp,1959
69.19,sgp,1960
69.59,sgp,1961
69.89,sgp,1962
70.11,sgp,1963
70.28,sgp,1964
70.43,sgp,1965
70.6,sgp,1966
70.8,sgp,1967
71.05,sgp,1968
71.35,sgp,1969
71.71,sgp,1970
72.1,sgp,1971
72.49,sgp,1972
72.87,sgp,1973
73.22,sgp,1974
73.55,sgp,1975
73.85,sgp,1976
74.14,sgp,1977
74.42,sgp,1978
74.7,sgp,1979
74.97,sgp,1980
75.25,sgp,1981
75.52,sgp,1982
75.79,sgp,1983
76.06,sgp,1984
76.35,sgp,1985
76.66,sgp,1986
77.01,sgp,1987
77.39,sgp,1988
77.8,sgp,1989
78.21,sgp,1990
78.6,sgp,1991
78.95,sgp,1992
79.24,sgp,1993
79.48,sgp,1994
79.68,sgp,1995
79.86,sgp,1996
80.05,sgp,1997
80.27,sgp,1998
80.53,sgp,1999
80.84,sgp,2000
81.19,sgp,2001
81.58,sgp,2002
81.97,sgp,2003
82.38,sgp,2004
82.76,sgp,2005
83.13,sgp,2006
83.46,sgp,2007
83.75,sgp,2008
84.0,sgp,2009
84.22,sgp,2010
84.4,sgp,2011
84.58,sgp,2012
84.74,sgp,2013
84.91,sgp,2014
85.08,sgp,2015
85.26,sgp,2016
85.44,sgp,2017
85.61,sgp,2018
85.78,sgp,2019
85.96,sgp,2020
86.13,sgp,2021
86.3,sgp,2022
86.46,sgp,2023
86.63,sgp,2024
86.79,sgp,2025
86.95,sgp,2026
87.11,sgp,2027
87.27,sgp,2028
87.43,sgp,2029
87.58,sgp,2030
87.74,sgp,2031
87.89,sgp,2032
88.05,sgp,2033
88.2,sgp,2034
88.35,sgp,2035
88.5,sgp,2036
88.65,sgp,2037
88.79,sgp,2038
88.94,sgp,2039
89.08,sgp,2040
89.23,sgp,2041
89.37,sgp,2042
89.51,sgp,2043
89.66,sgp,2044
89.8,sgp,2045
89.94,sgp,2046
90.09,sgp,2047
90.23,sgp,2048
90.37,sgp,2049
90.51,sgp,2050
90.65,sgp,2051
90.79,sgp,2052
90.93,sgp,2053
91.06,sgp,2054
91.2,sgp,2055
91.33,sgp,2056
91.47,sgp,2057
91.6,sgp,2058
91.73,sgp,2059
91.87,sgp,2060
92.0,sgp,2061
92.13,sgp,2062
92.27,sgp,2063
92.4,sgp,2064
92.53,sgp,2065
92.66,sgp,2066
92.79,sgp,2067
92.91,sgp,2068
93.04,sgp,2069
93.17,sgp,2070
93.29,sgp,2071
93.42,sgp,2072
93.55,sgp,2073
93.67,sgp,2074
93.8,sgp,2075
93.92,sgp,2076
94.05,sgp,2077
94.17,sgp,2078
94.29,sgp,2079
94.42,sgp,2080
94.54,sgp,2081
94.66,sgp,2082
94.78,sgp,2083
94.91,sgp,2084
95.03,sgp,2085
95.15,sgp,2086
95.27,sgp,2087
95.39,sgp,2088
95.51,sgp,2089
95.62,sgp,2090
95.74,sgp,2091
95.86,sgp,2092
95.98,sgp,2093
96.1,sgp,2094
96.22,sgp,2095
96.34,sgp,2096
96.47,sgp,2097
96.59,sgp,2098
96.72,sgp,2099
64.01,svk,1950
64.63,svk,1951
65.82,svk,1952
66.93,svk,1953
67.95,svk,1954
68.88,svk,1955
69.73,svk,1956
70.48,svk,1957
71.15,svk,1958
71.73,svk,1959
72.2,svk,1960
72.59,svk,1961
72.87,svk,1962
73.08,svk,1963
73.2,svk,1964
73.28,svk,1965
73.31,svk,1966
73.32,svk,1967
73.32,svk,1968
73.33,svk,1969
73.36,svk,1970
73.42,svk,1971
73.51,svk,1972
73.61,svk,1973
73.73,svk,1974
73.87,svk,1975
74.0,svk,1976
74.14,svk,1977
74.26,svk,1978
74.37,svk,1979
74.47,svk,1980
74.56,svk,1981
74.64,svk,1982
74.72,svk,1983
74.81,svk,1984
74.9,svk,1985
75.0,svk,1986
75.11,svk,1987
75.22,svk,1988
75.36,svk,1989
75.5,svk,1990
75.66,svk,1991
75.82,svk,1992
76.0,svk,1993
76.18,svk,1994
76.36,svk,1995
76.56,svk,1996
76.75,svk,1997
76.95,svk,1998
77.15,svk,1999
77.35,svk,2000
77.54,svk,2001
77.73,svk,2002
77.9,svk,2003
78.07,svk,2004
78.23,svk,2005
78.38,svk,2006
78.51,svk,2007
78.64,svk,2008
78.76,svk,2009
78.88,svk,2010
78.99,svk,2011
79.1,svk,2012
79.22,svk,2013
79.33,svk,2014
79.44,svk,2015
79.56,svk,2016
79.67,svk,2017
79.79,svk,2018
79.9,svk,2019
80.01,svk,2020
80.12,svk,2021
80.23,svk,2022
80.35,svk,2023
80.46,svk,2024
80.57,svk,2025
80.68,svk,2026
80.79,svk,2027
80.9,svk,2028
81.01,svk,2029
81.12,svk,2030
81.22,svk,2031
81.33,svk,2032
81.44,svk,2033
81.55,svk,2034
81.66,svk,2035
81.77,svk,2036
81.88,svk,2037
81.99,svk,2038
82.09,svk,2039
82.2,svk,2040
82.31,svk,2041
82.42,svk,2042
82.53,svk,2043
82.64,svk,2044
82.75,svk,2045
82.86,svk,2046
82.97,svk,2047
83.07,svk,2048
83.18,svk,2049
83.28,svk,2050
83.39,svk,2051
83.49,svk,2052
83.6,svk,2053
83.7,svk,2054
83.81,svk,2055
83.92,svk,2056
84.02,svk,2057
84.13,svk,2058
84.23,svk,2059
84.34,svk,2060
84.44,svk,2061
84.54,svk,2062
84.64,svk,2063
84.75,svk,2064
84.85,svk,2065
84.96,svk,2066
85.07,svk,2067
85.17,svk,2068
85.28,svk,2069
85.38,svk,2070
85.48,svk,2071
85.59,svk,2072
85.69,svk,2073
85.8,svk,2074
85.9,svk,2075
86.0,svk,2076
86.11,svk,2077
86.21,svk,2078
86.31,svk,2079
86.42,svk,2080
86.52,svk,2081
86.63,svk,2082
86.73,svk,2083
86.84,svk,2084
86.95,svk,2085
87.05,svk,2086
87.16,svk,2087
87.26,svk,2088
87.36,svk,2089
87.47,svk,2090
