dead_kids_per_woman,geo,time
0.334,rus,1955
0.3328,rus,1956
0.3052,rus,1957
0.303,rus,1958
0.2749,rus,1959
0.2466,rus,1960
0.2412,rus,1961
0.233,rus,1962
0.224,rus,1963
0.1962,rus,1964
0.2058,rus,1965
0.1796,rus,1966
0.1895,rus,1967
0.185,rus,1968
0.1822,rus,1969
0.1804,rus,1970
0.1804,rus,1971
0.1804,rus,1972
0.1804,rus,1973
0.1804,rus,1974
0.1958,rus,1975
0.1938,rus,1976
0.1938,rus,1977
0.1938,rus,1978
0.1938,rus,1979
0.1958,rus,1980
0.1988,rus,1981
0.2017,rus,1982
0.2057,rus,1983
0.2087,rus,1984
0.2106,rus,1985
0.1763,rus,1986
0.1738,rus,1987
0.1697,rus,1988
0.1622,rus,1989
0.1686,rus,1990
0.1587,rus,1991
0.1612,rus,1992
0.1909,rus,1993
0.1932,rus,1994
0.1695,rus,1995
0.1513,rus,1996
0.1354,rus,1997
0.1333,rus,1998
0.1431,rus,1999
0.1557,rus,2000
0.157,rus,2001
0.1607,rus,2002
0.1633,rus,2003
0.167,rus,2004
0.1708,rus,2005
0.1494,rus,2006
0.1404,rus,2007
0.1434,rus,2008
0.1454,rus,2009
0.1351,rus,2010
0.1094,rus,2030
0.08916,rus,2050
0.05414,rus,2099
3.563,rwa,1950
3.458,rwa,1951
3.479,rwa,1952
3.501,rwa,1953
3.519,rwa,1954
3.412,rwa,1955
3.42,rwa,1956
3.429,rwa,1957
3.318,rwa,1958
3.318,rwa,1959
3.322,rwa,1960
3.2,rwa,1961
3.196,rwa,1962
3.192,rwa,1963
3.188,rwa,1964
3.068,rwa,1965
3.065,rwa,1966
3.065,rwa,1967
3.068,rwa,1968
3.072,rwa,1969
3.076,rwa,1970
3.083,rwa,1971
2.976,rwa,1972
2.983,rwa,1973
2.99,rwa,1974
2.994,rwa,1975
3.001,rwa,1976
3.005,rwa,1977
3.012,rwa,1978
2.9,rwa,1979
2.9,rwa,1980
2.9,rwa,1981
2.783,rwa,1982
2.776,rwa,1983
2.763,rwa,1984
2.736,rwa,1985
2.583,rwa,1986
2.525,rwa,1987
2.448,rwa,1988
2.364,rwa,1989
2.176,rwa,1990
2.09,rwa,1991
2.016,rwa,1992
1.954,rwa,1993
3.852,rwa,1994
3.591,rwa,1995
3.172,rwa,1996
2.778,rwa,1997
2.489,rwa,1998
2.211,rwa,1999
1.946,rwa,2000
1.845,rwa,2001
1.747,rwa,2002
1.654,rwa,2003
1.568,rwa,2004
1.486,rwa,2005
1.409,rwa,2006
1.334,rwa,2007
1.329,rwa,2008
1.259,rwa,2009
1.252,rwa,2010
0.5984,rwa,2030
0.2848,rwa,2050
0.07928,rwa,2099
1.31,lca,1950
1.356,lca,1951
1.373,lca,1952
1.443,lca,1953
1.504,lca,1954
1.55,lca,1955
1.504,lca,1956
1.527,lca,1957
1.459,lca,1958
1.463,lca,1959
1.381,lca,1960
1.373,lca,1961
1.286,lca,1962
1.201,lca,1963
1.19,lca,1964
1.107,lca,1965
1.093,lca,1966
1.009,lca,1967
0.9261,lca,1968
0.9058,lca,1969
0.8241,lca,1970
0.8039,lca,1971
0.7296,lca,1972
0.7145,lca,1973
0.6482,lca,1974
0.6354,lca,1975
0.5749,lca,1976
0.561,lca,1977
0.5004,lca,1978
0.4434,lca,1979
0.4261,lca,1980
0.3733,lca,1981
0.3584,lca,1982
0.3444,lca,1983
0.3319,lca,1984
0.2936,lca,1985
0.2853,lca,1986
0.2777,lca,1987
0.2709,lca,1988
0.2641,lca,1989
0.2566,lca,1990
0.249,lca,1991
0.2415,lca,1992
0.2332,lca,1993
0.2249,lca,1994
0.2166,lca,1995
0.2083,lca,1996
0.1992,lca,1997
0.1909,lca,1998
0.1658,lca,1999
0.1583,lca,2000
0.1521,lca,2001
0.1473,lca,2002
0.1439,lca,2003
0.1287,lca,2004
0.1274,lca,2005
0.1268,lca,2006
0.1149,lca,2007
0.1143,lca,2008
0.1132,lca,2009
0.112,lca,2010
0.06205,lca,2030
0.05216,lca,2050
0.03768,lca,2099
1.962,vct,1950
2.06,vct,1951
2.071,vct,1952
2.083,vct,1953
2.086,vct,1954
2.088,vct,1955
1.991,vct,1956
1.986,vct,1957
1.886,vct,1958
1.876,vct,1959
1.771,vct,1960
1.669,vct,1961
1.564,vct,1962
1.463,vct,1963
1.442,vct,1964
1.34,vct,1965
1.24,vct,1966
1.214,vct,1967
1.118,vct,1968
1.09,vct,1969
0.9941,vct,1970
0.9644,vct,1971
0.8728,vct,1972
0.8403,vct,1973
0.7536,vct,1974
0.7203,vct,1975
0.6418,vct,1976
0.6134,vct,1977
0.545,vct,1978
0.5212,vct,1979
0.4643,vct,1980
0.4457,vct,1981
0.3965,vct,1982
0.3826,vct,1983
0.3697,vct,1984
0.3293,vct,1985
0.3194,vct,1986
0.3105,vct,1987
0.2784,vct,1988
0.2729,vct,1989
0.2684,vct,1990
0.2409,vct,1991
0.2367,vct,1992
0.2326,vct,1993
0.2285,vct,1994
0.2235,vct,1995
0.2185,vct,1996
0.2136,vct,1997
0.2078,vct,1998
0.202,vct,1999
0.197,vct,2000
0.192,vct,2001
0.1713,vct,2002
0.1683,vct,2003
0.166,vct,2004
0.1638,vct,2005
0.1623,vct,2006
0.146,vct,2007
0.1446,vct,2008
0.1432,vct,2009
0.1412,vct,2010
0.08618,vct,2030
0.06436,vct,2050
0.05176,vct,2099
2.539,wsm,1950
2.522,wsm,1951
2.395,wsm,1952
1.899,wsm,1953
2.025,wsm,1954
2.191,wsm,1955
2.229,wsm,1956
2.324,wsm,1957
2.289,wsm,1958
2.323,wsm,1959
2.233,wsm,1960
2.222,wsm,1961
2.099,wsm,1962
2.063,wsm,1963
1.928,wsm,1964
1.883,wsm,1965
1.751,wsm,1966
1.706,wsm,1967
1.581,wsm,1968
1.538,wsm,1969
1.422,wsm,1970
1.383,wsm,1971
1.273,wsm,1972
1.234,wsm,1973
1.132,wsm,1974
1.098,wsm,1975
1.009,wsm,1976
0.9859,wsm,1977
0.9144,wsm,1978
0.9043,wsm,1979
0.8469,wsm,1980
0.8464,wsm,1981
0.7966,wsm,1982
0.7985,wsm,1983
0.7497,wsm,1984
0.7502,wsm,1985
0.7006,wsm,1986
0.6993,wsm,1987
0.6501,wsm,1988
0.6478,wsm,1989
0.5994,wsm,1990
0.5957,wsm,1991
0.5482,wsm,1992
0.5438,wsm,1993
0.4978,wsm,1994
0.4937,wsm,1995
0.4511,wsm,1996
0.4488,wsm,1997
0.4101,wsm,1998
0.4094,wsm,1999
0.4086,wsm,2000
0.3717,wsm,2001
0.3692,wsm,2002
0.3652,wsm,2003
0.3278,wsm,2004
0.3214,wsm,2005
0.314,wsm,2006
0.3062,wsm,2007
0.2708,wsm,2008
0.2679,wsm,2009
0.2645,wsm,2010
0.1461,wsm,2030
0.0932,wsm,2050
0.04347,wsm,2099
2.179,stp,1950
2.176,stp,1951
2.169,stp,1952
2.08,stp,1953
2.08,stp,1954
1.993,stp,1955
1.996,stp,1956
1.917,stp,1957
1.92,stp,1958
1.841,stp,1959
1.847,stp,1960
1.771,stp,1961
1.697,stp,1962
1.705,stp,1963
1.631,stp,1964
1.636,stp,1965
1.562,stp,1966
1.567,stp,1967
1.497,stp,1968
1.501,stp,1969
1.508,stp,1970
1.436,stp,1971
1.44,stp,1972
1.369,stp,1973
1.369,stp,1974
1.296,stp,1975
1.294,stp,1976
1.217,stp,1977
1.214,stp,1978
1.208,stp,1979
1.129,stp,1980
1.118,stp,1981
1.104,stp,1982
1.088,stp,1983
1.07,stp,1984
1.051,stp,1985
1.03,stp,1986
1.009,stp,1987
0.928,stp,1988
0.9098,stp,1989
0.8932,stp,1990
0.8767,stp,1991
0.8618,stp,1992
0.8486,stp,1993
0.7829,stp,1994
0.772,stp,1995
0.7596,stp,1996
0.7488,stp,1997
0.7364,stp,1998
0.724,stp,1999
0.71,stp,2000
0.6493,stp,2001
0.6362,stp,2002
0.6217,stp,2003
0.6072,stp,2004
0.5927,stp,2005
0.5797,stp,2006
0.5269,stp,2007
0.5161,stp,2008
0.5039,stp,2009
0.4945,stp,2010
0.2376,stp,2030
0.1318,stp,2050
0.06507,stp,2099
3.247,sau,1950
3.135,sau,1951
3.131,sau,1952
3.02,sau,1953
3.016,sau,1954
2.911,sau,1955
2.812,sau,1956
2.812,sau,1957
2.717,sau,1958
2.721,sau,1959
2.626,sau,1960
2.63,sau,1961
2.533,sau,1962
2.437,sau,1963
2.44,sau,1964
2.341,sau,1965
2.244,sau,1966
2.149,sau,1967
2.057,sau,1968
2.057,sau,1969
1.967,sau,1970
1.878,sau,1971
1.791,sau,1972
1.704,sau,1973
1.617,sau,1974
1.532,sau,1975
1.449,sau,1976
1.365,sau,1977
1.282,sau,1978
1.199,sau,1979
1.118,sau,1980
1.035,sau,1981
0.9525,sau,1982
0.8715,sau,1983
0.8552,sau,1984
0.775,sau,1985
0.6985,sau,1986
0.6802,sau,1987
0.6102,sau,1988
0.5933,sau,1989
0.5295,sau,1990
0.5159,sau,1991
0.5005,sau,1992
0.4429,sau,1993
0.428,sau,1994
0.4131,sau,1995
0.3973,sau,1996
0.3464,sau,1997
0.3313,sau,1998
0.3162,sau,1999
0.3011,sau,2000
0.2611,sau,2001
0.2494,sau,2002
0.2385,sau,2003
0.2296,sau,2004
0.2014,sau,2005
0.1952,sau,2006
0.1896,sau,2007
0.1846,sau,2008
0.1797,sau,2009
0.159,sau,2010
0.08225,sau,2030
0.05312,sau,2050
0.03671,sau,2099
3.841,sen,1800
3.841,sen,1801
3.841,sen,1802
3.841,sen,1803
3.841,sen,1804
3.841,sen,1805
3.841,sen,1806
3.841,sen,1807
3.841,sen,1808
3.841,sen,1809
3.841,sen,1810
3.841,sen,1811
3.841,sen,1812
3.841,sen,1813
3.841,sen,1814
3.841,sen,1815
3.841,sen,1816
3.841,sen,1817
3.841,sen,1818
3.841,sen,1819
3.841,sen,1820
3.841,sen,1821
3.841,sen,1822
3.841,sen,1823
3.841,sen,1824
3.841,sen,1825
3.841,sen,1826
3.841,sen,1827
3.841,sen,1828
3.841,sen,1829
3.841,sen,1830
3.841,sen,1831
3.841,sen,1832
3.841,sen,1833
3.841,sen,1834
3.841,sen,1835
3.841,sen,1836
3.841,sen,1837
3.841,sen,1838
3.841,sen,1839
3.841,sen,1840
3.841,sen,1841
3.841,sen,1842
3.841,sen,1843
3.841,sen,1844
3.841,sen,1845
3.841,sen,1846
3.841,sen,1847
3.841,sen,1848
3.841,sen,1849
3.841,sen,1850
3.841,sen,1851
3.841,sen,1852
3.841,sen,1853
3.841,sen,1854
3.841,sen,1855
3.841,sen,1856
3.841,sen,1857
3.841,sen,1858
3.841,sen,1859
3.841,sen,1860
3.841,sen,1861
3.841,sen,1862
3.841,sen,1863
3.841,sen,1864
3.841,sen,1865
3.841,sen,1866
3.841,sen,1867
3.841,sen,1868
3.841,sen,1869
3.841,sen,1870
3.841,sen,1871
3.841,sen,1872
3.841,sen,1873
3.841,sen,1874
3.841,sen,1875
3.841,sen,1876
3.841,sen,1877
3.841,sen,1878
3.841,sen,1879
3.841,sen,1880
3.841,sen,1881
3.841,sen,1882
3.841,sen,1883
3.841,sen,1884
3.841,sen,1885
3.841,sen,1886
3.841,sen,1887
3.841,sen,1888
3.841,sen,1889
3.841,sen,1890
3.841,sen,1891
3.841,sen,1892
3.841,sen,1893
3.841,sen,1894
3.841,sen,1895
3.841,sen,1896
3.841,sen,1897
3.841,sen,1898
3.841,sen,1899
3.841,sen,1900
3.841,sen,1901
3.841,sen,1902
3.841,sen,1903
3.841,sen,1904
3.841,sen,1905
3.841,sen,1906
3.841,sen,1907
3.841,sen,1908
3.841,sen,1909
3.841,sen,1910
3.841,sen,1911
3.841,sen,1912
3.841,sen,1913
3.841,sen,1914
3.841,sen,1915
3.841,sen,1916
3.841,sen,1917
3.841,sen,1918
3.841,sen,1919
3.841,sen,1920
3.841,sen,1921
3.841,sen,1922
3.841,sen,1923
3.841,sen,1924
3.935,sen,1925
3.941,sen,1926
3.947,sen,1927
3.953,sen,1928
3.959,sen,1929
3.869,sen,1930
3.874,sen,1931
3.88,sen,1932
3.886,sen,1933
3.796,sen,1934
3.801,sen,1935
3.807,sen,1936
3.812,sen,1937
3.722,sen,1938
3.727,sen,1939
3.733,sen,1940
3.642,sen,1941
3.647,sen,1942
3.653,sen,1943
3.562,sen,1944
3.567,sen,1945
3.477,sen,1946
3.293,sen,1947
3.204,sen,1948
3.023,sen,1949
2.935,sen,1950
2.864,sen,1951
2.892,sen,1952
2.926,sen,1953
2.866,sen,1954
2.903,sen,1955
2.936,sen,1956
2.973,sen,1957
2.913,sen,1958
2.954,sen,1959
2.994,sen,1960
3.03,sen,1961
3.071,sen,1962
3.112,sen,1963
3.148,sen,1964
3.083,sen,1965
3.113,sen,1966
3.144,sen,1967
3.174,sen,1968
3.196,sen,1969
3.109,sen,1970
3.126,sen,1971
3.029,sen,1972
3.037,sen,1973
2.937,sen,1974
2.945,sen,1975
2.838,sen,1976
2.732,sen,1977
2.62,sen,1978
2.507,sen,1979
2.497,sen,1980
2.38,sen,1981
2.263,sen,1982
2.149,sen,1983
2.128,sen,1984
2.015,sen,1985
1.902,sen,1986
1.878,sen,1987
1.765,sen,1988
1.739,sen,1989
1.713,sen,1990
1.602,sen,1991
1.575,sen,1992
1.545,sen,1993
1.516,sen,1994
1.486,sen,1995
1.385,sen,1996
1.359,sen,1997
1.336,sen,1998
1.313,sen,1999
1.228,sen,2000
1.21,sen,2001
1.193,sen,2002
1.115,sen,2003
1.102,sen,2004
1.088,sen,2005
1.015,sen,2006
1.001,sen,2007
0.9868,sen,2008
0.9162,sen,2009
0.9013,sen,2010
0.432,sen,2030
0.221,sen,2050
0.074,sen,2099
2.93,srb,1800
2.93,srb,1801
2.93,srb,1802
2.93,srb,1803
2.93,srb,1804
2.93,srb,1805
2.93,srb,1806
2.93,srb,1807
2.93,srb,1808
2.93,srb,1809
2.93,srb,1810
2.93,srb,1811
2.93,srb,1812
2.93,srb,1813
2.93,srb,1814
2.93,srb,1815
2.93,srb,1816
2.93,srb,1817
2.93,srb,1818
2.93,srb,1819
2.93,srb,1820
2.93,srb,1821
2.93,srb,1822
2.93,srb,1823
2.93,srb,1824
2.93,srb,1825
2.93,srb,1826
2.93,srb,1827
2.93,srb,1828
2.93,srb,1829
2.93,srb,1830
2.93,srb,1831
2.93,srb,1832
2.93,srb,1833
2.93,srb,1834
2.93,srb,1835
2.93,srb,1836
2.93,srb,1837
2.93,srb,1838
2.93,srb,1839
2.93,srb,1840
2.93,srb,1841
2.93,srb,1842
2.93,srb,1843
2.93,srb,1844
2.93,srb,1845
2.93,srb,1846
2.93,srb,1847
2.93,srb,1848
2.93,srb,1849
2.93,srb,1850
2.911,srb,1851
2.891,srb,1852
2.872,srb,1853
2.852,srb,1854
2.832,srb,1855
2.813,srb,1856
2.793,srb,1857
2.774,srb,1858
2.754,srb,1859
2.734,srb,1860
2.715,srb,1861
2.695,srb,1862
2.828,srb,1863
2.962,srb,1864
2.965,srb,1865
2.968,srb,1866
2.972,srb,1867
2.975,srb,1868
2.978,srb,1869
2.982,srb,1870
2.954,srb,1871
2.927,srb,1872
2.9,srb,1873
2.872,srb,1874
2.845,srb,1875
2.818,srb,1876
2.791,srb,1877
2.763,srb,1878
2.736,srb,1879
2.709,srb,1880
2.706,srb,1881
2.703,srb,1882
2.701,srb,1883
2.698,srb,1884
2.695,srb,1885
2.693,srb,1886
2.69,srb,1887
2.687,srb,1888
2.685,srb,1889
2.682,srb,1890
2.696,srb,1891
2.71,srb,1892
2.724,srb,1893
2.738,srb,1894
2.752,srb,1895
2.766,srb,1896
2.78,srb,1897
2.794,srb,1898
2.808,srb,1899
2.822,srb,1900
2.754,srb,1901
2.686,srb,1902
2.618,srb,1903
2.55,srb,1904
2.482,srb,1905
2.505,srb,1906
2.528,srb,1907
2.55,srb,1908
2.573,srb,1909
2.596,srb,1910
2.574,srb,1911
2.552,srb,1912
2.53,srb,1913
2.509,srb,1914
2.487,srb,1915
2.465,srb,1916
2.444,srb,1917
2.422,srb,1918
2.4,srb,1919
2.379,srb,1920
2.357,srb,1921
2.263,srb,1922
2.171,srb,1923
2.151,srb,1924
2.061,srb,1925
1.974,srb,1926
1.955,srb,1927
1.87,srb,1928
1.788,srb,1929
1.77,srb,1930
1.69,srb,1931
1.612,srb,1932
1.536,srb,1933
1.52,srb,1934
1.446,srb,1935
1.375,srb,1936
1.36,srb,1937
1.291,srb,1938
1.224,srb,1939
1.211,srb,1940
1.146,srb,1941
1.084,srb,1942
1.071,srb,1943
1.011,srb,1944
0.9528,srb,1945
0.8964,srb,1946
0.8857,srb,1947
0.8317,srb,1948
0.7796,srb,1949
0.7699,srb,1950
0.7147,srb,1951
0.648,srb,1952
0.6242,srb,1953
0.5684,srb,1954
0.5176,srb,1955
0.4714,srb,1956
0.4599,srb,1957
0.4217,srb,1958
0.3869,srb,1959
0.3811,srb,1960
0.3513,srb,1961
0.3472,srb,1962
0.319,srb,1963
0.3165,srb,1964
0.2898,srb,1965
0.2863,srb,1966
0.2622,srb,1967
0.2601,srb,1968
0.2579,srb,1969
0.2354,srb,1970
0.2344,srb,1971
0.2149,srb,1972
0.214,srb,1973
0.214,srb,1974
0.1954,srb,1975
0.1962,srb,1976
0.1962,srb,1977
0.1954,srb,1978
0.1954,srb,1979
0.1945,srb,1980
0.1937,srb,1981
0.1929,srb,1982
0.192,srb,1983
0.1912,srb,1984
0.1728,srb,1985
0.1713,srb,1986
0.169,srb,1987
0.166,srb,1988
0.163,srb,1989
0.1439,srb,1990
0.1405,srb,1991
0.1364,srb,1992
0.1323,srb,1993
0.1288,srb,1994
0.1254,srb,1995
0.1233,srb,1996
0.1213,srb,1997
0.1199,srb,1998
0.1075,srb,1999
0.1075,srb,2000
0.1069,srb,2001
0.1063,srb,2002
0.1057,srb,2003
0.1051,srb,2004
0.09449,srb,2005
0.09336,srb,2006
0.09223,srb,2007
0.0911,srb,2008
0.09053,srb,2009
0.0894,srb,2010
0.06826,srb,2030
0.05664,srb,2050
0.03864,srb,2099
4.392,sle,1800
4.392,sle,1801
4.392,sle,1802
4.392,sle,1803
4.392,sle,1804
4.392,sle,1805
4.392,sle,1806
4.392,sle,1807
4.392,sle,1808
4.392,sle,1809
4.392,sle,1810
4.392,sle,1811
4.392,sle,1812
4.392,sle,1813
4.392,sle,1814
4.392,sle,1815
4.392,sle,1816
4.392,sle,1817
4.392,sle,1818
4.392,sle,1819
4.392,sle,1820
4.392,sle,1821
4.392,sle,1822
4.392,sle,1823
4.392,sle,1824
4.392,sle,1825
4.392,sle,1826
4.392,sle,1827
4.392,sle,1828
4.392,sle,1829
4.392,sle,1830
4.392,sle,1831
4.392,sle,1832
4.392,sle,1833
4.392,sle,1834
4.392,sle,1835
4.392,sle,1836
4.392,sle,1837
4.392,sle,1838
4.392,sle,1839
4.392,sle,1840
4.392,sle,1841
4.392,sle,1842
4.392,sle,1843
4.392,sle,1844
4.392,sle,1845
4.392,sle,1846
4.392,sle,1847
4.392,sle,1848
4.392,sle,1849
4.392,sle,1850
4.392,sle,1851
4.392,sle,1852
4.392,sle,1853
4.392,sle,1854
4.392,sle,1855
4.392,sle,1856
4.392,sle,1857
4.392,sle,1858
4.392,sle,1859
4.392,sle,1860
4.392,sle,1861
4.392,sle,1862
4.392,sle,1863
4.392,sle,1864
4.392,sle,1865
4.392,sle,1866
4.392,sle,1867
4.392,sle,1868
4.392,sle,1869
4.392,sle,1870
4.392,sle,1871
4.392,sle,1872
4.392,sle,1873
4.392,sle,1874
4.392,sle,1875
4.392,sle,1876
4.392,sle,1877
4.392,sle,1878
4.392,sle,1879
4.392,sle,1880
4.392,sle,1881
4.392,sle,1882
4.392,sle,1883
4.392,sle,1884
4.392,sle,1885
4.392,sle,1886
4.392,sle,1887
4.392,sle,1888
4.392,sle,1889
4.392,sle,1890
4.392,sle,1891
4.392,sle,1892
4.392,sle,1893
4.392,sle,1894
4.392,sle,1895
4.392,sle,1896
4.392,sle,1897
4.392,sle,1898
4.392,sle,1899
4.392,sle,1900
4.392,sle,1901
4.392,sle,1902
4.392,sle,1903
4.392,sle,1904
4.392,sle,1905
4.392,sle,1906
4.392,sle,1907
4.392,sle,1908
4.392,sle,1909
4.392,sle,1910
4.392,sle,1911
4.392,sle,1912
4.392,sle,1913
4.392,sle,1914
4.392,sle,1915
4.392,sle,1916
4.392,sle,1917
4.392,sle,1918
4.392,sle,1919
4.392,sle,1920
4.392,sle,1921
4.392,sle,1922
4.392,sle,1923
4.392,sle,1924
4.392,sle,1925
4.379,sle,1926
4.365,sle,1927
4.352,sle,1928
4.339,sle,1929
4.326,sle,1930
4.313,sle,1931
4.3,sle,1932
4.286,sle,1933
4.273,sle,1934
4.26,sle,1935
4.247,sle,1936
4.234,sle,1937
4.221,sle,1938
4.208,sle,1939
4.194,sle,1940
4.181,sle,1941
4.168,sle,1942
4.155,sle,1943
4.142,sle,1944
4.129,sle,1945
4.014,sle,1946
3.901,sle,1947
3.789,sle,1948
3.776,sle,1949
3.666,sle,1950
3.666,sle,1951
3.568,sle,1952
3.568,sle,1953
3.568,sle,1954
3.568,sle,1955
3.47,sle,1956
3.47,sle,1957
3.47,sle,1958
3.47,sle,1959
3.47,sle,1960
3.379,sle,1961
3.379,sle,1962
3.374,sle,1963
3.278,sle,1964
3.272,sle,1965
3.267,sle,1966
3.156,sle,1967
3.141,sle,1968
3.032,sle,1969
3.006,sle,1970
2.895,sle,1971
2.876,sle,1972
2.767,sle,1973
2.661,sle,1974
2.561,sle,1975
2.468,sle,1976
2.372,sle,1977
2.363,sle,1978
2.269,sle,1979
2.18,sle,1980
2.093,sle,1981
2.086,sle,1982
2.086,sle,1983
2.165,sle,1984
2.169,sle,1985
2.257,sle,1986
2.35,sle,1987
2.45,sle,1988
2.552,sle,1989
2.575,sle,1990
2.68,sle,1991
2.698,sle,1992
2.801,sle,1993
2.815,sle,1994
2.82,sle,1995
2.82,sle,1996
2.722,sle,1997
2.712,sle,1998
2.606,sle,1999
2.498,sle,2000
2.388,sle,2001
2.281,sle,2002
2.253,sle,2003
2.145,sle,2004
2.041,sle,2005
1.939,sle,2006
1.837,sle,2007
1.809,sle,2008
1.707,sle,2009
1.674,sle,2010
0.7554,sle,2030
0.3391,sle,2050
0.1052,sle,2099
2.727,sgp,1883
2.786,sgp,1884
2.846,sgp,1885
2.906,sgp,1886
2.965,sgp,1887
3.025,sgp,1888
3.015,sgp,1889
3.006,sgp,1890
2.996,sgp,1891
2.986,sgp,1892
2.977,sgp,1893
2.967,sgp,1894
2.957,sgp,1895
2.948,sgp,1896
2.938,sgp,1897
2.928,sgp,1898
2.918,sgp,1899
2.909,sgp,1900
2.899,sgp,1901
2.889,sgp,1902
2.88,sgp,1903
2.871,sgp,1904
2.863,sgp,1905
2.855,sgp,1906
2.846,sgp,1907
2.838,sgp,1908
2.84,sgp,1909
2.842,sgp,1910
2.845,sgp,1911
2.847,sgp,1912
2.849,sgp,1913
2.873,sgp,1914
2.897,sgp,1915
2.92,sgp,1916
2.944,sgp,1917
2.968,sgp,1918
2.995,sgp,1919
3.023,sgp,1920
2.961,sgp,1921
2.897,sgp,1922
2.923,sgp,1923
2.888,sgp,1924
2.851,sgp,1925
2.81,sgp,1926
2.768,sgp,1927
2.722,sgp,1928
2.784,sgp,1929
2.747,sgp,1930
2.706,sgp,1931
2.663,sgp,1932
2.617,sgp,1933
2.652,sgp,1934
2.584,sgp,1935
2.515,sgp,1936
2.444,sgp,1937
2.373,sgp,1938
2.252,sgp,1939
2.041,sgp,1940
1.841,sgp,1941
1.652,sgp,1942
1.475,sgp,1943
1.447,sgp,1944
1.49,sgp,1945
1.458,sgp,1946
1.422,sgp,1947
1.384,sgp,1948
1.29,sgp,1949
1.271,sgp,1950
1.201,sgp,1951
1.132,sgp,1952
1.06,sgp,1953
0.9868,sgp,1954
0.9757,sgp,1955
0.8982,sgp,1956
0.8208,sgp,1957
0.8005,sgp,1958
0.7218,sgp,1959
0.696,sgp,1960
0.6177,sgp,1961
0.5874,sgp,1962
0.5548,sgp,1963
0.4809,sgp,1964
0.4492,sgp,1965
0.4187,sgp,1966
0.3901,sgp,1967
0.3641,sgp,1968
0.3138,sgp,1969
0.2951,sgp,1970
0.2783,sgp,1971
0.2405,sgp,1972
0.2262,sgp,1973
0.1937,sgp,1974
0.1815,sgp,1975
0.1701,sgp,1976
0.1462,sgp,1977
0.139,sgp,1978
0.1336,sgp,1979
0.1247,sgp,1980
0.122,sgp,1981
0.1192,sgp,1982
0.1103,sgp,1983
0.1007,sgp,1984
0.1001,sgp,1985
0.08091,sgp,1986
0.09166,sgp,1987
0.1005,sgp,1988
0.08977,sgp,1989
0.08543,sgp,1990
0.08076,sgp,1991
0.07292,sgp,1992
0.07377,sgp,1993
0.0725,sgp,1994
0.06436,sgp,1995
0.06398,sgp,1996
0.06205,sgp,1997
0.05704,sgp,1998
0.05665,sgp,1999
0.05627,sgp,2000
0.04959,sgp,2001
0.04818,sgp,2002
0.04064,sgp,2003
0.04032,sgp,2004
0.04032,sgp,2005
0.04096,sgp,2006
0.04128,sgp,2007
0.03726,sgp,2008
0.03726,sgp,2009
0.03785,sgp,2010
0.03964,sgp,2030
0.03594,sgp,2050
0.0216,sgp,2099
2.95,svk,1800
2.95,svk,1801
2.95,svk,1802
2.95,svk,1803
2.95,svk,1804
2.95,svk,1805
2.95,svk,1806
2.95,svk,1807
2.95,svk,1808
2.95,svk,1809
2.95,svk,1810
2.95,svk,1811
2.95,svk,1812
2.95,svk,1813
2.95,svk,1814
2.95,svk,1815
2.95,svk,1816
2.95,svk,1817
2.95,svk,1818
2.95,svk,1819
2.95,svk,1820
2.95,svk,1821
2.95,svk,1822
2.95,svk,1823
2.949,svk,1824
2.949,svk,1825
2.949,svk,1826
2.949,svk,1827
2.949,svk,1828
2.949,svk,1829
2.949,svk,1830
2.949,svk,1831
2.949,svk,1832
2.949,svk,1833
2.949,svk,1834
2.949,svk,1835
2.949,svk,1836
2.949,svk,1837
2.949,svk,1838
2.949,svk,1839
2.949,svk,1840
2.949,svk,1841
2.949,svk,1842
2.949,svk,1843
2.949,svk,1844
2.949,svk,1845
2.949,svk,1846
2.949,svk,1847
2.949,svk,1848
2.949,svk,1849
2.949,svk,1850
2.949,svk,1851
2.949,svk,1852
2.949,svk,1853
2.949,svk,1854
2.949,svk,1855
2.949,svk,1856
2.949,svk,1857
2.949,svk,1858
2.949,svk,1859
2.949,svk,1860
2.949,svk,1861
2.948,svk,1862
2.948,svk,1863
2.948,svk,1864
2.948,svk,1865
2.948,svk,1866
2.948,svk,1867
2.948,svk,1868
2.948,svk,1869
2.948,svk,1870
2.948,svk,1871
2.948,svk,1872
2.951,svk,1873
2.954,svk,1874
2.956,svk,1875
2.959,svk,1876
2.962,svk,1877
2.939,svk,1878
2.916,svk,1879
2.894,svk,1880
2.871,svk,1881
2.848,svk,1882
2.864,svk,1883
2.88,svk,1884
2.896,svk,1885
2.912,svk,1886
2.928,svk,1887
2.895,svk,1888
2.862,svk,1889
2.828,svk,1890
2.795,svk,1891
2.762,svk,1892
2.753,svk,1893
2.743,svk,1894
2.734,svk,1895
2.64,svk,1896
2.631,svk,1897
2.607,svk,1898
2.5,svk,1899
2.477,svk,1900
2.453,svk,1901
2.351,svk,1902
2.325,svk,1903
2.3,svk,1904
2.274,svk,1905
2.175,svk,1906
2.15,svk,1907
2.117,svk,1908
2.014,svk,1909
1.982,svk,1910
1.951,svk,1911
1.853,svk,1912
1.679,svk,1913
1.506,svk,1914
1.333,svk,1915
1.118,svk,1916
0.9511,svk,1917
1.19,svk,1918
1.376,svk,1919
1.606,svk,1920
