geo,sulfur_emissions_per_person_kg,time
mtq,0.1991,1859
mtq,0.2816,1860
mtq,0.2751,1861
mtq,0.3049,1862
mtq,0.2694,1863
mtq,0.3416,1864
mtq,0.3347,1865
mtq,0.2787,1866
mtq,0.3491,1867
mtq,0.3354,1868
mtq,0.4043,1869
mtq,0.3562,1870
mtq,0.3224,1871
mtq,0.3899,1872
mtq,0.3435,1873
mtq,0.3838,1874
mtq,0.3841,1875
mtq,0.4102,1876
mtq,0.3582,1877
mtq,0.3841,1878
mtq,0.3713,1879
mtq,0.3335,1880
mtq,0.3349,1881
mtq,0.3661,1882
mtq,0.2707,1883
mtq,0.3567,1884
mtq,0.3274,1885
mtq,0.3034,1886
mtq,0.256,1887
mtq,0.3103,1888
mtq,0.2467,1889
mtq,0.268,1890
mtq,0.2482,1891
mtq,0.281,1892
mtq,0.3104,1893
mtq,0.3212,1894
mtq,0.3228,1895
mtq,0.3251,1896
mtq,0.3252,1897
mtq,0.3903,1898
mtq,0.4239,1899
mtq,0.4592,1900
mtq,0.5971,1901
mtq,0.6109,1902
mtq,0.6921,1903
mtq,0.7225,1904
mtq,0.8017,1905
mtq,0.793,1906
mtq,0.8551,1907
mtq,0.9362,1908
mtq,1.012,1909
mtq,1.029,1910
mtq,1.212,1911
mtq,1.2,1912
mtq,1.072,1913
mtq,1.056,1914
mtq,1.297,1915
mtq,1.561,1916
mtq,1.871,1917
mtq,2.071,1918
mtq,1.729,1919
mtq,1.852,1920
mtq,1.526,1921
mtq,1.798,1922
mtq,2.293,1923
mtq,2.27,1924
mtq,2.452,1925
mtq,2.646,1926
mtq,2.891,1927
mtq,3.445,1928
mtq,3.674,1929
mtq,3.187,1930
mtq,2.845,1931
mtq,1.944,1932
mtq,2.332,1933
mtq,2.998,1934
mtq,3.122,1935
mtq,3.171,1936
mtq,4.286,1937
mtq,4.194,1938
mtq,4.116,1939
mtq,4.273,1940
mtq,4.845,1941
mtq,4.485,1942
mtq,4.927,1943
mtq,5.127,1944
mtq,5.369,1945
mtq,6.045,1946
mtq,5.619,1947
mtq,5.807,1948
mtq,5.977,1949
mtq,7.589,1950
mtq,8.22,1951
mtq,7.835,1952
mtq,7.526,1953
mtq,7.443,1954
mtq,7.765,1955
mtq,7.829,1956
mtq,7.752,1957
mtq,7.306,1958
mtq,7.291,1959
mtq,7.191,1960
mtq,6.822,1961
mtq,6.6,1962
mtq,6.582,1963
mtq,6.648,1964
mtq,6.758,1965
mtq,6.779,1966
mtq,6.768,1967
mtq,6.852,1968
mtq,6.858,1969
mtq,7.081,1970
mtq,6.872,1971
mtq,5.699,1972
mtq,8.164,1973
mtq,9.441,1974
mtq,9.542,1975
mtq,7.519,1976
mtq,9.389,1977
mtq,7.35,1978
mtq,9.484,1979
mtq,6.645,1980
mtq,8.212,1981
mtq,7.18,1982
mtq,6.346,1983
mtq,7.943,1984
mtq,6.221,1985
mtq,5.824,1986
mtq,8.296,1987
mtq,7.445,1988
mtq,7.237,1989
mtq,7.0,1990
mtq,6.557,1991
mtq,6.143,1992
mtq,5.755,1993
mtq,5.393,1994
mtq,5.054,1995
mtq,4.736,1996
mtq,4.439,1997
mtq,4.16,1998
mtq,3.9,1999
mtq,3.658,2000
mrt,1.621e-05,1850
mrt,1.607e-05,1851
mrt,3.186e-05,1852
mrt,4.738e-05,1853
mrt,6.264e-05,1854
mrt,7.765e-05,1855
mrt,9.241e-05,1856
mrt,0.0001069,1857
mrt,0.0001212,1858
mrt,0.0001353,1859
mrt,0.0001491,1860
mrt,0.0002939,1861
mrt,0.0004364,1862
mrt,0.0005765,1863
mrt,0.0007144,1864
mrt,0.0008501,1865
mrt,0.0009837,1866
mrt,0.001115,1867
mrt,0.001245,1868
mrt,0.001372,1869
mrt,0.001497,1870
mrt,0.001621,1871
mrt,0.001748,1872
mrt,0.001873,1873
mrt,0.001997,1874
mrt,0.002119,1875
mrt,0.002238,1876
mrt,0.002356,1877
mrt,0.002473,1878
mrt,0.002588,1879
mrt,0.002701,1880
mrt,0.003037,1881
mrt,0.002811,1882
mrt,0.002809,1883
mrt,0.002808,1884
mrt,0.003068,1885
mrt,0.003325,1886
mrt,0.003579,1887
mrt,0.003841,1888
mrt,0.004241,1889
mrt,0.004453,1890
mrt,0.003727,1891
mrt,0.004777,1892
mrt,0.004145,1893
mrt,0.005119,1894
mrt,0.00449,1895
mrt,0.005018,1896
mrt,0.005618,1897
mrt,0.005772,1898
mrt,0.005786,1899
mrt,0.00687,1900
mrt,0.007436,1901
mrt,0.003896,1902
mrt,0.004239,1903
mrt,0.005004,1904
mrt,0.005402,1905
mrt,0.005249,1906
mrt,0.005651,1907
mrt,0.007365,1908
mrt,0.00671,1909
mrt,0.00796,1910
mrt,0.006876,1911
mrt,0.007832,1912
mrt,0.008899,1913
mrt,0.009564,1914
mrt,0.01087,1915
mrt,0.01189,1916
mrt,0.01015,1917
mrt,0.01084,1918
mrt,0.01179,1919
mrt,0.01231,1920
mrt,0.01679,1921
mrt,0.01721,1922
mrt,0.02097,1923
mrt,0.02201,1924
mrt,0.02169,1925
mrt,0.02118,1926
mrt,0.02304,1927
mrt,0.02378,1928
mrt,0.02661,1929
mrt,0.02881,1930
mrt,0.02363,1931
mrt,0.0196,1932
mrt,0.02353,1933
mrt,0.02825,1934
mrt,0.03012,1935
mrt,0.03107,1936
mrt,0.03939,1937
mrt,0.03766,1938
mrt,0.03992,1939
mrt,0.03693,1940
mrt,0.03789,1941
mrt,0.03843,1942
mrt,0.03836,1943
mrt,0.03709,1944
mrt,0.03659,1945
mrt,0.03528,1946
mrt,0.0371,1947
mrt,0.04296,1948
mrt,0.04426,1949
mrt,0.04604,1950
mrt,0.0455,1951
mrt,0.04966,1952
mrt,0.05148,1953
mrt,0.05237,1954
mrt,0.05472,1955
mrt,0.05971,1956
mrt,0.06038,1957
mrt,0.06096,1958
mrt,0.06273,1959
mrt,0.05746,1960
mrt,0.05952,1961
mrt,0.0611,1962
mrt,0.05835,1963
mrt,0.06552,1964
mrt,0.07045,1965
mrt,0.0691,1966
mrt,0.0662,1967
mrt,0.07025,1968
mrt,0.0674,1969
mrt,0.2715,1970
mrt,6.187,1971
mrt,6.164,1972
mrt,5.918,1973
mrt,6.513,1974
mrt,5.984,1975
mrt,6.573,1976
mrt,6.319,1977
mrt,6.119,1978
mrt,6.313,1979
mrt,6.245,1980
mrt,6.179,1981
mrt,6.061,1982
mrt,6.068,1983
mrt,5.686,1984
mrt,5.856,1985
mrt,5.216,1986
mrt,5.225,1987
mrt,5.103,1988
mrt,5.244,1989
mrt,5.16,1990
mrt,5.578,1991
mrt,5.194,1992
mrt,5.416,1993
mrt,5.053,1994
mrt,4.92,1995
mrt,4.736,1996
mrt,4.493,1997
mrt,4.272,1998
mrt,4.151,1999
mrt,4.277,2000
mus,0.05427,1850
mus,0.05073,1851
mus,0.09529,1852
mus,0.1347,1853
mus,0.1699,1854
mus,0.2015,1855
mus,0.2299,1856
mus,0.2558,1857
mus,0.2793,1858
mus,0.3009,1859
mus,0.3207,1860
mus,0.6123,1861
mus,0.9137,1862
mus,1.213,1863
mus,1.511,1864
mus,1.807,1865
mus,2.101,1866
mus,2.394,1867
mus,2.684,1868
mus,2.973,1869
mus,3.26,1870
mus,3.545,1871
mus,3.818,1872
mus,4.086,1873
mus,4.349,1874
mus,4.608,1875
mus,4.862,1876
mus,5.111,1877
mus,5.357,1878
mus,5.598,1879
mus,5.836,1880
mus,6.553,1881
mus,6.09,1882
mus,6.112,1883
mus,6.133,1884
mus,6.728,1885
mus,7.319,1886
mus,7.907,1887
mus,8.519,1888
mus,9.441,1889
mus,9.951,1890
mus,8.358,1891
mus,10.78,1892
mus,9.42,1893
mus,11.71,1894
mus,10.34,1895
mus,11.63,1896
mus,13.1,1897
mus,13.55,1898
mus,13.67,1899
mus,16.33,1900
mus,17.78,1901
mus,9.379,1902
mus,10.27,1903
mus,12.21,1904
mus,13.27,1905
mus,12.98,1906
mus,14.06,1907
mus,18.45,1908
mus,16.92,1909
mus,20.2,1910
mus,17.56,1911
mus,20.08,1912
mus,22.91,1913
mus,24.71,1914
mus,28.2,1915
mus,30.96,1916
mus,26.54,1917
mus,28.44,1918
mus,31.05,1919
mus,32.53,1920
mus,44.54,1921
mus,45.7,1922
mus,55.74,1923
mus,58.56,1924
mus,57.77,1925
mus,56.48,1926
mus,61.49,1927
mus,63.51,1928
mus,71.14,1929
mus,77.11,1930
mus,63.28,1931
mus,52.5,1932
mus,63.04,1933
mus,75.69,1934
mus,80.71,1935
mus,83.3,1936
mus,105.6,1937
mus,101.0,1938
mus,107.0,1939
mus,99.04,1940
mus,101.6,1941
mus,103.1,1942
mus,102.9,1943
mus,99.52,1944
mus,96.29,1945
mus,91.09,1946
mus,94.04,1947
mus,107.0,1948
mus,108.3,1949
mus,110.7,1950
mus,61.36,1951
mus,62.51,1952
mus,58.68,1953
mus,53.58,1954
mus,20.42,1955
mus,42.77,1956
mus,36.21,1957
mus,36.73,1958
mus,25.12,1959
mus,5.195,1960
mus,9.992,1961
mus,4.901,1962
mus,3.336,1963
mus,3.186,1964
mus,3.074,1965
mus,4.431,1966
mus,1.403,1967
mus,1.387,1968
mus,1.331,1969
mus,1.291,1970
mus,1.23,1971
mus,1.293,1972
mus,1.32,1973
mus,1.452,1974
mus,1.476,1975
mus,1.801,1976
mus,1.887,1977
mus,1.911,1978
mus,1.93,1979
mus,1.811,1980
mus,1.879,1981
mus,1.985,1982
mus,2.016,1983
mus,2.038,1984
mus,2.146,1985
mus,2.275,1986
mus,2.408,1987
mus,2.534,1988
mus,2.622,1989
mus,2.708,1990
mus,2.841,1991
mus,3.0,1992
mus,3.167,1993
mus,3.343,1994
mus,3.486,1995
mus,3.674,1996
mus,3.882,1997
mus,4.1,1998
mus,4.312,1999
mus,4.5,2000
mex,0.01279,1850
mex,0.008448,1851
mex,0.01673,1852
mex,0.02484,1853
mex,0.0328,1854
mex,0.04061,1855
mex,0.04826,1856
mex,0.05577,1857
mex,0.06314,1858
mex,0.07037,1859
mex,0.07747,1860
mex,0.08443,1861
mex,0.09128,1862
mex,0.098,1863
mex,0.1046,1864
mex,0.1111,1865
mex,0.1174,1866
mex,0.1237,1867
mex,0.1299,1868
mex,0.1359,1869
mex,0.1419,1870
mex,0.1472,1871
mex,0.1523,1872
mex,0.1669,1873
mex,0.1812,1874
mex,0.195,1875
mex,0.2086,1876
mex,0.2218,1877
mex,0.2346,1878
mex,0.2471,1879
mex,0.2593,1880
mex,0.2712,1881
mex,0.2827,1882
mex,0.294,1883
mex,0.4044,1884
mex,0.4426,1885
mex,0.4928,1886
mex,0.5163,1887
mex,0.8072,1888
mex,0.8799,1889
mex,0.8038,1890
mex,1.061,1891
mex,1.578,1892
mex,1.845,1893
mex,1.985,1894
mex,2.058,1895
mex,1.882,1896
mex,2.086,1897
mex,2.427,1898
mex,2.819,1899
mex,2.8,1900
mex,4.263,1901
mex,4.539,1902
mex,5.291,1903
mex,5.686,1904
mex,6.786,1905
mex,6.341,1906
mex,6.176,1907
mex,5.776,1908
mex,6.871,1909
mex,6.468,1910
mex,9.522,1911
mex,8.277,1912
mex,5.431,1913
mex,3.417,1914
mex,5.069,1915
mex,6.515,1916
mex,7.47,1917
mex,10.15,1918
mex,8.277,1919
mex,8.532,1920
mex,5.983,1921
mex,3.62,1922
mex,7.69,1923
mex,6.956,1924
mex,9.833,1925
mex,11.48,1926
mex,12.21,1927
mex,12.43,1928
mex,12.81,1929
mex,10.37,1930
mex,8.334,1931
mex,5.801,1932
mex,6.39,1933
mex,8.728,1934
mex,8.018,1935
mex,7.634,1936
mex,9.685,1937
mex,11.38,1938
mex,10.42,1939
mex,10.19,1940
mex,9.713,1941
mex,10.05,1942
mex,11.26,1943
mex,9.82,1944
mex,10.65,1945
mex,10.32,1946
mex,11.07,1947
mex,10.72,1948
mex,9.674,1949
mex,11.48,1950
mex,11.98,1951
mex,10.93,1952
mex,10.79,1953
mex,10.98,1954
mex,10.91,1955
mex,10.21,1956
mex,9.634,1957
mex,9.485,1958
mex,9.122,1959
mex,8.727,1960
mex,8.033,1961
mex,7.644,1962
mex,7.727,1963
mex,7.185,1964
mex,7.242,1965
mex,7.205,1966
mex,7.458,1967
mex,7.607,1968
mex,7.501,1969
mex,7.475,1970
mex,6.968,1971
mex,7.115,1972
mex,7.397,1973
mex,8.737,1974
mex,8.975,1975
mex,9.297,1976
mex,10.43,1977
mex,10.7,1978
mex,11.59,1979
mex,14.5,1980
mex,15.4,1981
mex,14.23,1982
mex,12.0,1983
mex,12.89,1984
mex,12.71,1985
mex,12.44,1986
mex,13.29,1987
mex,12.96,1988
mex,13.57,1989
mex,13.65,1990
mex,13.02,1991
mex,12.66,1992
mex,12.15,1993
mex,13.67,1994
mex,11.8,1995
mex,12.2,1996
mex,13.15,1997
mex,14.36,1998
mex,13.32,1999
mex,13.79,2000
mda,0.009667,1850
mda,0.01072,1851
mda,0.02118,1852
mda,0.03129,1853
mda,0.04106,1854
mda,0.05081,1855
mda,0.0611,1856
mda,0.07106,1857
mda,0.07969,1858
mda,0.08891,1859
mda,0.09766,1860
mda,0.114,1861
mda,0.1141,1862
mda,0.1195,1863
mda,0.1289,1864
mda,0.1296,1865
mda,0.1433,1866
mda,0.1612,1867
mda,0.1321,1868
mda,0.1804,1869
mda,0.1968,1870
mda,0.2633,1871
mda,0.2709,1872
mda,0.2528,1873
mda,0.2953,1874
mda,0.3483,1875
mda,0.4215,1876
mda,0.4169,1877
mda,0.5489,1878
mda,0.5594,1879
mda,0.6471,1880
mda,0.6735,1881
mda,0.7096,1882
mda,0.7968,1883
mda,0.7739,1884
mda,0.8225,1885
mda,0.8499,1886
mda,0.831,1887
mda,0.9463,1888
mda,1.102,1889
mda,1.063,1890
mda,1.12,1891
mda,1.192,1892
mda,1.342,1893
mda,1.463,1894
mda,1.591,1895
mda,1.63,1896
mda,1.864,1897
mda,2.076,1898
mda,2.425,1899
mda,2.732,1900
mda,2.743,1901
mda,2.664,1902
mda,2.776,1903
mda,3.016,1904
mda,2.737,1905
mda,3.096,1906
mda,3.537,1907
mda,3.572,1908
mda,3.681,1909
mda,3.555,1910
mda,3.854,1911
mda,4.172,1912
mda,4.798,1913
mda,3.976,1914
mda,3.534,1915
mda,3.859,1916
mda,3.456,1917
mda,1.396,1918
mda,1.061,1919
mda,0.9618,1920
mda,1.047,1921
mda,1.289,1922
mda,1.428,1923
mda,1.778,1924
mda,1.807,1925
mda,2.71,1926
mda,3.408,1927
mda,3.77,1928
mda,4.287,1929
mda,5.198,1930
mda,6.143,1931
mda,6.72,1932
mda,7.713,1933
mda,9.382,1934
mda,10.81,1935
mda,12.51,1936
mda,12.79,1937
mda,13.5,1938
mda,14.7,1939
mda,16.45,1940
mda,16.12,1941
mda,15.8,1942
mda,15.49,1943
mda,15.17,1944
mda,14.86,1945
mda,16.22,1946
mda,17.91,1947
mda,20.06,1948
mda,22.19,1949
mda,24.28,1950
mda,25.22,1951
mda,26.38,1952
mda,27.38,1953
mda,29.05,1954
mda,31.82,1955
mda,33.88,1956
mda,35.06,1957
mda,35.47,1958
mda,35.12,1959
mda,34.66,1960
mda,33.59,1961
mda,33.69,1962
mda,33.53,1963
mda,34.0,1964
mda,34.91,1965
mda,34.97,1966
mda,35.24,1967
mda,34.88,1968
mda,35.2,1969
mda,35.81,1970
mda,36.07,1971
mda,36.47,1972
mda,36.97,1973
mda,37.82,1974
mda,38.49,1975
mda,38.26,1976
mda,38.86,1977
mda,38.96,1978
mda,38.52,1979
mda,38.54,1980
mda,37.88,1981
mda,35.39,1982
mda,34.78,1983
mda,32.82,1984
mda,33.99,1985
mda,35.5,1986
mda,37.59,1987
mda,31.82,1988
mda,27.3,1989
mda,30.13,1990
mda,29.34,1991
mda,18.91,1992
mda,17.53,1993
mda,12.15,1994
mda,7.182,1995
mda,7.531,1996
mda,4.067,1997
mda,3.616,1998
mda,1.359,1999
mda,1.354,2000
mco,0.2545,1850
mco,0.2739,1851
mco,0.2985,1852
mco,0.3137,1853
mco,0.3355,1854
mco,0.3438,1855
mco,0.3564,1856
mco,0.3476,1857
mco,0.3505,1858
mco,0.3772,1859
mco,0.4149,1860
mco,0.4339,1861
mco,0.436,1862
mco,0.4517,1863
mco,0.4813,1864
mco,0.5055,1865
mco,0.5202,1866
mco,0.5394,1867
mco,0.5447,1868
mco,0.5708,1869
mco,0.57,1870
mco,0.5896,1871
mco,0.6463,1872
mco,0.6767,1873
mco,0.6515,1874
mco,0.6791,1875
mco,0.6894,1876
mco,0.6994,1877
mco,0.7005,1878
mco,0.7124,1879
mco,0.7835,1880
mco,0.8239,1881
mco,0.8514,1882
mco,0.8885,1883
mco,0.8668,1884
mco,0.8693,1885
mco,0.8419,1886
mco,0.881,1887
mco,0.9089,1888
mco,0.9541,1889
mco,0.9942,1890
mco,1.013,1891
mco,0.9902,1892
mco,0.946,1893
mco,1.016,1894
mco,1.034,1895
mco,1.086,1896
mco,1.111,1897
mco,1.12,1898
mco,1.187,1899
mco,1.229,1900
mco,1.217,1901
mco,1.224,1902
mco,1.256,1903
mco,1.278,1904
mco,1.295,1905
mco,1.369,1906
mco,1.434,1907
mco,1.43,1908
mco,1.442,1909
mco,1.489,1910
mco,1.505,1911
mco,1.554,1912
mco,1.6,1913
mco,1.441,1914
mco,1.461,1915
mco,1.576,1916
mco,1.523,1917
mco,1.425,1918
mco,1.26,1919
mco,1.305,1920
mco,1.166,1921
mco,1.262,1922
mco,1.268,1923
mco,1.442,1924
mco,1.432,1925
mco,1.142,1926
mco,1.545,1927
mco,1.535,1928
mco,1.675,1929
mco,1.567,1930
mco,1.415,1931
mco,1.301,1932
mco,1.324,1933
mco,1.423,1934
mco,1.477,1935
mco,1.54,1936
mco,1.673,1937
mco,1.656,1938
mco,1.729,1939
mco,1.661,1940
mco,1.736,1941
mco,1.869,1942
mco,2.035,1943
mco,1.967,1944
mco,1.019,1945
mco,1.489,1946
mco,1.611,1947
mco,1.664,1948
mco,1.701,1949
mco,1.602,1950
mco,1.858,1951
mco,1.922,1952
mco,1.929,1953
mco,2.005,1954
mco,2.134,1955
mco,2.219,1956
mco,2.239,1957
mco,2.148,1958
mco,2.05,1959
mco,2.035,1960
mco,2.062,1961
mco,2.16,1962
mco,2.298,1963
mco,2.395,1964
mco,2.422,1965
mco,2.359,1966
mco,2.373,1967
mco,2.406,1968
mco,2.369,1969
mco,2.441,1970
mco,2.358,1971
mco,2.328,1972
mco,2.397,1973
mco,2.396,1974
mco,2.273,1975
mco,2.206,1976
mco,2.146,1977
mco,2.066,1978
mco,2.135,1979
mco,2.116,1980
mco,1.932,1981
mco,1.828,1982
mco,1.677,1983
mco,1.595,1984
mco,1.538,1985
mco,1.512,1986
mco,1.46,1987
mco,1.313,1988
mco,1.302,1989
mco,1.218,1990
mco,1.674,1991
mco,1.714,1992
mco,1.769,1993
mco,1.563,1994
mco,1.473,1995
mco,1.32,1996
mco,1.233,1997
mco,1.179,1998
mco,1.126,1999
mco,1.074,2000
mng,0.0,1850
mng,3.186e-05,1851
mng,6.363e-05,1852
mng,9.531e-05,1853
mng,0.0001269,1854
mng,0.0001584,1855
mng,0.0001898,1856
mng,0.0002211,1857
mng,0.0002523,1858
mng,0.0002834,1859
mng,0.0003144,1860
mng,0.0003438,1861
mng,0.0003729,1862
mng,0.0004016,1863
mng,0.00043,1864
mng,0.000458,1865
mng,0.0004857,1866
mng,0.0005131,1867
mng,0.00054,1868
mng,0.0005667,1869
mng,0.000593,1870
mng,0.0006729,1871
mng,0.0007528,1872
mng,0.0008322,1873
mng,0.000911,1874
mng,0.001099,1875
mng,0.001198,1876
mng,0.001282,1877
mng,0.001418,1878
mng,0.001547,1879
mng,0.001619,1880
mng,0.001679,1881
mng,0.001768,1882
mng,0.001903,1883
mng,0.002111,1884
mng,0.002322,1885
mng,0.00232,1886
mng,0.002528,1887
mng,0.002766,1888
mng,0.003099,1889
mng,0.003315,1890
mng,0.003621,1891
mng,0.003836,1892
mng,0.003728,1893
mng,0.004247,1894
mng,0.00461,1895
mng,0.004868,1896
mng,0.005013,1897
mng,0.005744,1898
mng,0.006105,1899
mng,0.006735,1900
mng,0.007556,1901
mng,0.008212,1902
mng,0.00863,1903
mng,0.009057,1904
mng,0.009628,1905
mng,0.01316,1906
mng,0.01405,1907
mng,0.015,1908
mng,0.01511,1909
mng,0.01564,1910
mng,0.0167,1911
mng,0.01883,1912
mng,0.02128,1913
mng,0.02217,1914
mng,0.02195,1915
mng,0.0251,1916
mng,0.02723,1917
mng,0.02799,1918
mng,0.03118,1919
mng,0.02466,1920
mng,0.02616,1921
mng,0.02697,1922
mng,0.02919,1923
mng,0.05834,1924
mng,0.08745,1925
mng,0.1165,1926
mng,0.1455,1927
mng,0.1745,1928
mng,0.2035,1929
mng,0.2323,1930
mng,0.2612,1931
mng,0.29,1932
mng,0.3188,1933
mng,0.3475,1934
mng,0.3762,1935
mng,0.4049,1936
mng,0.4335,1937
mng,0.462,1938
mng,0.4906,1939
mng,0.5191,1940
mng,0.5475,1941
mng,0.5759,1942
mng,0.6043,1943
mng,0.6326,1944
mng,0.6609,1945
mng,0.6892,1946
mng,0.7174,1947
mng,0.7456,1948
mng,0.7737,1949
mng,0.6633,1950
mng,0.6675,1951
mng,0.6728,1952
mng,0.677,1953
mng,0.6846,1954
mng,0.7514,1955
mng,0.8702,1956
mng,0.9531,1957
mng,1.541,1958
mng,1.772,1959
mng,1.631,1960
mng,1.734,1961
mng,2.526,1962
mng,1.855,1963
mng,2.32,1964
mng,2.189,1965
mng,2.157,1966
mng,2.249,1967
mng,2.55,1968
mng,2.722,1969
mng,3.155,1970
mng,3.222,1971
mng,3.373,1972
mng,3.383,1973
mng,3.492,1974
mng,3.741,1975
mng,3.897,1976
mng,4.328,1977
mng,4.811,1978
mng,5.109,1979
mng,5.771,1980
mng,13.22,1981
mng,15.2,1982
mng,16.34,1983
mng,17.65,1984
mng,19.29,1985
mng,19.97,1986
mng,21.07,1987
mng,22.87,1988
mng,19.98,1989
mng,18.25,1990
mng,23.89,1991
mng,21.1,1992
mng,18.22,1993
mng,16.03,1994
mng,15.41,1995
mng,15.94,1996
mng,16.45,1997
mng,16.06,1998
mng,16.73,1999
mng,16.05,2000
mar,0.0,1850
mar,3.362e-07,1851
mar,6.682e-07,1852
mar,9.959e-07,1853
mar,1.319e-06,1854
mar,1.639e-06,1855
mar,1.956e-06,1856
mar,2.269e-06,1857
mar,2.578e-06,1858
mar,2.883e-06,1859
mar,3.185e-06,1860
mar,3.484e-06,1861
mar,3.779e-06,1862
mar,4.07e-06,1863
mar,4.359e-06,1864
mar,4.644e-06,1865
mar,4.927e-06,1866
mar,5.206e-06,1867
mar,5.482e-06,1868
mar,5.755e-06,1869
mar,6.025e-06,1870
mar,6.277e-06,1871
mar,6.526e-06,1872
mar,6.77e-06,1873
mar,7.011e-06,1874
mar,7.248e-06,1875
mar,7.481e-06,1876
mar,7.711e-06,1877
mar,7.938e-06,1878
mar,8.162e-06,1879
mar,8.382e-06,1880
mar,1.282e-05,1881
mar,1.72e-05,1882
mar,2.152e-05,1883
mar,2.577e-05,1884
mar,2.997e-05,1885
mar,3.411e-05,1886
mar,3.819e-05,1887
mar,4.223e-05,1888
mar,4.621e-05,1889
mar,5.013e-05,1890
mar,5.209e-05,1891
mar,5.345e-05,1892
mar,5.415e-05,1893
mar,5.411e-05,1894
mar,5.325e-05,1895
mar,7.547e-05,1896
mar,9.722e-05,1897
mar,0.0001185,1898
mar,0.0001414,1899
mar,0.0001632,1900
mar,0.0001945,1901
mar,0.0003012,1902
mar,0.0004218,1903
mar,0.000716,1904
mar,0.0006482,1905
mar,0.0007467,1906
mar,0.0008828,1907
mar,0.0009788,1908
mar,0.001035,1909
mar,0.001063,1910
mar,0.001131,1911
mar,0.001413,1912
mar,0.001599,1913
mar,0.001227,1914
mar,0.0008967,1915
mar,0.001465,1916
mar,0.001343,1917
mar,0.001188,1918
mar,0.0008864,1919
mar,0.001044,1920
mar,0.001007,1921
mar,0.001977,1922
mar,0.002913,1923
mar,0.04126,1924
mar,0.04126,1925
mar,0.09911,1926
mar,0.2426,1927
mar,0.2569,1928
mar,0.2914,1929
mar,0.3919,1930
mar,0.2401,1931
mar,0.51,1932
mar,0.6122,1933
mar,0.4793,1934
mar,0.5956,1935
mar,0.7763,1936
mar,0.981,1937
mar,0.8621,1938
mar,1.264,1939
mar,1.296,1940
mar,1.089,1941
mar,1.169,1942
mar,1.221,1943
mar,1.474,1944
mar,1.559,1945
mar,1.638,1946
mar,2.065,1947
mar,2.567,1948
mar,2.456,1949
mar,2.132,1950
mar,2.452,1951
mar,3.084,1952
mar,3.66,1953
mar,3.281,1954
mar,2.974,1955
mar,3.123,1956
mar,3.095,1957
mar,3.193,1958
mar,2.902,1959
mar,2.863,1960
mar,2.748,1961
mar,2.695,1962
mar,2.934,1963
mar,3.148,1964
mar,3.159,1965
mar,3.283,1966
mar,3.126,1967
mar,3.134,1968
mar,2.897,1969
mar,3.079,1970
mar,3.086,1971
mar,3.38,1972
mar,3.544,1973
mar,3.728,1974
mar,3.584,1975
mar,3.361,1976
mar,3.691,1977
mar,3.885,1978
mar,4.555,1979
mar,4.398,1980
mar,4.89,1981
mar,5.342,1982
mar,5.075,1983
mar,5.023,1984
mar,5.038,1985
mar,4.397,1986
mar,4.418,1987
mar,4.352,1988
mar,4.429,1989
mar,4.329,1990
mar,4.19,1991
mar,4.225,1992
mar,4.117,1993
mar,4.068,1994
mar,4.349,1995
mar,4.23,1996
mar,4.287,1997
mar,4.326,1998
mar,4.593,1999
mar,4.675,2000
moz,0.0,1850
moz,0.0,1851
moz,0.0,1852
moz,0.0,1853
moz,0.0,1854
moz,0.0,1855
moz,0.0,1856
moz,0.0,1857
moz,0.0,1858
moz,0.0,1859
moz,0.0,1860
moz,0.0,1861
moz,0.0,1862
moz,0.0,1863
moz,0.0,1864
moz,0.0,1865
moz,0.0,1866
moz,0.0,1867
moz,0.0,1868
moz,0.0,1869
moz,0.0,1870
moz,0.0,1871
moz,0.0,1872
moz,0.0,1873
moz,0.0,1874
moz,0.0,1875
moz,0.0,1876
moz,0.0,1877
moz,0.0,1878
moz,0.0,1879
moz,0.0,1880
moz,0.0,1881
moz,0.0,1882
moz,0.0,1883
moz,0.0,1884
moz,0.0,1885
moz,0.0,1886
moz,0.0,1887
moz,0.0,1888
moz,0.0,1889
moz,0.0,1890
moz,0.0,1891
moz,0.0,1892
moz,0.0,1893
moz,0.0,1894
moz,0.0,1895
moz,0.0,1896
moz,0.0,1897
moz,0.0,1898
moz,0.0,1899
moz,0.0,1900
moz,0.0,1901
moz,0.0,1902
moz,0.0,1903
moz,0.0,1904
moz,0.0,1905
moz,0.0,1906
moz,0.0,1907
moz,0.0,1908
moz,0.0,1909
moz,0.0,1910
moz,0.0,1911
moz,0.0,1912
moz,0.0,1913
moz,0.0,1914
moz,0.0,1915
moz,0.0,1916
moz,0.0,1917
moz,0.0,1918
moz,0.0,1919
moz,0.0,1920
moz,0.0,1921
moz,0.3562,1922
moz,0.3719,1923
moz,0.3874,1924
moz,0.4028,1925
moz,0.418,1926
moz,0.4331,1927
moz,0.3446,1928
moz,0.4713,1929
moz,0.3196,1930
moz,0.3603,1931
moz,0.4006,1932
moz,0.2097,1933
moz,0.3964,1934
moz,0.4151,1935
moz,0.351,1936
moz,0.1438,1937
moz,0.2657,1938
moz,0.3253,1939
moz,0.2428,1940
moz,0.3221,1941
moz,0.3205,1942
moz,0.1794,1943
moz,0.2578,1944
moz,1.105,1945
moz,1.532,1946
moz,2.248,1947
moz,3.151,1948
moz,2.749,1949
moz,5.057,1950
moz,5.449,1951
moz,6.147,1952
