geo,time,sg_gini
mne,1967,36.70
mng,1967,40.80
moz,1967,50.00
mrt,1967,47.40
mus,1967,39.80
mwi,1967,43.80
mys,1967,49.60
nam,1967,50.40
ner,1967,43.80
nga,1967,46.80
nic,1967,41.60
nld,1967,31.30
nor,1967,33.80
npl,1967,50.40
nzl,1967,29.90
omn,1967,40.90
pak,1967,34.50
pan,1967,56.20
per,1967,56.80
phl,1967,50.70
png,1967,48.70
pol,1967,24.60
prk,1967,46.90
prt,1967,43.40
pry,1967,47.70
pse,1967,41.40
qat,1967,43.70
rou,1967,21.80
rus,1967,24.50
rwa,1967,47.40
sau,1967,42.40
sdn,1967,37.30
sds,1967,37.28
sen,1967,42.10
sgp,1967,41.00
slb,1967,46.50
sle,1967,57.90
slv,1967,52.40
som,1967,42.20
srb,1967,36.30
stp,1967,47.10
sur,1967,38.70
svk,1967,28.10
svn,1967,27.00
swe,1967,26.00
swz,1967,50.70
syc,1967,43.00
syr,1967,42.00
tcd,1967,46.10
tgo,1967,49.70
tha,1967,43.50
tjk,1967,37.20
tkm,1967,35.50
tls,1967,43.00
ton,1967,44.50
tto,1967,49.60
tun,1967,37.60
tur,1967,52.30
tza,1967,44.00
uga,1967,48.20
ukr,1967,36.70
ury,1967,37.70
usa,1967,35.90
uzb,1967,35.10
vct,1967,42.30
ven,1967,46.00
vnm,1967,37.20
vut,1967,44.80
wsm,1967,40.90
yem,1967,43.70
zaf,1967,47.80
zmb,1967,48.40
zwe,1967,47.30
afg,1968,30.70
ago,1968,52.10
alb,1968,25.70
are,1968,45.10
arg,1968,35.30
arm,1968,48.40
atg,1968,40.20
aus,1968,33.40
aut,1968,47.50
aze,1968,35.80
bdi,1968,37.80
bel,1968,38.50
ben,1968,46.50
bfa,1968,39.40
bgd,1968,34.10
bgr,1968,21.70
bhr,1968,35.00
bhs,1968,45.70
bih,1968,37.20
blr,1968,24.00
blz,1968,49.50
bol,1968,50.80
bra,1968,56.10
brb,1968,46.70
brn,1968,31.80
btn,1968,47.00
bwa,1968,46.60
caf,1968,50.40
can,1968,33.10
che,1968,40.60
chl,1968,47.00
chn,1968,28.40
civ,1968,48.60
cmr,1968,47.80
cod,1968,44.20
cog,1968,40.70
col,1968,48.00
com,1968,50.00
cpv,1968,48.60
cri,1968,48.20
cub,1968,36.60
cyp,1968,35.10
cze,1968,25.60
deu,1968,34.30
dji,1968,41.10
dnk,1968,29.60
dom,1968,45.60
dza,1968,40.20
ecu,1968,38.20
egy,1968,37.00
eri,1968,47.50
esp,1968,34.50
est,1968,27.90
eth,1968,45.70
fin,1968,22.50
fji,1968,47.00
fra,1968,33.00
fsm,1968,51.00
gab,1968,59.30
gbr,1968,26.70
geo,1968,36.50
gha,1968,43.00
gin,1968,47.80
gmb,1968,45.60
gnb,1968,47.40
gnq,1968,50.50
grc,1968,39.40
grd,1968,43.50
gtm,1968,49.00
guy,1968,44.40
hnd,1968,59.90
hti,1968,51.20
hun,1968,26.70
idn,1968,36.30
ind,1968,32.70
irl,1968,36.60
irn,1968,34.70
irq,1968,49.20
isl,1968,32.20
isr,1968,38.60
ita,1968,39.00
jam,1968,44.50
jor,1968,39.20
jpn,1968,35.70
kaz,1968,34.00
ken,1968,45.60
kgz,1968,34.30
khm,1968,42.20
kir,1968,43.30
kor,1968,34.50
kwt,1968,39.30
lao,1968,34.20
lbn,1968,55.30
lbr,1968,42.90
lby,1968,38.80
lca,1968,43.70
lka,1968,34.80
lso,1968,54.30
ltu,1968,29.40
lux,1968,28.90
lva,1968,29.70
mar,1968,48.10
mda,1968,21.60
mdg,1968,43.60
mdv,1968,44.60
mex,1968,55.70
mkd,1968,35.70
mli,1968,42.30
mlt,1968,36.70
mmr,1968,42.30
mne,1968,36.60
mng,1968,40.50
moz,1968,50.00
mrt,1968,47.50
mus,1968,39.70
mwi,1968,43.60
mys,1968,50.20
nam,1968,50.20
ner,1968,43.50
nga,1968,44.00
nic,1968,42.10
nld,1968,32.90
nor,1968,32.90
npl,1968,50.60
nzl,1968,29.90
omn,1968,40.90
pak,1968,34.00
pan,1968,57.10
per,1968,56.20
phl,1968,50.40
png,1968,48.80
pol,1968,25.20
prk,1968,46.90
prt,1968,42.60
pry,1968,48.10
pse,1968,41.20
qat,1968,43.70
rou,1968,21.60
rus,1968,24.00
rwa,1968,47.40
sau,1968,42.40
sdn,1968,37.00
sds,1968,37.05
sen,1968,41.60
sgp,1968,41.00
slb,1968,46.50
sle,1968,58.70
slv,1968,52.10
som,1968,42.20
srb,1968,36.10
stp,1968,47.20
sur,1968,39.60
svk,1968,27.50
svn,1968,26.60
swe,1968,21.40
swz,1968,51.10
syc,1968,43.20
syr,1968,42.00
tcd,1968,46.50
tgo,1968,49.70
tha,1968,43.80
tjk,1968,36.90
tkm,1968,35.30
tls,1968,42.60
ton,1968,44.50
tto,1968,50.30
tun,1968,42.20
tur,1968,53.60
tza,1968,40.60
uga,1968,48.40
ukr,1968,36.60
ury,1968,37.20
usa,1968,36.00
uzb,1968,34.80
vct,1968,42.30
ven,1968,46.40
vnm,1968,37.00
vut,1968,44.80
wsm,1968,40.90
yem,1968,43.60
zaf,1968,47.00
zmb,1968,49.70
zwe,1968,47.50
afg,1969,30.20
ago,1969,52.30
alb,1969,25.80
are,1969,45.10
arg,1969,35.30
arm,1969,48.70
atg,1969,40.20
aus,1969,33.00
aut,1969,47.50
aze,1969,35.60
bdi,1969,37.50
bel,1969,38.10
ben,1969,45.50
bfa,1969,38.60
bgd,1969,31.60
bgr,1969,21.50
bhr,1969,35.00
bhs,1969,46.30
bih,1969,36.80
blr,1969,23.50
blz,1969,49.90
bol,1969,52.80
bra,1969,57.00
brb,1969,46.60
brn,1969,31.80
btn,1969,47.00
bwa,1969,47.40
caf,1969,51.00
can,1969,31.60
che,1969,40.90
chl,1969,47.20
chn,1969,28.20
civ,1969,47.80
cmr,1969,47.50
cod,1969,44.20
cog,1969,40.90
col,1969,50.00
com,1969,50.10
cpv,1969,48.60
cri,1969,46.50
cub,1969,36.60
cyp,1969,34.80
cze,1969,25.20
deu,1969,30.70
dji,1969,41.10
dnk,1969,29.00
dom,1969,45.30
dza,1969,40.20
ecu,1969,38.10
egy,1969,40.20
eri,1969,47.50
esp,1969,34.50
est,1969,27.50
eth,1969,45.50
fin,1969,21.50
fji,1969,47.30
fra,1969,38.80
fsm,1969,51.30
gab,1969,61.90
gbr,1969,23.70
geo,1969,36.20
gha,1969,43.60
gin,1969,47.90
gmb,1969,45.50
gnb,1969,48.00
gnq,1969,50.50
grc,1969,40.60
grd,1969,43.50
gtm,1969,47.90
guy,1969,44.70
hnd,1969,60.90
hti,1969,51.20
hun,1969,26.90
idn,1969,34.60
ind,1969,36.30
irl,1969,37.50
irn,1969,32.20
irq,1969,47.30
isl,1969,32.00
isr,1969,38.00
ita,1969,35.00
jam,1969,38.80
jor,1969,39.10
jpn,1969,35.30
kaz,1969,33.70
ken,1969,46.20
kgz,1969,34.10
khm,1969,42.00
kir,1969,43.30
kor,1969,34.30
kwt,1969,39.30
lao,1969,33.90
lbn,1969,55.20
lbr,1969,42.80
lby,1969,38.80
lca,1969,43.60
lka,1969,36.20
lso,1969,54.40
ltu,1969,29.10
lux,1969,28.60
lva,1969,29.40
mar,1969,48.10
mda,1969,21.50
mdg,1969,42.80
mdv,1969,44.40
mex,1969,55.90
mkd,1969,35.40
mli,1969,42.10
mlt,1969,36.40
mmr,1969,43.30
mne,1969,36.40
mng,1969,40.10
moz,1969,50.10
mrt,1969,47.60
mus,1969,39.60
mwi,1969,43.50
mys,1969,50.80
nam,1969,50.00
ner,1969,43.30
nga,1969,41.20
nic,1969,42.60
nld,1969,34.40
nor,1969,31.90
npl,1969,50.80
nzl,1969,30.00
omn,1969,40.90
pak,1969,33.50
pan,1969,58.00
per,1969,55.60
phl,1969,50.00
png,1969,48.90
pol,1969,25.80
prk,1969,46.90
prt,1969,41.80
pry,1969,48.40
pse,1969,41.00
qat,1969,43.70
rou,1969,21.50
rus,1969,23.50
rwa,1969,47.30
sau,1969,42.40
sdn,1969,36.80
sds,1969,36.81
sen,1969,41.10
sgp,1969,41.00
slb,1969,46.50
sle,1969,59.40
slv,1969,51.80
som,1969,42.10
srb,1969,35.90
stp,1969,47.30
sur,1969,40.60
svk,1969,26.80
svn,1969,26.20
swe,1969,20.90
swz,1969,51.50
syc,1969,43.40
syr,1969,41.90
tcd,1969,46.80
tgo,1969,49.70
tha,1969,44.10
tjk,1969,36.60
tkm,1969,35.10
tls,1969,42.30
ton,1969,44.50
tto,1969,51.00
tun,1969,50.70
tur,1969,54.90
tza,1969,37.10
uga,1969,48.60
ukr,1969,36.40
ury,1969,36.70
usa,1969,36.00
uzb,1969,34.60
vct,1969,42.30
ven,1969,46.80
vnm,1969,36.80
vut,1969,44.80
wsm,1969,40.90
yem,1969,43.60
zaf,1969,58.50
zmb,1969,51.00
zwe,1969,47.70
afg,1970,29.70
ago,1970,52.50
alb,1970,25.90
are,1970,45.10
arg,1970,35.30
arm,1970,49.00
atg,1970,40.20
aus,1970,31.80
aut,1970,47.50
aze,1970,35.30
bdi,1970,37.30
bel,1970,37.70
ben,1970,44.60
bfa,1970,37.90
bgd,1970,29.00
bgr,1970,21.40
bhr,1970,35.00
bhs,1970,46.80
bih,1970,36.40
blr,1970,23.00
blz,1970,50.20
bol,1970,54.90
bra,1970,57.80
brb,1970,46.50
brn,1970,31.80
btn,1970,47.00
bwa,1970,48.30
caf,1970,51.50
can,1970,33.80
che,1970,41.10
chl,1970,47.40
chn,1970,27.90
civ,1970,47.00
cmr,1970,47.20
cod,1970,44.20
cog,1970,41.10
col,1970,51.90
com,1970,50.30
cpv,1970,48.70
cri,1970,44.70
cub,1970,36.60
cyp,1970,34.50
cze,1970,24.70
deu,1970,27.10
dji,1970,41.10
dnk,1970,29.30
dom,1970,45.00
dza,1970,40.10
ecu,1970,38.00
egy,1970,43.40
eri,1970,47.50
esp,1970,34.60
est,1970,27.10
eth,1970,45.40
fin,1970,30.50
fji,1970,47.60
fra,1970,44.70
fsm,1970,51.60
gab,1970,64.50
gbr,1970,28.90
geo,1970,35.90
gha,1970,44.20
gin,1970,48.00
gmb,1970,45.50
gnb,1970,48.50
gnq,1970,50.50
grc,1970,41.80
grd,1970,43.50
gtm,1970,46.90
guy,1970,45.10
hnd,1970,61.90
hti,1970,51.20
hun,1970,27.00
idn,1970,44.00
ind,1970,39.80
irl,1970,38.50
irn,1970,29.70
irq,1970,45.40
isl,1970,31.70
isr,1970,37.50
ita,1970,39.00
jam,1970,33.00
jor,1970,39.00
jpn,1970,34.90
kaz,1970,33.40
ken,1970,46.70
kgz,1970,33.90
khm,1970,41.80
kir,1970,43.30
kor,1970,34.00
kwt,1970,39.30
lao,1970,33.70
lbn,1970,55.10
lbr,1970,42.70
lby,1970,38.80
lca,1970,43.60
lka,1970,37.50
lso,1970,54.60
ltu,1970,28.80
lux,1970,28.30
lva,1970,29.10
mar,1970,48.00
mda,1970,21.40
mdg,1970,42.00
mdv,1970,44.30
mex,1970,56.10
mkd,1970,35.20
mli,1970,41.80
mlt,1970,36.20
mmr,1970,44.30
mne,1970,36.20
mng,1970,39.70
moz,1970,50.10
mrt,1970,47.60
mus,1970,39.50
mwi,1970,43.40
mys,1970,51.40
nam,1970,49.80
ner,1970,43.00
nga,1970,38.30
nic,1970,43.20
nld,1970,35.90
nor,1970,32.80
npl,1970,51.10
nzl,1970,30.00
omn,1970,40.90
pak,1970,33.00
pan,1970,58.90
per,1970,55.00
phl,1970,49.70
png,1970,49.00
pol,1970,29.10
prk,1970,46.90
prt,1970,41.00
pry,1970,48.80
pse,1970,40.80
qat,1970,43.70
rou,1970,21.40
rus,1970,23.00
rwa,1970,47.30
sau,1970,42.40
sdn,1970,36.60
sds,1970,36.58
sen,1970,40.60
sgp,1970,41.00
slb,1970,46.50
sle,1970,60.10
slv,1970,51.50
som,1970,42.00
srb,1970,35.70
stp,1970,47.40
sur,1970,41.50
svk,1970,26.20
svn,1970,25.80
swe,1970,37.00
swz,1970,51.80
syc,1970,43.70
syr,1970,41.80
tcd,1970,47.20
tgo,1970,49.80
tha,1970,44.40
tjk,1970,36.30
tkm,1970,34.90
tls,1970,42.00
ton,1970,44.50
tto,1970,51.60
tun,1970,59.20
tur,1970,56.30
tza,1970,33.70
uga,1970,48.80
ukr,1970,36.20
ury,1970,36.20
usa,1970,36.10
uzb,1970,34.30
vct,1970,42.30
ven,1970,47.20
vnm,1970,36.60
vut,1970,44.80
wsm,1970,40.90
yem,1970,43.50
zaf,1970,70.10
zmb,1970,45.30
zwe,1970,47.90
afg,1971,30.20
ago,1971,52.80
alb,1971,26.10
are,1971,45.10
arg,1971,35.50
arm,1971,49.30
atg,1971,40.20
aus,1971,31.60
aut,1971,44.20
aze,1971,35.10
bdi,1971,37.00
bel,1971,33.00
ben,1971,44.40
bfa,1971,38.70
bgd,1971,31.00
bgr,1971,20.60
bhr,1971,35.00
bhs,1971,48.10
bih,1971,35.90
blr,1971,23.10
blz,1971,50.60
bol,1971,52.40
bra,1971,57.10
brb,1971,46.40
brn,1971,31.80
btn,1971,47.00
bwa,1971,49.10
caf,1971,51.90
can,1971,31.30
che,1971,40.50
chl,1971,48.20
chn,1971,31.70
civ,1971,46.70
cmr,1971,46.50
cod,1971,44.20
cog,1971,41.20
col,1971,51.10
com,1971,50.30
cpv,1971,48.80
cri,1971,45.40
cub,1971,36.60
cyp,1971,34.20
cze,1971,24.30
deu,1971,26.80
dji,1971,41.10
dnk,1971,27.60
dom,1971,44.90
dza,1971,40.10
ecu,1971,38.50
egy,1971,42.60
eri,1971,47.50
esp,1971,34.20
est,1971,26.70
eth,1971,44.80
fin,1971,28.00
fji,1971,47.10
fra,1971,38.10
fsm,1971,52.00
gab,1971,62.90
gbr,1971,26.80
geo,1971,35.60
gha,1971,45.40
gin,1971,47.40
gmb,1971,45.50
gnb,1971,49.10
gnq,1971,50.50
grc,1971,42.10
grd,1971,43.50
gtm,1971,43.80
guy,1971,45.40
hnd,1971,61.50
hti,1971,50.90
hun,1971,26.80
idn,1971,38.60
ind,1971,40.00
irl,1971,37.80
irn,1971,37.30
irq,1971,43.50
isl,1971,31.40
isr,1971,36.90
ita,1971,36.00
jam,1971,33.00
jor,1971,38.90
jpn,1971,36.20
kaz,1971,33.10
ken,1971,48.20
kgz,1971,33.70
khm,1971,41.60
kir,1971,43.30
kor,1971,35.00
kwt,1971,39.30
lao,1971,33.50
lbn,1971,55.00
lbr,1971,42.60
lby,1971,38.80
lca,1971,43.50
lka,1971,37.10
lso,1971,54.70
ltu,1971,28.50
lux,1971,28.00
lva,1971,28.80
mar,1971,46.90
mda,1971,20.60
mdg,1971,43.60
mdv,1971,44.20
mex,1971,57.30
mkd,1971,34.90
mli,1971,42.20
mlt,1971,35.90
mmr,1971,44.30
mne,1971,36.00
mng,1971,39.40
moz,1971,50.10
mrt,1971,48.30
mus,1971,39.40
mwi,1971,43.40
mys,1971,51.50
nam,1971,51.30
ner,1971,42.80
nga,1971,40.40
nic,1971,43.30
nld,1971,33.80
nor,1971,29.70
npl,1971,51.10
nzl,1971,30.00
omn,1971,40.90
pak,1971,32.60
pan,1971,57.80
per,1971,51.90
phl,1971,49.70
png,1971,49.10
pol,1971,28.30
prk,1971,46.90
prt,1971,40.70
pry,1971,49.20
pse,1971,40.60
qat,1971,43.70
rou,1971,20.60
rus,1971,23.20
rwa,1971,47.30
sau,1971,42.40
sdn,1971,36.50
sds,1971,36.55
sen,1971,41.60
sgp,1971,40.40
slb,1971,46.50
sle,1971,60.30
slv,1971,51.20
som,1971,41.90
srb,1971,35.50
stp,1971,47.50
sur,1971,42.40
svk,1971,25.60
svn,1971,25.30
swe,1971,20.10
swz,1971,52.20
syc,1971,43.90
syr,1971,41.80
tcd,1971,46.80
tgo,1971,49.60
tha,1971,43.40
tjk,1971,36.00
tkm,1971,34.70
tls,1971,41.70
ton,1971,44.50
tto,1971,50.50
tun,1971,53.80
tur,1971,51.00
tza,1971,36.50
uga,1971,48.70
ukr,1971,36.00
ury,1971,36.50
usa,1971,31.60
uzb,1971,34.10
vct,1971,42.30
ven,1971,46.30
vnm,1971,36.40
vut,1971,44.80
wsm,1971,40.90
yem,1971,43.50
zaf,1971,63.10
zmb,1971,45.70
zwe,1971,47.70
afg,1972,30.60
ago,1972,53.00
alb,1972,26.20
are,1972,45.10
arg,1972,35.60
arm,1972,49.60
atg,1972,40.20
aus,1972,31.40
aut,1972,41.00
aze,1972,34.80
bdi,1972,36.70
bel,1972,28.30
ben,1972,44.30
bfa,1972,39.50
bgd,1972,33.10
bgr,1972,19.90
bhr,1972,35.00
bhs,1972,49.50
bih,1972,35.50
blr,1972,23.20
blz,1972,50.90
bol,1972,49.90
bra,1972,56.40
brb,1972,46.60
brn,1972,31.80
btn,1972,47.00
bwa,1972,49.90
caf,1972,52.40
can,1972,28.90
che,1972,39.90
chl,1972,48.90
chn,1972,30.40
civ,1972,46.40
cmr,1972,45.90
cod,1972,44.10
cog,1972,41.40
col,1972,50.30
com,1972,50.40
cpv,1972,48.80
cri,1972,46.10
cub,1972,36.60
cyp,1972,34.00
cze,1972,23.80
deu,1972,26.60
dji,1972,41.10
dnk,1972,26.00
dom,1972,44.80
dza,1972,40.10
ecu,1972,39.10
egy,1972,41.90
eri,1972,47.50
esp,1972,33.90
est,1972,26.40
eth,1972,44.20
fin,1972,25.50
fji,1972,46.60
fra,1972,31.50
fsm,1972,52.30
gab,1972,61.30
gbr,1972,27.90
geo,1972,35.30
gha,1972,46.60
gin,1972,46.70
gmb,1972,45.40
gnb,1972,49.60
gnq,1972,50.50
grc,1972,42.50
grd,1972,43.50
gtm,1972,40.70
guy,1972,45.70
hnd,1972,61.00
hti,1972,50.70
hun,1972,26.50
idn,1972,37.10
ind,1972,40.10
irl,1972,37.10
irn,1972,45.00
irq,1972,43.30
isl,1972,31.20
isr,1972,36.30
ita,1972,37.00
jam,1972,33.10
jor,1972,38.80
jpn,1972,37.50
kaz,1972,32.80
ken,1972,49.70
kgz,1972,33.60
khm,1972,41.40
kir,1972,43.30
kor,1972,36.00
kwt,1972,39.30
lao,1972,33.30
lbn,1972,54.60
lbr,1972,42.40
lby,1972,38.80
lca,1972,43.50
lka,1972,36.80
lso,1972,54.90
ltu,1972,28.20
lux,1972,27.70
lva,1972,28.60
mar,1972,45.90
mda,1972,19.90
mdg,1972,45.30
mdv,1972,44.00
mex,1972,58.50
mkd,1972,34.70
mli,1972,42.50
mlt,1972,35.60
mmr,1972,44.30
mne,1972,35.90
mng,1972,39.00
moz,1972,50.20
mrt,1972,49.00
mus,1972,39.30
mwi,1972,43.50
mys,1972,51.60
nam,1972,52.80
ner,1972,42.50
nga,1972,42.40
nic,1972,43.50
nld,1972,31.70
nor,1972,26.70
npl,1972,51.10
nzl,1972,30.00
omn,1972,40.90
pak,1972,32.30
pan,1972,56.60
per,1972,48.80
phl,1972,49.70
png,1972,49.20
pol,1972,27.60
prk,1972,46.90
prt,1972,40.40
pry,1972,49.60
pse,1972,40.40
qat,1972,43.70
rou,1972,19.90
rus,1972,23.50
rwa,1972,47.30
sau,1972,42.40
sdn,1972,36.50
sds,1972,36.51
sen,1972,42.60
sgp,1972,39.80
slb,1972,46.50
sle,1972,60.60
slv,1972,50.90
som,1972,41.80
srb,1972,35.30
stp,1972,47.70
sur,1972,43.30
svk,1972,25.00
svn,1972,24.90
swe,1972,21.50
swz,1972,52.60
syc,1972,44.10
syr,1972,41.70
tcd,1972,46.50
tgo,1972,49.40
tha,1972,42.30
tjk,1972,35.70
tkm,1972,34.40
tls,1972,41.40
ton,1972,44.50
tto,1972,49.40
tun,1972,48.40
tur,1972,52.30
tza,1972,39.20
uga,1972,48.70
ukr,1972,35.90
ury,1972,36.80
usa,1972,34.70
uzb,1972,33.80
vct,1972,42.30
ven,1972,45.40
vnm,1972,36.20
vut,1972,44.80
wsm,1972,40.90
yem,1972,43.40
zaf,1972,56.00
zmb,1972,46.10
zwe,1972,47.60
afg,1973,31.10
ago,1973,53.20
alb,1973,26.30
are,1973,45.10
arg,1973,35.80
arm,1973,49.90
atg,1973,40.20
aus,1973,31.20
aut,1973,37.70
aze,1973,34.60
bdi,1973,36.50
bel,1973,29.00
ben,1973,44.20
bfa,1973,40.20
bgd,1973,35.10
bgr,1973,19.20
bhr,1973,35.00
bhs,1973,50.90
bih,1973,35.10
blr,1973,23.20
blz,1973,51.30
bol,1973,47.40
bra,1973,55.70
brb,1973,46.80
brn,1973,31.80
btn,1973,47.00
bwa,1973,50.70
caf,1973,52.80
can,1973,28.50
che,1973,39.30
chl,1973,49.60
chn,1973,29.20
civ,1973,46.10
cmr,1973,45.20
cod,1973,44.10
cog,1973,41.60
col,1973,49.50
com,1973,50.40
cpv,1973,48.90
cri,1973,46.80
cub,1973,36.60
cyp,1973,33.70
cze,1973,23.40
deu,1973,26.30
dji,1973,41.10
dnk,1973,24.30
dom,1973,44.60
dza,1973,40.10
ecu,1973,39.60
egy,1973,41.20
eri,1973,47.50
esp,1973,33.60
est,1973,26.00
eth,1973,43.60
fin,1973,23.00
fji,1973,46.10
fra,1973,31.20
fsm,1973,52.60
gab,1973,59.60
gbr,1973,25.30
geo,1973,35.00
gha,1973,47.80
gin,1973,46.10
gmb,1973,45.40
gnb,1973,50.20
gnq,1973,50.50
grc,1973,42.80
grd,1973,43.50
gtm,1973,43.20
guy,1973,46.10
hnd,1973,60.60
hti,1973,50.40
hun,1973,26.20
idn,1973,35.60
ind,1973,40.20
irl,1973,36.40
irn,1973,46.70
irq,1973,43.00
isl,1973,30.90
isr,1973,33.30
ita,1973,37.00
jam,1973,33.10
jor,1973,38.80
jpn,1973,38.80
kaz,1973,32.50
ken,1973,51.30
kgz,1973,33.40
khm,1973,41.20
kir,1973,43.30
kor,1973,37.10
kwt,1973,39.30
lao,1973,33.10
lbn,1973,54.20
lbr,1973,42.30
lby,1973,38.80
lca,1973,43.50
lka,1973,36.40
lso,1973,55.10
ltu,1973,27.90
lux,1973,27.30
lva,1973,28.30
mar,1973,44.80
mda,1973,19.20
mdg,1973,46.90
mdv,1973,43.90
mex,1973,59.80
mkd,1973,34.40
mli,1973,42.90
mlt,1973,35.40
mmr,1973,44.30
mne,1973,35.70
mng,1973,38.60
moz,1973,50.20
mrt,1973,49.70
mus,1973,39.10
mwi,1973,43.60
mys,1973,51.70
nam,1973,54.40
ner,1973,42.30
nga,1973,44.40
nic,1973,43.70
nld,1973,29.60
nor,1973,24.50
npl,1973,51.10
nzl,1973,30.00
omn,1973,40.90
pak,1973,33.40
pan,1973,55.50
per,1973,45.70
phl,1973,49.70
png,1973,49.30
pol,1973,26.80
prk,1973,46.90
prt,1973,40.10
pry,1973,50.00
pse,1973,40.20
qat,1973,43.70
rou,1973,19.20
rus,1973,23.70
rwa,1973,47.40
sau,1973,42.40
sdn,1973,36.50
sds,1973,36.48
sen,1973,43.60
sgp,1973,39.10
slb,1973,46.50
sle,1973,60.80
slv,1973,50.50
som,1973,41.70
srb,1973,35.10
stp,1973,47.80
sur,1973,44.30
svk,1973,24.40
svn,1973,24.50
swe,1973,19.70
swz,1973,52.90
syc,1973,44.40
syr,1973,41.60
tcd,1973,46.10
tgo,1973,49.20
tha,1973,41.30
tjk,1973,35.40
tkm,1973,34.20
tls,1973,41.10
ton,1973,44.50
tto,1973,48.30
tun,1973,43.00
tur,1973,53.60
tza,1973,42.00
uga,1973,48.60
ukr,1973,35.70
ury,1973,37.20
usa,1973,34.70
uzb,1973,33.60
vct,1973,42.30
ven,1973,44.40
vnm,1973,36.00
vut,1973,44.80
wsm,1973,40.90
yem,1973,43.40
zaf,1973,49.00
zmb,1973,46.50
zwe,1973,47.40
afg,1974,31.50
ago,1974,53.40
alb,1974,26.40
are,1974,45.10
arg,1974,35.90
arm,1974,50.20
atg,1974,40.20
aus,1974,31.00
aut,1974,34.50
aze,1974,34.30
bdi,1974,36.20
bel,1974,29.60
ben,1974,44.10
bfa,1974,41.00
bgd,1974,37.10
bgr,1974,18.50
bhr,1974,35.00
bhs,1974,52.20
bih,1974,34.70
blr,1974,23.30
blz,1974,51.70
bol,1974,44.90
bra,1974,55.00
brb,1974,47.00
brn,1974,31.80
btn,1974,47.00
bwa,1974,51.50
caf,1974,53.30
can,1974,30.40
che,1974,38.70
chl,1974,50.30
chn,1974,27.90
civ,1974,45.70
cmr,1974,44.60
cod,1974,44.10
cog,1974,41.80
col,1974,48.70
com,1974,50.40
cpv,1974,48.90
cri,1974,47.50
cub,1974,36.70
cyp,1974,33.40
cze,1974,22.90
deu,1974,32.10
dji,1974,41.20
dnk,1974,22.70
dom,1974,44.50
dza,1974,40.10
ecu,1974,40.10
egy,1974,40.40
eri,1974,47.50
esp,1974,32.70
est,1974,25.60
eth,1974,42.90
fin,1974,20.50
fji,1974,45.50
fra,1974,31.60
fsm,1974,52.90
gab,1974,58.00
gbr,1974,26.70
geo,1974,34.70
gha,1974,49.10
gin,1974,45.40
gmb,1974,45.40
gnb,1974,50.70
gnq,1974,50.50
grc,1974,43.20
grd,1974,43.50
gtm,1974,45.60
guy,1974,46.40
hnd,1974,60.20
hti,1974,50.20
hun,1974,25.90
idn,1974,33.70
ind,1974,40.40
irl,1974,36.00
irn,1974,39.80
irq,1974,42.70
isl,1974,30.60
isr,1974,30.30
ita,1974,32.00
jam,1974,33.10
jor,1974,38.30
jpn,1974,40.20
kaz,1974,32.30
ken,1974,52.80
kgz,1974,33.20
khm,1974,41.00
kir,1974,43.30
kor,1974,38.10
kwt,1974,39.30
lao,1974,32.80
lbn,1974,53.70
lbr,1974,42.20
lby,1974,38.80
lca,1974,43.40
lka,1974,36.00
lso,1974,55.20
ltu,1974,27.60
lux,1974,27.00
lva,1974,28.00
mar,1974,43.70
mda,1974,18.50
mdg,1974,44.00
mdv,1974,43.80
mex,1974,61.00
mkd,1974,34.20
mli,1974,43.20
mlt,1974,35.10
mmr,1974,44.30
mne,1974,35.50
mng,1974,38.30
moz,1974,50.20
mrt,1974,50.40
mus,1974,39.00
mwi,1974,43.60
mys,1974,51.70
nam,1974,55.90
ner,1974,42.00
nga,1974,43.30
nic,1974,43.80
nld,1974,27.50
nor,1974,22.40
npl,1974,51.10
nzl,1974,30.00
omn,1974,40.90
pak,1974,34.40
pan,1974,54.30
per,1974,42.60
phl,1974,49.70
png,1974,49.40
pol,1974,26.10
prk,1974,46.90
prt,1974,39.90
pry,1974,50.40
pse,1974,40.00
qat,1974,43.70
rou,1974,18.50
rus,1974,23.90
rwa,1974,47.40
sau,1974,42.40
sdn,1974,36.40
sds,1974,36.45
sen,1974,44.60
sgp,1974,38.50
slb,1974,46.50
sle,1974,61.00
slv,1974,50.20
som,1974,41.60
srb,1974,34.90
stp,1974,47.90
sur,1974,45.20
svk,1974,23.70
svn,1974,24.10
swe,1974,19.80
swz,1974,53.30
syc,1974,44.60
syr,1974,41.60
tcd,1974,45.80
tgo,1974,49.00
tha,1974,40.20
tjk,1974,35.10
tkm,1974,34.00
tls,1974,40.80
ton,1974,44.50
tto,1974,47.20
tun,1974,38.40
tur,1974,54.90
tza,1974,44.80
uga,1974,48.60
ukr,1974,35.50
ury,1974,37.50
usa,1974,31.60
uzb,1974,33.30
vct,1974,42.30
ven,1974,43.50
vnm,1974,35.80
vut,1974,44.80
wsm,1974,40.90
yem,1974,43.30
zaf,1974,48.60
zmb,1974,47.00
zwe,1974,47.30
afg,1975,32.00
ago,1975,53.60
alb,1975,26.60
are,1975,45.10
arg,1975,36.10
arm,1975,50.50
atg,1975,40.20
aus,1975,33.60
aut,1975,31.20
aze,1975,34.10
bdi,1975,35.90
bel,1975,30.30
ben,1975,44.00
bfa,1975,41.80
bgd,1975,33.50
