basomrade,year,cumulative_immigration_surplus_employed_aged_20_64_male
4311661_ytterby_overby,2005,66
4311661_ytterby_overby,2006,67
4311661_ytterby_overby,2007,78
4311661_ytterby_overby,2008,93
4311661_ytterby_overby,2009,131
4311661_ytterby_overby,2010,149
4311661_ytterby_overby,2011,183
4311661_ytterby_overby,2012,185
4311661_ytterby_overby,2013,185
4311661_ytterby_overby,2014,196
4311730_tynningo,2000,11
4311730_tynningo,2001,7
4311730_tynningo,2002,9
4311730_tynningo,2003,14
4311730_tynningo,2004,24
4311730_tynningo,2005,30
4311730_tynningo,2006,33
4311730_tynningo,2007,31
4311730_tynningo,2008,32
4311730_tynningo,2009,25
4311730_tynningo,2010,19
4311730_tynningo,2011,17
4311730_tynningo,2012,20
4311730_tynningo,2013,20
4311730_tynningo,2014,16
4311810_rindo_centrum,2000,10
4311810_rindo_centrum,2001,12
4311810_rindo_centrum,2002,12
4311810_rindo_centrum,2003,13
4311810_rindo_centrum,2004,12
4311810_rindo_centrum,2005,7
4311810_rindo_centrum,2006,7
4311810_rindo_centrum,2007,8
4311810_rindo_centrum,2008,2
4311810_rindo_centrum,2009,1
4311810_rindo_centrum,2010,1
4311810_rindo_centrum,2011,3
4311810_rindo_centrum,2012,3
4311810_rindo_centrum,2013,4
4311810_rindo_centrum,2014,8
4311820_rindo,2000,14
4311820_rindo,2001,14
4311820_rindo,2002,18
4311820_rindo,2003,22
4311820_rindo,2004,15
4311820_rindo,2005,19
4311820_rindo,2006,25
4311820_rindo,2007,21
4311820_rindo,2008,28
4311820_rindo,2009,28
4311820_rindo,2010,29
4311820_rindo,2011,29
4311820_rindo,2012,28
4311820_rindo,2013,34
4311820_rindo,2014,31
4311830_skarpo,2000,2
4311830_skarpo,2001,3
4311830_skarpo,2002,1
4311830_skarpo,2003,2
4311830_skarpo,2004,4
4311830_skarpo,2005,7
4311830_skarpo,2006,7
4311830_skarpo,2007,8
4311830_skarpo,2008,12
4311830_skarpo,2009,9
4311830_skarpo,2010,11
4311830_skarpo,2011,9
4311830_skarpo,2012,8
4311830_skarpo,2013,8
4311830_skarpo,2014,5
4440110_ljustero,2000,14
4440110_ljustero,2001,23
4440110_ljustero,2002,42
4440110_ljustero,2003,49
4440110_ljustero,2004,53
4440110_ljustero,2005,60
4440110_ljustero,2006,67
4440110_ljustero,2007,63
4440110_ljustero,2008,54
4440110_ljustero,2009,59
4440110_ljustero,2010,61
4440110_ljustero,2011,55
4440110_ljustero,2012,47
4440110_ljustero,2013,52
4440110_ljustero,2014,55
4440120_ingmarso_m_fl_oar,2000,3
4440120_ingmarso_m_fl_oar,2001,3
4440120_ingmarso_m_fl_oar,2002,8
4440120_ingmarso_m_fl_oar,2003,15
4440120_ingmarso_m_fl_oar,2004,13
4440120_ingmarso_m_fl_oar,2005,16
4440120_ingmarso_m_fl_oar,2006,17
4440120_ingmarso_m_fl_oar,2007,19
4440120_ingmarso_m_fl_oar,2008,17
4440120_ingmarso_m_fl_oar,2009,16
4440120_ingmarso_m_fl_oar,2010,19
4440120_ingmarso_m_fl_oar,2011,24
4440120_ingmarso_m_fl_oar,2012,20
4440120_ingmarso_m_fl_oar,2013,16
4440120_ingmarso_m_fl_oar,2014,11
4440200_roslags_kulla_fd_forsaml,2000,-4
4440200_roslags_kulla_fd_forsaml,2001,-4
4440200_roslags_kulla_fd_forsaml,2002,3
4440200_roslags_kulla_fd_forsaml,2003,7
4440200_roslags_kulla_fd_forsaml,2004,15
4440200_roslags_kulla_fd_forsaml,2005,12
4440200_roslags_kulla_fd_forsaml,2006,8
4440200_roslags_kulla_fd_forsaml,2007,5
4440200_roslags_kulla_fd_forsaml,2008,3
4440200_roslags_kulla_fd_forsaml,2009,4
4440200_roslags_kulla_fd_forsaml,2010,8
4440200_roslags_kulla_fd_forsaml,2011,12
4440200_roslags_kulla_fd_forsaml,2012,13
4440200_roslags_kulla_fd_forsaml,2013,14
4440200_roslags_kulla_fd_forsaml,2014,19
4450110_ekbacken,2000,-4
4450110_ekbacken,2001,-9
4450110_ekbacken,2002,-10
4450110_ekbacken,2003,-12
4450110_ekbacken,2004,-9
4450110_ekbacken,2005,-4
4450110_ekbacken,2006,-8
4450110_ekbacken,2007,-3
4450110_ekbacken,2008,-16
4450110_ekbacken,2009,-13
4450110_ekbacken,2010,-13
4450110_ekbacken,2011,-17
4450110_ekbacken,2012,-26
4450110_ekbacken,2013,-16
4450110_ekbacken,2014,-11
4450120_runo_gard,2000,18
4450120_runo_gard,2001,5
4450120_runo_gard,2002,10
4450120_runo_gard,2003,0
4450120_runo_gard,2004,-9
4450120_runo_gard,2005,-20
4450120_runo_gard,2006,-24
4450120_runo_gard,2007,-19
4450120_runo_gard,2008,-25
4450120_runo_gard,2009,-43
4450120_runo_gard,2010,-44
4450120_runo_gard,2011,-50
4450120_runo_gard,2012,-67
4450120_runo_gard,2013,-60
4450120_runo_gard,2014,-67
4450130_akersberga,2000,-7
4450130_akersberga,2001,95
4450130_akersberga,2002,80
4450130_akersberga,2003,58
4450130_akersberga,2004,104
4450130_akersberga,2005,62
4450130_akersberga,2006,100
4450130_akersberga,2007,56
4450130_akersberga,2008,53
4450130_akersberga,2009,40
4450130_akersberga,2010,51
4450130_akersberga,2011,58
4450130_akersberga,2012,111
4450130_akersberga,2013,93
4450130_akersberga,2014,108
4450140_kullen,2000,-2
4450140_kullen,2001,-1
4450140_kullen,2002,-1
4450140_kullen,2003,2
4450140_kullen,2004,4
4450140_kullen,2005,3
4450140_kullen,2006,2
4450140_kullen,2007,-4
4450140_kullen,2008,-5
4450140_kullen,2009,-6
4450140_kullen,2010,-9
4450140_kullen,2011,-15
4450140_kullen,2012,-11
4450140_kullen,2013,-14
4450140_kullen,2014,-12
4450150_ostra_sora,2000,-6
4450150_ostra_sora,2001,-16
4450150_ostra_sora,2002,-18
4450150_ostra_sora,2003,-19
4450150_ostra_sora,2004,-18
4450150_ostra_sora,2005,-21
4450150_ostra_sora,2006,-13
4450150_ostra_sora,2007,-18
4450150_ostra_sora,2008,-13
4450150_ostra_sora,2009,-9
4450150_ostra_sora,2010,-7
4450150_ostra_sora,2011,0
4450150_ostra_sora,2012,16
4450150_ostra_sora,2013,21
4450150_ostra_sora,2014,35
4450160_vastra_sora,2000,-5
4450160_vastra_sora,2001,-12
4450160_vastra_sora,2002,-26
4450160_vastra_sora,2003,-24
4450160_vastra_sora,2004,-31
4450160_vastra_sora,2005,-30
4450160_vastra_sora,2006,-31
4450160_vastra_sora,2007,-31
4450160_vastra_sora,2008,-12
4450160_vastra_sora,2009,-6
4450160_vastra_sora,2010,-1
4450160_vastra_sora,2011,-2
4450160_vastra_sora,2012,4
4450160_vastra_sora,2013,-2
4450160_vastra_sora,2014,-11
4450170_neptunus,2000,-10
4450170_neptunus,2001,-10
4450170_neptunus,2002,-6
4450170_neptunus,2003,-13
4450170_neptunus,2004,-15
4450170_neptunus,2005,-9
4450170_neptunus,2006,-9
4450170_neptunus,2007,-5
4450170_neptunus,2008,-7
4450170_neptunus,2009,-9
4450170_neptunus,2010,-15
4450170_neptunus,2011,-13
4450170_neptunus,2012,-18
4450170_neptunus,2013,-21
4450170_neptunus,2014,-15
4450180_kungsangen,2000,0
4450180_kungsangen,2001,3
4450180_kungsangen,2002,5
4450180_kungsangen,2003,15
4450180_kungsangen,2004,24
4450180_kungsangen,2005,23
4450180_kungsangen,2006,34
4450180_kungsangen,2007,26
4450180_kungsangen,2008,22
4450180_kungsangen,2009,26
4450180_kungsangen,2010,16
4450180_kungsangen,2011,9
4450180_kungsangen,2012,9
4450180_kungsangen,2013,16
4450180_kungsangen,2014,23
4450190_tunagard_osterskar,2000,-4
4450190_tunagard_osterskar,2001,0
4450190_tunagard_osterskar,2002,4
4450190_tunagard_osterskar,2003,1
4450190_tunagard_osterskar,2004,-4
4450190_tunagard_osterskar,2005,20
4450190_tunagard_osterskar,2006,16
4450190_tunagard_osterskar,2007,36
4450190_tunagard_osterskar,2008,27
4450190_tunagard_osterskar,2009,29
4450190_tunagard_osterskar,2010,45
4450190_tunagard_osterskar,2011,61
4450190_tunagard_osterskar,2012,62
4450190_tunagard_osterskar,2013,68
4450190_tunagard_osterskar,2014,66
4450210_akerstorp,2000,0
4450210_akerstorp,2001,1
4450210_akerstorp,2002,-9
4450210_akerstorp,2003,-19
4450210_akerstorp,2004,-18
4450210_akerstorp,2005,-20
4450210_akerstorp,2006,-4
4450210_akerstorp,2007,11
4450210_akerstorp,2008,14
4450210_akerstorp,2009,19
4450210_akerstorp,2010,19
4450210_akerstorp,2011,13
4450210_akerstorp,2012,13
4450210_akerstorp,2013,12
4450210_akerstorp,2014,8
4450220_smedby,2000,-3
4450220_smedby,2001,-8
4450220_smedby,2002,-14
4450220_smedby,2003,-14
4450220_smedby,2004,-11
4450220_smedby,2005,-11
4450220_smedby,2006,-15
4450220_smedby,2007,-13
4450220_smedby,2008,20
4450220_smedby,2009,34
4450220_smedby,2010,35
4450220_smedby,2011,34
4450220_smedby,2012,34
4450220_smedby,2013,32
4450220_smedby,2014,55
4450230_hacksta,2000,-6
4450230_hacksta,2001,-95
4450230_hacksta,2002,-95
4450230_hacksta,2003,-97
4450230_hacksta,2004,-93
4450230_hacksta,2005,-100
4450230_hacksta,2006,-103
4450230_hacksta,2007,-101
4450230_hacksta,2008,-107
4450230_hacksta,2009,-109
4450230_hacksta,2010,-99
4450230_hacksta,2011,-108
4450230_hacksta,2012,-107
4450230_hacksta,2013,-103
4450230_hacksta,2014,-109
4450240_skansta,2000,-6
4450240_skansta,2001,-17
4450240_skansta,2002,-25
4450240_skansta,2003,-30
4450240_skansta,2004,-27
4450240_skansta,2005,-35
4450240_skansta,2006,-37
4450240_skansta,2007,-38
4450240_skansta,2008,-44
4450240_skansta,2009,-39
4450240_skansta,2010,-37
4450240_skansta,2011,-44
4450240_skansta,2012,-48
4450240_skansta,2013,-51
4450240_skansta,2014,-52
4450250_singo,2000,5
4450250_singo,2001,11
4450250_singo,2002,7
4450250_singo,2003,15
4450250_singo,2004,14
4450250_singo,2005,19
4450250_singo,2006,19
4450250_singo,2007,13
4450250_singo,2008,19
4450250_singo,2009,27
4450250_singo,2010,27
4450250_singo,2011,28
4450250_singo,2012,27
4450250_singo,2013,31
4450250_singo,2014,31
4450260_asatra,2000,19
4450260_asatra,2001,36
4450260_asatra,2002,47
4450260_asatra,2003,63
4450260_asatra,2004,73
4450260_asatra,2005,96
4450260_asatra,2006,103
4450260_asatra,2007,119
4450260_asatra,2008,129
4450260_asatra,2009,136
4450260_asatra,2010,129
4450260_asatra,2011,132
4450260_asatra,2012,138
4450260_asatra,2013,141
4450260_asatra,2014,164
4450310_margretelund,2000,33
4450310_margretelund,2001,77
4450310_margretelund,2002,117
4450310_margretelund,2003,136
4450310_margretelund,2004,151
4450310_margretelund,2005,160
4450310_margretelund,2006,166
4450310_margretelund,2007,171
4450310_margretelund,2008,177
4450310_margretelund,2009,175
4450310_margretelund,2010,178
4450310_margretelund,2011,187
4450310_margretelund,2012,185
4450310_margretelund,2013,160
4450310_margretelund,2014,167
4450320_trasatra,2000,-9
4450320_trasatra,2001,-20
4450320_trasatra,2002,-55
4450320_trasatra,2003,-76
4450320_trasatra,2004,-81
4450320_trasatra,2005,-106
4450320_trasatra,2006,-122
4450320_trasatra,2007,-132
4450320_trasatra,2008,-137
4450320_trasatra,2009,-137
4450320_trasatra,2010,-154
4450320_trasatra,2011,-157
4450320_trasatra,2012,-161
4450320_trasatra,2013,-179
4450320_trasatra,2014,-188
4450330_flaxenvik,2000,21
4450330_flaxenvik,2001,34
4450330_flaxenvik,2002,54
4450330_flaxenvik,2003,75
4450330_flaxenvik,2004,90
4450330_flaxenvik,2005,105
4450330_flaxenvik,2006,118
4450330_flaxenvik,2007,106
4450330_flaxenvik,2008,122
4450330_flaxenvik,2009,123
4450330_flaxenvik,2010,131
4450330_flaxenvik,2011,134
4450330_flaxenvik,2012,135
4450330_flaxenvik,2013,138
4450330_flaxenvik,2014,159
4450340_skargardsstad,2000,28
4450340_skargardsstad,2001,59
4450340_skargardsstad,2002,75
4450340_skargardsstad,2003,77
4450340_skargardsstad,2004,82
4450340_skargardsstad,2005,91
4450340_skargardsstad,2006,87
4450340_skargardsstad,2007,88
4450340_skargardsstad,2008,91
4450340_skargardsstad,2009,86
4450340_skargardsstad,2010,80
4450340_skargardsstad,2011,80
4450340_skargardsstad,2012,78
4450340_skargardsstad,2013,70
4450340_skargardsstad,2014,67
4451231_okand,2000,16
4451231_okand,2001,20
4451231_okand,2002,39
4451231_okand,2003,54
4451231_okand,2004,92
4451231_okand,2005,128
4451231_okand,2006,147
4451231_okand,2007,159
4451231_okand,2008,157
4451231_okand,2009,161
4451233_sodra_runo,2010,1
4451233_sodra_runo,2011,6
4451233_sodra_runo,2012,8
4451233_sodra_runo,2013,13
4451233_sodra_runo,2014,15
4451234_sodra_runotaljo,2010,4
4451234_sodra_runotaljo,2011,0
4451234_sodra_runotaljo,2012,-1
4451234_sodra_runotaljo,2013,4
4451234_sodra_runotaljo,2014,5
4451240_norra_runo,2000,13
4451240_norra_runo,2001,36
4451240_norra_runo,2002,64
4451240_norra_runo,2003,95
4451240_norra_runo,2004,100
4451240_norra_runo,2005,107
4451240_norra_runo,2006,114
4451240_norra_runo,2007,116
4451240_norra_runo,2008,126
4451240_norra_runo,2009,135
4451240_norra_runo,2010,137
4451240_norra_runo,2011,134
4451240_norra_runo,2012,137
4451240_norra_runo,2013,142
4451240_norra_runo,2014,150
4451250_svinninge,2000,11
4451250_svinninge,2001,16
4451250_svinninge,2002,26
4451250_svinninge,2003,43
4451250_svinninge,2004,50
4451250_svinninge,2005,53
4451250_svinninge,2006,61
4451250_svinninge,2007,63
4451250_svinninge,2008,71
4451250_svinninge,2009,78
4451250_svinninge,2010,80
4451250_svinninge,2011,75
4451250_svinninge,2012,86
4451250_svinninge,2013,87
4451250_svinninge,2014,90
4451410_rydbo,2000,1
4451410_rydbo,2001,12
4451410_rydbo,2002,20
4451410_rydbo,2003,24
4451410_rydbo,2004,21
4451410_rydbo,2005,21
4451410_rydbo,2006,31
4451410_rydbo,2007,36
4451410_rydbo,2008,33
4451410_rydbo,2009,35
4451410_rydbo,2010,30
4451410_rydbo,2011,30
4451410_rydbo,2012,29
4451410_rydbo,2013,25
4451410_rydbo,2014,20
4451420_svartgarn,2000,13
4451420_svartgarn,2001,24
4451420_svartgarn,2002,36
4451420_svartgarn,2003,50
4451420_svartgarn,2004,52
4451420_svartgarn,2005,59
4451420_svartgarn,2006,62
4451420_svartgarn,2007,62
4451420_svartgarn,2008,63
4451420_svartgarn,2009,66
4451420_svartgarn,2010,66
4451420_svartgarn,2011,68
4451420_svartgarn,2012,67
4451420_svartgarn,2013,74
4451420_svartgarn,2014,83
4451430_ostra_ryds_glesbygd,2000,1
4451430_ostra_ryds_glesbygd,2001,-3
4451430_ostra_ryds_glesbygd,2002,1
4451430_ostra_ryds_glesbygd,2003,4
4451430_ostra_ryds_glesbygd,2004,4
4451430_ostra_ryds_glesbygd,2005,0
4451430_ostra_ryds_glesbygd,2006,0
4451430_ostra_ryds_glesbygd,2007,-4
4451430_ostra_ryds_glesbygd,2008,-3
4451430_ostra_ryds_glesbygd,2009,-1
4451430_ostra_ryds_glesbygd,2010,0
4451430_ostra_ryds_glesbygd,2011,-5
4451430_ostra_ryds_glesbygd,2012,7
4451430_ostra_ryds_glesbygd,2013,7
4451430_ostra_ryds_glesbygd,2014,10
5110110_albyslatten,2000,18
5110110_albyslatten,2001,24
5110110_albyslatten,2002,6
5110110_albyslatten,2003,-35
5110110_albyslatten,2004,-74
5110110_albyslatten,2005,-108
5110110_albyslatten,2006,-191
5110110_albyslatten,2007,-256
5110110_albyslatten,2008,-291
5110110_albyslatten,2009,-298
5110110_albyslatten,2010,-314
5110110_albyslatten,2011,-285
5110110_albyslatten,2012,-311
5110110_albyslatten,2013,-387
5110110_albyslatten,2014,-428
5110120_albyberget,2000,30
5110120_albyberget,2001,41
5110120_albyberget,2002,37
5110120_albyberget,2003,29
5110120_albyberget,2004,-8
5110120_albyberget,2005,-35
5110120_albyberget,2006,-38
5110120_albyberget,2007,-44
5110120_albyberget,2008,-75
5110120_albyberget,2009,-103
5110120_albyberget,2010,-123
5110120_albyberget,2011,-141
5110120_albyberget,2012,-171
5110120_albyberget,2013,-179
5110120_albyberget,2014,-197
5110150_rotemannen,2000,0
5110150_rotemannen,2001,-7
5110150_rotemannen,2002,-5
5110150_rotemannen,2003,-32
5110150_rotemannen,2004,-33
5110150_rotemannen,2005,-40
5110150_rotemannen,2006,-47
5110150_rotemannen,2007,-61
5110150_rotemannen,2008,-66
5110150_rotemannen,2009,-63
5110150_rotemannen,2010,-63
5110150_rotemannen,2011,-56
5110150_rotemannen,2012,-55
5110150_rotemannen,2013,-63
5110150_rotemannen,2014,-57
5110160_alby_gard,2000,-18
5110160_alby_gard,2001,-37
5110160_alby_gard,2002,-56
5110160_alby_gard,2003,-60
5110160_alby_gard,2004,-63
5110160_alby_gard,2005,-77
5110160_alby_gard,2006,-63
5110160_alby_gard,2007,-64
5110160_alby_gard,2008,-65
5110160_alby_gard,2009,-66
5110160_alby_gard,2010,-59
5110160_alby_gard,2011,-66
5110160_alby_gard,2012,-69
5110160_alby_gard,2013,-82
5110160_alby_gard,2014,-89
5110240_aspberget,2000,0
5110240_aspberget,2001,-5
5110240_aspberget,2002,-11
5110240_aspberget,2003,-16
5110240_aspberget,2004,-17
5110240_aspberget,2005,-19
5110240_aspberget,2006,-21
5110240_aspberget,2007,-30
5110240_aspberget,2008,-25
5110240_aspberget,2009,-29
5110240_aspberget,2010,-35
5110240_aspberget,2011,-34
5110240_aspberget,2012,-33
5110240_aspberget,2013,-36
5110240_aspberget,2014,-38
5110260_ostra_eriksberg,2000,6
5110260_ostra_eriksberg,2001,5
5110260_ostra_eriksberg,2002,8
5110260_ostra_eriksberg,2003,10
5110260_ostra_eriksberg,2004,5
5110260_ostra_eriksberg,2005,-9
5110260_ostra_eriksberg,2006,-3
5110260_ostra_eriksberg,2007,-13
5110260_ostra_eriksberg,2008,-6
5110260_ostra_eriksberg,2009,-10
5110260_ostra_eriksberg,2010,-20
5110260_ostra_eriksberg,2011,-13
5110260_ostra_eriksberg,2012,-4
5110260_ostra_eriksberg,2013,-9
5110260_ostra_eriksberg,2014,-22
5110270_vastra_eriksberg,2000,2
5110270_vastra_eriksberg,2001,11
5110270_vastra_eriksberg,2002,5
5110270_vastra_eriksberg,2003,5
5110270_vastra_eriksberg,2004,-3
5110270_vastra_eriksberg,2005,-2
5110270_vastra_eriksberg,2006,-2
5110270_vastra_eriksberg,2007,3
5110270_vastra_eriksberg,2008,-1
5110270_vastra_eriksberg,2009,-3
5110270_vastra_eriksberg,2010,2
5110270_vastra_eriksberg,2011,-3
5110270_vastra_eriksberg,2012,-6
5110270_vastra_eriksberg,2013,-11
5110270_vastra_eriksberg,2014,-11
5110280_tre_kallor,2000,-3
5110280_tre_kallor,2001,-11
5110280_tre_kallor,2002,-10
5110280_tre_kallor,2003,-7
5110280_tre_kallor,2004,-16
5110280_tre_kallor,2005,-22
5110280_tre_kallor,2006,-26
5110280_tre_kallor,2007,-37
5110280_tre_kallor,2008,-37
5110280_tre_kallor,2009,-47
5110280_tre_kallor,2010,-54
5110280_tre_kallor,2011,-51
5110280_tre_kallor,2012,-57
5110280_tre_kallor,2013,-60
5110280_tre_kallor,2014,-63
5110290_sturehov,2000,10
5110290_sturehov,2001,14
5110290_sturehov,2002,20
5110290_sturehov,2003,20
5110290_sturehov,2004,40
5110290_sturehov,2005,56
5110290_sturehov,2006,55
5110290_sturehov,2007,51
5110290_sturehov,2008,54
5110290_sturehov,2009,45
5110290_sturehov,2010,50
5110290_sturehov,2011,58
5110290_sturehov,2012,62
5110290_sturehov,2013,60
5110290_sturehov,2014,63
5110311_krogarvagen_vardshusvagen,2000,8
5110311_krogarvagen_vardshusvagen,2001,8
5110311_krogarvagen_vardshusvagen,2002,1
5110311_krogarvagen_vardshusvagen,2003,-37
5110311_krogarvagen_vardshusvagen,2004,-64
5110311_krogarvagen_vardshusvagen,2005,-86
5110311_krogarvagen_vardshusvagen,2006,-104
5110311_krogarvagen_vardshusvagen,2007,-105
5110311_krogarvagen_vardshusvagen,2008,-131
5110311_krogarvagen_vardshusvagen,2009,-143
5110311_krogarvagen_vardshusvagen,2010,-158
5110311_krogarvagen_vardshusvagen,2011,-194
5110311_krogarvagen_vardshusvagen,2012,-234
5110311_krogarvagen_vardshusvagen,2013,-310
5110311_krogarvagen_vardshusvagen,2014,-348
5110312_forvagen,2000,7
5110312_forvagen,2001,16
5110312_forvagen,2002,19
5110312_forvagen,2003,11
5110312_forvagen,2004,-5
5110312_forvagen,2005,-47
5110312_forvagen,2006,-67
5110312_forvagen,2007,-77
5110312_forvagen,2008,-116
5110312_forvagen,2009,-144
5110312_forvagen,2010,-177
5110312_forvagen,2011,-221
5110312_forvagen,2012,-259
5110312_forvagen,2013,-288
5110312_forvagen,2014,-307
5110320_fittja_gard,2000,1
5110320_fittja_gard,2001,-5
5110320_fittja_gard,2002,-19
5110320_fittja_gard,2003,-29
5110320_fittja_gard,2004,-34
5110320_fittja_gard,2005,-38
5110320_fittja_gard,2006,-50
5110320_fittja_gard,2007,-57
5110320_fittja_gard,2008,-69
5110320_fittja_gard,2009,-80
5110320_fittja_gard,2010,-88
5110320_fittja_gard,2011,-101
5110320_fittja_gard,2012,-109
5110320_fittja_gard,2013,-93
5110320_fittja_gard,2014,-95
5110410_sodra_hallunda,2000,-6
5110410_sodra_hallunda,2001,12
5110410_sodra_hallunda,2002,17
5110410_sodra_hallunda,2003,4
5110410_sodra_hallunda,2004,13
5110410_sodra_hallunda,2005,24
5110410_sodra_hallunda,2006,15
5110410_sodra_hallunda,2007,26
5110410_sodra_hallunda,2008,9
5110410_sodra_hallunda,2009,32
5110410_sodra_hallunda,2010,52
5110410_sodra_hallunda,2011,63
5110410_sodra_hallunda,2012,56
5110410_sodra_hallunda,2013,77
5110410_sodra_hallunda,2014,54
5110420_slagsta,2000,-10
5110420_slagsta,2001,-6
5110420_slagsta,2002,-22
5110420_slagsta,2003,-22
5110420_slagsta,2004,-19
5110420_slagsta,2005,-10
5110420_slagsta,2006,-6
5110420_slagsta,2007,2
5110420_slagsta,2008,-2
5110420_slagsta,2009,6
5110420_slagsta,2010,9
5110420_slagsta,2011,18
5110420_slagsta,2012,37
5110420_slagsta,2013,28
5110420_slagsta,2014,10
5110430_brunna,2000,-10
5110430_brunna,2001,-14
5110430_brunna,2002,-18
5110430_brunna,2003,-22
5110430_brunna,2004,-21
5110430_brunna,2005,-19
5110430_brunna,2006,-26
5110430_brunna,2007,-23
5110430_brunna,2008,-27
5110430_brunna,2009,-24
5110430_brunna,2010,-14
5110430_brunna,2011,-24
5110430_brunna,2012,-22
5110430_brunna,2013,-23
5110430_brunna,2014,-25
5110450_sodra_norsborg,2000,-12
5110450_sodra_norsborg,2001,-4
5110450_sodra_norsborg,2002,-36
5110450_sodra_norsborg,2003,-113
5110450_sodra_norsborg,2004,-182
5110450_sodra_norsborg,2005,-227
5110450_sodra_norsborg,2006,-266
5110450_sodra_norsborg,2007,-312
5110450_sodra_norsborg,2008,-335
5110450_sodra_norsborg,2009,-376
5110450_sodra_norsborg,2010,-421
5110450_sodra_norsborg,2011,-411
5110450_sodra_norsborg,2012,-443
5110450_sodra_norsborg,2013,-495
5110450_sodra_norsborg,2014,-569
5110460_tornbergsfaltet,2000,-8
5110460_tornbergsfaltet,2001,-10
5110460_tornbergsfaltet,2002,-16
5110460_tornbergsfaltet,2003,-27
5110460_tornbergsfaltet,2004,-24
5110460_tornbergsfaltet,2005,-28
5110460_tornbergsfaltet,2006,-39
5110460_tornbergsfaltet,2007,-38
5110460_tornbergsfaltet,2008,-40
5110460_tornbergsfaltet,2009,-39
5110460_tornbergsfaltet,2010,-44
5110460_tornbergsfaltet,2011,-47
5110460_tornbergsfaltet,2012,-49
5110460_tornbergsfaltet,2013,-33
5110460_tornbergsfaltet,2014,-28
5110480_nordostra_norsborg,2000,0
5110480_nordostra_norsborg,2001,-5
5110480_nordostra_norsborg,2002,-7
5110480_nordostra_norsborg,2003,-10
5110480_nordostra_norsborg,2004,-11
5110480_nordostra_norsborg,2005,-10
