basomrade,year,mean_income_aged_lt_20_male
5432410_orminge,2014,265620.22
5432500_mensattra,2000,306444.53
5432500_mensattra,2001,321727.92
5432500_mensattra,2002,328320.44
5432500_mensattra,2003,331323.88
5432500_mensattra,2004,333239.97
5432500_mensattra,2005,346081.72
5432500_mensattra,2006,356383.57
5432500_mensattra,2007,377414.7
5432500_mensattra,2008,392207.13
5432500_mensattra,2009,391615.73
5432500_mensattra,2010,394720.32
5432500_mensattra,2011,400446.41
5432500_mensattra,2012,405580.56
5432500_mensattra,2013,409916.53
5432500_mensattra,2014,414702.81
5432600_kallvagen,2000,363248.65
5432600_kallvagen,2001,377165.8
5432600_kallvagen,2002,375027.93
5432600_kallvagen,2003,374655.98
5432600_kallvagen,2004,383199.99
5432600_kallvagen,2005,407592.23
5432600_kallvagen,2006,426278.89
5432600_kallvagen,2007,448945.49
5432600_kallvagen,2008,472763.43
5432600_kallvagen,2009,467184.83
5432600_kallvagen,2010,483288.52
5432600_kallvagen,2011,489477.02
5432600_kallvagen,2012,506818.55
5432600_kallvagen,2013,500231.25
5432600_kallvagen,2014,529102.46
5432610_eriksvik,2000,343298.8
5432610_eriksvik,2001,366960.03
5432610_eriksvik,2002,360884.84
5432610_eriksvik,2003,367840.8
5432610_eriksvik,2004,348713.28
5432610_eriksvik,2005,368444.7
5432610_eriksvik,2006,412143.88
5432610_eriksvik,2007,442676.72
5432610_eriksvik,2008,474049.45
5432610_eriksvik,2009,451477.36
5432610_eriksvik,2010,468392.09
5432610_eriksvik,2011,474158.64
5432610_eriksvik,2012,476903.23
5432610_eriksvik,2013,508883.17
5432610_eriksvik,2014,529983.54
5432700_norra_lannersta,2000,357054.76
5432700_norra_lannersta,2001,376560.36
5432700_norra_lannersta,2002,394512.3
5432700_norra_lannersta,2003,397715.29
5432700_norra_lannersta,2004,399806.99
5432700_norra_lannersta,2005,428738.14
5432700_norra_lannersta,2006,436408.9
5432700_norra_lannersta,2007,477293.07
5432700_norra_lannersta,2008,497593.51
5432700_norra_lannersta,2009,509400.26
5432700_norra_lannersta,2010,521059.88
5432700_norra_lannersta,2011,545769.67
5432700_norra_lannersta,2012,563985.41
5432700_norra_lannersta,2013,551204.48
5432700_norra_lannersta,2014,581709.56
5432710_sodra_lannersta,2000,322387.73
5432710_sodra_lannersta,2001,341816.98
5432710_sodra_lannersta,2002,342942.17
5432710_sodra_lannersta,2003,381732.48
5432710_sodra_lannersta,2004,406589.54
5432710_sodra_lannersta,2005,438457.15
5432710_sodra_lannersta,2006,479905.97
5432710_sodra_lannersta,2007,527239.33
5432710_sodra_lannersta,2008,553967.12
5432710_sodra_lannersta,2009,553726.89
5432710_sodra_lannersta,2010,579633.74
5432710_sodra_lannersta,2011,576532.88
5432710_sodra_lannersta,2012,587789.3
5432710_sodra_lannersta,2013,618971.1
5432710_sodra_lannersta,2014,684476.32
5432810_boo_gard,2000,368625.31
5432810_boo_gard,2001,384558.88
5432810_boo_gard,2002,372294.28
5432810_boo_gard,2003,359486.22
5432810_boo_gard,2004,389410.63
5432810_boo_gard,2005,428682.08
5432810_boo_gard,2006,456548.27
5432810_boo_gard,2007,537557.07
5432810_boo_gard,2008,561025.66
5432810_boo_gard,2009,519260.84
5432810_boo_gard,2010,522720.67
5432810_boo_gard,2011,541669.2
5432810_boo_gard,2012,581357.68
5432810_boo_gard,2013,602096.66
5432810_boo_gard,2014,618625.78
5432900_gustavsvik,2000,266326.72
5432900_gustavsvik,2001,277600.89
5432900_gustavsvik,2002,278542.93
5432900_gustavsvik,2003,289593.93
5432900_gustavsvik,2004,290200
5432900_gustavsvik,2005,296218.67
5432900_gustavsvik,2006,317531.31
5432900_gustavsvik,2007,322067.56
5432900_gustavsvik,2008,335744.26
5432900_gustavsvik,2009,348379.93
5432900_gustavsvik,2010,368913.74
5432900_gustavsvik,2011,382812.79
5432900_gustavsvik,2012,428889.69
5432900_gustavsvik,2013,414834.57
5432900_gustavsvik,2014,430238.04
3810100_lilla_alby,2000,233876.47
3810100_lilla_alby,2001,246862.93
3810100_lilla_alby,2002,249222.44
3810100_lilla_alby,2003,256834.59
3810100_lilla_alby,2004,254326.37
3810100_lilla_alby,2005,268227.18
3810100_lilla_alby,2006,273436.61
3810100_lilla_alby,2007,287660.28
3810100_lilla_alby,2008,292150.06
3810100_lilla_alby,2009,295306.79
3810100_lilla_alby,2010,309734.75
3810100_lilla_alby,2011,324831.78
3810100_lilla_alby,2012,329249.44
3810100_lilla_alby,2013,350085.01
3810100_lilla_alby,2014,375797.51
3810110_sundbybergs_industriomr,2000,369640.99
3810110_sundbybergs_industriomr,2001,408219.37
3810110_sundbybergs_industriomr,2002,409054.79
3810110_sundbybergs_industriomr,2003,396339.26
3810110_sundbybergs_industriomr,2004,416240.61
3810110_sundbybergs_industriomr,2005,398718.26
3810110_sundbybergs_industriomr,2006,419564.35
3810110_sundbybergs_industriomr,2007,441304.3
3810110_sundbybergs_industriomr,2008,423081.26
3810110_sundbybergs_industriomr,2009,430832.23
3810110_sundbybergs_industriomr,2010,440386.29
3810110_sundbybergs_industriomr,2011,468025.02
3810110_sundbybergs_industriomr,2012,479295.09
3810110_sundbybergs_industriomr,2013,474432.38
3810110_sundbybergs_industriomr,2014,483308.27
3810220_rasten,2000,246948.09
3810220_rasten,2001,259244.64
3810220_rasten,2002,267473.37
3810220_rasten,2003,260275.98
3810220_rasten,2004,267428.96
3810220_rasten,2005,281192.81
3810220_rasten,2006,286085.8
3810220_rasten,2007,293807.31
3810220_rasten,2008,301450.9
3810220_rasten,2009,305924.82
3810220_rasten,2010,310579.5
3810220_rasten,2011,314833.69
3810220_rasten,2012,329321.51
3810220_rasten,2013,337682.1
3810220_rasten,2014,342666.93
3810230_sundbybergs_centrum,2000,249761.16
3810230_sundbybergs_centrum,2001,266548.46
3810230_sundbybergs_centrum,2002,269124.24
3810230_sundbybergs_centrum,2003,271315.79
3810230_sundbybergs_centrum,2004,274307.38
3810230_sundbybergs_centrum,2005,276796.99
3810230_sundbybergs_centrum,2006,292263.48
3810230_sundbybergs_centrum,2007,301316.54
3810230_sundbybergs_centrum,2008,306339.15
3810230_sundbybergs_centrum,2009,309903
3810230_sundbybergs_centrum,2010,311744.04
3810230_sundbybergs_centrum,2011,319009.4
3810230_sundbybergs_centrum,2012,330137.7
3810230_sundbybergs_centrum,2013,336686.92
3810230_sundbybergs_centrum,2014,341611.16
3810240_starrbacksgatan,2000,245577.59
3810240_starrbacksgatan,2001,263909.05
3810240_starrbacksgatan,2002,266114.11
3810240_starrbacksgatan,2003,273174.76
3810240_starrbacksgatan,2004,272385.84
3810240_starrbacksgatan,2005,282451.55
3810240_starrbacksgatan,2006,286106.81
3810240_starrbacksgatan,2007,303455.16
3810240_starrbacksgatan,2008,316093.26
3810240_starrbacksgatan,2009,311862.76
3810240_starrbacksgatan,2010,317590.84
3810240_starrbacksgatan,2011,333094.77
3810240_starrbacksgatan,2012,345995.56
3810240_starrbacksgatan,2013,350163.89
3810240_starrbacksgatan,2014,351604.99
3810300_storskogen,2000,201450.99
3810300_storskogen,2001,214098.32
3810300_storskogen,2002,221039.85
3810300_storskogen,2003,223958.8
3810300_storskogen,2004,228111.54
3810300_storskogen,2005,235696.72
3810300_storskogen,2006,240794.45
3810300_storskogen,2007,253923.13
3810300_storskogen,2008,267178.29
3810300_storskogen,2009,274753.43
3810300_storskogen,2010,279157.12
3810300_storskogen,2011,294262.75
3810300_storskogen,2012,303562.88
3810300_storskogen,2013,299630.62
3810300_storskogen,2014,308285.43
3810310_lotsjo,2000,222843.29
3810310_lotsjo,2001,234544.19
3810310_lotsjo,2002,254823.14
3810310_lotsjo,2003,269033.06
3810310_lotsjo,2004,255382.51
3810310_lotsjo,2005,260699.41
3810310_lotsjo,2006,291069.91
3810310_lotsjo,2007,302638.19
3810310_lotsjo,2008,333707.32
3810310_lotsjo,2009,370252.88
3810310_lotsjo,2010,390270.95
3810310_lotsjo,2011,400900.65
3810310_lotsjo,2012,403082.32
3810310_lotsjo,2013,408651.19
3810310_lotsjo,2014,401229.33
3810320_tule,2000,280172.63
3810320_tule,2001,299598.69
3810320_tule,2002,306344.73
3810320_tule,2003,303749.61
3810320_tule,2004,354930.83
3810320_tule,2005,321176.72
3810320_tule,2006,323149.18
3810320_tule,2007,345729.26
3810320_tule,2008,382312.7
3810320_tule,2009,396050.43
3810320_tule,2010,394818.66
3810320_tule,2011,416530.21
3810320_tule,2012,416892.63
3810320_tule,2013,420654.36
3810320_tule,2014,474919.91
3810400_duvbo,2000,318397.7
3810400_duvbo,2001,345230.24
3810400_duvbo,2002,347449.52
3810400_duvbo,2003,364130.27
3810400_duvbo,2004,376828.53
3810400_duvbo,2005,377208.82
3810400_duvbo,2006,402876.09
3810400_duvbo,2007,423503.19
3810400_duvbo,2008,438503.21
3810400_duvbo,2009,434226.68
3810400_duvbo,2010,434448.86
3810400_duvbo,2011,441315.86
3810400_duvbo,2012,456339.36
3810400_duvbo,2013,475896.46
3810400_duvbo,2014,488183.04
3810410_hasthagen,2000,286426.11
3810410_hasthagen,2001,325982.87
3810410_hasthagen,2002,314038.24
3810410_hasthagen,2003,326384.81
3810410_hasthagen,2004,342853.32
3810410_hasthagen,2005,338609.19
3810410_hasthagen,2006,340719.23
3810410_hasthagen,2007,360583.43
3810410_hasthagen,2008,375537.83
3810410_hasthagen,2009,363320.34
3810410_hasthagen,2010,360797.15
3810410_hasthagen,2011,381160.83
3810410_hasthagen,2012,375385.41
3810410_hasthagen,2013,385812.56
3810410_hasthagen,2014,395691.27
3810500_or,2000,213169.32
3810500_or,2001,218835.03
3810500_or,2002,218246.52
3810500_or,2003,213383.78
3810500_or,2004,219261.57
3810500_or,2005,222950.12
3810500_or,2006,230950.51
3810500_or,2007,245314.65
3810500_or,2008,249203.57
3810500_or,2009,243916.52
3810500_or,2010,244415.81
3810500_or,2011,248658.47
3810500_or,2012,251584.38
3810500_or,2013,256937.5
3810500_or,2014,263663.13
3810610_hallonbergen,2000,190305.12
3810610_hallonbergen,2001,196986.72
3810610_hallonbergen,2002,194996.18
3810610_hallonbergen,2003,193408.37
3810610_hallonbergen,2004,194242.02
3810610_hallonbergen,2005,193261.83
3810610_hallonbergen,2006,194469.97
3810610_hallonbergen,2007,194373.35
3810610_hallonbergen,2008,198112.45
3810610_hallonbergen,2009,188290.5
3810610_hallonbergen,2010,185642.72
3810610_hallonbergen,2011,191038.89
3810610_hallonbergen,2012,194878.76
3810610_hallonbergen,2013,198669
3810610_hallonbergen,2014,201268.43
3810720_rissne_norra_arbetsomr,2000,346898.23
3810720_rissne_norra_arbetsomr,2001,383640.24
3810720_rissne_norra_arbetsomr,2002,370059.52
3810720_rissne_norra_arbetsomr,2003,341552.09
3810720_rissne_norra_arbetsomr,2004,295688.53
3810720_rissne_norra_arbetsomr,2005,354472.35
3810720_rissne_norra_arbetsomr,2006,333841.33
3810720_rissne_norra_arbetsomr,2007,341521.14
3810720_rissne_norra_arbetsomr,2008,347639.81
3810720_rissne_norra_arbetsomr,2009,330070.67
3810720_rissne_norra_arbetsomr,2010,307131.48
3810720_rissne_norra_arbetsomr,2011,294828.93
3810720_rissne_norra_arbetsomr,2012,286688.91
3810720_rissne_norra_arbetsomr,2013,288754.05
3810720_rissne_norra_arbetsomr,2014,304082.71
3810740_norra_rissne,2000,240490.96
3810740_norra_rissne,2001,253176.57
3810740_norra_rissne,2002,249470.23
3810740_norra_rissne,2003,240364.55
3810740_norra_rissne,2004,241647.13
3810740_norra_rissne,2005,237652.18
3810740_norra_rissne,2006,231326
3810740_norra_rissne,2007,240640.12
3810740_norra_rissne,2008,244786.37
3810740_norra_rissne,2009,232186.28
3810740_norra_rissne,2010,235808.25
3810740_norra_rissne,2011,241003.75
3810740_norra_rissne,2012,249755.42
3810740_norra_rissne,2013,249647.04
3810740_norra_rissne,2014,252770.92
3810750_sodra_rissne,2000,250143.08
3810750_sodra_rissne,2001,256813.79
3810750_sodra_rissne,2002,260791.49
3810750_sodra_rissne,2003,254662.75
3810750_sodra_rissne,2004,249422.69
3810750_sodra_rissne,2005,249088.03
3810750_sodra_rissne,2006,252378.48
3810750_sodra_rissne,2007,260755.05
3810750_sodra_rissne,2008,267436.38
3810750_sodra_rissne,2009,258545.11
3810750_sodra_rissne,2010,259500.76
3810750_sodra_rissne,2011,262530.66
3810750_sodra_rissne,2012,272761.1
3810750_sodra_rissne,2013,272045.35
3810750_sodra_rissne,2014,271978.11
3810810_ursviks_smahusomr,2000,325213.31
3810810_ursviks_smahusomr,2001,324177.39
3810810_ursviks_smahusomr,2002,334707.45
3810810_ursviks_smahusomr,2003,335779.36
3810810_ursviks_smahusomr,2004,349077.82
3810810_ursviks_smahusomr,2005,373996.08
3810810_ursviks_smahusomr,2006,375766.57
3810810_ursviks_smahusomr,2007,407262.18
3810810_ursviks_smahusomr,2008,434500.17
3810810_ursviks_smahusomr,2009,436594.23
3810810_ursviks_smahusomr,2010,437637.3
3810810_ursviks_smahusomr,2011,436624.45
3810810_ursviks_smahusomr,2012,441581.39
3810810_ursviks_smahusomr,2013,474829.33
3810810_ursviks_smahusomr,2014,452961.31
3710120_ritorp,2000,210067.81
3710120_ritorp,2001,226628.64
3710120_ritorp,2002,234258.79
3710120_ritorp,2003,231158.53
3710120_ritorp,2004,229785.33
3710120_ritorp,2005,230628.93
3710120_ritorp,2006,228392.1
3710120_ritorp,2007,239280.65
3710120_ritorp,2008,248742.76
3710120_ritorp,2009,247873.48
3710120_ritorp,2010,259361.84
3710120_ritorp,2011,253027.15
3710120_ritorp,2012,261456.1
3710120_ritorp,2013,263518.84
3710120_ritorp,2014,263481.35
3710130_jarva_krog,2000,312044.81
3710130_jarva_krog,2001,339491.54
3710130_jarva_krog,2002,323332.4
3710130_jarva_krog,2003,331233.02
3710130_jarva_krog,2004,332261.65
3710130_jarva_krog,2005,324541.41
3710130_jarva_krog,2006,321579.58
3710130_jarva_krog,2007,321620.48
3710130_jarva_krog,2008,330694.02
3710130_jarva_krog,2009,332465.05
3710130_jarva_krog,2010,331408.63
3710130_jarva_krog,2011,344428.09
3710130_jarva_krog,2012,344285.66
3710130_jarva_krog,2013,337952.8
3710130_jarva_krog,2014,353065.93
3710141_okand,2000,358613.98
3710141_okand,2001,414765.27
3710141_okand,2002,393107.61
3710141_okand,2003,404515.23
3710141_okand,2004,421784.51
3710141_okand,2005,440384.96
3710141_okand,2006,443239.1
3710141_okand,2007,465621.67
3710141_okand,2008,477191.63
3710141_okand,2009,465629.4
3710143_ballongberget,2000,316993.03
3710143_ballongberget,2001,321352.22
3710143_ballongberget,2002,330211.53
3710143_ballongberget,2003,326329.7
3710143_ballongberget,2004,327782.74
3710143_ballongberget,2005,339253.21
3710143_ballongberget,2006,353095.25
3710143_ballongberget,2007,354862.44
3710143_ballongberget,2008,360265.41
3710143_ballongberget,2009,351097.25
3710143_ballongberget,2010,309993.31
3710143_ballongberget,2011,334519.8
3710143_ballongberget,2012,317148.31
3710143_ballongberget,2013,332507.74
3710143_ballongberget,2014,341407.9
3710160_bagartorp,2000,207683.63
3710160_bagartorp,2001,216113.99
3710160_bagartorp,2002,215616.32
3710160_bagartorp,2003,212453.11
3710160_bagartorp,2004,215336.88
3710160_bagartorp,2005,216410.93
3710160_bagartorp,2006,211960.8
3710160_bagartorp,2007,225236.47
3710160_bagartorp,2008,233238.02
3710160_bagartorp,2009,227719.29
3710160_bagartorp,2010,232078.31
3710160_bagartorp,2011,236539.79
3710160_bagartorp,2012,237536.19
3710160_bagartorp,2013,248174.38
3710160_bagartorp,2014,252642.16
3710170_rastahem,2000,322747.28
3710170_rastahem,2001,335568.64
3710170_rastahem,2002,336862.04
3710170_rastahem,2003,323102.46
3710170_rastahem,2004,353666.77
3710170_rastahem,2005,374836.75
3710170_rastahem,2006,378134.58
3710170_rastahem,2007,394287.48
3710170_rastahem,2008,409936.58
3710170_rastahem,2009,446129.2
3710170_rastahem,2010,467997.99
3710170_rastahem,2011,483412.11
3710170_rastahem,2012,505941.35
3710170_rastahem,2013,510978.64
3710170_rastahem,2014,521040.8
3710180_agnesberg,2000,252882.41
3710180_agnesberg,2001,279311.66
3710180_agnesberg,2002,268647.17
3710180_agnesberg,2003,257095.04
3710180_agnesberg,2004,252148.13
3710180_agnesberg,2005,261656.24
3710180_agnesberg,2006,264127.74
3710180_agnesberg,2007,269003.96
3710180_agnesberg,2008,275383.74
3710180_agnesberg,2009,274831.93
3710180_agnesberg,2010,287141.49
3710180_agnesberg,2011,299948.86
3710180_agnesberg,2012,310677.61
3710180_agnesberg,2013,321630.6
3710180_agnesberg,2014,328313.29
3710200_ulriksdal,2000,308428.62
3710200_ulriksdal,2001,257276.44
3710200_ulriksdal,2002,266451.92
3710200_ulriksdal,2003,277563.49
3710200_ulriksdal,2004,342683.75
3710200_ulriksdal,2005,346327.43
3710200_ulriksdal,2006,370355.39
3710200_ulriksdal,2007,370933.27
3710200_ulriksdal,2008,364684.84
3710200_ulriksdal,2009,331620.69
3710200_ulriksdal,2010,306774.94
3710200_ulriksdal,2011,308209.07
3710200_ulriksdal,2012,369071.02
3710200_ulriksdal,2013,464466.89
3710200_ulriksdal,2014,490301.02
3710310_norra_bergshamra,2000,277806.37
3710310_norra_bergshamra,2001,282552.7
3710310_norra_bergshamra,2002,291507.76
3710310_norra_bergshamra,2003,299557.91
3710310_norra_bergshamra,2004,298710.87
3710310_norra_bergshamra,2005,313663.93
3710310_norra_bergshamra,2006,331635.19
3710310_norra_bergshamra,2007,342006.15
3710310_norra_bergshamra,2008,350082.47
3710310_norra_bergshamra,2009,361576.7
3710310_norra_bergshamra,2010,356549.84
3710310_norra_bergshamra,2011,361350.36
3710310_norra_bergshamra,2012,371853.21
3710310_norra_bergshamra,2013,383325.89
3710310_norra_bergshamra,2014,401342.88
3710320_bergshamra_torg,2000,254070.38
3710320_bergshamra_torg,2001,266247.5
3710320_bergshamra_torg,2002,275468.11
3710320_bergshamra_torg,2003,280609.36
3710320_bergshamra_torg,2004,279404.25
3710320_bergshamra_torg,2005,282214.45
3710320_bergshamra_torg,2006,288650.76
3710320_bergshamra_torg,2007,293447.51
3710320_bergshamra_torg,2008,305726.84
3710320_bergshamra_torg,2009,312642.04
3710320_bergshamra_torg,2010,298331.77
3710320_bergshamra_torg,2011,306569.49
3710320_bergshamra_torg,2012,307012.53
3710320_bergshamra_torg,2013,321641.91
3710320_bergshamra_torg,2014,319835.1
3710330_stocksundstorp,2000,323150.15
3710330_stocksundstorp,2001,339720.81
3710330_stocksundstorp,2002,335664.64
3710330_stocksundstorp,2003,320269.53
3710330_stocksundstorp,2004,327369.78
3710330_stocksundstorp,2005,367174.96
3710330_stocksundstorp,2006,360926.58
3710330_stocksundstorp,2007,385806.26
3710330_stocksundstorp,2008,387024.86
3710330_stocksundstorp,2009,371545.31
3710330_stocksundstorp,2010,370864.16
3710330_stocksundstorp,2011,380753.71
3710330_stocksundstorp,2012,370769.5
3710330_stocksundstorp,2013,393616.56
3710330_stocksundstorp,2014,393604.11
3710340_ostra_bergshamra,2000,220280.09
3710340_ostra_bergshamra,2001,235695.69
3710340_ostra_bergshamra,2002,236440.26
3710340_ostra_bergshamra,2003,255459.31
3710340_ostra_bergshamra,2004,248017.73
3710340_ostra_bergshamra,2005,263004.49
3710340_ostra_bergshamra,2006,274221.33
3710340_ostra_bergshamra,2007,303437.77
3710340_ostra_bergshamra,2008,315181.68
3710340_ostra_bergshamra,2009,310632.29
3710340_ostra_bergshamra,2010,320300.45
3710340_ostra_bergshamra,2011,326187.12
3710340_ostra_bergshamra,2012,339065.77
3710340_ostra_bergshamra,2013,339625.44
3710340_ostra_bergshamra,2014,349850.17
3710350_sodra_bergshamra,2000,273448.45
3710350_sodra_bergshamra,2001,295264.2
3710350_sodra_bergshamra,2002,302939.76
3710350_sodra_bergshamra,2003,303291.33
3710350_sodra_bergshamra,2004,314207.78
3710350_sodra_bergshamra,2005,324578.5
3710350_sodra_bergshamra,2006,350230.46
3710350_sodra_bergshamra,2007,363981.36
3710350_sodra_bergshamra,2008,391246.72
3710350_sodra_bergshamra,2009,372560.6
3710350_sodra_bergshamra,2010,378117.95
3710350_sodra_bergshamra,2011,393130.84
3710350_sodra_bergshamra,2012,389617.05
3710350_sodra_bergshamra,2013,392777.13
3710350_sodra_bergshamra,2014,406843.51
3710360_kungshamra,2000,87830.96
3710360_kungshamra,2001,94924.2
3710360_kungshamra,2002,98924.86
3710360_kungshamra,2003,88632.83
3710360_kungshamra,2004,76115.07
3710360_kungshamra,2005,74295.95
3710360_kungshamra,2006,85467.15
3710360_kungshamra,2007,85212.98
3710360_kungshamra,2008,89390.58
3710360_kungshamra,2009,84323.89
3710360_kungshamra,2010,78976.54
