basomrade,year,employment_rate_aged_20_64_male
5513150_granangsringen,2007,0.72222
5513150_granangsringen,2008,0.73237
5513150_granangsringen,2009,0.69274
5513150_granangsringen,2010,0.67589
5513150_granangsringen,2011,0.70356
5513150_granangsringen,2012,0.70696
5513150_granangsringen,2013,0.7122
5513150_granangsringen,2014,0.72111
5513160_vastra_farmarstigen,2000,0.88718
5513160_vastra_farmarstigen,2001,0.84653
5513160_vastra_farmarstigen,2002,0.85149
5513160_vastra_farmarstigen,2003,0.84711
5513160_vastra_farmarstigen,2004,0.79134
5513160_vastra_farmarstigen,2005,0.78689
5513160_vastra_farmarstigen,2006,0.7686
5513160_vastra_farmarstigen,2007,0.8178
5513160_vastra_farmarstigen,2008,0.82096
5513160_vastra_farmarstigen,2009,0.74554
5513160_vastra_farmarstigen,2010,0.81301
5513160_vastra_farmarstigen,2011,0.80984
5513160_vastra_farmarstigen,2012,0.81169
5513160_vastra_farmarstigen,2013,0.81639
5513160_vastra_farmarstigen,2014,0.83333
5513170_ostra_farmarstigen,2000,0.82016
5513170_ostra_farmarstigen,2001,0.82341
5513170_ostra_farmarstigen,2002,0.83268
5513170_ostra_farmarstigen,2003,0.82819
5513170_ostra_farmarstigen,2004,0.80876
5513170_ostra_farmarstigen,2005,0.76754
5513170_ostra_farmarstigen,2006,0.8024
5513170_ostra_farmarstigen,2007,0.81746
5513170_ostra_farmarstigen,2008,0.82281
5513170_ostra_farmarstigen,2009,0.8
5513170_ostra_farmarstigen,2010,0.79226
5513170_ostra_farmarstigen,2011,0.80124
5513170_ostra_farmarstigen,2012,0.8152
5513170_ostra_farmarstigen,2013,0.79671
5513170_ostra_farmarstigen,2014,0.81818
5513210_ostra_bollmora,2000,0.78431
5513210_ostra_bollmora,2001,0.79603
5513210_ostra_bollmora,2002,0.79083
5513210_ostra_bollmora,2003,0.80347
5513210_ostra_bollmora,2004,0.76879
5513210_ostra_bollmora,2005,0.78693
5513210_ostra_bollmora,2006,0.7807
5513210_ostra_bollmora,2007,0.83383
5513210_ostra_bollmora,2008,0.83025
5513210_ostra_bollmora,2009,0.77329
5513210_ostra_bollmora,2010,0.7673
5513210_ostra_bollmora,2011,0.81046
5513210_ostra_bollmora,2012,0.81728
5513210_ostra_bollmora,2013,0.80656
5513210_ostra_bollmora,2014,0.83476
5513220_bondevagen,2000,0.84247
5513220_bondevagen,2001,0.82482
5513220_bondevagen,2002,0.81022
5513220_bondevagen,2003,0.83824
5513220_bondevagen,2004,0.86131
5513220_bondevagen,2005,0.8626
5513220_bondevagen,2006,0.86047
5513220_bondevagen,2007,0.85714
5513220_bondevagen,2008,0.89051
5513220_bondevagen,2009,0.8777
5513220_bondevagen,2010,0.88356
5513220_bondevagen,2011,0.92414
5513220_bondevagen,2012,0.92053
5513220_bondevagen,2013,0.92
5513220_bondevagen,2014,0.91096
5513310_norra_bollmora,2000,0.77624
5513310_norra_bollmora,2001,0.78295
5513310_norra_bollmora,2002,0.79518
5513310_norra_bollmora,2003,0.76829
5513310_norra_bollmora,2004,0.76735
5513310_norra_bollmora,2005,0.7505
5513310_norra_bollmora,2006,0.77453
5513310_norra_bollmora,2007,0.77848
5513310_norra_bollmora,2008,0.80795
5513310_norra_bollmora,2009,0.78781
5513310_norra_bollmora,2010,0.81062
5513310_norra_bollmora,2011,0.81735
5513310_norra_bollmora,2012,0.82448
5513310_norra_bollmora,2013,0.85011
5513310_norra_bollmora,2014,0.84472
5513330_vastra_fardala,2000,0.81944
5513330_vastra_fardala,2001,0.78537
5513330_vastra_fardala,2002,0.82828
5513330_vastra_fardala,2003,0.81183
5513330_vastra_fardala,2004,0.79397
5513330_vastra_fardala,2005,0.81026
5513330_vastra_fardala,2006,0.8359
5513330_vastra_fardala,2007,0.83673
5513330_vastra_fardala,2008,0.85714
5513330_vastra_fardala,2009,0.85149
5513330_vastra_fardala,2010,0.81951
5513330_vastra_fardala,2011,0.83251
5513330_vastra_fardala,2012,0.81429
5513330_vastra_fardala,2013,0.82126
5513330_vastra_fardala,2014,0.85167
5513410_fardala,2000,0.81325
5513410_fardala,2001,0.79747
5513410_fardala,2002,0.8
5513410_fardala,2003,0.80556
5513410_fardala,2004,0.87413
5513410_fardala,2005,0.88194
5513410_fardala,2006,0.86111
5513410_fardala,2007,0.88028
5513410_fardala,2008,0.83916
5513410_fardala,2009,0.84
5513410_fardala,2010,0.84247
5513410_fardala,2011,0.84076
5513410_fardala,2012,0.81529
5513410_fardala,2013,0.85366
5513410_fardala,2014,0.8538
5514000_krusboda,2000,0.86609
5514000_krusboda,2001,0.87511
5514000_krusboda,2002,0.87274
5514000_krusboda,2003,0.85202
5514000_krusboda,2004,0.84948
5514000_krusboda,2005,0.85294
5514000_krusboda,2006,0.86125
5514000_krusboda,2007,0.89093
5514000_krusboda,2008,0.89446
5514000_krusboda,2009,0.87473
5514000_krusboda,2010,0.88782
5514000_krusboda,2011,0.89648
5514000_krusboda,2012,0.8742
5514000_krusboda,2013,0.87448
5514000_krusboda,2014,0.87169
5515010_oringe,2000,0.87542
5515010_oringe,2001,0.87333
5515010_oringe,2002,0.87081
5515010_oringe,2003,0.84932
5515010_oringe,2004,0.83389
5515010_oringe,2005,0.81713
5515010_oringe,2006,0.85304
5515010_oringe,2007,0.85911
5515010_oringe,2008,0.86254
5515010_oringe,2009,0.83304
5515010_oringe,2010,0.85542
5515010_oringe,2011,0.85714
5515010_oringe,2012,0.84258
5515010_oringe,2013,0.84448
5515010_oringe,2014,0.83455
5515120_okand,2000,0.87029
5515120_okand,2001,0.87594
5515120_okand,2002,0.8873
5515120_okand,2003,0.87248
5515120_okand,2004,0.89201
5515120_okand,2005,0.89286
5515120_okand,2006,0.89469
5515120_okand,2007,0.90984
5515120_okand,2008,0.91367
5515120_okand,2009,0.89149
5515210_okand,2000,0.88382
5515210_okand,2001,0.8247
5515210_okand,2002,0.81992
5515210_okand,2003,0.8249
5515210_okand,2004,0.84411
5515210_okand,2005,0.84307
5515210_okand,2006,0.85324
5515210_okand,2007,0.86644
5515210_okand,2008,0.87458
5515210_okand,2009,0.85621
5515220_okand,2000,0.85552
5515220_okand,2001,0.8722
5515220_okand,2002,0.87184
5515220_okand,2003,0.85077
5515220_okand,2004,0.85236
5515220_okand,2005,0.83896
5515220_okand,2006,0.87537
5515220_okand,2007,0.8866
5515220_okand,2008,0.88445
5515220_okand,2009,0.87989
4010130_gamla_bro_tatort,2000,0.88345
4010130_gamla_bro_tatort,2001,0.87707
4010130_gamla_bro_tatort,2002,0.86408
4010130_gamla_bro_tatort,2003,0.845
4010130_gamla_bro_tatort,2004,0.83038
4010130_gamla_bro_tatort,2005,0.78589
4010130_gamla_bro_tatort,2006,0.8075
4010130_gamla_bro_tatort,2007,0.82716
4010130_gamla_bro_tatort,2008,0.83463
4010130_gamla_bro_tatort,2009,0.82353
4010130_gamla_bro_tatort,2010,0.8506
4010130_gamla_bro_tatort,2011,0.86158
4010130_gamla_bro_tatort,2012,0.83411
4010130_gamla_bro_tatort,2013,0.80668
4010130_gamla_bro_tatort,2014,0.82692
4010140_bro_centrum,2000,0.74882
4010140_bro_centrum,2001,0.75526
4010140_bro_centrum,2002,0.75379
4010140_bro_centrum,2003,0.74086
4010140_bro_centrum,2004,0.73619
4010140_bro_centrum,2005,0.71844
4010140_bro_centrum,2006,0.72475
4010140_bro_centrum,2007,0.73074
4010140_bro_centrum,2008,0.72822
4010140_bro_centrum,2009,0.6837
4010140_bro_centrum,2010,0.70528
4010140_bro_centrum,2011,0.70833
4010140_bro_centrum,2012,0.7142
4010140_bro_centrum,2013,0.72788
4010140_bro_centrum,2014,0.73753
4010500_okand,2000,0.8189
4010500_okand,2001,0.82443
4010500_okand,2002,0.84328
4010500_okand,2003,0.83594
4010500_okand,2004,0.84211
4010500_okand,2005,0.78417
4010500_okand,2006,0.78986
4010500_okand,2007,0.87578
4010500_okand,2008,0.92093
4010500_okand,2009,0.84411
4020000_lassa_forsamling,2000,0.84746
4020000_lassa_forsamling,2001,0.83077
4020000_lassa_forsamling,2002,0.83942
4020000_lassa_forsamling,2003,0.77536
4020000_lassa_forsamling,2004,0.85821
4020000_lassa_forsamling,2005,0.83688
4020000_lassa_forsamling,2006,0.80263
4020000_lassa_forsamling,2007,0.87898
4020000_lassa_forsamling,2008,0.87248
4020000_lassa_forsamling,2009,0.85811
4020000_lassa_forsamling,2010,0.83439
4020000_lassa_forsamling,2011,0.85185
4020000_lassa_forsamling,2012,0.87421
4020000_lassa_forsamling,2013,0.84277
4020000_lassa_forsamling,2014,0.83133
4050100_habo_tibble_kyrkby,2000,0.89423
4050100_habo_tibble_kyrkby,2001,0.90291
4050100_habo_tibble_kyrkby,2002,0.89623
4050100_habo_tibble_kyrkby,2003,0.86735
4050100_habo_tibble_kyrkby,2004,0.82
4050100_habo_tibble_kyrkby,2005,0.84158
4050100_habo_tibble_kyrkby,2006,0.88119
4050100_habo_tibble_kyrkby,2007,0.95745
4050100_habo_tibble_kyrkby,2008,0.94681
4050100_habo_tibble_kyrkby,2009,0.95652
4050100_habo_tibble_kyrkby,2010,0.95556
4050100_habo_tibble_kyrkby,2011,0.95402
4050100_habo_tibble_kyrkby,2012,0.94118
4050100_habo_tibble_kyrkby,2013,0.90588
4050100_habo_tibble_kyrkby,2014,0.92941
4050200_mariedal_nashagen,2000,0.76
4050200_mariedal_nashagen,2001,0.81481
4050200_mariedal_nashagen,2002,0.78632
4050200_mariedal_nashagen,2003,0.81818
4050200_mariedal_nashagen,2004,0.8843
4050200_mariedal_nashagen,2005,0.84426
4050200_mariedal_nashagen,2006,0.88235
4050200_mariedal_nashagen,2007,0.87805
4050200_mariedal_nashagen,2008,0.87097
4050200_mariedal_nashagen,2009,0.79389
4050200_mariedal_nashagen,2010,0.79851
4050200_mariedal_nashagen,2011,0.84496
4050200_mariedal_nashagen,2012,0.824
4050200_mariedal_nashagen,2013,0.82222
4050200_mariedal_nashagen,2014,0.84
4050500_habo_tibble_glesbygd,2000,0.84466
4050500_habo_tibble_glesbygd,2001,0.81481
4050500_habo_tibble_glesbygd,2002,0.82143
4050500_habo_tibble_glesbygd,2003,0.82883
4050500_habo_tibble_glesbygd,2004,0.77391
4050500_habo_tibble_glesbygd,2005,0.73171
4050500_habo_tibble_glesbygd,2006,0.80508
4050500_habo_tibble_glesbygd,2007,0.86441
4050500_habo_tibble_glesbygd,2008,0.87826
4050500_habo_tibble_glesbygd,2009,0.82727
4050500_habo_tibble_glesbygd,2010,0.85577
4050500_habo_tibble_glesbygd,2011,0.90566
4050500_habo_tibble_glesbygd,2012,0.86239
4050500_habo_tibble_glesbygd,2013,0.87
4050500_habo_tibble_glesbygd,2014,0.85185
4060000_hatuna_forsamling,2000,0.82558
4060000_hatuna_forsamling,2001,0.80226
4060000_hatuna_forsamling,2002,0.85955
4060000_hatuna_forsamling,2003,0.8022
4060000_hatuna_forsamling,2004,0.81609
4060000_hatuna_forsamling,2005,0.81143
4060000_hatuna_forsamling,2006,0.86628
4060000_hatuna_forsamling,2007,0.88333
4060000_hatuna_forsamling,2008,0.86559
4060000_hatuna_forsamling,2009,0.87912
4060000_hatuna_forsamling,2010,0.85405
4060000_hatuna_forsamling,2011,0.83249
4060000_hatuna_forsamling,2012,0.83333
4060000_hatuna_forsamling,2013,0.87435
4060000_hatuna_forsamling,2014,0.86802
4070110_sodra_kungsangen,2000,0.84091
4070110_sodra_kungsangen,2001,0.83773
4070110_sodra_kungsangen,2002,0.80847
4070110_sodra_kungsangen,2003,0.78914
4070110_sodra_kungsangen,2004,0.75654
4070110_sodra_kungsangen,2005,0.73868
4070110_sodra_kungsangen,2006,0.77778
4070110_sodra_kungsangen,2007,0.79279
4070110_sodra_kungsangen,2008,0.7931
4070110_sodra_kungsangen,2009,0.77796
4070110_sodra_kungsangen,2010,0.76471
4070110_sodra_kungsangen,2011,0.80515
4070110_sodra_kungsangen,2012,0.78219
4070110_sodra_kungsangen,2013,0.78288
4070110_sodra_kungsangen,2014,0.76752
4070120_norra_kungsangen,2000,0.7861
4070120_norra_kungsangen,2001,0.76696
4070120_norra_kungsangen,2002,0.7724
4070120_norra_kungsangen,2003,0.7469
4070120_norra_kungsangen,2004,0.7955
4070120_norra_kungsangen,2005,0.75094
4070120_norra_kungsangen,2006,0.75263
4070120_norra_kungsangen,2007,0.78605
4070120_norra_kungsangen,2008,0.78357
4070120_norra_kungsangen,2009,0.72655
4070120_norra_kungsangen,2010,0.76167
4070120_norra_kungsangen,2011,0.75606
4070120_norra_kungsangen,2012,0.73633
4070120_norra_kungsangen,2013,0.73849
4070120_norra_kungsangen,2014,0.75534
4070130_tibblehojden,2000,0.85027
4070130_tibblehojden,2001,0.84469
4070130_tibblehojden,2002,0.82796
4070130_tibblehojden,2003,0.82723
4070130_tibblehojden,2004,0.87037
4070130_tibblehojden,2005,0.83287
4070130_tibblehojden,2006,0.87805
4070130_tibblehojden,2007,0.86898
4070130_tibblehojden,2008,0.88083
4070130_tibblehojden,2009,0.85642
4070130_tibblehojden,2010,0.85678
4070130_tibblehojden,2011,0.85263
4070130_tibblehojden,2012,0.89008
4070130_tibblehojden,2013,0.86523
4070130_tibblehojden,2014,0.86486
4070150_tibbleangen,2000,0.84635
4070150_tibbleangen,2001,0.84329
4070150_tibbleangen,2002,0.84833
4070150_tibbleangen,2003,0.81266
4070150_tibbleangen,2004,0.83069
4070150_tibbleangen,2005,0.82853
4070150_tibbleangen,2006,0.83143
4070150_tibbleangen,2007,0.85429
4070150_tibbleangen,2008,0.86115
4070150_tibbleangen,2009,0.81856
4070150_tibbleangen,2010,0.83514
4070150_tibbleangen,2011,0.84575
4070150_tibbleangen,2012,0.85659
4070150_tibbleangen,2013,0.84557
4070150_tibbleangen,2014,0.85982
4070160_sylta,2000,0.90395
4070160_sylta,2001,0.8995
4070160_sylta,2002,0.91176
4070160_sylta,2003,0.91748
4070160_sylta,2004,0.88732
4070160_sylta,2005,0.86878
4070160_sylta,2006,0.91244
4070160_sylta,2007,0.91071
4070160_sylta,2008,0.90667
4070160_sylta,2009,0.88393
4070160_sylta,2010,0.90991
4070160_sylta,2011,0.91845
4070160_sylta,2012,0.94372
4070160_sylta,2013,0.94444
4070160_sylta,2014,0.93173
4070170_okand,2000,0.84404
4070170_okand,2001,0.83186
4070170_okand,2002,0.85
4070170_okand,2003,0.83333
4070170_okand,2004,0.81538
4070170_okand,2005,0.76
4070170_okand,2006,0.82836
4070170_okand,2007,0.86364
4070170_okand,2008,0.8626
4070170_okand,2009,0.84286
4070210_brunna_tatort,2000,0.88464
4070210_brunna_tatort,2001,0.88636
4070210_brunna_tatort,2002,0.88188
4070210_brunna_tatort,2003,0.85623
4070210_brunna_tatort,2004,0.85203
4070210_brunna_tatort,2005,0.84713
4070210_brunna_tatort,2006,0.83866
4070210_brunna_tatort,2007,0.84041
4070210_brunna_tatort,2008,0.8412
4070210_brunna_tatort,2009,0.83009
4070210_brunna_tatort,2010,0.83142
4070210_brunna_tatort,2011,0.84911
4070210_brunna_tatort,2012,0.85
4070210_brunna_tatort,2013,0.85963
4070210_brunna_tatort,2014,0.8767
6410100_nykvarn,2000,0.86237
6410100_nykvarn,2001,0.86835
6410100_nykvarn,2002,0.86543
6410100_nykvarn,2003,0.85746
6410100_nykvarn,2004,0.86448
6410100_nykvarn,2005,0.8564
6410100_nykvarn,2006,0.87458
6410100_nykvarn,2007,0.88422
6410100_nykvarn,2008,0.88673
6410100_nykvarn,2009,0.86221
6410100_nykvarn,2010,0.87415
6410100_nykvarn,2011,0.88352
6410100_nykvarn,2012,0.88921
6410100_nykvarn,2013,0.88286
6410100_nykvarn,2014,0.88491
6410500_turinge_glesbygd,2000,0.80964
6410500_turinge_glesbygd,2001,0.81687
6410500_turinge_glesbygd,2002,0.84108
6410500_turinge_glesbygd,2003,0.82201
6410500_turinge_glesbygd,2004,0.85169
6410500_turinge_glesbygd,2005,0.85129
6410500_turinge_glesbygd,2006,0.86598
6410500_turinge_glesbygd,2007,0.85019
6410500_turinge_glesbygd,2008,0.87006
6410500_turinge_glesbygd,2009,0.85558
6410500_turinge_glesbygd,2010,0.8574
6410500_turinge_glesbygd,2011,0.87391
6410500_turinge_glesbygd,2012,0.86224
6410500_turinge_glesbygd,2013,0.84629
6410500_turinge_glesbygd,2014,0.86387
6420000_taxinge_forsamling,2000,0.81185
6420000_taxinge_forsamling,2001,0.83721
6420000_taxinge_forsamling,2002,0.84122
6420000_taxinge_forsamling,2003,0.83784
6420000_taxinge_forsamling,2004,0.86913
6420000_taxinge_forsamling,2005,0.87762
6420000_taxinge_forsamling,2006,0.90132
6420000_taxinge_forsamling,2007,0.90323
6420000_taxinge_forsamling,2008,0.90566
6420000_taxinge_forsamling,2009,0.85976
6420000_taxinge_forsamling,2010,0.89091
6420000_taxinge_forsamling,2011,0.89571
6420000_taxinge_forsamling,2012,0.89441
6420000_taxinge_forsamling,2013,0.8997
6420000_taxinge_forsamling,2014,0.88657
3910110_vastra_nasbypark,2000,0.85339
3910110_vastra_nasbypark,2001,0.86311
3910110_vastra_nasbypark,2002,0.84101
3910110_vastra_nasbypark,2003,0.83095
3910110_vastra_nasbypark,2004,0.83212
3910110_vastra_nasbypark,2005,0.82716
3910110_vastra_nasbypark,2006,0.8648
3910110_vastra_nasbypark,2007,0.88601
3910110_vastra_nasbypark,2008,0.90933
3910110_vastra_nasbypark,2009,0.87563
3910110_vastra_nasbypark,2010,0.86908
3910110_vastra_nasbypark,2011,0.88347
3910110_vastra_nasbypark,2012,0.87668
3910110_vastra_nasbypark,2013,0.87147
3910110_vastra_nasbypark,2014,0.89091
3910120_ornstigen,2000,0.88889
3910120_ornstigen,2001,0.90526
3910120_ornstigen,2002,0.87879
3910120_ornstigen,2003,0.87368
3910120_ornstigen,2004,0.87912
3910120_ornstigen,2005,0.82022
3910120_ornstigen,2006,0.81188
3910120_ornstigen,2007,0.89474
3910120_ornstigen,2008,0.84615
3910120_ornstigen,2009,0.83529
3910120_ornstigen,2010,0.87037
3910120_ornstigen,2011,0.85088
3910120_ornstigen,2012,0.86508
3910120_ornstigen,2013,0.85833
3910120_ornstigen,2014,0.84615
3910130_nasbyparks_centrum,2000,0.72064
3910130_nasbyparks_centrum,2001,0.7226
3910130_nasbyparks_centrum,2002,0.70134
3910130_nasbyparks_centrum,2003,0.68174
3910130_nasbyparks_centrum,2004,0.65775
3910130_nasbyparks_centrum,2005,0.67965
3910130_nasbyparks_centrum,2006,0.70588
3910130_nasbyparks_centrum,2007,0.72595
3910130_nasbyparks_centrum,2008,0.72809
3910130_nasbyparks_centrum,2009,0.69312
3910130_nasbyparks_centrum,2010,0.71622
3910130_nasbyparks_centrum,2011,0.72943
3910130_nasbyparks_centrum,2012,0.71743
3910130_nasbyparks_centrum,2013,0.74046
3910130_nasbyparks_centrum,2014,0.71302
3910140_nasby_slott,2000,0.85141
3910140_nasby_slott,2001,0.83012
3910140_nasby_slott,2002,0.82772
3910140_nasby_slott,2003,0.81749
3910140_nasby_slott,2004,0.82593
3910140_nasby_slott,2005,0.80812
3910140_nasby_slott,2006,0.82264
3910140_nasby_slott,2007,0.8447
3910140_nasby_slott,2008,0.85039
3910140_nasby_slott,2009,0.80478
3910140_nasby_slott,2010,0.8247
3910140_nasby_slott,2011,0.83468
3910140_nasby_slott,2012,0.84959
3910140_nasby_slott,2013,0.83058
3910140_nasby_slott,2014,0.80315
3910170_ostra_nasbypark,2000,0.82583
3910170_ostra_nasbypark,2001,0.81725
3910170_ostra_nasbypark,2002,0.82006
3910170_ostra_nasbypark,2003,0.8078
3910170_ostra_nasbypark,2004,0.82808
3910170_ostra_nasbypark,2005,0.83286
3910170_ostra_nasbypark,2006,0.83931
3910170_ostra_nasbypark,2007,0.87778
3910170_ostra_nasbypark,2008,0.8675
3910170_ostra_nasbypark,2009,0.84203
3910170_ostra_nasbypark,2010,0.86277
3910170_ostra_nasbypark,2011,0.87363
3910170_ostra_nasbypark,2012,0.84444
3910170_ostra_nasbypark,2013,0.86301
3910170_ostra_nasbypark,2014,0.87045
3910190_lahall,2000,0.87549
3910190_lahall,2001,0.86364
3910190_lahall,2002,0.87452
3910190_lahall,2003,0.83712
3910190_lahall,2004,0.86719
3910190_lahall,2005,0.82625
3910190_lahall,2006,0.82661
3910190_lahall,2007,0.86066
3910190_lahall,2008,0.86364
3910190_lahall,2009,0.8755
3910190_lahall,2010,0.87547
3910190_lahall,2011,0.90152
3910190_lahall,2012,0.8764
3910190_lahall,2013,0.89313
3910190_lahall,2014,0.85978
3910210_nasbydal,2000,0.81878
3910210_nasbydal,2001,0.80225
3910210_nasbydal,2002,0.80631
3910210_nasbydal,2003,0.79866
3910210_nasbydal,2004,0.7954
3910210_nasbydal,2005,0.78037
3910210_nasbydal,2006,0.82857
3910210_nasbydal,2007,0.83654
3910210_nasbydal,2008,0.84158
3910210_nasbydal,2009,0.79853
3910210_nasbydal,2010,0.80597
3910210_nasbydal,2011,0.8136
3910210_nasbydal,2012,0.835
3910210_nasbydal,2013,0.84428
3910210_nasbydal,2014,0.85132
3910220_grindtorp,2000,0.78675
3910220_grindtorp,2001,0.78836
3910220_grindtorp,2002,0.77047
3910220_grindtorp,2003,0.74168
3910220_grindtorp,2004,0.74194
3910220_grindtorp,2005,0.7541
3910220_grindtorp,2006,0.78322
3910220_grindtorp,2007,0.78674
3910220_grindtorp,2008,0.79943
3910220_grindtorp,2009,0.76633
3910220_grindtorp,2010,0.78986
3910220_grindtorp,2011,0.79649
3910220_grindtorp,2012,0.82
3910220_grindtorp,2013,0.80833
3910220_grindtorp,2014,0.80601
3910240_taby_centrum,2000,0.7524
3910240_taby_centrum,2001,0.74365
3910240_taby_centrum,2002,0.72966
3910240_taby_centrum,2003,0.70411
3910240_taby_centrum,2004,0.7208
3910240_taby_centrum,2005,0.68343
3910240_taby_centrum,2006,0.66967
3910240_taby_centrum,2007,0.68519
3910240_taby_centrum,2008,0.71903
3910240_taby_centrum,2009,0.70393
3910240_taby_centrum,2010,0.69091
3910240_taby_centrum,2011,0.7538
3910240_taby_centrum,2012,0.739
3910240_taby_centrum,2013,0.74728
3910240_taby_centrum,2014,0.74939
3910270_marknadsvagen,2000,0.78439
3910270_marknadsvagen,2001,0.79119
3910270_marknadsvagen,2002,0.80119
3910270_marknadsvagen,2003,0.77914
3910270_marknadsvagen,2004,0.78903
3910270_marknadsvagen,2005,0.75556
3910270_marknadsvagen,2006,0.76623
3910270_marknadsvagen,2007,0.8
3910270_marknadsvagen,2008,0.81971
3910270_marknadsvagen,2009,0.79952
3910270_marknadsvagen,2010,0.79759
3910270_marknadsvagen,2011,0.80702
3910270_marknadsvagen,2012,0.83688
3910270_marknadsvagen,2013,0.83524
3910270_marknadsvagen,2014,0.8382
3910280_akerbyvagen,2000,0.85064
3910280_akerbyvagen,2001,0.85688
3910280_akerbyvagen,2002,0.81298
3910280_akerbyvagen,2003,0.81871
3910280_akerbyvagen,2004,0.8411
3910280_akerbyvagen,2005,0.83766
3910280_akerbyvagen,2006,0.83333
3910280_akerbyvagen,2007,0.83945
3910280_akerbyvagen,2008,0.83937
3910280_akerbyvagen,2009,0.82533
3910280_akerbyvagen,2010,0.85779
3910280_akerbyvagen,2011,0.82727
3910280_akerbyvagen,2012,0.85455
3910280_akerbyvagen,2013,0.84009
3910280_akerbyvagen,2014,0.8337
3910310_sodra_viggbyholm,2000,0.83296
3910310_sodra_viggbyholm,2001,0.84309
3910310_sodra_viggbyholm,2002,0.82075
3910310_sodra_viggbyholm,2003,0.83688
