basomrade,year,employment_rate_aged_20_64_female
1440312_danviken_s,2009,0.85886
1440312_danviken_s,2010,0.86248
1440312_danviken_s,2011,0.87093
1440312_danviken_s,2012,0.85722
1440312_danviken_s,2013,0.86345
1440312_danviken_s,2014,0.87285
2110120_sankt_sigfrid,2000,0.79532
2110120_sankt_sigfrid,2001,0.79898
2110120_sankt_sigfrid,2002,0.7906
2110120_sankt_sigfrid,2003,0.79135
2110120_sankt_sigfrid,2004,0.79937
2110120_sankt_sigfrid,2005,0.78466
2110120_sankt_sigfrid,2006,0.80604
2110120_sankt_sigfrid,2007,0.81038
2110120_sankt_sigfrid,2008,0.81371
2110120_sankt_sigfrid,2009,0.78975
2110120_sankt_sigfrid,2010,0.81394
2110120_sankt_sigfrid,2011,0.83063
2110120_sankt_sigfrid,2012,0.84394
2110120_sankt_sigfrid,2013,0.85297
2110120_sankt_sigfrid,2014,0.8551
2110130_ornsberg_nord_ost,2000,0.79104
2110130_ornsberg_nord_ost,2001,0.77206
2110130_ornsberg_nord_ost,2002,0.76202
2110130_ornsberg_nord_ost,2003,0.74942
2110130_ornsberg_nord_ost,2004,0.75581
2110130_ornsberg_nord_ost,2005,0.74172
2110130_ornsberg_nord_ost,2006,0.74215
2110130_ornsberg_nord_ost,2007,0.78821
2110130_ornsberg_nord_ost,2008,0.78509
2110130_ornsberg_nord_ost,2009,0.7828
2110130_ornsberg_nord_ost,2010,0.81213
2110130_ornsberg_nord_ost,2011,0.82651
2110130_ornsberg_nord_ost,2012,0.81625
2110130_ornsberg_nord_ost,2013,0.82012
2110130_ornsberg_nord_ost,2014,0.81481
2110140_vinterviken,2000,0.76923
2110140_vinterviken,2001,0.74194
2110140_vinterviken,2002,0.75818
2110140_vinterviken,2003,0.76066
2110140_vinterviken,2004,0.75958
2110140_vinterviken,2005,0.76902
2110140_vinterviken,2006,0.79484
2110140_vinterviken,2007,0.78883
2110140_vinterviken,2008,0.78997
2110140_vinterviken,2009,0.78195
2110140_vinterviken,2010,0.79848
2110140_vinterviken,2011,0.79193
2110140_vinterviken,2012,0.79548
2110140_vinterviken,2013,0.8256
2110140_vinterviken,2014,0.80148
2110150_ornsberg_syd_ost,2000,0.55932
2110150_ornsberg_syd_ost,2001,0.5
2110150_ornsberg_syd_ost,2002,0.65079
2110150_ornsberg_syd_ost,2003,0.58065
2110150_ornsberg_syd_ost,2004,0.58182
2110150_ornsberg_syd_ost,2005,0.61404
2110150_ornsberg_syd_ost,2006,0.65517
2110150_ornsberg_syd_ost,2007,0.58182
2110150_ornsberg_syd_ost,2008,0.54717
2110150_ornsberg_syd_ost,2009,0.5102
2110150_ornsberg_syd_ost,2010,0.64151
2110150_ornsberg_syd_ost,2011,0.67273
2110150_ornsberg_syd_ost,2012,0.67273
2110150_ornsberg_syd_ost,2013,0.625
2110150_ornsberg_syd_ost,2014,0.68519
2110220_ostra_grondal,2000,0.78783
2110220_ostra_grondal,2001,0.78676
2110220_ostra_grondal,2002,0.78556
2110220_ostra_grondal,2003,0.78065
2110220_ostra_grondal,2004,0.79026
2110220_ostra_grondal,2005,0.79915
2110220_ostra_grondal,2006,0.82619
2110220_ostra_grondal,2007,0.82187
2110220_ostra_grondal,2008,0.81899
2110220_ostra_grondal,2009,0.81453
2110220_ostra_grondal,2010,0.82811
2110220_ostra_grondal,2011,0.83319
2110220_ostra_grondal,2012,0.8422
2110220_ostra_grondal,2013,0.84449
2110220_ostra_grondal,2014,0.83641
2110230_ekensberg,2000,0.79827
2110230_ekensberg,2001,0.80278
2110230_ekensberg,2002,0.76471
2110230_ekensberg,2003,0.77904
2110230_ekensberg,2004,0.81513
2110230_ekensberg,2005,0.81556
2110230_ekensberg,2006,0.84548
2110230_ekensberg,2007,0.84943
2110230_ekensberg,2008,0.86923
2110230_ekensberg,2009,0.8545
2110230_ekensberg,2010,0.86133
2110230_ekensberg,2011,0.85135
2110230_ekensberg,2012,0.84153
2110230_ekensberg,2013,0.85165
2110230_ekensberg,2014,0.8294
2110310_axelbergs_torg,2000,0
2110310_axelbergs_torg,2002,0
2110310_axelbergs_torg,2004,0
2110310_axelbergs_torg,2005,0
2110310_axelbergs_torg,2007,0
2110310_axelbergs_torg,2008,0
2110310_axelbergs_torg,2009,0
2110310_axelbergs_torg,2010,0
2110310_axelbergs_torg,2011,0.23077
2110310_axelbergs_torg,2012,0.25
2110310_axelbergs_torg,2013,0
2110310_axelbergs_torg,2014,0
2110320_klubbacken,2000,0.79558
2110320_klubbacken,2001,0.75946
2110320_klubbacken,2002,0.76536
2110320_klubbacken,2003,0.72055
2110320_klubbacken,2004,0.75204
2110320_klubbacken,2005,0.75137
2110320_klubbacken,2006,0.80109
2110320_klubbacken,2007,0.79265
2110320_klubbacken,2008,0.78827
2110320_klubbacken,2009,0.74667
2110320_klubbacken,2010,0.77465
2110320_klubbacken,2011,0.77349
2110320_klubbacken,2012,0.82809
2110320_klubbacken,2013,0.80425
2110320_klubbacken,2014,0.81818
2110330_axelsberg_syd_ost,2000,0.81818
2110330_axelsberg_syd_ost,2001,0.79104
2110330_axelsberg_syd_ost,2002,0.79592
2110330_axelsberg_syd_ost,2003,0.78283
2110330_axelsberg_syd_ost,2004,0.78641
2110330_axelsberg_syd_ost,2005,0.76077
2110330_axelsberg_syd_ost,2006,0.83663
2110330_axelsberg_syd_ost,2007,0.84974
2110330_axelsberg_syd_ost,2008,0.87065
2110330_axelsberg_syd_ost,2009,0.82843
2110330_axelsberg_syd_ost,2010,0.84701
2110330_axelsberg_syd_ost,2011,0.85507
2110330_axelsberg_syd_ost,2012,0.88034
2110330_axelsberg_syd_ost,2013,0.86944
2110330_axelsberg_syd_ost,2014,0.86686
2110340_stensborg,2000,0.82927
2110340_stensborg,2001,0.8277
2110340_stensborg,2002,0.79783
2110340_stensborg,2003,0.80345
2110340_stensborg,2004,0.7893
2110340_stensborg,2005,0.83828
2110340_stensborg,2006,0.8459
2110340_stensborg,2007,0.89073
2110340_stensborg,2008,0.86901
2110340_stensborg,2009,0.86495
2110340_stensborg,2010,0.88065
2110340_stensborg,2011,0.86769
2110340_stensborg,2012,0.86018
2110340_stensborg,2013,0.8314
2110340_stensborg,2014,0.84943
2110350_sankt_mickelsgatan,2000,0.83838
2110350_sankt_mickelsgatan,2001,0.84064
2110350_sankt_mickelsgatan,2002,0.83832
2110350_sankt_mickelsgatan,2003,0.82979
2110350_sankt_mickelsgatan,2004,0.84952
2110350_sankt_mickelsgatan,2005,0.85219
2110350_sankt_mickelsgatan,2006,0.85688
2110350_sankt_mickelsgatan,2007,0.89094
2110350_sankt_mickelsgatan,2008,0.88406
2110350_sankt_mickelsgatan,2009,0.86918
2110350_sankt_mickelsgatan,2010,0.87409
2110350_sankt_mickelsgatan,2011,0.88136
2110350_sankt_mickelsgatan,2012,0.89266
2110350_sankt_mickelsgatan,2013,0.88971
2110350_sankt_mickelsgatan,2014,0.89531
2110370_ornsberg_syd_vast,2000,0.76471
2110370_ornsberg_syd_vast,2001,0.79487
2110370_ornsberg_syd_vast,2002,0.78571
2110370_ornsberg_syd_vast,2003,0.78761
2110370_ornsberg_syd_vast,2004,0.76699
2110370_ornsberg_syd_vast,2005,0.74528
2110370_ornsberg_syd_vast,2006,0.80992
2110370_ornsberg_syd_vast,2007,0.85833
2110370_ornsberg_syd_vast,2008,0.83193
2110370_ornsberg_syd_vast,2009,0.87395
2110370_ornsberg_syd_vast,2010,0.84496
2110370_ornsberg_syd_vast,2011,0.78151
2110370_ornsberg_syd_vast,2012,0.80952
2110370_ornsberg_syd_vast,2013,0.79688
2110370_ornsberg_syd_vast,2014,0.85833
2110380_hagerstenshamnen,2000,0.89437
2110380_hagerstenshamnen,2001,0.89046
2110380_hagerstenshamnen,2002,0.88809
2110380_hagerstenshamnen,2003,0.86813
2110380_hagerstenshamnen,2004,0.86545
2110380_hagerstenshamnen,2005,0.87857
2110380_hagerstenshamnen,2006,0.88339
2110380_hagerstenshamnen,2007,0.86458
2110380_hagerstenshamnen,2008,0.88235
2110380_hagerstenshamnen,2009,0.85366
2110380_hagerstenshamnen,2010,0.84806
2110380_hagerstenshamnen,2011,0.86219
2110380_hagerstenshamnen,2012,0.87368
2110380_hagerstenshamnen,2013,0.8676
2110380_hagerstenshamnen,2014,0.83045
2110390_axelsberg_nord,2000,0.78138
2110390_axelsberg_nord,2001,0.772
2110390_axelsberg_nord,2002,0.78543
2110390_axelsberg_nord,2003,0.76331
2110390_axelsberg_nord,2004,0.77551
2110390_axelsberg_nord,2005,0.74848
2110390_axelsberg_nord,2006,0.74438
2110390_axelsberg_nord,2007,0.76483
2110390_axelsberg_nord,2008,0.80285
2110390_axelsberg_nord,2009,0.7582
2110390_axelsberg_nord,2010,0.77465
2110390_axelsberg_nord,2011,0.79108
2110390_axelsberg_nord,2012,0.79303
2110390_axelsberg_nord,2013,0.8008
2110390_axelsberg_nord,2014,0.79592
2110520_norra_hagerstensasen,2000,0.8016
2110520_norra_hagerstensasen,2001,0.80131
2110520_norra_hagerstensasen,2002,0.79431
2110520_norra_hagerstensasen,2003,0.77905
2110520_norra_hagerstensasen,2004,0.80417
2110520_norra_hagerstensasen,2005,0.80445
2110520_norra_hagerstensasen,2006,0.81707
2110520_norra_hagerstensasen,2007,0.83792
2110520_norra_hagerstensasen,2008,0.82362
2110520_norra_hagerstensasen,2009,0.80535
2110520_norra_hagerstensasen,2010,0.83122
2110520_norra_hagerstensasen,2011,0.82401
2110520_norra_hagerstensasen,2012,0.83014
2110520_norra_hagerstensasen,2013,0.83604
2110520_norra_hagerstensasen,2014,0.81879
2110530_sodra_hagerstensasen,2000,0.79521
2110530_sodra_hagerstensasen,2001,0.8005
2110530_sodra_hagerstensasen,2002,0.79901
2110530_sodra_hagerstensasen,2003,0.78034
2110530_sodra_hagerstensasen,2004,0.78301
2110530_sodra_hagerstensasen,2005,0.78714
2110530_sodra_hagerstensasen,2006,0.81002
2110530_sodra_hagerstensasen,2007,0.82051
2110530_sodra_hagerstensasen,2008,0.81103
2110530_sodra_hagerstensasen,2009,0.80868
2110530_sodra_hagerstensasen,2010,0.82689
2110530_sodra_hagerstensasen,2011,0.81969
2110530_sodra_hagerstensasen,2012,0.82687
2110530_sodra_hagerstensasen,2013,0.82428
2110530_sodra_hagerstensasen,2014,0.82266
2110620_nybohov,2000,0.64195
2110620_nybohov,2001,0.66605
2110620_nybohov,2002,0.66281
2110620_nybohov,2003,0.63128
2110620_nybohov,2004,0.63569
2110620_nybohov,2005,0.65363
2110620_nybohov,2006,0.66151
2110620_nybohov,2007,0.70382
2110620_nybohov,2008,0.70815
2110620_nybohov,2009,0.70883
2110620_nybohov,2010,0.73585
2110620_nybohov,2011,0.73447
2110620_nybohov,2012,0.74789
2110620_nybohov,2013,0.75
2110620_nybohov,2014,0.72909
2110650_liljeholmsberget,2000,0.83249
2110650_liljeholmsberget,2001,0.80423
2110650_liljeholmsberget,2002,0.79793
2110650_liljeholmsberget,2003,0.81865
2110650_liljeholmsberget,2004,0.82902
2110650_liljeholmsberget,2005,0.80952
2110650_liljeholmsberget,2006,0.84865
2110650_liljeholmsberget,2007,0.83978
2110650_liljeholmsberget,2008,0.85
2110650_liljeholmsberget,2009,0.84091
2110650_liljeholmsberget,2010,0.84393
2110650_liljeholmsberget,2011,0.88344
2110650_liljeholmsberget,2012,0.8535
2110650_liljeholmsberget,2013,0.86667
2110650_liljeholmsberget,2014,0.81818
2110660_lovholmen,2000,0.82243
2110660_lovholmen,2001,0.85714
2110660_lovholmen,2002,0.81197
2110660_lovholmen,2003,0.82424
2110660_lovholmen,2004,0.83983
2110660_lovholmen,2005,0.85978
2110660_lovholmen,2006,0.87273
2110660_lovholmen,2007,0.8685
2110660_lovholmen,2008,0.87042
2110660_lovholmen,2009,0.84401
2110660_lovholmen,2010,0.85106
2110660_lovholmen,2011,0.83614
2110660_lovholmen,2012,0.85301
2110660_lovholmen,2013,0.86091
2110660_lovholmen,2014,0.88358
2110681_nyboda_o,2000,0.85401
2110681_nyboda_o,2001,0.88112
2110681_nyboda_o,2002,0.89209
2110681_nyboda_o,2003,0.88557
2110681_nyboda_o,2004,0.875
2110681_nyboda_o,2005,0.87931
2110681_nyboda_o,2006,0.88901
2110681_nyboda_o,2007,0.88992
2110681_nyboda_o,2008,0.88601
2110681_nyboda_o,2009,0.88515
2110681_nyboda_o,2010,0.88811
2110681_nyboda_o,2011,0.88007
2110681_nyboda_o,2012,0.87058
2110681_nyboda_o,2013,0.88195
2110681_nyboda_o,2014,0.8845
2110720_svandammen,2000,0.79865
2110720_svandammen,2001,0.79378
2110720_svandammen,2002,0.80285
2110720_svandammen,2003,0.78184
2110720_svandammen,2004,0.78762
2110720_svandammen,2005,0.78359
2110720_svandammen,2006,0.81538
2110720_svandammen,2007,0.83843
2110720_svandammen,2008,0.85014
2110720_svandammen,2009,0.8102
2110720_svandammen,2010,0.82327
2110720_svandammen,2011,0.83324
2110720_svandammen,2012,0.83387
2110720_svandammen,2013,0.82678
2110720_svandammen,2014,0.84002
2110730_fastlagsvagen,2000,0.70695
2110730_fastlagsvagen,2001,0.75336
2110730_fastlagsvagen,2002,0.73839
2110730_fastlagsvagen,2003,0.70154
2110730_fastlagsvagen,2004,0.71889
2110730_fastlagsvagen,2005,0.73585
2110730_fastlagsvagen,2006,0.7785
2110730_fastlagsvagen,2007,0.81114
2110730_fastlagsvagen,2008,0.81398
2110730_fastlagsvagen,2009,0.81144
2110730_fastlagsvagen,2010,0.82522
2110730_fastlagsvagen,2011,0.8135
2110730_fastlagsvagen,2012,0.81703
2110730_fastlagsvagen,2013,0.82367
2110730_fastlagsvagen,2014,0.84149
2110740_telefonplan,2000,0.81067
2110740_telefonplan,2001,0.83846
2110740_telefonplan,2002,0.80764
2110740_telefonplan,2003,0.78535
2110740_telefonplan,2004,0.78129
2110740_telefonplan,2005,0.77546
2110740_telefonplan,2006,0.81062
2110740_telefonplan,2007,0.80602
2110740_telefonplan,2008,0.81657
2110740_telefonplan,2009,0.78497
2110740_telefonplan,2010,0.81766
2110740_telefonplan,2011,0.79824
2110740_telefonplan,2012,0.8167
2110740_telefonplan,2013,0.81557
2110740_telefonplan,2014,0.83153
2110810_norra_malarhojden,2000,0.84382
2110810_norra_malarhojden,2001,0.84848
2110810_norra_malarhojden,2002,0.84583
2110810_norra_malarhojden,2003,0.83813
2110810_norra_malarhojden,2004,0.84632
2110810_norra_malarhojden,2005,0.8464
2110810_norra_malarhojden,2006,0.85819
2110810_norra_malarhojden,2007,0.87292
2110810_norra_malarhojden,2008,0.87216
2110810_norra_malarhojden,2009,0.85363
2110810_norra_malarhojden,2010,0.85249
2110810_norra_malarhojden,2011,0.85327
2110810_norra_malarhojden,2012,0.87136
2110810_norra_malarhojden,2013,0.87043
2110810_norra_malarhojden,2014,0.87933
2110820_gulddragaren,2000,0.74026
2110820_gulddragaren,2001,0.74312
2110820_gulddragaren,2002,0.72489
2110820_gulddragaren,2003,0.70417
2110820_gulddragaren,2004,0.72034
2110820_gulddragaren,2005,0.66393
2110820_gulddragaren,2006,0.69658
2110820_gulddragaren,2007,0.70711
2110820_gulddragaren,2008,0.7113
2110820_gulddragaren,2009,0.7161
2110820_gulddragaren,2010,0.72917
2110820_gulddragaren,2011,0.775
2110820_gulddragaren,2012,0.77682
2110820_gulddragaren,2013,0.74043
2110820_gulddragaren,2014,0.76496
2110920_karusellvagen,2000,0.60645
2110920_karusellvagen,2001,0.59912
2110920_karusellvagen,2002,0.59375
2110920_karusellvagen,2003,0.57336
2110920_karusellvagen,2004,0.59202
2110920_karusellvagen,2005,0.64767
2110920_karusellvagen,2006,0.69737
2110920_karusellvagen,2007,0.73766
2110920_karusellvagen,2008,0.71782
2110920_karusellvagen,2009,0.69283
2110920_karusellvagen,2010,0.71358
2110920_karusellvagen,2011,0.6629
2110920_karusellvagen,2012,0.72861
2110920_karusellvagen,2013,0.73892
2110920_karusellvagen,2014,0.7402
2110930_korpmossen,2000,0.84211
2110930_korpmossen,2001,0.82609
2110930_korpmossen,2002,0.84685
2110930_korpmossen,2003,0.83784
2110930_korpmossen,2004,0.86026
2110930_korpmossen,2005,0.87111
2110930_korpmossen,2006,0.85897
2110930_korpmossen,2007,0.86792
2110930_korpmossen,2008,0.8797
2110930_korpmossen,2009,0.88346
2110930_korpmossen,2010,0.88192
2110930_korpmossen,2011,0.87313
2110930_korpmossen,2012,0.88889
2110930_korpmossen,2013,0.90037
2110930_korpmossen,2014,0.88768
2110940_hokmossen,2000,0.66051
2110940_hokmossen,2001,0.73894
2110940_hokmossen,2002,0.7375
2110940_hokmossen,2003,0.71429
2110940_hokmossen,2004,0.73
2110940_hokmossen,2005,0.7284
2110940_hokmossen,2006,0.76923
2110940_hokmossen,2007,0.80082
2110940_hokmossen,2008,0.80364
2110940_hokmossen,2009,0.78082
2110940_hokmossen,2010,0.80702
2110940_hokmossen,2011,0.79362
2110940_hokmossen,2012,0.79849
2110940_hokmossen,2013,0.78168
2110940_hokmossen,2014,0.8088
2120100_fruangen,2000,0.74633
2120100_fruangen,2001,0.75038
2120100_fruangen,2002,0.7454
2120100_fruangen,2003,0.73079
2120100_fruangen,2004,0.73577
2120100_fruangen,2005,0.74826
2120100_fruangen,2006,0.77564
2120100_fruangen,2007,0.79467
2120100_fruangen,2008,0.79649
2120100_fruangen,2009,0.76841
2120100_fruangen,2010,0.77446
2120100_fruangen,2011,0.7893
2120100_fruangen,2012,0.80461
2120100_fruangen,2013,0.80628
2120100_fruangen,2014,0.82081
2120201_herrangen_v,2000,0.86076
2120201_herrangen_v,2001,0.86789
2120201_herrangen_v,2002,0.86162
2120201_herrangen_v,2003,0.83069
2120201_herrangen_v,2004,0.85814
2120201_herrangen_v,2005,0.85959
2120201_herrangen_v,2006,0.87543
2120201_herrangen_v,2007,0.89189
2120201_herrangen_v,2008,0.89085
2120201_herrangen_v,2009,0.86593
2120201_herrangen_v,2010,0.85603
2120201_herrangen_v,2011,0.8552
2120201_herrangen_v,2012,0.85907
2120201_herrangen_v,2013,0.85884
2120201_herrangen_v,2014,0.85886
2120202_herrangen_o,2000,0.86348
2120202_herrangen_o,2001,0.85906
2120202_herrangen_o,2002,0.83849
2120202_herrangen_o,2003,0.82119
2120202_herrangen_o,2004,0.86806
2120202_herrangen_o,2005,0.86971
2120202_herrangen_o,2006,0.88854
2120202_herrangen_o,2007,0.89841
2120202_herrangen_o,2008,0.90432
2120202_herrangen_o,2009,0.87879
2120202_herrangen_o,2010,0.88696
2120202_herrangen_o,2011,0.9056
2120202_herrangen_o,2012,0.90149
2120202_herrangen_o,2013,0.88757
2120202_herrangen_o,2014,0.90323
2120300_liseberg,2000,0.86378
2120300_liseberg,2001,0.85209
2120300_liseberg,2002,0.84384
2120300_liseberg,2003,0.85627
2120300_liseberg,2004,0.86012
2120300_liseberg,2005,0.86377
2120300_liseberg,2006,0.86236
2120300_liseberg,2007,0.84034
2120300_liseberg,2008,0.83908
2120300_liseberg,2009,0.8427
2120300_liseberg,2010,0.849
2120300_liseberg,2011,0.85795
2120300_liseberg,2012,0.88288
2120300_liseberg,2013,0.9
2120300_liseberg,2014,0.88235
2120401_langbro_v,2000,0.85387
2120401_langbro_v,2001,0.87143
2120401_langbro_v,2002,0.89552
2120401_langbro_v,2003,0.85679
2120401_langbro_v,2004,0.85412
2120401_langbro_v,2005,0.85276
2120401_langbro_v,2006,0.84512
2120401_langbro_v,2007,0.85577
2120401_langbro_v,2008,0.88133
2120401_langbro_v,2009,0.88286
2120401_langbro_v,2010,0.87134
2120401_langbro_v,2011,0.87868
2120401_langbro_v,2012,0.88543
2120401_langbro_v,2013,0.89248
2120401_langbro_v,2014,0.88934
2120402_langbro_o,2000,0.82789
2120402_langbro_o,2001,0.83004
2120402_langbro_o,2002,0.83432
2120402_langbro_o,2003,0.82652
2120402_langbro_o,2004,0.8264
2120402_langbro_o,2005,0.82329
2120402_langbro_o,2006,0.81225
2120402_langbro_o,2007,0.83611
2120402_langbro_o,2008,0.83462
2120402_langbro_o,2009,0.82099
2120402_langbro_o,2010,0.85552
2120402_langbro_o,2011,0.84876
2120402_langbro_o,2012,0.84601
2120402_langbro_o,2013,0.85405
2120402_langbro_o,2014,0.85778
2120500_langsjo,2000,0.83402
2120500_langsjo,2001,0.85062
2120500_langsjo,2002,0.85597
2120500_langsjo,2003,0.86011
2120500_langsjo,2004,0.85989
2120500_langsjo,2005,0.85754
2120500_langsjo,2006,0.86897
2120500_langsjo,2007,0.8917
2120500_langsjo,2008,0.89712
2120500_langsjo,2009,0.87037
2120500_langsjo,2010,0.88306
2120500_langsjo,2011,0.87399
2120500_langsjo,2012,0.87668
2120500_langsjo,2013,0.87648
2120500_langsjo,2014,0.8834
2120620_norra_solberga,2000,0.72884
2120620_norra_solberga,2001,0.73095
2120620_norra_solberga,2002,0.74323
2120620_norra_solberga,2003,0.73865
2120620_norra_solberga,2004,0.72868
2120620_norra_solberga,2005,0.71406
2120620_norra_solberga,2006,0.71681
2120620_norra_solberga,2007,0.75075
2120620_norra_solberga,2008,0.75552
2120620_norra_solberga,2009,0.73481
2120620_norra_solberga,2010,0.73156
2120620_norra_solberga,2011,0.73687
2120620_norra_solberga,2012,0.74667
2120620_norra_solberga,2013,0.72347
2120620_norra_solberga,2014,0.74328
2120630_vastra_solberga,2000,0.83766
2120630_vastra_solberga,2001,0.81169
2120630_vastra_solberga,2002,0.77987
2120630_vastra_solberga,2003,0.7362
2120630_vastra_solberga,2004,0.7625
2120630_vastra_solberga,2005,0.60185
2120630_vastra_solberga,2006,0.61086
2120630_vastra_solberga,2007,0.61712
2120630_vastra_solberga,2008,0.65044
2120630_vastra_solberga,2009,0.625
2120630_vastra_solberga,2010,0.65385
2120630_vastra_solberga,2011,0.86957
2120630_vastra_solberga,2012,0.86826
2120630_vastra_solberga,2013,0.80952
2120630_vastra_solberga,2014,0.84337
2120660_sodra_solberga,2000,0.64238
2120660_sodra_solberga,2001,0.64706
2120660_sodra_solberga,2002,0.67114
2120660_sodra_solberga,2003,0.69118
2120660_sodra_solberga,2004,0.71212
2120660_sodra_solberga,2005,0.72794
2120660_sodra_solberga,2006,0.7305
2120660_sodra_solberga,2007,0.72013
2120660_sodra_solberga,2008,0.72599
2120660_sodra_solberga,2009,0.72272
2120660_sodra_solberga,2010,0.72302
2120660_sodra_solberga,2011,0.73047
2120660_sodra_solberga,2012,0.74021
2120660_sodra_solberga,2013,0.77719
2120660_sodra_solberga,2014,0.78051
2120700_vastertorp,2000,0.73828
2120700_vastertorp,2001,0.74538
2120700_vastertorp,2002,0.75789
2120700_vastertorp,2003,0.7385
2120700_vastertorp,2004,0.73458
2120700_vastertorp,2005,0.73179
2120700_vastertorp,2006,0.74478
2120700_vastertorp,2007,0.75375
2120700_vastertorp,2008,0.75494
2120700_vastertorp,2009,0.73899
2120700_vastertorp,2010,0.76782
2120700_vastertorp,2011,0.78035
2120700_vastertorp,2012,0.79817
2120700_vastertorp,2013,0.78792
2120700_vastertorp,2014,0.79781
2120820_vastra_alvsjo,2000,0.81887
2120820_vastra_alvsjo,2001,0.80586
2120820_vastra_alvsjo,2002,0.78261
2120820_vastra_alvsjo,2003,0.79422
2120820_vastra_alvsjo,2004,0.82014
2120820_vastra_alvsjo,2005,0.79715
2120820_vastra_alvsjo,2006,0.83636
2120820_vastra_alvsjo,2007,0.83696
2120820_vastra_alvsjo,2008,0.83942
2120820_vastra_alvsjo,2009,0.83737
2120820_vastra_alvsjo,2010,0.84967
2120820_vastra_alvsjo,2011,0.84967
2120820_vastra_alvsjo,2012,0.86319
2120820_vastra_alvsjo,2013,0.85266
