geo,time,age,population
"usa",2048,18,4963670
"usa",2048,19,4970350
"usa",2048,20,4979520
"usa",2048,21,4991670
"usa",2048,22,5005400
"usa",2048,23,5018710
"usa",2048,24,5031940
"usa",2048,25,5041900
"usa",2048,26,5046770
"usa",2048,27,5047640
"usa",2048,28,5048540
"usa",2048,29,5049970
"usa",2048,30,5045460
"usa",2048,31,5032630
"usa",2048,32,5014890
"usa",2048,33,4995790
"usa",2048,34,4971920
"usa",2048,35,4959990
"usa",2048,36,4967840
"usa",2048,37,4986480
"usa",2048,38,4999850
"usa",2048,39,5012050
"usa",2048,40,5009120
"usa",2048,41,4982770
"usa",2048,42,4939780
"usa",2048,43,4899750
"usa",2048,44,4864220
"usa",2048,45,4811920
"usa",2048,46,4736000
"usa",2048,47,4648600
"usa",2048,48,4562070
"usa",2048,49,4465930
"usa",2048,50,4417030
"usa",2048,51,4442360
"usa",2048,52,4512800
"usa",2048,53,4575980
"usa",2048,54,4646810
"usa",2048,55,4677970
"usa",2048,56,4642050
"usa",2048,57,4563500
"usa",2048,58,4489500
"usa",2048,59,4404970
"usa",2048,60,4345250
"usa",2048,61,4330860
"usa",2048,62,4340290
"usa",2048,63,4338590
"usa",2048,64,4341220
"usa",2048,65,4293110
"usa",2048,66,4166050
"usa",2048,67,3990610
"usa",2048,68,3820910
"usa",2048,69,3640560
"usa",2048,70,3503360
"usa",2048,71,3439790
"usa",2048,72,3421800
"usa",2048,73,3393000
"usa",2048,74,3367270
"usa",2048,75,3317670
"usa",2048,76,3225980
"usa",2048,77,3107940
"usa",2048,78,2993190
"usa",2048,79,2870650
"usa",2048,80,2767960
"usa",2048,81,2700170
"usa",2048,82,2650080
"usa",2048,83,2589550
"usa",2048,84,2529230
"usa",2048,85,2428820
"usa",2048,86,2267030
"usa",2048,87,2065010
"usa",2048,88,1867930
"usa",2048,89,1670040
"usa",2048,90,1474320
"usa",2048,91,1287910
"usa",2048,92,1110570
"usa",2048,93,934300
"usa",2048,94,759850
"usa",2048,95,608500
"usa",2048,96,489800
"usa",2048,97,396210
"usa",2048,98,266590
"usa",2048,99,200740
"usa",2048,100,0
"usa",2048,101,0
"usa",2048,102,0
"usa",2048,103,0
"usa",2048,104,0
"usa",2048,105,0
"usa",2048,106,0
"usa",2048,107,0
"usa",2048,108,0
"usa",2048,109,0
"usa",2048,110,0
"usa",2048,111,0
"usa",2048,112,0
"usa",2048,113,0
"usa",2048,114,0
"usa",2048,115,0
"usa",2048,116,0
"usa",2048,117,0
"usa",2048,118,0
"usa",2048,119,0
"usa",2048,120,0
"usa",2048,121,0
"usa",2048,122,0
"usa",2048,123,0
"usa",2048,124,0
"usa",2048,125,0
"usa",2048,126,0
"usa",2048,127,0
"usa",2048,128,0
"usa",2048,129,0
"usa",2048,130,0
"usa",2049,0,5088390
"usa",2049,1,5087480
"usa",2049,2,5083770
"usa",2049,3,5077700
"usa",2049,4,5066500
"usa",2049,5,5058800
"usa",2049,6,5049770
"usa",2049,7,5039840
"usa",2049,8,5029410
"usa",2049,9,5018630
"usa",2049,10,5007640
"usa",2049,11,4998210
"usa",2049,12,4991280
"usa",2049,13,4986460
"usa",2049,14,4982170
"usa",2049,15,4978460
"usa",2049,16,4977630
"usa",2049,17,4980590
"usa",2049,18,4986340
"usa",2049,19,4992450
"usa",2049,20,4998750
"usa",2049,21,5006920
"usa",2049,22,5017340
"usa",2049,23,5028850
"usa",2049,24,5039820
"usa",2049,25,5050460
"usa",2049,26,5058330
"usa",2049,27,5062010
"usa",2049,28,5062290
"usa",2049,29,5062440
"usa",2049,30,5063130
"usa",2049,31,5057850
"usa",2049,32,5044140
"usa",2049,33,5025460
"usa",2049,34,5005490
"usa",2049,35,4980760
"usa",2049,36,4967980
"usa",2049,37,4974930
"usa",2049,38,4992640
"usa",2049,39,5005080
"usa",2049,40,5016390
"usa",2049,41,5012470
"usa",2049,42,4985010
"usa",2049,43,4940820
"usa",2049,44,4899590
"usa",2049,45,4862810
"usa",2049,46,4809450
"usa",2049,47,4732770
"usa",2049,48,4644800
"usa",2049,49,4557630
"usa",2049,50,4460850
"usa",2049,51,4411100
"usa",2049,52,4435240
"usa",2049,53,4504270
"usa",2049,54,4566000
"usa",2049,55,4635290
"usa",2049,56,4664940
"usa",2049,57,4627590
"usa",2049,58,4547620
"usa",2049,59,4472090
"usa",2049,60,4385970
"usa",2049,61,4324400
"usa",2049,62,4307770
"usa",2049,63,4314710
"usa",2049,64,4310380
"usa",2049,65,4310120
"usa",2049,66,4259420
"usa",2049,67,4130319
"usa",2049,68,3953080
"usa",2049,69,3781270
"usa",2049,70,3598660
"usa",2049,71,3458470
"usa",2049,72,3390810
"usa",2049,73,3367920
"usa",2049,74,3334000
"usa",2049,75,3302690
"usa",2049,76,3247520
"usa",2049,77,3150520
"usa",2049,78,3027120
"usa",2049,79,2906870
"usa",2049,80,2779160
"usa",2049,81,2669330
"usa",2049,82,2591460
"usa",2049,83,2529630
"usa",2049,84,2458290
"usa",2049,85,2387820
"usa",2049,86,2278780
"usa",2049,87,2110660
"usa",2049,88,1904450
"usa",2049,89,1704030
"usa",2049,90,1503450
"usa",2049,91,1308940
"usa",2049,92,1128960
"usa",2049,93,961800
"usa",2049,94,796330
"usa",2049,95,633560
"usa",2049,96,494700
"usa",2049,97,388830
"usa",2049,98,308240
"usa",2049,99,209850
"usa",2049,100,0
"usa",2049,101,0
"usa",2049,102,0
"usa",2049,103,0
"usa",2049,104,0
"usa",2049,105,0
"usa",2049,106,0
"usa",2049,107,0
"usa",2049,108,0
"usa",2049,109,0
"usa",2049,110,0
"usa",2049,111,0
"usa",2049,112,0
"usa",2049,113,0
"usa",2049,114,0
"usa",2049,115,0
"usa",2049,116,0
"usa",2049,117,0
"usa",2049,118,0
"usa",2049,119,0
"usa",2049,120,0
"usa",2049,121,0
"usa",2049,122,0
"usa",2049,123,0
"usa",2049,124,0
"usa",2049,125,0
"usa",2049,126,0
"usa",2049,127,0
"usa",2049,128,0
"usa",2049,129,0
"usa",2049,130,0
"usa",2050,0,5103500
"usa",2050,1,5101450
"usa",2050,2,5097330
"usa",2050,3,5091450
"usa",2050,4,5084150
"usa",2050,5,5075730
"usa",2050,6,5066510
"usa",2050,7,5056830
"usa",2050,8,5046980
"usa",2050,9,5037300
"usa",2050,10,5027770
"usa",2050,11,5018370
"usa",2050,12,5011100
"usa",2050,13,5006940
"usa",2050,14,5005210
"usa",2050,15,5004040
"usa",2050,16,5003550
"usa",2050,17,5005000
"usa",2050,18,5008740
"usa",2050,19,5014190
"usa",2050,20,5020010
"usa",2050,21,5025930
"usa",2050,22,5033100
"usa",2050,23,5041780
"usa",2050,24,5051070
"usa",2050,25,5059690
"usa",2050,26,5067740
"usa",2050,27,5073530
"usa",2050,28,5076030
"usa",2050,29,5075710
"usa",2050,30,5075120
"usa",2050,31,5075070
"usa",2050,32,5069030
"usa",2050,33,5054440
"usa",2050,34,5034820
"usa",2050,35,5013980
"usa",2050,36,4988410
"usa",2050,37,4974770
"usa",2050,38,4980820
"usa",2050,39,4997600
"usa",2050,40,5009120
"usa",2050,41,5019520
"usa",2050,42,5014620
"usa",2050,43,4986050
"usa",2050,44,4940680
"usa",2050,45,4898260
"usa",2050,46,4860240
"usa",2050,47,4805830
"usa",2050,48,4728420
"usa",2050,49,4639900
"usa",2050,50,4552110
"usa",2050,51,4454710
"usa",2050,52,4404120
"usa",2050,53,4427070
"usa",2050,54,4494680
"usa",2050,55,4554950
"usa",2050,56,4622690
"usa",2050,57,4650810
"usa",2050,58,4612040
"usa",2050,59,4530670
"usa",2050,60,4453630
"usa",2050,61,4365950
"usa",2050,62,4302540
"usa",2050,63,4283680
"usa",2050,64,4288110
"usa",2050,65,4281160
"usa",2050,66,4278030
"usa",2050,67,4224750
"usa",2050,68,4093650
"usa",2050,69,3914640
"usa",2050,70,3740770
"usa",2050,71,3555950
"usa",2050,72,3412780
"usa",2050,73,3341050
"usa",2050,74,3313290
"usa",2050,75,3274240
"usa",2050,76,3237370
"usa",2050,77,3176660
"usa",2050,78,3074360
"usa",2050,79,2945660
"usa",2050,80,2819930
"usa",2050,81,2687080
"usa",2050,82,2570160
"usa",2050,83,2482210
"usa",2050,84,2408690
"usa",2050,85,2326560
"usa",2050,86,2245950
"usa",2050,87,2128320
"usa",2050,88,1953920
"usa",2050,89,1743580
"usa",2050,90,1539860
"usa",2050,91,1336640
"usa",2050,92,1143390
"usa",2050,93,969880
"usa",2050,94,812930
"usa",2050,95,658280
"usa",2050,96,507220
"usa",2050,97,380870
"usa",2050,98,287860
"usa",2050,99,220260
"usa",2050,100,0
"usa",2050,101,0
"usa",2050,102,0
"usa",2050,103,0
"usa",2050,104,0
"usa",2050,105,0
"usa",2050,106,0
"usa",2050,107,0
"usa",2050,108,0
"usa",2050,109,0
"usa",2050,110,0
"usa",2050,111,0
"usa",2050,112,0
"usa",2050,113,0
"usa",2050,114,0
"usa",2050,115,0
"usa",2050,116,0
"usa",2050,117,0
"usa",2050,118,0
"usa",2050,119,0
"usa",2050,120,0
"usa",2050,121,0
"usa",2050,122,0
"usa",2050,123,0
"usa",2050,124,0
"usa",2050,125,0
"usa",2050,126,0
"usa",2050,127,0
"usa",2050,128,0
"usa",2050,129,0
"usa",2050,130,0
"usa",2051,0,5125180
"usa",2051,1,5117240
"usa",2051,2,5114350
"usa",2051,3,5109920
"usa",2051,4,5104210
"usa",2051,5,5097510
"usa",2051,6,5089980
"usa",2051,7,5081810
"usa",2051,8,5073740
"usa",2051,9,5066240
"usa",2051,10,5059300
"usa",2051,11,5052450
"usa",2051,12,5045810
"usa",2051,13,5040460
"usa",2051,14,5036890
"usa",2051,15,5034790
"usa",2051,16,5033280
"usa",2051,17,5032380
"usa",2051,18,5032910
"usa",2051,19,5035150
"usa",2051,20,5038720
"usa",2051,21,5042540
"usa",2051,22,5046250
"usa",2051,23,5051690
"usa",2051,24,5059480
"usa",2051,25,5068440
"usa",2051,26,5076590
"usa",2051,27,5084190
"usa",2051,28,5089400
"usa",2051,29,5091050
"usa",2051,30,5089700
"usa",2051,31,5088170
"usa",2051,32,5087170
"usa",2051,33,5080240
"usa",2051,34,5064860
"usa",2051,35,5044500
"usa",2051,36,5022900
"usa",2051,37,4996590
"usa",2051,38,4982090
"usa",2051,39,4987120
"usa",2051,40,5002780
"usa",2051,41,5013200
"usa",2051,42,5022460
"usa",2051,43,5016530
"usa",2051,44,4987120
"usa",2051,45,4941020
"usa",2051,46,4897820
"usa",2051,47,4858960
"usa",2051,48,4803700
"usa",2051,49,4725420
"usa",2051,50,4635980
"usa",2051,51,4547220
"usa",2051,52,4448790
"usa",2051,53,4396960
"usa",2051,54,4418410
"usa",2051,55,4484280
"usa",2051,56,4542720
"usa",2051,57,4608460
"usa",2051,58,4634590
"usa",2051,59,4593950
"usa",2051,60,4510700
"usa",2051,61,4431610
"usa",2051,62,4341810
"usa",2051,63,4275800
"usa",2051,64,4253680
"usa",2051,65,4254390
"usa",2051,66,4243560
"usa",2051,67,4236190
"usa",2051,68,4179100
"usa",2051,69,4044940
"usa",2051,70,3863230
"usa",2051,71,3686320
"usa",2051,72,3498360
"usa",2051,73,3350980
"usa",2051,74,3273400
"usa",2051,75,3238700
"usa",2051,76,3192670
"usa",2051,77,3148580
"usa",2051,78,3080770
"usa",2051,79,2971780
"usa",2051,80,2836610
"usa",2051,81,2704720
"usa",2051,82,2566650
"usa",2051,83,2442880
"usa",2051,84,2345390
"usa",2051,85,2261240
"usa",2051,86,2169840
"usa",2051,87,2080540
"usa",2051,88,1958710
"usa",2051,89,1786730
"usa",2051,90,1583600
"usa",2051,91,1387490
"usa",2051,92,1192590
"usa",2051,93,1010120
"usa",2051,94,850110
"usa",2051,95,708400
"usa",2051,96,528810
"usa",2051,97,397620
"usa",2051,98,301670
"usa",2051,99,232350
"usa",2051,100,0
"usa",2051,101,0
"usa",2051,102,0
"usa",2051,103,0
"usa",2051,104,0
"usa",2051,105,0
"usa",2051,106,0
"usa",2051,107,0
"usa",2051,108,0
"usa",2051,109,0
"usa",2051,110,0
"usa",2051,111,0
"usa",2051,112,0
"usa",2051,113,0
"usa",2051,114,0
"usa",2051,115,0
"usa",2051,116,0
"usa",2051,117,0
"usa",2051,118,0
"usa",2051,119,0
"usa",2051,120,0
"usa",2051,121,0
"usa",2051,122,0
"usa",2051,123,0
"usa",2051,124,0
"usa",2051,125,0
"usa",2051,126,0
"usa",2051,127,0
"usa",2051,128,0
"usa",2051,129,0
"usa",2051,130,0
"usa",2052,0,5145000
"usa",2052,1,5140240
"usa",2052,2,5128860
"usa",2052,3,5125130
"usa",2052,4,5120390
"usa",2052,5,5114850
"usa",2052,6,5108750
"usa",2052,7,5102120
"usa",2052,8,5094990
"usa",2052,9,5088550
"usa",2052,10,5083400
"usa",2052,11,5079190
"usa",2052,12,5075040
"usa",2052,13,5071160
"usa",2052,14,5067730
"usa",2052,15,5064750
"usa",2052,16,5062300
"usa",2052,17,5060430
"usa",2052,18,5059130
"usa",2052,19,5058750
"usa",2052,20,5059480
"usa",2052,21,5061170
"usa",2052,22,5062980
"usa",2052,23,5064470
"usa",2052,24,5068180
"usa",2052,25,5075090
"usa",2052,26,5083700
"usa",2052,27,5091390
"usa",2052,28,5098530
"usa",2052,29,5103150
"usa",2052,30,5103950
"usa",2052,31,5101590
"usa",2052,32,5099100
"usa",2052,33,5097150
"usa",2052,34,5089340
"usa",2052,35,5073180
"usa",2052,36,5052080
"usa",2052,37,5029730
"usa",2052,38,5002680
"usa",2052,39,4987340
"usa",2052,40,4991350
"usa",2052,41,5005880
"usa",2052,42,5015180
"usa",2052,43,5023300
"usa",2052,44,5016350
"usa",2052,45,4986100
"usa",2052,46,4939300
"usa",2052,47,4895330
"usa",2052,48,4855650
"usa",2052,49,4799560
"usa",2052,50,4720450
"usa",2052,51,4630130
"usa",2052,52,4540420
"usa",2052,53,4441000
"usa",2052,54,4387960
"usa",2052,55,4407880
"usa",2052,56,4472010
"usa",2052,57,4528590
"usa",2052,58,4592290
"usa",2052,59,4616430
"usa",2052,60,4573920
"usa",2052,61,4488820
"usa",2052,62,4407710
"usa",2052,63,4315830
"usa",2052,64,4247260
"usa",2052,65,4221880
"usa",2052,66,4218860
"usa",2052,67,4204150
"usa",2052,68,4192550
"usa",2052,69,4131649
"usa",2052,70,3994500
"usa",2052,71,3810160
"usa",2052,72,3630270
"usa",2052,73,3439260
"usa",2052,74,3287710
"usa",2052,75,3204320
"usa",2052,76,3162680
"usa",2052,77,3109690
"usa",2052,78,3058390
"usa",2052,79,2983500
"usa",2052,80,2867860
"usa",2052,81,2726270
"usa",2052,82,2588270
"usa",2052,83,2445040
"usa",2052,84,2314460
"usa",2052,85,2207460
"usa",2052,86,2112710
"usa",2052,87,2012060
"usa",2052,88,1914090
"usa",2052,89,1788120
"usa",2052,90,1618620
"usa",2052,91,1422800
"usa",2052,92,1234400
"usa",2052,93,1047910
"usa",2052,94,876300
"usa",2052,95,729870
"usa",2052,96,603480
"usa",2052,97,415660
"usa",2052,98,316760
"usa",2052,99,245370
"usa",2052,100,0
"usa",2052,101,0
"usa",2052,102,0
"usa",2052,103,0
"usa",2052,104,0
"usa",2052,105,0
"usa",2052,106,0
"usa",2052,107,0
"usa",2052,108,0
"usa",2052,109,0
"usa",2052,110,0
"usa",2052,111,0
"usa",2052,112,0
"usa",2052,113,0
"usa",2052,114,0
"usa",2052,115,0
"usa",2052,116,0
"usa",2052,117,0
"usa",2052,118,0
"usa",2052,119,0
"usa",2052,120,0
"usa",2052,121,0
"usa",2052,122,0
"usa",2052,123,0
"usa",2052,124,0
"usa",2052,125,0
"usa",2052,126,0
"usa",2052,127,0
"usa",2052,128,0
"usa",2052,129,0
"usa",2052,130,0
"usa",2053,0,5162720
"usa",2053,1,5156580
"usa",2053,2,5150060
"usa",2053,3,5138640
"usa",2053,4,5134090
"usa",2053,5,5129040
"usa",2053,6,5123670
"usa",2053,7,5118180
"usa",2053,8,5112440
"usa",2053,9,5106370
"usa",2053,10,5101550
"usa",2053,11,5098750
"usa",2053,12,5097290
"usa",2053,13,5095820
"usa",2053,14,5094720
"usa",2053,15,5093210
"usa",2053,16,5090820
"usa",2053,17,5088000
"usa",2053,18,5085790
"usa",2053,19,5084080
"usa",2053,20,5082790
"usa",2053,21,5082010
"usa",2053,22,5081820
"usa",2053,23,5081630
"usa",2053,24,5080890
"usa",2053,25,5082870
"usa",2053,26,5088890
"usa",2053,27,5097150
"usa",2053,28,5104370
"usa",2053,29,5111060
"usa",2053,30,5115100
"usa",2053,31,5115030
"usa",2053,32,5111650
"usa",2053,33,5108210
"usa",2053,34,5105320
"usa",2053,35,5096620
"usa",2053,36,5079680
"usa",2053,37,5057870
"usa",2053,38,5034770
"usa",2053,39,5007000
"usa",2053,40,4990810
"usa",2053,41,4993800
"usa",2053,42,5007200
"usa",2053,43,5015380
"usa",2053,44,5022350
"usa",2053,45,5014370
"usa",2053,46,4983310
"usa",2053,47,4935820
"usa",2053,48,4891100
"usa",2053,49,4850610
"usa",2053,50,4793710
"usa",2053,51,4713790
"usa",2053,52,4622620
"usa",2053,53,4532000
"usa",2053,54,4431620
"usa",2053,55,4377400
"usa",2053,56,4395790
"usa",2053,57,4458130
"usa",2053,58,4512830
"usa",2053,59,4574480
"usa",2053,60,4596610
"usa",2053,61,4552260
"usa",2053,62,4465340
"usa",2053,63,4382250
"usa",2053,64,4288310
"usa",2053,65,4217190
"usa",2053,66,4188560
"usa",2053,67,4181819
"usa",2053,68,4163240
"usa",2053,69,4147410
"usa",2053,70,4082720
"usa",2053,71,3942620
"usa",2053,72,3755720
"usa",2053,73,3572920
"usa",2053,74,3378920
"usa",2053,75,3223260
"usa",2053,76,3134090
"usa",2053,77,3085520
"usa",2053,78,3025580
"usa",2053,79,2967090
"usa",2053,80,2885150
"usa",2053,81,2762890
"usa",2053,82,2614950
"usa",2053,83,2470880
"usa",2053,84,2322530
"usa",2053,85,2185190
"usa",2053,86,2068710
"usa",2053,87,1963390
"usa",2053,88,1853540
"usa",2053,89,1746930
"usa",2053,90,1616850
"usa",2053,91,1449910
"usa",2053,92,1261470
"usa",2053,93,1080840
"usa",2053,94,902820
"usa",2053,95,742150
"usa",2053,96,609350
"usa",2053,97,498320
"usa",2053,98,333030
"usa",2053,99,259149
"usa",2053,100,0
"usa",2053,101,0
"usa",2053,102,0
"usa",2053,103,0
"usa",2053,104,0
"usa",2053,105,0
"usa",2053,106,0
"usa",2053,107,0
"usa",2053,108,0
"usa",2053,109,0
"usa",2053,110,0
"usa",2053,111,0
"usa",2053,112,0
"usa",2053,113,0
"usa",2053,114,0
"usa",2053,115,0
"usa",2053,116,0
"usa",2053,117,0
"usa",2053,118,0
"usa",2053,119,0
"usa",2053,120,0
"usa",2053,121,0
"usa",2053,122,0
"usa",2053,123,0
"usa",2053,124,0
"usa",2053,125,0
"usa",2053,126,0
"usa",2053,127,0
"usa",2053,128,0
"usa",2053,129,0
"usa",2053,130,0
"usa",2054,0,5178120
"usa",2054,1,5170940
"usa",2054,2,5163700
"usa",2054,3,5156500
"usa",2054,4,5147110
"usa",2054,5,5141720
"usa",2054,6,5136360
"usa",2054,7,5131170
"usa",2054,8,5126290
"usa",2054,9,5121450
"usa",2054,10,5116430
"usa",2054,11,5113240
"usa",2054,12,5112790
"usa",2054,13,5114060
"usa",2054,14,5115290
"usa",2054,15,5116950
"usa",2054,16,5117370
"usa",2054,17,5115570
"usa",2054,18,5112390
"usa",2054,19,5109840
"usa",2054,20,5107720
"usa",2054,21,5105510
"usa",2054,22,5103230
"usa",2054,23,5101150
"usa",2054,24,5098960
"usa",2054,25,5096010
"usa",2054,26,5096240
"usa",2054,27,5101380
"usa",2054,28,5109290
"usa",2054,29,5116030
"usa",2054,30,5122270
"usa",2054,31,5125720
"usa",2054,32,5124800
"usa",2054,33,5120400
"usa",2054,34,5116010
"usa",2054,35,5112180
"usa",2054,36,5102600
"usa",2054,37,5084880
"usa",2054,38,5062350
"usa",2054,39,5038510
"usa",2054,40,5010020
"usa",2054,41,4993000
"usa",2054,42,4994960
"usa",2054,43,5007230
"usa",2054,44,5014290
"usa",2054,45,5020110
"usa",2054,46,5011120
"usa",2054,47,4979250
"usa",2054,48,4931070
"usa",2054,49,4885610
"usa",2054,50,4844320
"usa",2054,51,4786640
"usa",2054,52,4705930
"usa",2054,53,4613930
"usa",2054,54,4522420
"usa",2054,55,4421120
"usa",2054,56,4365710
"usa",2054,57,4382570
"usa",2054,58,4443120
"usa",2054,59,4495930
"usa",2054,60,4555500
"usa",2054,61,4575620
"usa",2054,62,4529440
"usa",2054,63,4440720
"usa",2054,64,4355670
"usa",2054,65,4259700
"usa",2054,66,4186050
"usa",2054,67,4154189
"usa",2054,68,4143729
"usa",2054,69,4121270
"usa",2054,70,4101220
"usa",2054,71,4032770
"usa",2054,72,3889760
"usa",2054,73,3700340
"usa",2054,74,3514680
"usa",2054,75,3317750
"usa",2054,76,3158020
"usa",2054,77,3063070
"usa",2054,78,3007600
"usa",2054,79,2940730
"usa",2054,80,2875070
"usa",2054,81,2786100
"usa",2054,82,2657270
"usa",2054,83,2502990
"usa",2054,84,2352910
"usa",2054,85,2199480
"usa",2054,86,2055420
"usa",2054,87,1929500
"usa",2054,88,1813640
"usa",2054,89,1694610
"usa",2054,90,1579400
"usa",2054,91,1445250
"usa",2054,92,1280890
"usa",2054,93,1099880
"usa",2054,94,927070
"usa",2054,95,757560
"usa",2054,96,607860
"usa",2054,97,488720
"usa",2054,98,393070
"usa",2054,99,273420
"usa",2054,100,0
"usa",2054,101,0
"usa",2054,102,0
"usa",2054,103,0
"usa",2054,104,0
"usa",2054,105,0
"usa",2054,106,0
"usa",2054,107,0
"usa",2054,108,0
"usa",2054,109,0
"usa",2054,110,0
"usa",2054,111,0
"usa",2054,112,0
"usa",2054,113,0
"usa",2054,114,0
"usa",2054,115,0
"usa",2054,116,0
"usa",2054,117,0
"usa",2054,118,0
"usa",2054,119,0
"usa",2054,120,0
"usa",2054,121,0
"usa",2054,122,0
"usa",2054,123,0
"usa",2054,124,0
"usa",2054,125,0
"usa",2054,126,0
"usa",2054,127,0
"usa",2054,128,0
"usa",2054,129,0
"usa",2054,130,0
"usa",2055,0,5191090
"usa",2055,1,5183370
"usa",2055,2,5175770
"usa",2055,3,5168390
"usa",2055,4,5161310
"usa",2055,5,5154610
"usa",2055,6,5148390
"usa",2055,7,5142730
"usa",2055,8,5137710
"usa",2055,9,5133430
"usa",2055,10,5129500
"usa",2055,11,5125520
"usa",2055,12,5123960
"usa",2055,13,5125860
"usa",2055,14,5129870
"usa",2055,15,5133780
"usa",2055,16,5138210
"usa",2055,17,5140560
"usa",2055,18,5139340
"usa",2055,19,5135810
"usa",2055,20,5132910
"usa",2055,21,5130380
"usa",2055,22,5127260
"usa",2055,23,5123480
"usa",2055,24,5119520
"usa",2055,25,5115330
"usa",2055,26,5110160
"usa",2055,27,5108660
"usa",2055,28,5112910
"usa",2055,29,5120470
"usa",2055,30,5126740
"usa",2055,31,5132510
"usa",2055,32,5135380
"usa",2055,33,5133610
"usa",2055,34,5128190
"usa",2055,35,5122850
"usa",2055,36,5118080
"usa",2055,37,5107620
"usa",2055,38,5089130
"usa",2055,39,5065880
"usa",2055,40,5041320
"usa",2055,41,5012110
"usa",2055,42,4994250
"usa",2055,43,4995200
"usa",2055,44,5006320
"usa",2055,45,5012270
"usa",2055,46,5016940
"usa",2055,47,5006920
"usa",2055,48,4974260
"usa",2055,49,4925410
"usa",2055,50,4879220
"usa",2055,51,4837140
"usa",2055,52,4778680
"usa",2055,53,4697190
