geo,time,GDP,LEX,POP,world_region,category
glp,1994,4440.36,75.13,401061,americas,country
glp,1995,4708.92,75.47,404700,americas,country
glp,1996,4993.72,75.81,408845,americas,country
glp,1997,5295.74,76.14,413372,americas,country
glp,1998,5616.02,76.47,418110,americas,country
glp,1999,5955.68,76.79,422791,americas,country
glp,2000,6315.89,77.11,427214,americas,country
glp,2001,6697.87,77.43,431337,americas,country
glp,2002,6987.87,77.73,435222,americas,country
glp,2003,6810.68,78.04,438895,americas,country
glp,2004,7416.82,78.34,442413,americas,country
glp,2005,7788.24,78.64,445814,americas,country
glp,2006,,78.94,449103,americas,country
glp,2007,,79.24,452253,americas,country
glp,2008,,79.54,455247,americas,country
glp,2009,,79.84,458057,americas,country
glp,2010,,80.14,460666,americas,country
glp,2011,,80.42,463069,americas,country
glp,2012,,80.69,465282,americas,country
glp,2013,,80.94,467335,americas,country
glp,2014,,81.18,469273,americas,country
gum,1990,,71.92,133914,asia,country
gum,1991,,72.16,136518,asia,country
gum,1992,,72.42,138981,asia,country
gum,1993,,72.68,141304,asia,country
gum,1994,,72.96,143492,asia,country
gum,1995,,73.26,145559,asia,country
gum,1996,,73.58,147481,asia,country
gum,1997,,73.93,149279,asia,country
gum,1998,,74.28,151065,asia,country
gum,1999,,74.64,152987,asia,country
gum,2000,,75.01,155147,asia,country
gum,2001,,75.37,157596,asia,country
gum,2002,,75.72,160292,asia,country
gum,2003,,76.05,163121,asia,country
gum,2004,,76.37,165918,asia,country
gum,2005,,76.67,168565,asia,country
gum,2006,,76.95,171024,asia,country
gum,2007,,77.23,173334,asia,country
gum,2008,,77.5,175538,asia,country
gum,2009,,77.77,177707,asia,country
gum,2010,,78.04,179896,asia,country
gum,2011,,78.31,182111,asia,country
gum,2012,,78.58,184334,asia,country
gum,2013,,78.85,186562,asia,country
gum,2014,,79.12,188786,asia,country
gtm,1990,4328.93,62.16,8923131,americas,country
gtm,1991,4358.66,62.69,9131088,americas,country
gtm,1992,4439.45,63.23,9345130,americas,country
gtm,1993,4483.12,63.78,9564571,americas,country
gtm,1994,4531.74,64.34,9788284,americas,country
gtm,1995,4622.16,64.9,10015675,americas,country
gtm,1996,4627.13,65.48,10246429,americas,country
gtm,1997,4684.31,66.07,10481515,americas,country
gtm,1998,4790.14,66.65,10723154,americas,country
gtm,1999,4840.46,67.22,10974314,americas,country
gtm,2000,4884.72,67.76,11237101,americas,country
gtm,2001,4872.03,68.26,11512637,americas,country
gtm,2002,4858.34,68.7,11800351,americas,country
gtm,2003,4840.71,69.08,12098576,americas,country
gtm,2004,4858.11,69.4,12404764,americas,country
gtm,2005,4897,69.69,12717154,americas,country
gtm,2006,5034.09,69.95,13034904,americas,country
gtm,2007,5221.21,70.21,13358842,americas,country
gtm,2008,5261.71,70.48,13690846,americas,country
gtm,2009,5160.8,70.78,14033623,americas,country
gtm,2010,5181.68,71.1,14388929,americas,country
gtm,2011,5265.06,71.43,14757316,americas,country
gtm,2012,5290.75,71.77,15137569,americas,country
gtm,2013,5332.04,72.09,15527502,americas,country
gtm,2014,5378.86,72.41,15924031,americas,country
gbg,1990,33341.73,,62623,europe,country
gbg,1991,34136.47,,61289,europe,country
gbg,1992,34863.43,,61675,europe,country
gbg,1993,35605.88,,62037,europe,country
gbg,1994,36364.13,,62367,europe,country
gbg,1995,37138.53,,62668,europe,country
gbg,1996,37929.42,,62951,europe,country
gbg,1997,39338.01,,63243,europe,country
gbg,1998,40798.92,,63527,europe,country
gbg,1999,42314.08,,63806,europe,country
gbg,2000,43885.51,,64080,europe,country
gbg,2001,45515.3,,64342,europe,country
gbg,2002,46106.61,,64587,europe,country
gbg,2003,46705.6,,64818,europe,country
gbg,2004,47312.37,,65031,europe,country
gbg,2005,47927.02,,65228,europe,country
gbg,2006,48549.66,,65409,europe,country
gbg,2007,,,65573,europe,country
gbg,2008,,,65726,europe,country
gbg,2009,,,,europe,country
gbg,2010,,,,europe,country
gbg,2011,,,,europe,country
gbg,2012,,,,europe,country
gbg,2013,,,,europe,country
gbg,2014,,,,europe,country
gin,1990,834.47,49.95,5759374,africa,country
gin,1991,797.47,50.55,6083795,africa,country
gin,1992,794.34,51.03,6466435,africa,country
gin,1993,809.57,51.38,6871525,africa,country
gin,1994,815.22,51.61,7249558,africa,country
gin,1995,825.49,51.72,7565235,africa,country
gin,1996,838.39,51.71,7805735,africa,country
gin,1997,869.44,51.62,7982155,africa,country
gin,1998,897.23,51.48,8112650,africa,country
gin,1999,909.93,51.34,8226138,africa,country
gin,2000,906.62,51.25,8344486,africa,country
gin,2001,934.76,51.28,8472339,africa,country
gin,2002,945.58,51.44,8604936,africa,country
gin,2003,934.37,51.75,8743954,africa,country
gin,2004,937.47,52.2,8889321,africa,country
gin,2005,946,52.75,9041448,africa,country
gin,2006,949.93,53.36,9201941,africa,country
gin,2007,946.19,53.95,9373619,africa,country
gin,2008,970.9,54.49,9559110,africa,country
gin,2009,944.56,54.95,9761217,africa,country
gin,2010,939.37,55.31,9981590,africa,country
gin,2011,952.28,55.61,10221808,africa,country
gin,2012,965.69,55.86,10480710,africa,country
gin,2013,984.66,56.11,10753680,africa,country
gin,2014,1010.9,56.36,11034203,africa,country
gnb,1990,740.35,49.07,1016695,africa,country
gnb,1991,759.66,49.42,1037431,africa,country
gnb,1992,745.53,49.75,1058839,africa,country
gnb,1993,737.75,50.06,1080767,africa,country
gnb,1994,739.54,50.33,1103003,africa,country
gnb,1995,754.02,50.58,1125392,africa,country
gnb,1996,772.64,50.79,1147908,africa,country
gnb,1997,796.66,50.98,1170619,africa,country
gnb,1998,559.19,51.15,1193585,africa,country
gnb,1999,590.7,51.31,1216902,africa,country
gnb,2000,632.07,51.46,1240655,africa,country
gnb,2001,619.44,51.62,1264855,africa,country
gnb,2002,575.7,51.8,1289526,africa,country
gnb,2003,560.94,51.98,1314795,africa,country
gnb,2004,562.08,52.18,1340814,africa,country
gnb,2005,569,52.39,1367695,africa,country
gnb,2006,569.57,52.62,1395492,africa,country
gnb,2007,575.97,52.86,1424191,africa,country
gnb,2008,582.43,53.1,1453757,africa,country
gnb,2009,587.61,53.34,1484120,africa,country
gnb,2010,595.53,53.57,1515224,africa,country
gnb,2011,614.42,53.81,1547061,africa,country
gnb,2012,593.07,54.05,1579632,africa,country
gnb,2013,605.28,54.29,1612913,africa,country
gnb,2014,653.33,54.52,1646870,africa,country
guy,1990,1958.99,62.03,724931,americas,country
guy,1991,2077.16,62.18,723448,americas,country
guy,1992,2234.65,62.32,723615,americas,country
guy,1993,2408.92,62.45,724909,americas,country
guy,1994,2604.9,62.58,726552,americas,country
guy,1995,2729.15,62.7,727979,americas,country
guy,1996,2944.06,62.81,728990,americas,country
guy,1997,3131.95,62.92,729743,americas,country
guy,1998,3085.37,63.03,730458,americas,country
guy,1999,3182.97,63.15,731496,americas,country
guy,2000,3141.34,63.29,733101,americas,country
guy,2001,3209.75,63.45,735327,americas,country
guy,2002,3237.95,63.66,738011,americas,country
guy,2003,3198.59,63.9,740925,americas,country
guy,2004,3298.36,64.17,743743,americas,country
guy,2005,3232,64.46,746235,americas,country
guy,2006,3386.17,64.75,748321,americas,country
guy,2007,3613.05,65.04,750068,americas,country
guy,2008,3669.78,65.31,751578,americas,country
guy,2009,3784,65.56,753013,americas,country
guy,2010,3937.58,65.77,754493,americas,country
guy,2011,4139.25,65.96,756040,americas,country
guy,2012,4265.1,66.13,757623,americas,country
guy,2013,4486.6,66.29,759262,americas,country
guy,2014,4740.96,66.45,760972,americas,country
hti,1990,1742.98,54.46,7124877,americas,country
hti,1991,1716.39,54.8,7273530,americas,country
hti,1992,1456.3,55.13,7422881,americas,country
hti,1993,1398.45,55.47,7573160,americas,country
hti,1994,1259.93,55.8,7724690,americas,country
hti,1995,1299.75,56.13,7877569,americas,country
hti,1996,1329.43,56.43,8031903,americas,country
hti,1997,1341.72,56.71,8187204,americas,country
hti,1998,1346.85,56.97,8342233,americas,country
hti,1999,1358.24,57.21,8495358,americas,country
hti,2000,1344.48,57.46,8645371,americas,country
hti,2001,1303.77,57.73,8791931,americas,country
hti,2002,1270.36,58.04,8935252,americas,country
hti,2003,1249.94,58.41,9075399,americas,country
hti,2004,1180.24,58.84,9212634,americas,country
hti,2005,1175,59.32,9347262,americas,country
hti,2006,1181.95,59.84,9479136,americas,country
hti,2007,1201.5,60.37,9608453,americas,country
hti,2008,1191.83,60.91,9736332,americas,country
hti,2009,1206.2,61.42,9864241,americas,country
hti,2010,1148.74,45,9993247,americas,country
hti,2011,1193.86,60,10123787,americas,country
hti,2012,1180.36,62.74,10255644,americas,country
hti,2013,1268.99,63.1,10388424,americas,country
hti,2014,1329,63.41,10521433,americas,country
hos,1990,,,770,europe,country
hos,1991,,,772,europe,country
hos,1992,,,773,europe,country
hos,1993,,,774,europe,country
hos,1994,,,776,europe,country
hos,1995,,,781,europe,country
hos,1996,,,791,europe,country
hos,1997,,,804,europe,country
hos,1998,,,814,europe,country
hos,1999,,,809,europe,country
hos,2000,,,787,europe,country
hos,2001,,,742,europe,country
hos,2002,,,678,europe,country
hos,2003,,,607,europe,country
hos,2004,,,541,europe,country
hos,2005,,,492,europe,country
hos,2006,,,462,europe,country
hos,2007,,,450,europe,country
hos,2008,,,450,europe,country
hos,2009,,,455,europe,country
hos,2010,,,458,europe,country
hos,2011,,,459,europe,country
hos,2012,,,460,europe,country
hos,2013,,,460,europe,country
hos,2014,,,460,europe,country
hnd,1990,3004.97,66.68,4889311,americas,country
hnd,1991,2999.13,67.14,5026843,americas,country
hnd,1992,3081.69,67.57,5165380,americas,country
hnd,1993,3204.57,68,5303798,americas,country
hnd,1994,3052.25,68.43,5440691,americas,country
hnd,1995,3073.89,68.85,5575099,americas,country
hnd,1996,3094.71,69.25,5706605,americas,country
hnd,1997,3160.45,69.62,5835607,americas,country
hnd,1998,3168.46,69.95,5963008,americas,country
hnd,1999,3028.73,70.23,6090164,americas,country
hnd,2000,3093.71,70.48,6218151,americas,country
hnd,2001,3093.67,70.69,6347272,americas,country
hnd,2002,3099.72,70.88,6477525,americas,country
hnd,2003,3129.92,71.07,6609337,americas,country
hnd,2004,3209.35,71.26,6743128,americas,country
hnd,2005,3266,71.47,6879243,americas,country
hnd,2006,3409.38,71.7,7017769,americas,country
hnd,2007,3546.42,71.95,7158819,americas,country
hnd,2008,3620.99,72.23,7302742,americas,country
hnd,2009,3460.77,72.53,7449923,americas,country
hnd,2010,3516.58,72.85,7600524,americas,country
hnd,2011,3572.64,73.18,7754687,americas,country
hnd,2012,3615.15,73.5,7912032,americas,country
hnd,2013,3658.17,73.81,8071522,americas,country
hnd,2014,3690.96,74.11,8231762,americas,country
hkg,1990,22536.16,77.52,5793857,asia,country
hkg,1991,23541.77,77.77,5857068,asia,country
hkg,1992,24757.6,78.01,5914114,asia,country
hkg,1993,25864.06,78.24,5973754,asia,country
hkg,1994,26685.03,78.48,6048024,asia,country
hkg,1995,27018.05,78.72,6144316,asia,country
hkg,1996,27448.73,78.99,6268283,asia,country
hkg,1997,28377.63,79.29,6414109,asia,country
hkg,1998,26767.13,79.62,6563860,asia,country
hkg,1999,27452.02,79.98,6692636,asia,country
hkg,2000,29972.37,80.36,6783317,asia,country
hkg,2001,29866.07,80.73,6828869,asia,country
hkg,2002,30209.01,81.08,6836766,asia,country
hkg,2003,30961.45,81.4,6822233,asia,country
hkg,2004,33401.64,81.67,6807752,asia,country
hkg,2005,35680,81.91,6809859,asia,country
hkg,2006,37821.4,82.12,6832989,asia,country
hkg,2007,40068.58,82.31,6872780,asia,country
hkg,2008,40771.37,82.48,6926368,asia,country
hkg,2009,39584.02,82.66,6987976,asia,country
hkg,2010,41939.22,82.84,7053189,asia,country
hkg,2011,43600.46,83.01,7122187,asia,country
hkg,2012,43854.41,83.19,7196450,asia,country
hkg,2013,44768.74,83.37,7274125,asia,country
hkg,2014,46337.77,83.55,7352945,asia,country
hun,1990,12308.9,69.41,10376320,europe,country
hun,1991,10851.83,69.46,10360831,europe,country
hun,1992,10535.62,69.21,10352695,europe,country
hun,1993,10494.88,69.25,10348284,europe,country
hun,1994,10821.25,69.68,10342427,europe,country
hun,1995,11000.4,70.08,10331403,europe,country
hun,1996,11169.78,70.67,10313993,europe,country
hun,1997,11712.77,71.07,10291342,europe,country
hun,1998,12319.4,71,10264982,europe,country
hun,1999,12874.41,71.14,10237422,europe,country
hun,2000,13592.35,71.86,10210545,europe,country
hun,2001,14185.51,72.49,10184663,europe,country
hun,2002,14843.93,72.61,10159273,europe,country
hun,2003,15506.2,72.63,10134513,europe,country
hun,2004,16291.19,73.04,10110393,europe,country
hun,2005,17014,72.99,10086936,europe,country
hun,2006,17711.37,73.45,10064274,europe,country
hun,2007,17752.93,73.45,10042572,europe,country
hun,2008,17922.27,73.48,10021886,europe,country
hun,2009,16745.78,74.08,10002247,europe,country
hun,2010,16982.81,74.22,9983645,europe,country
hun,2011,17311.78,74.36,9966116,europe,country
hun,2012,17065.6,74.49,9949589,europe,country
hun,2013,17097.69,74.62,9933795,europe,country
hun,2014,17335.19,74.75,9918377,europe,country
isl,1990,26372.87,77.98,254793,europe,country
isl,1991,26332.62,77.94,257359,europe,country
isl,1992,25144.39,78.77,259881,europe,country
isl,1993,25030.85,78.98,262386,europe,country
isl,1994,25941.53,79.24,264909,europe,country
isl,1995,25840.48,78.04,267478,europe,country
isl,1996,27027.25,78.84,270119,europe,country
isl,1997,28061.09,78.95,272836,europe,country
isl,1998,29256.69,79.67,275608,europe,country
isl,1999,30042.93,79.46,278403,europe,country
isl,2000,31092.02,79.72,281210,europe,country
isl,2001,31830.54,80.64,283992,europe,country
isl,2002,31163.2,80.5,286783,europe,country
isl,2003,31937,81.06,289724,europe,country
isl,2004,34279.17,80.95,293004,europe,country
isl,2005,35630,81.43,296743,europe,country
isl,2006,36364.32,81.12,301010,europe,country
isl,2007,37839.21,81.31,305721,europe,country
isl,2008,37921.95,81.84,310666,europe,country
isl,2009,35089.41,81.58,315543,europe,country
isl,2010,33316.46,81.7,320136,europe,country
isl,2011,33929.32,81.83,324366,europe,country
isl,2012,34371.17,81.96,328290,europe,country
isl,2013,34830.37,82.08,331996,europe,country
isl,2014,35377.93,82.21,335631,europe,country
ind,1990,1160.34,58.51,873785447,asia,country
ind,1991,1150.45,58.81,891910180,asia,country
ind,1992,1185.53,59.11,910064578,asia,country
ind,1993,1226.99,59.44,928226051,asia,country
ind,1994,1289.53,59.79,946373311,asia,country
ind,1995,1354.02,60.16,964486159,asia,country
ind,1996,1433.41,60.54,982553251,asia,country
ind,1997,1475.05,60.94,1000558149,asia,country
ind,1998,1543.11,61.33,1018471143,asia,country
ind,1999,1606.86,61.73,1036258679,asia,country
ind,2000,1648.2,62.12,1053898107,asia,country
ind,2001,1714.15,62.52,1071374264,asia,country
ind,2002,1754.03,62.91,1088694077,asia,country
ind,2003,1872.38,63.3,1105885690,asia,country
ind,2004,1981.02,63.68,1122991193,asia,country
ind,2005,2126,64.05,1140042866,asia,country
ind,2006,2292.64,64.41,1157038534,asia,country
ind,2007,2488.32,64.75,1173971627,asia,country
ind,2008,2605.77,65.07,1190863677,asia,country
ind,2009,2699.73,65.36,1207740409,asia,country
ind,2010,2961.17,65.65,1224614332,asia,country
ind,2011,3147.19,65.91,1241491960,asia,country
ind,2012,3229.14,66.16,1258350971,asia,country
ind,2013,3368.13,66.41,1275137828,asia,country
ind,2014,3531.51,66.65,1291780156,asia,country
idn,1990,2097.69,63.46,184345938,asia,country
idn,1991,2176.65,63.89,187451799,asia,country
idn,1992,2383.14,64.3,190512441,asia,country
idn,1993,2519.33,64.71,193525648,asia,country
idn,1994,2674.27,65.1,196488446,asia,country
idn,1995,2851.71,65.49,199400340,asia,country
idn,1996,3026.81,65.87,202257040,asia,country
idn,1997,3119.33,66.23,205063468,asia,country
idn,1998,2656.41,66.59,207839287,asia,country
idn,1999,2627.01,66.94,210610775,asia,country
idn,2000,2714.94,67.28,213395410,asia,country
idn,2001,2787.52,67.62,216203500,asia,country
idn,2002,2873.91,67.95,219026365,asia,country
idn,2003,2984.31,68.27,221839235,asia,country
idn,2004,3095.79,68.58,224606531,asia,country
idn,2005,3234,68.88,227303176,asia,country
idn,2006,3363.92,69.17,229918547,asia,country
idn,2007,3527.07,69.44,232461747,asia,country
idn,2008,3686.6,69.7,234951155,asia,country
idn,2009,3803.01,69.95,237414496,asia,country
idn,2010,3982.91,70.18,239870936,asia,country
idn,2011,4181.78,70.4,242325638,asia,country
idn,2012,4379.69,70.62,244769110,asia,country
idn,2013,4590.15,70.83,247188189,asia,country
idn,2014,4815.25,71.03,249563467,asia,country
irn,1990,6332.06,63.37,54870583,asia,country
irn,1991,6771.02,64.66,56071545,asia,country
irn,1992,7045.38,65.72,57067645,asia,country
irn,1993,7171,66.6,57940444,asia,country
irn,1994,7331.32,67.28,58808655,asia,country
irn,1995,7495.82,67.81,59757114,asia,country
irn,1996,7835.28,68.22,60815686,asia,country
irn,1997,8129.18,68.56,61955730,asia,country
irn,1998,8184.54,68.89,63133032,asia,country
irn,1999,8260.17,69.24,64278307,asia,country
